col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Mark F Squilla,Allan Domb,Frank Rizzo,Derek S Green,Ed Neilson,Helen Gym,William K Greenlee,Jenne Ayers,Sherrie Cohen,Paul Steinke,Blondell Reynolds Brown,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Wilson Alexander,Isaiah Thomas,Marnie Aument Loughrey,All
Mark F Squilla,25,172,134,129,101,93,111,105,87,74,76,58,52,53,57,48,46,All
Allan Domb,,22,86,43,76,66,75,36,43,57,32,43,19,21,25,24,26,All
Frank Rizzo,,,11,28,35,29,48,28,35,53,22,33,20,24,16,20,28,All
Derek S Green,,,,11,17,17,17,55,17,22,26,33,16,20,40,15,14,All
Ed Neilson,,,,,12,54,73,14,42,26,30,16,25,10,3,13,10,All
Helen Gym,,,,,,10,45,16,43,26,18,21,19,20,9,19,10,All
William K Greenlee,,,,,,,1,12,44,17,40,12,30,10,7,13,18,All
Jenne Ayers,,,,,,,,5,26,21,12,21,7,30,30,12,13,All
Sherrie Cohen,,,,,,,,,2,21,20,14,16,26,12,10,7,All
Paul Steinke,,,,,,,,,,3,11,35,6,11,7,18,14,All
Blondell Reynolds Brown,,,,,,,,,,,5,13,37,8,10,24,17,All
Thomas Wyatt,,,,,,,,,,,,8,5,17,17,14,6,All
W Wilson Goode Jr,,,,,,,,,,,,,2,8,5,25,4,All
Carla M Cain,,,,,,,,,,,,,,4,10,6,9,All
Wilson Alexander,,,,,,,,,,,,,,,6,6,5,All
Isaiah Thomas,,,,,,,,,,,,,,,,3,5,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,3,All
Total,443,256,187,157,146,138,138,121,107,106,100,100,78,75,73,71,55,All
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Mark F Squilla,Allan Domb,Frank Rizzo,Paul Steinke,Ed Neilson,Sherrie Cohen,Derek S Green,Thomas Wyatt,William K Greenlee,Carla M Cain,Helen Gym,Blondell Reynolds Brown,Isaiah Thomas,Jenne Ayers,Marnie Aument Loughrey,Wilson Alexander,W Wilson Goode Jr,7
Mark F Squilla,2,25,21,17,13,12,11,8,10,8,7,8,6,8,6,4,4,7
Allan Domb,,2,14,11,8,6,4,4,5,3,4,6,2,4,5,2,1,7
Frank Rizzo,,,2,11,5,9,3,4,4,6,1,4,3,4,3,3,1,7
Paul Steinke,,,,0,6,6,7,10,1,2,4,3,5,2,0,1,0,7
Ed Neilson,,,,,0,5,1,3,4,2,3,4,1,4,2,0,3,7
Sherrie Cohen,,,,,,1,1,2,4,4,1,1,1,2,0,1,1,7
Derek S Green,,,,,,,0,5,1,2,1,2,3,2,2,2,0,7
Thomas Wyatt,,,,,,,,0,0,2,2,0,5,0,0,1,0,7
William K Greenlee,,,,,,,,,0,2,3,3,0,2,3,0,3,7
Carla M Cain,,,,,,,,,,0,1,0,2,5,0,1,1,7
Helen Gym,,,,,,,,,,,0,1,2,1,0,0,1,7
Blondell Reynolds Brown,,,,,,,,,,,,0,0,1,4,1,2,7
Isaiah Thomas,,,,,,,,,,,,,0,1,0,0,1,7
Jenne Ayers,,,,,,,,,,,,,,0,1,2,1,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,1,2,1,7
Wilson Alexander,,,,,,,,,,,,,,,,1,0,7
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,7
Total,45,28,25,20,15,13,12,12,10,9,9,8,8,8,7,5,4,7
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Mark F Squilla,Jenne Ayers,Allan Domb,Derek S Green,Frank Rizzo,Helen Gym,Thomas Wyatt,Carla M Cain,Ed Neilson,W Wilson Goode Jr,Blondell Reynolds Brown,Wilson Alexander,Isaiah Thomas,Marnie Aument Loughrey,Paul Steinke,Sherrie Cohen,William K Greenlee,8
Mark F Squilla,0,10,5,7,6,3,4,5,4,5,5,4,3,4,3,4,1,8
Jenne Ayers,,0,4,3,3,2,3,2,0,3,2,3,1,3,2,2,0,8
Allan Domb,,,0,1,2,2,6,2,0,0,0,1,2,0,4,1,1,8
Derek S Green,,,,1,0,1,1,0,1,0,1,2,1,0,0,1,0,8
Frank Rizzo,,,,,1,1,1,1,2,2,2,2,1,2,2,0,0,8
Helen Gym,,,,,,1,2,2,2,2,0,0,0,1,1,1,1,8
Thomas Wyatt,,,,,,,1,3,0,0,0,0,2,1,2,1,1,8
Carla M Cain,,,,,,,,0,1,1,0,0,0,1,0,1,0,8
Ed Neilson,,,,,,,,,1,2,3,1,1,1,0,2,1,8
W Wilson Goode Jr,,,,,,,,,,1,3,0,1,2,0,2,1,8
Blondell Reynolds Brown,,,,,,,,,,,0,1,2,3,0,2,1,8
Wilson Alexander,,,,,,,,,,,,1,0,1,1,0,0,8
Isaiah Thomas,,,,,,,,,,,,,0,1,1,1,0,8
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,0,8
Paul Steinke,,,,,,,,,,,,,,,0,0,1,8
Sherrie Cohen,,,,,,,,,,,,,,,,0,1,8
William K Greenlee,,,,,,,,,,,,,,,,,0,8
Total,21,11,9,9,8,8,8,6,6,6,5,5,4,4,4,4,2,8
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,9
,Mark F Squilla,Derek S Green,Jenne Ayers,Isaiah Thomas,Wilson Alexander,W Wilson Goode Jr,Allan Domb,Blondell Reynolds Brown,Frank Rizzo,Helen Gym,Paul Steinke,Thomas Wyatt,Sherrie Cohen,William K Greenlee,Ed Neilson,Carla M Cain,Marnie Aument Loughrey,9
Mark F Squilla,1,10,11,6,8,5,4,5,5,5,5,5,3,3,1,1,1,9
Derek S Green,,1,7,1,6,0,2,1,1,2,0,3,0,0,0,0,0,9
Jenne Ayers,,,0,2,5,0,3,0,1,1,1,2,0,1,0,0,0,9
Isaiah Thomas,,,,0,1,5,2,4,4,2,2,1,1,2,1,0,0,9
Wilson Alexander,,,,,0,2,4,1,1,1,1,3,1,0,0,0,0,9
W Wilson Goode Jr,,,,,,0,3,4,3,0,1,1,1,1,1,0,0,9
Allan Domb,,,,,,,0,1,1,0,2,2,0,1,0,0,0,9
Blondell Reynolds Brown,,,,,,,,0,1,3,2,3,1,1,1,0,0,9
Frank Rizzo,,,,,,,,,0,3,1,0,2,1,0,1,1,9
Helen Gym,,,,,,,,,,1,2,2,1,1,0,1,1,9
Paul Steinke,,,,,,,,,,,0,1,1,1,0,0,0,9
Thomas Wyatt,,,,,,,,,,,,0,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,9
William K Greenlee,,,,,,,,,,,,,,0,1,1,1,9
Ed Neilson,,,,,,,,,,,,,,,1,0,0,9
Carla M Cain,,,,,,,,,,,,,,,,0,1,9
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,9
Total,25,11,11,9,9,8,7,7,7,6,5,5,3,3,2,1,1,9
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,10
,Mark F Squilla,Allan Domb,Helen Gym,Paul Steinke,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Wilson Alexander,Frank Rizzo,Jenne Ayers,Thomas Wyatt,Carla M Cain,Isaiah Thomas,Ed Neilson,Marnie Aument Loughrey,Sherrie Cohen,William K Greenlee,10
Mark F Squilla,1,10,6,5,6,6,6,4,4,5,4,2,4,1,3,1,2,10
Allan Domb,,0,6,7,4,4,3,4,4,3,3,2,4,0,3,2,1,10
Helen Gym,,,3,4,2,2,3,0,2,0,2,1,3,0,1,1,0,10
Paul Steinke,,,,0,1,2,1,1,3,2,1,2,1,0,1,2,1,10
Derek S Green,,,,,0,1,3,3,2,3,3,1,0,0,0,1,0,10
Blondell Reynolds Brown,,,,,,0,3,1,2,0,1,0,2,1,1,0,1,10
W Wilson Goode Jr,,,,,,,0,0,2,0,2,1,2,1,0,1,2,10
Wilson Alexander,,,,,,,,2,0,3,2,0,1,0,1,1,1,10
Frank Rizzo,,,,,,,,,0,0,1,1,0,0,0,0,0,10
Jenne Ayers,,,,,,,,,,0,2,1,0,0,1,0,0,10
Thomas Wyatt,,,,,,,,,,,0,1,0,1,0,0,1,10
Carla M Cain,,,,,,,,,,,,1,0,0,1,0,0,10
Isaiah Thomas,,,,,,,,,,,,,0,0,2,0,0,10
Ed Neilson,,,,,,,,,,,,,,2,0,0,1,10
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,0,2,10
William K Greenlee,,,,,,,,,,,,,,,,,0,10
Total,20,13,11,9,8,7,7,7,6,6,5,4,4,3,3,3,3,10
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,11
,Mark F Squilla,Derek S Green,Frank Rizzo,Thomas Wyatt,Jenne Ayers,Allan Domb,Blondell Reynolds Brown,Carla M Cain,Helen Gym,Isaiah Thomas,Wilson Alexander,Paul Steinke,W Wilson Goode Jr,William K Greenlee,Ed Neilson,Marnie Aument Loughrey,Sherrie Cohen,11
Mark F Squilla,1,11,6,4,10,4,5,6,5,4,5,3,3,3,1,1,1,11
Derek S Green,,3,0,2,7,1,3,5,2,2,5,0,1,0,0,0,1,11
Frank Rizzo,,,1,4,1,4,1,0,0,2,1,4,2,3,1,1,1,11
Thomas Wyatt,,,,2,3,5,2,3,1,0,2,2,0,1,2,1,1,11
Jenne Ayers,,,,,0,3,3,4,2,1,4,1,0,1,0,1,0,11
Allan Domb,,,,,,1,1,1,2,2,1,3,0,2,1,0,1,11
Blondell Reynolds Brown,,,,,,,0,4,2,3,1,0,3,1,1,1,0,11
Carla M Cain,,,,,,,,0,2,1,3,0,1,0,0,1,1,11
Helen Gym,,,,,,,,,1,1,1,0,0,0,1,1,1,11
Isaiah Thomas,,,,,,,,,,0,0,1,3,1,0,0,0,11
Wilson Alexander,,,,,,,,,,,0,0,0,0,0,0,2,11
Paul Steinke,,,,,,,,,,,,0,0,2,1,0,0,11
W Wilson Goode Jr,,,,,,,,,,,,,0,1,1,0,0,11
William K Greenlee,,,,,,,,,,,,,,1,0,0,0,11
Ed Neilson,,,,,,,,,,,,,,,0,0,0,11
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,0,11
Total,27,14,12,12,11,10,7,7,7,6,6,5,5,4,3,2,2,11
,District Council 1st District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,13
,Mark F Squilla,Allan Domb,Derek S Green,Blondell Reynolds Brown,Sherrie Cohen,Ed Neilson,Jenne Ayers,Isaiah Thomas,William K Greenlee,Wilson Alexander,Frank Rizzo,Helen Gym,W Wilson Goode Jr,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,Paul Steinke,13
Mark F Squilla,2,10,12,6,6,6,5,3,6,5,3,2,3,2,1,2,0,13
Allan Domb,,2,1,3,5,3,0,1,4,4,4,1,1,1,1,2,1,13
Derek S Green,,,1,1,2,2,4,0,0,2,1,0,2,0,2,0,0,13
Blondell Reynolds Brown,,,,2,4,4,1,4,4,1,1,3,3,0,0,0,0,13
Sherrie Cohen,,,,,0,4,1,2,2,3,2,3,1,0,1,2,1,13
Ed Neilson,,,,,,1,1,1,4,2,0,1,3,0,1,1,0,13
Jenne Ayers,,,,,,,1,0,0,0,0,0,0,0,2,0,0,13
