col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,All
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,All
Ross Feinberg,642,"7,405","4,739","4,097","3,214","3,145","2,469",All
Anne Covey,,596,"2,859","3,053","2,563","2,184","1,503",All
Correale Stevens,,,375,"1,492",780,"1,502","1,038",All
Mike George,,,,254,"2,012",868,943,All
Judy Olson,,,,,88,908,817,All
Rebecca Warren,,,,,,132,"1,094",All
Cheryl Allen,,,,,,,110,All
Total,"11,497","8,919","5,713","5,057","3,895","3,800","3,055",All
