col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Cherelle Parker,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,William K Greenlee,Ed Neilson,Allan Domb,Jenne Ayers,Thomas Wyatt,W Wilson Goode Jr,Wilson Alexander,Sherrie Cohen,Helen Gym,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Cherelle Parker,41,346,265,241,212,159,104,124,107,105,109,102,89,57,52,53,31,All
Derek S Green,,12,175,156,165,127,45,59,69,50,66,51,26,28,24,19,14,All
Isaiah Thomas,,,14,148,147,125,40,26,41,67,16,43,34,25,12,23,6,All
Blondell Reynolds Brown,,,,13,137,106,34,27,46,61,31,50,39,15,18,20,11,All
William K Greenlee,,,,,3,130,22,17,28,48,22,40,21,16,8,26,7,All
Ed Neilson,,,,,,6,17,8,9,20,7,18,13,5,5,10,4,All
Allan Domb,,,,,,,12,34,39,24,25,26,22,26,20,24,11,All
Jenne Ayers,,,,,,,,4,36,13,43,31,21,16,25,9,13,All
Thomas Wyatt,,,,,,,,,2,20,38,35,20,30,24,12,7,All
W Wilson Goode Jr,,,,,,,,,,4,18,25,26,11,10,24,4,All
Wilson Alexander,,,,,,,,,,,1,13,12,16,15,9,8,All
Sherrie Cohen,,,,,,,,,,,,2,29,18,20,16,5,All
Helen Gym,,,,,,,,,,,,,9,21,14,13,9,All
Paul Steinke,,,,,,,,,,,,,,4,11,7,8,All
Carla M Cain,,,,,,,,,,,,,,,2,3,7,All
Frank Rizzo,,,,,,,,,,,,,,,,4,5,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,All
Total,661,380,305,273,230,172,143,135,129,129,118,116,106,74,69,67,33,All
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,12
,Cherelle Parker,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,William K Greenlee,W Wilson Goode Jr,Allan Domb,Jenne Ayers,Ed Neilson,Sherrie Cohen,Carla M Cain,Wilson Alexander,Paul Steinke,Thomas Wyatt,Frank Rizzo,Helen Gym,Marnie Aument Loughrey,12
Cherelle Parker,3,26,18,18,14,12,11,11,9,7,4,7,5,4,4,4,2,12
Derek S Green,,0,11,12,10,7,3,3,6,2,0,5,0,2,1,1,0,12
Isaiah Thomas,,,3,13,8,7,2,1,6,2,2,1,2,1,1,2,0,12
Blondell Reynolds Brown,,,,1,9,10,3,2,7,3,3,1,1,2,0,1,1,12
William K Greenlee,,,,,0,4,4,2,8,4,1,1,2,1,2,2,0,12
W Wilson Goode Jr,,,,,,1,1,0,2,1,1,1,1,1,1,2,1,12
Allan Domb,,,,,,,1,3,2,5,1,1,2,3,3,1,1,12
Jenne Ayers,,,,,,,,0,0,3,2,4,2,1,1,0,0,12
Ed Neilson,,,,,,,,,0,0,0,0,0,0,2,1,1,12
Sherrie Cohen,,,,,,,,,,0,4,1,3,3,1,1,2,12
Carla M Cain,,,,,,,,,,,0,1,2,3,0,1,2,12
Wilson Alexander,,,,,,,,,,,,0,1,1,0,0,0,12
Paul Steinke,,,,,,,,,,,,,1,2,0,2,0,12
Thomas Wyatt,,,,,,,,,,,,,,0,0,0,1,12
Frank Rizzo,,,,,,,,,,,,,,,0,2,1,12
Helen Gym,,,,,,,,,,,,,,,,0,0,12
