col_1,col_2,col_3,col_4,division
,Sheriff - Democrat,District Council 2nd District - Democrat,,1
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,1
Jewell Williams,49,0,0,1
Kenyatta Johnson,,0,0,1
Ori C Feibush,,,0,1
Total,49,0,0,1
,Sheriff - Democrat,District Council 2nd District - Democrat,,2
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,2
Jewell Williams,22,0,0,2
Kenyatta Johnson,,0,0,2
Ori C Feibush,,,0,2
Total,22,0,0,2
,Sheriff - Democrat,District Council 2nd District - Democrat,,3
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,3
Jewell Williams,56,0,0,3
Kenyatta Johnson,,0,0,3
Ori C Feibush,,,0,3
Total,56,0,0,3
,Sheriff - Democrat,District Council 2nd District - Democrat,,4
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,4
Jewell Williams,37,0,0,4
Kenyatta Johnson,,0,0,4
Ori C Feibush,,,0,4
Total,37,0,0,4
,Sheriff - Democrat,District Council 2nd District - Democrat,,5
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,5
Jewell Williams,44,0,0,5
Kenyatta Johnson,,0,0,5
Ori C Feibush,,,0,5
Total,44,0,0,5
,Sheriff - Democrat,District Council 2nd District - Democrat,,6
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,6
Jewell Williams,45,0,0,6
Kenyatta Johnson,,0,0,6
Ori C Feibush,,,0,6
Total,45,0,0,6
,Sheriff - Democrat,District Council 2nd District - Democrat,,7
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,7
Jewell Williams,87,0,0,7
Kenyatta Johnson,,0,0,7
Ori C Feibush,,,0,7
Total,87,0,0,7
,Sheriff - Democrat,District Council 2nd District - Democrat,,8
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,8
Jewell Williams,72,0,0,8
Kenyatta Johnson,,0,0,8
Ori C Feibush,,,0,8
Total,72,0,0,8
,Sheriff - Democrat,District Council 2nd District - Democrat,,9
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,9
Jewell Williams,56,0,0,9
Kenyatta Johnson,,0,0,9
Ori C Feibush,,,0,9
Total,56,0,0,9
,Sheriff - Democrat,District Council 2nd District - Democrat,,10
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,10
Jewell Williams,68,0,0,10
Kenyatta Johnson,,0,0,10
Ori C Feibush,,,0,10
Total,68,0,0,10
,Sheriff - Democrat,District Council 2nd District - Democrat,,11
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,11
Jewell Williams,21,0,0,11
Kenyatta Johnson,,0,0,11
Ori C Feibush,,,0,11
Total,21,0,0,11
,Sheriff - Democrat,District Council 2nd District - Democrat,,12
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,12
Jewell Williams,37,0,0,12
Kenyatta Johnson,,0,0,12
Ori C Feibush,,,0,12
Total,37,0,0,12
,Sheriff - Democrat,District Council 2nd District - Democrat,,13
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,13
Jewell Williams,68,0,0,13
Kenyatta Johnson,,0,0,13
Ori C Feibush,,,0,13
Total,68,0,0,13
,District Council 2nd District - Democrat,,Sheriff - Democrat,14
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,14
Ori C Feibush,41,0,20,14
Kenyatta Johnson,,9,14,14
Jewell Williams,,,0,14
Total,61,23,34,14
,Sheriff - Democrat,District Council 2nd District - Democrat,,15
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,15
Jewell Williams,88,0,0,15
Kenyatta Johnson,,0,0,15
Ori C Feibush,,,0,15
Total,88,0,0,15
,Sheriff - Democrat,District Council 2nd District - Democrat,,16
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,16
Jewell Williams,29,0,0,16
Kenyatta Johnson,,0,0,16
Ori C Feibush,,,0,16
Total,29,0,0,16
,Sheriff - Democrat,District Council 2nd District - Democrat,,17
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,17
Jewell Williams,40,0,0,17
Kenyatta Johnson,,0,0,17
Ori C Feibush,,,0,17
Total,40,0,0,17
,Sheriff - Democrat,District Council 2nd District - Democrat,,18
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,18
Jewell Williams,32,0,0,18
Kenyatta Johnson,,0,0,18
Ori C Feibush,,,0,18
Total,32,0,0,18
,Sheriff - Democrat,District Council 2nd District - Democrat,,19
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,19
Jewell Williams,26,0,0,19
Kenyatta Johnson,,0,0,19
Ori C Feibush,,,0,19
Total,26,0,0,19
,Sheriff - Democrat,District Council 2nd District - Democrat,,20
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,20
Jewell Williams,44,0,0,20
Kenyatta Johnson,,0,0,20
Ori C Feibush,,,0,20
Total,44,0,0,20
,Sheriff - Democrat,District Council 2nd District - Democrat,,21
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,21
Jewell Williams,64,0,0,21
Kenyatta Johnson,,0,0,21
Ori C Feibush,,,0,21
Total,64,0,0,21
,Sheriff - Democrat,District Council 2nd District - Democrat,,22
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,22
Jewell Williams,74,0,0,22
Kenyatta Johnson,,0,0,22
Ori C Feibush,,,0,22
Total,74,0,0,22
,Sheriff - Democrat,District Council 2nd District - Democrat,,23
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,23
Jewell Williams,42,0,0,23
Kenyatta Johnson,,0,0,23
Ori C Feibush,,,0,23
Total,42,0,0,23
,Sheriff - Democrat,District Council 2nd District - Democrat,,24
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,24
Jewell Williams,91,0,0,24
Kenyatta Johnson,,0,0,24
Ori C Feibush,,,0,24
Total,91,0,0,24
,Sheriff - Democrat,District Council 2nd District - Democrat,,25
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,25
Jewell Williams,72,0,0,25
Kenyatta Johnson,,0,0,25
Ori C Feibush,,,0,25
Total,72,0,0,25
,Sheriff - Democrat,District Council 2nd District - Democrat,,26
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,26
Jewell Williams,90,0,0,26
Kenyatta Johnson,,0,0,26
Ori C Feibush,,,0,26
Total,90,0,0,26
,Sheriff - Democrat,District Council 2nd District - Democrat,,27
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,27
Jewell Williams,70,0,0,27
Kenyatta Johnson,,0,0,27
Ori C Feibush,,,0,27
Total,70,0,0,27
,Sheriff - Democrat,District Council 2nd District - Democrat,,28
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,28
Jewell Williams,43,0,0,28
Kenyatta Johnson,,0,0,28
Ori C Feibush,,,0,28
Total,43,0,0,28
,Sheriff - Democrat,District Council 2nd District - Democrat,,29
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,29
Jewell Williams,44,0,0,29
Kenyatta Johnson,,0,0,29
Ori C Feibush,,,0,29
Total,44,0,0,29
,Sheriff - Democrat,District Council 2nd District - Democrat,,30
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,30
Jewell Williams,86,0,0,30
Kenyatta Johnson,,0,0,30
Ori C Feibush,,,0,30
Total,86,0,0,30
,Sheriff - Democrat,District Council 2nd District - Democrat,,31
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,31
Jewell Williams,68,0,0,31
Kenyatta Johnson,,0,0,31
Ori C Feibush,,,0,31
Total,68,0,0,31
,Sheriff - Democrat,District Council 2nd District - Democrat,,32
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,32
Jewell Williams,43,0,0,32
Kenyatta Johnson,,0,0,32
Ori C Feibush,,,0,32
Total,43,0,0,32
,Sheriff - Democrat,District Council 2nd District - Democrat,,33
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,33
Jewell Williams,40,0,0,33
Kenyatta Johnson,,0,0,33
Ori C Feibush,,,0,33
Total,40,0,0,33
,Sheriff - Democrat,District Council 2nd District - Democrat,,34
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,34
Jewell Williams,42,0,0,34
Kenyatta Johnson,,0,0,34
Ori C Feibush,,,0,34
Total,42,0,0,34
,Sheriff - Democrat,District Council 2nd District - Democrat,,35
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,35
Jewell Williams,57,0,0,35
Kenyatta Johnson,,0,0,35
Ori C Feibush,,,0,35
Total,57,0,0,35
,District Council 2nd District - Democrat,,Sheriff - Democrat,36
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,36
Ori C Feibush,105,0,39,36
Kenyatta Johnson,,15,23,36
Jewell Williams,,,4,36
Total,144,38,66,36
,Sheriff - Democrat,District Council 2nd District - Democrat,,37
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,37
Jewell Williams,58,0,0,37
Kenyatta Johnson,,0,0,37
Ori C Feibush,,,0,37
Total,58,0,0,37
,Sheriff - Democrat,District Council 2nd District - Democrat,,38
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,38
Jewell Williams,97,0,0,38
Kenyatta Johnson,,0,0,38
Ori C Feibush,,,0,38
Total,97,0,0,38
,Sheriff - Democrat,District Council 2nd District - Democrat,,39
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,39
Jewell Williams,48,0,0,39
Kenyatta Johnson,,0,0,39
Ori C Feibush,,,0,39
Total,48,0,0,39
,Sheriff - Democrat,District Council 2nd District - Democrat,,40
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,40
Jewell Williams,28,0,0,40
Kenyatta Johnson,,0,0,40
Ori C Feibush,,,0,40
Total,28,0,0,40
,District Council 2nd District - Democrat,,Sheriff - Democrat,41
,Ori C Feibush,Kenyatta Johnson,Jewell Williams,41
Ori C Feibush,69,0,36,41
Kenyatta Johnson,,17,20,41
Jewell Williams,,,6,41
Total,105,37,62,41
,Sheriff - Democrat,District Council 2nd District - Democrat,,42
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,42
Jewell Williams,52,0,0,42
Kenyatta Johnson,,0,0,42
Ori C Feibush,,,0,42
Total,52,0,0,42
,Sheriff - Democrat,District Council 2nd District - Democrat,,43
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,43
Jewell Williams,45,0,0,43
Kenyatta Johnson,,0,0,43
Ori C Feibush,,,0,43
Total,45,0,0,43
,Sheriff - Democrat,District Council 2nd District - Democrat,,44
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,44
Jewell Williams,46,0,0,44
Kenyatta Johnson,,0,0,44
Ori C Feibush,,,0,44
Total,46,0,0,44
,Sheriff - Democrat,District Council 2nd District - Democrat,,45
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,45
Jewell Williams,116,0,0,45
Kenyatta Johnson,,0,0,45
Ori C Feibush,,,0,45
Total,116,0,0,45
,Sheriff - Democrat,District Council 2nd District - Democrat,,46
,Jewell Williams,Kenyatta Johnson,Ori C Feibush,46
Jewell Williams,131,0,0,46
Kenyatta Johnson,,0,0,46
Ori C Feibush,,,0,46
Total,131,0,0,46
,Sheriff - Democrat,District Council 2nd District - Democrat,,All
,Jewell Williams,Ori C Feibush,Kenyatta Johnson,All
Jewell Williams,"2,478",95,57,All
Ori C Feibush,,215,0,All
Kenyatta Johnson,,,41,All
Total,"2,630",310,98,All
