col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,All
Kevin M Dougherty,212,264,200,355,101,70,479,347,338,208,137,159,All
Christine Donohue,,45,160,180,48,30,345,99,81,99,104,85,All
David Wecht,,,69,135,38,26,308,63,52,80,113,69,All
Anne E Lazarus,,,,12,66,40,240,135,103,129,60,107,All
Dwayne D Woodruff,,,,,5,15,92,52,23,39,21,36,All
John Henry Foradora,,,,,,2,57,21,15,38,15,34,All
Anthony Clark,,,,,,,57,83,40,91,100,109,All
Omar Sabir,,,,,,,,15,220,30,13,15,All
Lisa M Deeley,,,,,,,,,8,26,48,15,All
Tracey L Gordon,,,,,,,,,,9,26,40,All
Will Mega,,,,,,,,,,,4,7,All
Carol A Jenkins,,,,,,,,,,,,11,All
Total,"1,280",593,535,484,159,117,884,424,395,294,253,228,All
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Anthony Clark,Will Mega,Carol A Jenkins,Omar Sabir,Lisa M Deeley,Tracey L Gordon,1
Kevin M Dougherty,7,13,13,2,5,2,15,6,7,8,8,7,1
Christine Donohue,,1,13,9,4,2,13,9,5,5,5,5,1
Anne E Lazarus,,,0,4,4,0,10,6,4,5,5,7,1
David Wecht,,,,1,1,1,8,4,2,2,3,3,1
Dwayne D Woodruff,,,,,1,0,4,1,4,5,0,1,1
John Henry Foradora,,,,,,0,1,0,2,0,0,1,1
Anthony Clark,,,,,,,2,4,5,2,3,2,1
Will Mega,,,,,,,,0,0,1,3,2,1
Carol A Jenkins,,,,,,,,,1,2,0,2,1
Omar Sabir,,,,,,,,,,1,4,2,1
Lisa M Deeley,,,,,,,,,,,0,0,1
Tracey L Gordon,,,,,,,,,,,,0,1
Total,39,28,19,16,9,3,27,13,12,12,11,11,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,John Henry Foradora,Dwayne D Woodruff,Anthony Clark,Lisa M Deeley,Omar Sabir,Carol A Jenkins,Will Mega,Tracey L Gordon,2
Kevin M Dougherty,12,13,20,11,7,5,26,16,13,12,8,7,2
Christine Donohue,,7,7,6,2,1,17,5,4,5,4,1,2
Anne E Lazarus,,,3,6,3,1,13,7,6,5,3,2,2
David Wecht,,,,6,0,1,12,2,2,3,6,1,2
John Henry Foradora,,,,,0,0,4,1,2,4,0,5,2
Dwayne D Woodruff,,,,,,1,6,1,2,2,1,0,2
Anthony Clark,,,,,,,4,3,7,5,6,1,2
