col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Bobby Henon,William K Greenlee,Allan Domb,Derek S Green,Frank Rizzo,Marnie Aument Loughrey,Paul Steinke,Jenne Ayers,Sherrie Cohen,Blondell Reynolds Brown,Ed Neilson,Thomas Wyatt,Isaiah Thomas,Helen Gym,W Wilson Goode Jr,Wilson Alexander,Carla M Cain,All
Bobby Henon,21,88,99,96,78,49,66,67,64,54,56,55,41,40,41,41,39,All
William K Greenlee,,4,45,27,31,69,30,10,19,21,32,13,13,12,12,5,7,All
Allan Domb,,,15,27,37,20,53,20,27,17,22,30,15,13,9,12,14,All
Derek S Green,,,,10,14,14,26,27,16,23,12,31,13,10,12,24,13,All
Frank Rizzo,,,,,4,12,24,18,29,18,25,14,14,12,15,2,10,All
Marnie Aument Loughrey,,,,,,1,11,10,5,13,18,9,4,7,4,5,4,All
Paul Steinke,,,,,,,3,21,27,9,23,34,11,13,5,9,6,All
Jenne Ayers,,,,,,,,3,23,14,8,16,5,8,7,20,19,All
Sherrie Cohen,,,,,,,,,0,18,15,15,12,20,11,4,19,All
Blondell Reynolds Brown,,,,,,,,,,4,10,14,23,15,22,9,9,All
Ed Neilson,,,,,,,,,,,6,15,8,8,6,4,2,All
Thomas Wyatt,,,,,,,,,,,,0,9,10,8,13,6,All
Isaiah Thomas,,,,,,,,,,,,,1,11,15,3,4,All
Helen Gym,,,,,,,,,,,,,,1,7,4,10,All
W Wilson Goode Jr,,,,,,,,,,,,,,,1,6,6,All
Wilson Alexander,,,,,,,,,,,,,,,,1,5,All
Carla M Cain,,,,,,,,,,,,,,,,,1,All
Total,315,143,134,115,90,90,89,78,74,72,69,69,51,48,46,43,42,All
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,17
,Bobby Henon,William K Greenlee,Allan Domb,Marnie Aument Loughrey,Derek S Green,Paul Steinke,Thomas Wyatt,Frank Rizzo,Wilson Alexander,Blondell Reynolds Brown,Isaiah Thomas,Jenne Ayers,Sherrie Cohen,Carla M Cain,Helen Gym,Ed Neilson,W Wilson Goode Jr,17
Bobby Henon,4,17,27,11,25,17,16,11,14,12,11,12,8,5,5,6,4,17
William K Greenlee,,2,10,23,9,5,3,6,2,3,5,4,2,2,2,3,2,17
Allan Domb,,,4,6,8,17,8,10,6,2,6,5,5,4,1,3,2,17
Marnie Aument Loughrey,,,,0,7,4,5,0,4,2,1,4,1,1,2,1,1,17
Derek S Green,,,,,0,7,10,4,6,6,4,5,1,3,2,2,1,17
Paul Steinke,,,,,,0,8,7,5,2,4,3,5,0,2,2,0,17
Thomas Wyatt,,,,,,,0,3,5,5,4,0,6,3,4,3,2,17
Frank Rizzo,,,,,,,,1,0,2,4,0,3,2,1,0,2,17
Wilson Alexander,,,,,,,,,0,3,1,3,2,0,3,2,2,17
Blondell Reynolds Brown,,,,,,,,,,0,8,1,4,2,2,1,2,17
Isaiah Thomas,,,,,,,,,,,0,0,3,0,1,1,2,17
Jenne Ayers,,,,,,,,,,,,0,2,2,1,0,0,17
Sherrie Cohen,,,,,,,,,,,,,0,2,3,3,0,17
Carla M Cain,,,,,,,,,,,,,,1,1,0,0,17
Helen Gym,,,,,,,,,,,,,,,0,1,0,17
Ed Neilson,,,,,,,,,,,,,,,,0,0,17
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,17
Total,65,38,37,28,26,21,21,14,14,13,13,13,11,8,7,6,4,17
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,21
,Bobby Henon,Derek S Green,Ed Neilson,Allan Domb,Frank Rizzo,Sherrie Cohen,Paul Steinke,William K Greenlee,Jenne Ayers,Helen Gym,Isaiah Thomas,Blondell Reynolds Brown,Carla M Cain,Thomas Wyatt,W Wilson Goode Jr,Wilson Alexander,Marnie Aument Loughrey,21
Bobby Henon,3,15,10,10,11,14,11,10,10,10,8,7,9,9,9,5,3,21
Derek S Green,,1,4,5,3,6,6,6,3,2,5,2,2,4,1,3,1,21
Ed Neilson,,,5,0,5,3,3,4,1,2,3,1,1,1,1,0,1,21
Allan Domb,,,,2,3,5,5,5,2,1,3,1,2,3,2,1,1,21
Frank Rizzo,,,,,1,4,5,3,2,0,2,1,1,1,3,0,1,21
Sherrie Cohen,,,,,,0,6,6,3,4,2,2,3,2,2,1,1,21
Paul Steinke,,,,,,,0,4,4,0,3,1,2,4,2,2,0,21
William K Greenlee,,,,,,,,0,1,3,2,1,1,1,1,1,2,21
Jenne Ayers,,,,,,,,,1,1,0,2,5,4,2,3,1,21
Helen Gym,,,,,,,,,,0,2,2,2,1,1,1,1,21
Isaiah Thomas,,,,,,,,,,,0,2,2,2,3,0,0,21
Blondell Reynolds Brown,,,,,,,,,,,,1,2,2,5,1,0,21
Carla M Cain,,,,,,,,,,,,,0,1,2,1,1,21
Thomas Wyatt,,,,,,,,,,,,,,0,2,4,0,21
W Wilson Goode Jr,,,,,,,,,,,,,,,0,0,0,21
Wilson Alexander,,,,,,,,,,,,,,,,0,0,21
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,21
Total,50,19,16,14,14,14,13,13,11,10,10,9,9,9,9,5,4,21
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,22
,Bobby Henon,Derek S Green,Paul Steinke,Sherrie Cohen,William K Greenlee,Allan Domb,Jenne Ayers,Frank Rizzo,Ed Neilson,Carla M Cain,Thomas Wyatt,W Wilson Goode Jr,Blondell Reynolds Brown,Helen Gym,Marnie Aument Loughrey,Wilson Alexander,Isaiah Thomas,22
Bobby Henon,5,21,16,17,13,13,14,14,12,11,10,9,6,8,6,9,3,22
Derek S Green,,0,10,5,4,5,8,1,3,4,9,4,3,2,1,7,0,22
Paul Steinke,,,1,7,7,10,5,3,6,2,7,2,4,5,2,2,1,22
Sherrie Cohen,,,,0,4,5,3,8,3,7,1,5,3,6,0,1,3,22
William K Greenlee,,,,,1,4,0,5,7,1,1,3,3,3,6,0,2,22
Allan Domb,,,,,,1,5,3,2,2,4,0,2,1,1,1,1,22
Jenne Ayers,,,,,,,0,2,1,4,4,0,1,2,1,6,0,22
Frank Rizzo,,,,,,,,0,8,3,1,4,2,5,1,1,2,22
Ed Neilson,,,,,,,,,0,0,3,4,2,2,2,2,2,22
Carla M Cain,,,,,,,,,,0,1,1,1,3,0,1,0,22
Thomas Wyatt,,,,,,,,,,,0,2,4,1,1,3,0,22
W Wilson Goode Jr,,,,,,,,,,,,1,3,3,2,1,2,22
Blondell Reynolds Brown,,,,,,,,,,,,,1,3,1,2,2,22
Helen Gym,,,,,,,,,,,,,,0,2,0,2,22
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,0,22
Wilson Alexander,,,,,,,,,,,,,,,,0,0,22
Isaiah Thomas,,,,,,,,,,,,,,,,,0,22
Total,58,22,22,20,19,16,16,14,13,11,11,11,10,10,9,9,5,22
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,24
,Bobby Henon,Allan Domb,William K Greenlee,Ed Neilson,Marnie Aument Loughrey,Frank Rizzo,Derek S Green,Jenne Ayers,Paul Steinke,Blondell Reynolds Brown,Helen Gym,Isaiah Thomas,Thomas Wyatt,Sherrie Cohen,Carla M Cain,W Wilson Goode Jr,Wilson Alexander,24
Bobby Henon,3,19,13,14,12,14,9,13,9,8,7,9,7,9,6,5,5,24
Allan Domb,,0,7,6,3,7,2,5,9,2,4,2,7,5,3,3,2,24
William K Greenlee,,,0,8,12,4,0,2,5,0,1,1,3,2,1,0,1,24
Ed Neilson,,,,0,7,5,2,3,5,2,1,2,2,3,1,1,0,24
Marnie Aument Loughrey,,,,,1,5,2,1,1,3,1,3,1,1,1,0,0,24
Frank Rizzo,,,,,,0,1,7,3,4,2,3,3,5,3,0,0,24
Derek S Green,,,,,,,3,3,2,3,1,1,2,1,0,0,2,24
Jenne Ayers,,,,,,,,0,4,2,3,2,3,5,4,0,2,24
Paul Steinke,,,,,,,,,1,0,2,0,6,4,1,0,0,24
Blondell Reynolds Brown,,,,,,,,,,1,3,6,1,1,0,2,0,24
Helen Gym,,,,,,,,,,,1,3,2,3,2,2,0,24
Isaiah Thomas,,,,,,,,,,,,0,1,1,1,3,1,24
Thomas Wyatt,,,,,,,,,,,,,0,0,0,0,0,24
Sherrie Cohen,,,,,,,,,,,,,,0,3,0,0,24
Carla M Cain,,,,,,,,,,,,,,,0,1,1,24
W Wilson Goode Jr,,,,,,,,,,,,,,,,0,1,24
Wilson Alexander,,,,,,,,,,,,,,,,,0,24
Total,51,21,17,16,16,15,14,14,12,11,10,10,10,9,6,5,5,24
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,25
,Bobby Henon,William K Greenlee,Allan Domb,Frank Rizzo,Derek S Green,Marnie Aument Loughrey,Blondell Reynolds Brown,Jenne Ayers,W Wilson Goode Jr,Sherrie Cohen,Paul Steinke,Ed Neilson,Wilson Alexander,Isaiah Thomas,Helen Gym,Thomas Wyatt,Carla M Cain,25
Bobby Henon,1,22,15,16,14,10,12,12,11,9,7,7,6,6,6,5,3,25
William K Greenlee,,1,9,8,5,15,7,1,4,2,4,3,1,3,3,1,0,25
Allan Domb,,,5,6,3,3,3,2,1,5,6,4,1,1,4,3,1,25
Frank Rizzo,,,,2,3,3,6,3,6,4,1,3,1,2,2,0,0,25
Derek S Green,,,,,2,0,4,6,5,2,0,0,4,2,2,2,1,25
Marnie Aument Loughrey,,,,,,0,3,2,1,2,2,3,1,0,1,0,1,25
Blondell Reynolds Brown,,,,,,,1,4,8,3,2,1,1,4,4,0,1,25
Jenne Ayers,,,,,,,,0,5,4,1,2,5,3,1,1,2,25
W Wilson Goode Jr,,,,,,,,,0,3,0,0,2,4,0,1,1,25
Sherrie Cohen,,,,,,,,,,0,2,3,0,1,1,2,2,25
Paul Steinke,,,,,,,,,,,1,3,0,1,2,2,1,25
Ed Neilson,,,,,,,,,,,,1,0,0,2,1,0,25
Wilson Alexander,,,,,,,,,,,,,1,1,0,1,0,25
Isaiah Thomas,,,,,,,,,,,,,,0,0,1,0,25
Helen Gym,,,,,,,,,,,,,,,0,0,1,25
Thomas Wyatt,,,,,,,,,,,,,,,,0,1,25
Carla M Cain,,,,,,,,,,,,,,,,,0,25
Total,49,32,23,19,17,17,15,13,11,10,9,8,8,7,6,6,3,25
