col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,1
,Jewell Williams,Anthony Clark,Tracey L Gordon,Will Mega,Lisa M Deeley,Omar Sabir,Carol A Jenkins,1
Jewell Williams,6,79,37,19,13,13,11,1
Anthony Clark,,12,17,13,7,3,10,1
Tracey L Gordon,,,8,5,5,1,1,1
Will Mega,,,,0,3,0,0,1
Lisa M Deeley,,,,,0,1,0,1
Omar Sabir,,,,,,2,1,1
Carol A Jenkins,,,,,,,2,1
Total,121,96,51,23,17,15,14,1
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,2
,Jewell Williams,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,2
Jewell Williams,17,80,24,19,18,22,13,2
Anthony Clark,,3,12,9,14,12,5,2
Will Mega,,,6,3,3,0,0,2
Omar Sabir,,,,4,0,3,2,2
Lisa M Deeley,,,,,1,5,1,2
Tracey L Gordon,,,,,,1,1,2
Carol A Jenkins,,,,,,,4,2
Total,131,88,33,25,24,24,17,2
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,3
,Jewell Williams,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,3
Jewell Williams,12,69,30,17,19,15,12,3
Anthony Clark,,8,13,3,5,9,6,3
Will Mega,,,4,5,3,8,0,3
Omar Sabir,,,,4,4,1,0,3
Tracey L Gordon,,,,,2,1,5,3
Lisa M Deeley,,,,,,1,1,3
Carol A Jenkins,,,,,,,1,3
Total,121,80,41,23,23,22,15,3
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,4
,Jewell Williams,Anthony Clark,Will Mega,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Lisa M Deeley,4
Jewell Williams,2,42,22,17,17,14,9,4
Anthony Clark,,4,4,6,2,8,4,4
Will Mega,,,0,3,6,1,2,4
Tracey L Gordon,,,,3,3,2,3,4
Omar Sabir,,,,,0,1,1,4
Carol A Jenkins,,,,,,1,0,4
Lisa M Deeley,,,,,,,1,4
Total,81,48,23,22,18,15,12,4
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,5
,Jewell Williams,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,5
Jewell Williams,6,53,42,28,15,17,12,5
Anthony Clark,,7,7,11,3,6,4,5
Will Mega,,,14,9,2,1,7,5
Omar Sabir,,,,5,0,3,1,5
Tracey L Gordon,,,,,6,7,2,5
Carol A Jenkins,,,,,,0,1,5
Lisa M Deeley,,,,,,,0,5
Total,116,60,60,33,24,19,17,5
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,6
,Jewell Williams,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,6
Jewell Williams,10,53,30,21,19,9,10,6
Anthony Clark,,9,13,4,8,6,2,6
Will Mega,,,4,6,5,2,4,6
Omar Sabir,,,,1,4,1,0,6
Lisa M Deeley,,,,,1,1,2,6
Carol A Jenkins,,,,,,1,0,6
Tracey L Gordon,,,,,,,0,6
Total,100,65,39,23,22,11,10,6
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,7
,Jewell Williams,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,Lisa M Deeley,7
Jewell Williams,23,87,31,28,19,13,12,7
Anthony Clark,,15,26,14,10,9,5,7
Tracey L Gordon,,,12,3,4,1,1,7
Omar Sabir,,,,2,2,2,1,7
Carol A Jenkins,,,,,0,0,2,7
Will Mega,,,,,,1,1,7
Lisa M Deeley,,,,,,,2,7
Total,144,111,52,30,22,16,15,7
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,8
,Jewell Williams,Anthony Clark,Will Mega,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,8
Jewell Williams,13,67,20,16,12,13,9,8
Anthony Clark,,7,13,11,4,2,1,8
Will Mega,,,1,1,2,3,0,8
Lisa M Deeley,,,,3,0,2,4,8
Tracey L Gordon,,,,,5,3,3,8
Omar Sabir,,,,,,3,0,8
Carol A Jenkins,,,,,,,1,8
Total,108,77,23,21,20,18,12,8
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,9
,Jewell Williams,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,9
Jewell Williams,16,76,36,27,18,17,12,9
Anthony Clark,,7,11,14,9,11,6,9
Omar Sabir,,,3,7,3,1,2,9
Will Mega,,,,7,1,1,1,9
Tracey L Gordon,,,,,2,4,1,9
Carol A Jenkins,,,,,,1,0,9
Lisa M Deeley,,,,,,,3,9
Total,135,84,41,36,23,20,15,9
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,10
,Jewell Williams,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,10
Jewell Williams,13,49,30,15,17,15,11,10
Anthony Clark,,6,7,6,1,10,4,10
Omar Sabir,,,10,4,12,1,1,10
Will Mega,,,,4,4,1,1,10
Lisa M Deeley,,,,,3,1,0,10
Tracey L Gordon,,,,,,5,4,10
Carol A Jenkins,,,,,,,5,10
Total,103,59,43,25,23,23,17,10
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,11
,Jewell Williams,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,11
Jewell Williams,14,67,32,30,25,19,20,11
Anthony Clark,,6,8,7,4,8,6,11
Will Mega,,,0,5,4,2,3,11
Omar Sabir,,,,1,5,3,6,11
Tracey L Gordon,,,,,4,8,2,11
Lisa M Deeley,,,,,,0,0,11
Carol A Jenkins,,,,,,,2,11
Total,142,76,33,32,30,24,23,11
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,12
,Jewell Williams,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,12
Jewell Williams,6,71,25,24,23,18,13,12
Anthony Clark,,3,14,13,9,8,4,12
Lisa M Deeley,,,3,1,4,3,4,12
Tracey L Gordon,,,,2,5,5,2,12
Omar Sabir,,,,,0,1,3,12
Carol A Jenkins,,,,,,0,0,12
Will Mega,,,,,,,0,12
Total,112,76,31,29,25,19,18,12
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,13
,Jewell Williams,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Lisa M Deeley,Carol A Jenkins,13
Jewell Williams,24,88,34,22,24,13,10,13
Anthony Clark,,8,20,7,9,9,4,13
Omar Sabir,,,4,5,4,2,1,13
Tracey L Gordon,,,,5,3,1,6,13
Will Mega,,,,,1,3,0,13
Lisa M Deeley,,,,,,1,0,13
Carol A Jenkins,,,,,,,1,13
Total,147,96,39,30,27,16,15,13
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,14
,Jewell Williams,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,14
Jewell Williams,7,84,31,24,13,12,7,14
Anthony Clark,,5,30,13,8,5,4,14
Lisa M Deeley,,,1,2,1,1,0,14
Tracey L Gordon,,,,2,2,2,0,14
Carol A Jenkins,,,,,0,1,0,14
Omar Sabir,,,,,,1,0,14
Will Mega,,,,,,,3,14
Total,114,93,35,27,14,14,10,14
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,15
,Jewell Williams,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,15
Jewell Williams,13,69,24,21,18,11,8,15
Anthony Clark,,5,8,10,7,7,7,15
Will Mega,,,1,8,3,2,0,15
Omar Sabir,,,,4,3,0,0,15
Tracey L Gordon,,,,,4,3,1,15
Lisa M Deeley,,,,,,0,1,15
Carol A Jenkins,,,,,,,1,15
Total,111,76,28,27,24,15,10,15
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,16
,Jewell Williams,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,16
Jewell Williams,10,61,23,26,22,16,8,16
Anthony Clark,,8,7,7,12,7,5,16
Omar Sabir,,,7,5,5,1,1,16
Will Mega,,,,5,8,1,1,16
Lisa M Deeley,,,,,1,0,0,16
Tracey L Gordon,,,,,,3,3,16
Carol A Jenkins,,,,,,,2,16
Total,110,72,33,33,26,20,12,16
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,17
,Jewell Williams,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,17
Jewell Williams,14,57,34,21,21,21,10,17
Anthony Clark,,7,13,8,10,3,4,17
Omar Sabir,,,10,3,1,11,0,17
Will Mega,,,,5,2,4,1,17
Tracey L Gordon,,,,,3,2,3,17
Lisa M Deeley,,,,,,1,1,17
Carol A Jenkins,,,,,,,1,17
Total,117,65,45,29,26,24,12,17
,Sheriff - Democrat,City Commissioners - Democrat,,,,,,18
,Jewell Williams,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,18
Jewell Williams,9,71,35,36,15,18,14,18
Anthony Clark,,9,12,7,3,10,3,18
Will Mega,,,6,10,3,0,4,18
Omar Sabir,,,,3,3,0,3,18
Tracey L Gordon,,,,,7,3,3,18
Carol A Jenkins,,,,,,3,1,18
Lisa M Deeley,,,,,,,0,18
Total,139,82,46,41,23,21,16,18
