col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Court Of Common Pleas - Republican,1
,Anne Covey,Cheryl Allen,Judy Olson,Mike George,Rebecca Warren,Correale Stevens,Vincent Furlong,1
Anne Covey,1,1,1,1,1,0,2,1
Cheryl Allen,,0,1,1,1,0,1,1
Judy Olson,,,0,2,0,0,2,1
Mike George,,,,0,0,0,2,1
Rebecca Warren,,,,,0,0,0,1
Correale Stevens,,,,,,0,0,1
Vincent Furlong,,,,,,,0,1
Total,4,2,2,2,1,0,3,1
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Court Of Common Pleas - Republican,2
,Anne Covey,Correale Stevens,Cheryl Allen,Judy Olson,Mike George,Rebecca Warren,Vincent Furlong,2
Anne Covey,1,1,0,0,0,0,1,2
Correale Stevens,,0,0,0,0,0,1,2
Cheryl Allen,,,0,0,0,0,0,2
Judy Olson,,,,0,0,0,0,2
Mike George,,,,,0,0,0,2
Rebecca Warren,,,,,,0,0,2
Vincent Furlong,,,,,,,0,2
Total,2,1,0,0,0,0,1,2
,Judge Of The Court Of Common Pleas - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Vincent Furlong,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,3
Vincent Furlong,0,6,4,4,4,3,2,3
Anne Covey,,0,2,2,3,2,1,3
Correale Stevens,,,0,1,1,1,1,3
Mike George,,,,0,1,1,1,3
Rebecca Warren,,,,,0,2,1,3
Judy Olson,,,,,,0,0,3
Cheryl Allen,,,,,,,0,3
Total,9,6,4,4,4,3,2,3
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Court Of Common Pleas - Republican,4
,Judy Olson,Correale Stevens,Mike George,Anne Covey,Cheryl Allen,Rebecca Warren,Vincent Furlong,4
Judy Olson,0,2,1,1,1,1,3,4
Correale Stevens,,0,1,0,1,0,2,4
Mike George,,,1,0,0,0,1,4
Anne Covey,,,,0,0,1,1,4
Cheryl Allen,,,,,0,0,1,4
Rebecca Warren,,,,,,0,1,4
Vincent Furlong,,,,,,,0,4
Total,3,2,2,1,1,1,3,4
,Judge Of The Court Of Common Pleas - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Vincent Furlong,Anne Covey,Correale Stevens,Rebecca Warren,Cheryl Allen,Mike George,Judy Olson,5
Vincent Furlong,0,2,4,4,3,2,1,5
Anne Covey,,1,3,2,2,0,0,5
Correale Stevens,,,0,3,1,1,0,5
Rebecca Warren,,,,0,2,2,1,5
Cheryl Allen,,,,,0,1,1,5
Mike George,,,,,,0,0,5
Judy Olson,,,,,,,0,5
Total,6,5,5,5,4,2,1,5
,Judge Of The Court Of Common Pleas - Republican,Justice Of The Supreme Court - Republican,,,,,,6
,Vincent Furlong,Correale Stevens,Anne Covey,Cheryl Allen,Mike George,Judy Olson,Rebecca Warren,6
Vincent Furlong,0,10,9,3,4,2,1,6
Correale Stevens,,0,7,3,2,1,0,6
Anne Covey,,,0,4,3,1,1,6
Cheryl Allen,,,,0,1,0,0,6
Mike George,,,,,0,2,0,6
Judy Olson,,,,,,0,0,6
Rebecca Warren,,,,,,,0,6
Total,13,11,10,4,4,2,1,6
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Court Of Common Pleas - Republican,8
,Anne Covey,Cheryl Allen,Mike George,Rebecca Warren,Correale Stevens,Judy Olson,Vincent Furlong,8
Anne Covey,0,1,1,0,0,0,1,8
Cheryl Allen,,0,1,0,0,0,1,8
Mike George,,,0,0,0,0,1,8
Rebecca Warren,,,,1,0,0,0,8
Correale Stevens,,,,,0,0,0,8
Judy Olson,,,,,,0,0,8
Vincent Furlong,,,,,,,0,8
Total,1,1,1,1,0,0,1,8
,Judge Of The Court Of Common Pleas - Republican,Justice Of The Supreme Court - Republican,,,,,,9
,Vincent Furlong,Anne Covey,Correale Stevens,Mike George,Cheryl Allen,Judy Olson,Rebecca Warren,9
Vincent Furlong,0,2,2,3,2,1,1,9
Anne Covey,,0,2,1,0,1,0,9
Correale Stevens,,,0,0,1,0,1,9
Mike George,,,,0,1,1,0,9
Cheryl Allen,,,,,0,0,1,9
Judy Olson,,,,,,0,0,9
Rebecca Warren,,,,,,,0,9
Total,5,3,3,3,2,1,1,9
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Court Of Common Pleas - Republican,10
,Correale Stevens,Anne Covey,Cheryl Allen,Judy Olson,Rebecca Warren,Mike George,Vincent Furlong,10
Correale Stevens,0,1,1,1,1,0,1,10
Anne Covey,,0,0,0,1,0,1,10
Cheryl Allen,,,0,1,0,0,0,10
Judy Olson,,,,0,0,0,0,10
Rebecca Warren,,,,,0,0,1,10
Mike George,,,,,,0,0,10
Vincent Furlong,,,,,,,1,10
Total,2,1,1,1,1,0,2,10
,Judge Of The Court Of Common Pleas - Republican,Justice Of The Supreme Court - Republican,,,,,,11
,Vincent Furlong,Correale Stevens,Anne Covey,Cheryl Allen,Rebecca Warren,Judy Olson,Mike George,11
Vincent Furlong,1,3,3,1,1,1,1,11
Correale Stevens,,1,1,0,0,1,0,11
Anne Covey,,,0,1,0,1,1,11
Cheryl Allen,,,,1,0,0,1,11
Rebecca Warren,,,,,1,0,0,11
Judy Olson,,,,,,0,0,11
Mike George,,,,,,,0,11
Total,7,4,3,2,2,1,1,11
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Court Of Common Pleas - Republican,12
,Correale Stevens,Judy Olson,Mike George,Anne Covey,Cheryl Allen,Rebecca Warren,Vincent Furlong,12
Correale Stevens,0,1,1,0,0,0,1,12
Judy Olson,,0,1,0,0,0,1,12
Mike George,,,0,0,0,0,1,12
Anne Covey,,,,0,0,0,0,12
