col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,All
Jim Kenney,571,0,0,0,0,0,275,305,217,326,127,107,65,77,All
Anthony Hardy Williams,,523,0,0,0,0,435,217,267,107,123,50,53,21,All
Lynne M Abraham,,,56,0,0,0,46,50,19,55,26,11,10,14,All
Doug Oliver,,,,30,0,0,24,31,9,16,14,13,2,6,All
T Milton Street Sr,,,,,18,0,26,11,22,10,24,3,3,1,All
Nelson Diaz,,,,,,13,14,13,11,19,8,3,7,7,All
Sharon Williams Losier,,,,,,,10,330,303,158,144,57,43,30,All
Christine Hope,,,,,,,,1,224,182,75,66,64,39,All
Joffie C Pittman,,,,,,,,,7,76,130,36,29,56,All
Christian Dicicco,,,,,,,,,,2,64,55,48,36,All
Matthew Perks,,,,,,,,,,,2,31,25,34,All
Gary S Silver,,,,,,,,,,,,2,28,18,All
Franklin A Bennett Iii,,,,,,,,,,,,,1,12,All
Daniel R Sulman,,,,,,,,,,,,,,1,All
Total,"1,319","1,189",168,84,69,50,842,635,564,536,331,191,141,130,All
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Sharon Williams Losier,Christian Dicicco,Christine Hope,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,1
Jim Kenney,26,0,0,0,0,0,14,20,11,6,5,5,3,0,1
Anthony Hardy Williams,,18,0,0,0,0,15,8,9,5,5,3,2,5,1
Lynne M Abraham,,,3,0,0,0,3,3,1,0,0,0,1,0,1
Doug Oliver,,,,1,0,0,2,0,1,1,0,0,0,0,1
Nelson Diaz,,,,,0,0,1,1,1,1,0,0,1,1,1
T Milton Street Sr,,,,,,1,0,0,0,1,0,0,0,0,1
Sharon Williams Losier,,,,,,,0,13,16,6,4,2,3,3,1
Christian Dicicco,,,,,,,,0,10,4,4,3,2,1,1
Christine Hope,,,,,,,,,0,4,2,3,1,3,1
Joffie C Pittman,,,,,,,,,,0,2,4,3,0,1
Matthew Perks,,,,,,,,,,,0,0,0,0,1
Gary S Silver,,,,,,,,,,,,0,2,1,1
Daniel R Sulman,,,,,,,,,,,,,0,2,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,59,44,8,3,2,2,36,33,23,14,11,8,7,6,1
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Christian Dicicco,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,2
Anthony Hardy Williams,29,0,0,0,0,0,30,19,11,4,10,2,2,0,2
Jim Kenney,,21,0,0,0,0,18,13,17,12,1,7,7,6,2
Lynne M Abraham,,,5,0,0,0,2,1,5,1,4,1,0,2,2
Nelson Diaz,,,,0,0,0,4,3,2,1,1,1,1,0,2
Doug Oliver,,,,,0,0,1,0,1,0,0,0,0,1,2
T Milton Street Sr,,,,,,0,0,1,0,0,0,0,0,0,2
Sharon Williams Losier,,,,,,,0,27,23,6,7,3,3,3,2
Joffie C Pittman,,,,,,,,2,16,1,5,3,3,0,2
Christine Hope,,,,,,,,,0,6,3,5,2,6,2
Christian Dicicco,,,,,,,,,,0,2,3,2,6,2
Matthew Perks,,,,,,,,,,,1,3,2,1,2
Franklin A Bennett Iii,,,,,,,,,,,,1,3,1,2
Gary S Silver,,,,,,,,,,,,,0,1,2
Daniel R Sulman,,,,,,,,,,,,,,0,2
Total,73,59,11,5,1,1,57,40,37,18,17,12,11,9,2
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
