col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
,Ed Neilson,William K Greenlee,Allan Domb,Frank Rizzo,Paul Steinke,Helen Gym,Blondell Reynolds Brown,Thomas Wyatt,Derek S Green,Isaiah Thomas,W Wilson Goode Jr,Jenne Ayers,Marnie Aument Loughrey,Sherrie Cohen,Carla M Cain,Wilson Alexander,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,1
Ed Neilson,8,33,32,17,18,15,14,12,10,7,8,4,5,6,3,2,54,24,16,11,7,8,7,7,1
William K Greenlee,,0,16,14,11,8,12,9,9,8,9,2,2,2,1,1,20,16,11,7,6,7,4,3,1
Allan Domb,,,1,15,15,11,5,10,5,3,2,2,5,4,4,2,29,20,11,2,5,6,6,4,1
Frank Rizzo,,,,0,12,3,1,9,2,3,4,2,4,2,3,2,19,16,5,3,7,4,4,5,1
Paul Steinke,,,,,0,4,1,9,4,6,1,2,4,3,2,2,15,9,6,4,6,6,5,5,1
Helen Gym,,,,,,1,1,1,3,0,0,2,2,2,1,1,11,9,7,0,0,5,1,0,1
Blondell Reynolds Brown,,,,,,,0,3,4,5,6,1,2,2,0,1,7,4,4,6,1,1,0,1,1
Thomas Wyatt,,,,,,,,0,2,4,1,0,1,2,1,0,9,11,4,5,3,2,3,3,1
Derek S Green,,,,,,,,,0,2,4,2,3,0,0,1,7,7,7,5,1,1,1,3,1
Isaiah Thomas,,,,,,,,,,0,3,0,0,0,0,0,5,2,5,3,4,2,0,1,1
W Wilson Goode Jr,,,,,,,,,,,0,0,1,1,0,0,4,2,4,5,0,0,2,1,1
Jenne Ayers,,,,,,,,,,,,2,5,2,2,1,7,3,4,2,1,2,0,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,0,2,3,1,8,7,5,1,2,2,2,1,1
Sherrie Cohen,,,,,,,,,,,,,,0,3,0,7,4,3,2,1,0,0,2,1
Carla M Cain,,,,,,,,,,,,,,,0,0,5,6,2,0,2,0,0,2,1
Wilson Alexander,,,,,,,,,,,,,,,,0,3,2,1,1,0,3,1,1,1
Christine Hope,,,,,,,,,,,,,,,,,5,23,17,5,8,8,5,5,1
Christian Dicicco,,,,,,,,,,,,,,,,,,0,10,3,4,5,4,3,1
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,0,4,2,4,1,1,1
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,1
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,86,41,40,28,26,18,17,17,15,13,11,10,10,8,6,4,71,33,21,14,12,12,8,8,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Ed Neilson,Allan Domb,Frank Rizzo,Derek S Green,Paul Steinke,Jenne Ayers,William K Greenlee,Helen Gym,Thomas Wyatt,Sherrie Cohen,Carla M Cain,Blondell Reynolds Brown,W Wilson Goode Jr,Marnie Aument Loughrey,Wilson Alexander,Isaiah Thomas,2
Christine Hope,3,30,24,15,13,10,7,8,38,32,27,20,19,20,15,17,9,17,14,13,10,10,2,2,2
Christian Dicicco,,0,9,11,6,5,9,8,28,26,24,14,19,18,11,9,7,12,10,5,6,8,4,2,2
Sharon Williams Losier,,,0,7,9,6,3,5,14,12,13,14,10,13,6,8,5,8,8,10,6,6,5,1,2
Matthew Perks,,,,0,9,3,5,0,13,12,9,6,9,11,7,5,9,4,6,5,4,1,3,2,2
Joffie C Pittman,,,,,0,1,4,2,11,8,13,7,5,6,8,4,5,2,4,5,2,4,5,2,2
Gary S Silver,,,,,,0,2,0,8,9,5,5,4,2,3,2,5,3,6,2,2,2,3,0,2
Daniel R Sulman,,,,,,,0,4,9,7,6,6,7,7,2,4,6,3,1,2,5,2,2,3,2
Franklin A Bennett Iii,,,,,,,,0,5,6,6,4,7,5,4,4,6,4,2,2,2,3,3,1,2
Ed Neilson,,,,,,,,,9,27,19,11,19,8,17,10,4,7,5,9,5,5,3,1,2
Allan Domb,,,,,,,,,,0,22,11,15,10,16,7,10,5,8,5,3,6,2,1,2
Frank Rizzo,,,,,,,,,,,1,8,14,10,10,9,7,10,10,3,5,5,1,3,2
Derek S Green,,,,,,,,,,,,2,6,11,9,5,6,5,3,4,5,4,6,1,2
Paul Steinke,,,,,,,,,,,,,0,8,9,8,7,6,5,3,3,3,3,3,2
Jenne Ayers,,,,,,,,,,,,,,0,4,7,6,6,7,6,5,6,5,1,2
William K Greenlee,,,,,,,,,,,,,,,0,6,4,3,0,4,3,2,0,1,2
Helen Gym,,,,,,,,,,,,,,,,0,3,4,6,4,3,3,1,2,2
Thomas Wyatt,,,,,,,,,,,,,,,,,0,4,6,1,2,2,4,4,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,8,5,4,4,1,1,2
Carla M Cain,,,,,,,,,,,,,,,,,,,0,3,0,4,3,0,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,1,8,4,1,1,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,0,1,1,3,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,77,44,40,29,26,18,17,15,64,50,46,36,33,29,25,24,22,20,19,18,15,13,12,7,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Ed Neilson,Allan Domb,Frank Rizzo,Derek S Green,Sherrie Cohen,Thomas Wyatt,Helen Gym,William K Greenlee,Paul Steinke,Blondell Reynolds Brown,Jenne Ayers,Carla M Cain,Isaiah Thomas,Marnie Aument Loughrey,W Wilson Goode Jr,Wilson Alexander,3
Christine Hope,1,17,13,8,9,4,3,2,22,21,12,5,14,11,8,9,5,10,7,7,4,5,4,0,3
Christian Dicicco,,0,5,4,2,3,3,2,12,9,10,5,8,7,4,7,6,3,4,3,1,3,2,0,3
Sharon Williams Losier,,,0,5,11,0,0,0,13,11,8,3,8,4,6,5,5,7,4,4,4,4,4,0,3
Matthew Perks,,,,1,4,4,2,2,7,9,6,3,7,4,6,6,5,1,6,3,3,5,2,0,3
Joffie C Pittman,,,,,0,1,0,0,9,6,3,3,6,4,4,3,2,6,2,4,2,3,3,0,3
Gary S Silver,,,,,,0,2,1,2,5,2,2,2,5,2,2,4,1,5,2,0,2,0,0,3
Daniel R Sulman,,,,,,,0,0,2,2,2,1,3,3,0,2,1,1,2,0,0,1,0,0,3
Franklin A Bennett Iii,,,,,,,,0,0,3,2,0,2,0,1,0,1,0,2,1,1,1,1,0,3
Ed Neilson,,,,,,,,,4,15,9,5,11,6,10,10,6,9,4,1,4,4,4,0,3
Allan Domb,,,,,,,,,,1,9,6,11,8,9,3,9,4,8,6,5,4,3,0,3
Frank Rizzo,,,,,,,,,,,1,2,8,6,3,7,3,3,5,2,3,2,3,0,3
Derek S Green,,,,,,,,,,,,3,2,6,4,5,2,1,2,2,1,2,1,0,3
Sherrie Cohen,,,,,,,,,,,,,0,3,1,6,4,6,5,5,0,5,3,0,3
Thomas Wyatt,,,,,,,,,,,,,,0,4,6,4,5,4,4,3,3,1,0,3
Helen Gym,,,,,,,,,,,,,,,2,3,5,3,2,0,4,0,2,0,3
William K Greenlee,,,,,,,,,,,,,,,,0,3,6,2,0,2,3,4,0,3
Paul Steinke,,,,,,,,,,,,,,,,,0,1,4,3,2,3,0,0,3
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,0,0,1,1,3,0,3
Jenne Ayers,,,,,,,,,,,,,,,,,,,0,5,0,3,0,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,3
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,0,1,3,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,40,24,24,18,15,8,5,4,40,33,22,19,19,19,18,17,14,12,12,10,10,9,8,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Christine Hope,Joffie C Pittman,Gary S Silver,Matthew Perks,Christian Dicicco,Sharon Williams Losier,Daniel R Sulman,Franklin A Bennett Iii,Ed Neilson,Allan Domb,Sherrie Cohen,Paul Steinke,Helen Gym,Thomas Wyatt,William K Greenlee,Derek S Green,Frank Rizzo,Blondell Reynolds Brown,Jenne Ayers,Wilson Alexander,Isaiah Thomas,Marnie Aument Loughrey,W Wilson Goode Jr,Carla M Cain,4
Christine Hope,2,12,12,12,11,10,8,3,28,20,17,14,8,12,14,13,10,10,5,4,5,5,5,4,4
Joffie C Pittman,,1,4,10,6,7,10,3,11,8,13,11,13,6,9,6,5,10,5,3,6,4,3,3,4
Gary S Silver,,,0,5,2,3,6,2,18,11,13,6,6,7,3,6,6,2,3,0,3,2,1,2,4
Matthew Perks,,,,0,3,5,7,2,6,10,11,15,8,12,7,10,6,5,3,5,2,3,0,1,4
Christian Dicicco,,,,,0,4,2,1,11,13,5,9,5,5,7,5,9,2,2,1,3,2,2,1,4
Sharon Williams Losier,,,,,,1,2,1,7,5,9,6,3,5,7,8,7,4,2,6,1,4,2,1,4
Daniel R Sulman,,,,,,,0,0,5,5,10,9,9,6,4,3,3,8,4,1,2,0,3,0,4
Franklin A Bennett Iii,,,,,,,,0,3,3,2,3,1,2,0,3,2,1,3,1,1,1,0,2,4
Ed Neilson,,,,,,,,,4,13,14,10,7,8,12,6,11,7,2,1,3,3,4,1,4
Allan Domb,,,,,,,,,,3,11,17,9,15,6,10,7,4,5,3,3,3,0,2,4
Sherrie Cohen,,,,,,,,,,,0,17,11,7,13,5,9,9,4,2,3,2,4,1,4
Paul Steinke,,,,,,,,,,,,0,12,16,8,6,8,6,3,2,3,2,0,1,4
Helen Gym,,,,,,,,,,,,,0,3,8,3,5,6,3,1,3,3,2,1,4
Thomas Wyatt,,,,,,,,,,,,,,0,3,8,5,2,4,3,3,2,0,1,4
William K Greenlee,,,,,,,,,,,,,,,0,2,7,9,0,1,2,1,4,0,4
Derek S Green,,,,,,,,,,,,,,,,0,7,6,3,4,3,4,2,2,4
Frank Rizzo,,,,,,,,,,,,,,,,,1,0,1,1,1,4,1,0,4
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,1,3,3,1,6,2,4
Jenne Ayers,,,,,,,,,,,,,,,,,,,0,3,0,0,1,1,4
Wilson Alexander,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,4
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,0,1,2,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,0,1,4
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,1,1,4
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,53,28,26,25,20,20,18,6,52,37,34,30,23,23,22,21,20,17,11,9,8,8,8,5,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Allan Domb,Ed Neilson,Frank Rizzo,Sherrie Cohen,Paul Steinke,Helen Gym,Derek S Green,Jenne Ayers,Blondell Reynolds Brown,Thomas Wyatt,William K Greenlee,Isaiah Thomas,Carla M Cain,W Wilson Goode Jr,Wilson Alexander,Marnie Aument Loughrey,Christine Hope,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,5
Allan Domb,4,15,10,15,11,6,8,7,7,3,4,2,3,5,3,1,7,11,8,6,10,7,8,1,5
Ed Neilson,,0,12,4,10,8,5,3,5,3,8,2,2,5,2,2,11,8,3,5,7,6,5,3,5
Frank Rizzo,,,2,5,4,6,2,4,3,4,4,3,2,2,1,3,9,7,2,5,6,8,6,1,5
Sherrie Cohen,,,,0,6,8,7,5,6,3,2,2,4,3,1,1,6,7,8,2,4,5,10,2,5
Paul Steinke,,,,,1,7,5,4,3,7,1,1,1,2,1,1,5,6,7,2,3,6,7,0,5
Helen Gym,,,,,,0,4,3,4,7,1,2,2,0,1,3,9,8,4,5,0,6,5,1,5
Derek S Green,,,,,,,0,5,3,4,2,3,2,2,2,1,5,4,6,8,6,2,4,2,5
Jenne Ayers,,,,,,,,0,3,5,2,1,5,0,4,0,6,9,3,5,4,3,2,2,5
Blondell Reynolds Brown,,,,,,,,,2,1,1,3,1,2,1,0,5,5,3,4,5,2,3,0,5
Thomas Wyatt,,,,,,,,,,0,0,0,1,0,2,2,6,5,4,4,3,4,3,1,5
William K Greenlee,,,,,,,,,,,0,1,1,3,1,1,3,5,0,3,4,1,3,2,5
Isaiah Thomas,,,,,,,,,,,,0,1,0,1,0,4,1,1,3,3,2,1,0,5
Carla M Cain,,,,,,,,,,,,,0,1,1,0,5,3,2,2,2,0,1,2,5
W Wilson Goode Jr,,,,,,,,,,,,,,0,0,0,2,1,2,2,4,1,1,1,5
Wilson Alexander,,,,,,,,,,,,,,,0,0,2,4,1,3,2,0,1,2,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,3,1,2,1,1,1,0,5
Christine Hope,,,,,,,,,,,,,,,,,3,6,1,6,4,7,3,3,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,,1,4,6,5,6,5,1,5
Gary S Silver,,,,,,,,,,,,,,,,,,,1,2,2,2,5,1,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,0,7,0,1,1,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,,1,2,2,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,4,0,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,1,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,39,28,22,22,20,19,17,15,14,13,9,8,7,7,7,4,25,22,16,16,15,14,13,4,5
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,6
,Christine Hope,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Allan Domb,Ed Neilson,Derek S Green,Sherrie Cohen,Frank Rizzo,William K Greenlee,Blondell Reynolds Brown,Helen Gym,W Wilson Goode Jr,Paul Steinke,Jenne Ayers,Thomas Wyatt,Isaiah Thomas,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,6
Christine Hope,1,24,12,12,10,13,4,9,32,30,15,18,16,17,17,12,12,15,16,12,10,3,5,1,6
Sharon Williams Losier,,2,13,14,2,6,1,3,19,12,15,10,8,16,14,12,9,7,13,6,9,5,3,0,6
Matthew Perks,,,0,10,6,4,4,0,13,13,13,6,8,9,6,8,7,8,3,8,8,3,2,0,6
Joffie C Pittman,,,,1,2,3,3,3,14,8,8,8,6,10,10,9,9,7,7,5,8,4,2,1,6
Gary S Silver,,,,,0,6,8,2,21,7,11,12,11,6,4,2,0,5,3,5,1,5,4,2,6
Christian Dicicco,,,,,,0,4,1,10,8,7,8,11,6,5,5,5,6,6,2,2,2,0,1,6
Daniel R Sulman,,,,,,,0,0,8,1,5,7,6,2,3,2,2,3,1,4,2,2,2,1,6
Franklin A Bennett Iii,,,,,,,,0,6,3,3,4,3,4,3,2,3,4,5,2,2,1,0,0,6
Allan Domb,,,,,,,,,5,12,12,22,19,18,12,15,8,18,13,10,11,5,4,2,6
Ed Neilson,,,,,,,,,,6,9,10,7,13,10,10,9,10,2,6,3,2,0,1,6
Derek S Green,,,,,,,,,,,2,6,9,11,13,5,7,5,9,6,9,7,2,0,6
Sherrie Cohen,,,,,,,,,,,,1,12,12,8,9,6,7,7,4,2,3,6,0,6
Frank Rizzo,,,,,,,,,,,,,1,4,9,5,6,4,7,5,4,3,2,2,6
William K Greenlee,,,,,,,,,,,,,,1,9,9,8,9,5,4,5,3,2,1,6
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,8,16,1,6,2,9,4,1,0,6
Helen Gym,,,,,,,,,,,,,,,,2,8,10,4,8,8,1,3,0,6
W Wilson Goode Jr,,,,,,,,,,,,,,,,,1,4,5,2,10,0,0,0,6
Paul Steinke,,,,,,,,,,,,,,,,,,0,4,11,5,1,0,2,6
Jenne Ayers,,,,,,,,,,,,,,,,,,,0,1,3,3,3,0,6
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,1,6,2,2,1,6
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,0,2,1,6
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,73,41,30,29,27,22,13,9,70,53,40,35,34,32,31,30,27,26,25,22,20,10,9,3,6
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Ed Neilson,Allan Domb,Helen Gym,Blondell Reynolds Brown,Sherrie Cohen,W Wilson Goode Jr,Derek S Green,Jenne Ayers,William K Greenlee,Paul Steinke,Isaiah Thomas,Thomas Wyatt,Frank Rizzo,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,7
Christine Hope,0,14,10,7,7,4,5,1,17,11,13,9,10,13,6,11,7,6,6,6,5,7,2,2,7
Sharon Williams Losier,,4,6,8,2,3,2,0,5,8,9,7,8,9,7,9,5,4,2,2,4,5,1,2,7
Christian Dicicco,,,0,5,3,4,2,2,4,7,6,7,7,6,5,7,5,5,3,4,7,4,2,1,7
Joffie C Pittman,,,,0,3,4,3,0,7,4,4,6,7,5,3,5,7,6,3,4,2,0,0,0,7
Gary S Silver,,,,,0,1,3,1,2,5,3,2,4,3,3,5,3,5,1,6,1,3,1,0,7
Matthew Perks,,,,,,0,3,2,5,4,4,1,3,2,3,2,3,6,3,5,1,0,1,0,7
Daniel R Sulman,,,,,,,0,0,4,3,7,1,4,2,1,2,3,7,0,2,0,3,1,1,7
Franklin A Bennett Iii,,,,,,,,0,1,1,1,1,1,0,0,1,1,0,0,2,0,1,1,0,7
Ed Neilson,,,,,,,,,0,3,10,7,7,7,3,2,10,4,3,2,2,1,0,1,7
Allan Domb,,,,,,,,,,2,7,2,7,5,2,4,2,6,2,8,5,5,1,1,7
Helen Gym,,,,,,,,,,,0,6,8,6,1,8,5,7,1,2,1,5,1,2,7
Blondell Reynolds Brown,,,,,,,,,,,,2,4,10,4,3,10,2,5,0,4,3,1,1,7
Sherrie Cohen,,,,,,,,,,,,,0,4,3,6,7,4,1,3,4,3,0,0,7
W Wilson Goode Jr,,,,,,,,,,,,,,0,3,3,10,4,6,3,5,1,1,0,7
Derek S Green,,,,,,,,,,,,,,,1,6,4,4,5,4,3,1,3,1,7
Jenne Ayers,,,,,,,,,,,,,,,,0,2,3,3,2,2,4,3,0,7
William K Greenlee,,,,,,,,,,,,,,,,,1,3,4,1,3,1,1,0,7
Paul Steinke,,,,,,,,,,,,,,,,,,2,3,6,1,2,1,1,7
Isaiah Thomas,,,,,,,,,,,,,,,,,,,1,3,2,0,0,0,7
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,7
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,0,1,0,1,7
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,0,1,2,7
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,38,27,17,17,12,11,10,3,28,22,21,20,19,18,17,17,17,16,12,12,11,9,4,3,7
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Ed Neilson,Allan Domb,Sherrie Cohen,Frank Rizzo,Helen Gym,Paul Steinke,Derek S Green,Jenne Ayers,William K Greenlee,W Wilson Goode Jr,Blondell Reynolds Brown,Carla M Cain,Isaiah Thomas,Thomas Wyatt,Marnie Aument Loughrey,Wilson Alexander,8
Christine Hope,1,24,17,9,11,9,4,3,36,29,21,18,19,16,12,14,14,12,9,14,7,6,4,1,8
Sharon Williams Losier,,0,13,3,7,3,2,1,11,12,14,7,11,8,7,9,6,6,5,9,3,2,4,2,8
Joffie C Pittman,,,0,7,4,6,2,0,10,16,12,5,6,7,7,7,5,4,4,5,2,7,1,2,8
Matthew Perks,,,,1,7,5,1,0,10,11,8,10,7,7,6,7,1,1,3,3,5,8,1,2,8
Christian Dicicco,,,,,0,3,2,1,8,8,9,12,11,9,6,5,2,4,1,4,2,3,4,0,8
Daniel R Sulman,,,,,,0,2,3,7,11,15,6,10,11,3,7,3,1,0,2,1,4,4,1,8
Gary S Silver,,,,,,,0,3,6,5,5,4,4,4,4,0,1,0,1,2,0,3,0,1,8
Franklin A Bennett Iii,,,,,,,,0,5,3,4,2,2,3,1,0,4,2,1,1,1,0,0,0,8
Ed Neilson,,,,,,,,,6,20,15,12,11,14,10,4,16,12,10,4,5,6,0,1,8
Allan Domb,,,,,,,,,,3,16,19,15,20,11,8,7,4,5,9,4,9,2,0,8
Sherrie Cohen,,,,,,,,,,,1,7,19,13,8,10,8,8,9,6,5,8,6,1,8
Frank Rizzo,,,,,,,,,,,,0,9,12,7,7,3,4,0,4,2,3,4,1,8
Helen Gym,,,,,,,,,,,,,1,9,7,7,3,3,1,4,3,4,5,0,8
Paul Steinke,,,,,,,,,,,,,,0,6,7,2,3,1,5,2,7,4,2,8
Derek S Green,,,,,,,,,,,,,,,0,2,4,2,2,2,4,8,2,2,8
Jenne Ayers,,,,,,,,,,,,,,,,0,1,1,1,8,0,0,5,1,8
William K Greenlee,,,,,,,,,,,,,,,,,0,8,6,1,1,0,1,0,8
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,0,7,3,5,0,0,0,8
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,4,3,0,0,0,8
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,8
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,0,2,0,0,8
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,0,0,2,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,72,30,26,25,21,19,10,7,59,53,41,34,30,30,23,20,20,18,15,15,15,15,8,3,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Ed Neilson,Allan Domb,Frank Rizzo,Helen Gym,William K Greenlee,Sherrie Cohen,Derek S Green,Blondell Reynolds Brown,Paul Steinke,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Christine Hope,Sharon Williams Losier,Matthew Perks,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,9
Ed Neilson,4,17,10,11,18,11,9,7,5,5,1,2,2,2,3,0,26,10,4,7,6,5,4,5,9
Allan Domb,,3,10,10,9,6,5,4,3,2,3,2,1,1,2,0,15,10,6,9,4,7,2,1,9
