col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anthony Clark,Will Mega,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,All
Anthony Clark,38,40,38,12,23,17,136,66,87,76,49,31,23,18,All
Will Mega,,16,7,5,8,4,57,23,52,54,12,12,10,5,All
Tracey L Gordon,,,8,11,13,9,39,52,29,24,33,24,20,10,All
Lisa M Deeley,,,,9,11,17,26,24,15,22,34,12,10,6,All
Carol A Jenkins,,,,,2,5,32,43,14,15,20,23,15,7,All
Omar Sabir,,,,,,4,23,31,20,26,26,8,8,11,All
Sharon Williams Losier,,,,,,,25,61,59,55,28,18,16,7,All
Christine Hope,,,,,,,,18,35,27,48,17,25,11,All
Joffie C Pittman,,,,,,,,,14,51,16,13,10,13,All
Matthew Perks,,,,,,,,,,9,26,13,8,7,All
Christian Dicicco,,,,,,,,,,,17,13,15,7,All
Gary S Silver,,,,,,,,,,,,7,10,7,All
Franklin A Bennett Iii,,,,,,,,,,,,,3,3,All
Daniel R Sulman,,,,,,,,,,,,,,4,All
Total,296,128,117,88,82,75,240,165,161,149,126,74,57,36,All
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,1
,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Christine Hope,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,1
Sharon Williams Losier,4,2,1,3,2,2,1,1,4,2,2,0,2,1,1
Matthew Perks,,1,2,1,1,1,1,0,2,4,0,2,1,1,1
Joffie C Pittman,,,1,0,0,0,1,0,4,1,1,1,0,0,1
Christine Hope,,,,0,2,1,1,1,2,2,3,0,1,1,1
Christian Dicicco,,,,,0,2,0,0,0,2,2,0,0,2,1
Franklin A Bennett Iii,,,,,,0,0,0,0,2,1,0,1,0,1
Gary S Silver,,,,,,,0,0,2,0,1,1,1,0,1
Daniel R Sulman,,,,,,,,0,1,0,0,0,1,0,1
Anthony Clark,,,,,,,,,1,1,1,2,1,0,1
Omar Sabir,,,,,,,,,,0,1,0,1,1,1
Tracey L Gordon,,,,,,,,,,,1,0,0,1,1
Will Mega,,,,,,,,,,,,1,0,0,1
Carol A Jenkins,,,,,,,,,,,,,0,0,1
Lisa M Deeley,,,,,,,,,,,,,,1,1
Total,11,7,6,5,4,3,3,1,9,5,5,4,3,3,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Lisa M Deeley,Omar Sabir,Sharon Williams Losier,Christian Dicicco,Christine Hope,Matthew Perks,Joffie C Pittman,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,2
Anthony Clark,3,4,2,4,0,0,9,5,2,6,7,1,1,1,2
Carol A Jenkins,,0,2,2,0,0,3,5,6,2,1,1,0,1,2
Tracey L Gordon,,,1,0,1,0,0,2,4,1,1,2,1,1,2
Will Mega,,,,0,0,0,8,1,2,5,4,0,0,0,2
Lisa M Deeley,,,,,0,1,0,2,1,2,1,0,0,0,2
Omar Sabir,,,,,,0,1,1,1,1,1,1,0,0,2
Sharon Williams Losier,,,,,,,3,1,3,6,5,0,0,0,2
Christian Dicicco,,,,,,,,1,3,1,1,1,0,1,2
Christine Hope,,,,,,,,,0,2,2,2,0,0,2
Matthew Perks,,,,,,,,,,0,4,1,0,0,2
Joffie C Pittman,,,,,,,,,,,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,1,0,2
Gary S Silver,,,,,,,,,,,,,,0,2
Total,24,11,8,8,5,3,18,11,11,11,10,3,2,2,2
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,3
,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Christine Hope,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,Anthony Clark,Will Mega,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,3
Sharon Williams Losier,2,0,1,1,0,1,0,0,2,3,1,0,2,0,3
Christian Dicicco,,1,0,0,0,0,0,0,1,0,0,2,0,1,3
Joffie C Pittman,,,2,1,0,0,0,0,0,1,1,0,1,0,3
Christine Hope,,,,0,0,0,0,0,1,0,1,0,1,0,3
Gary S Silver,,,,,1,0,0,0,0,0,1,0,0,0,3
Matthew Perks,,,,,,1,0,0,0,1,0,0,0,0,3
Daniel R Sulman,,,,,,,0,0,0,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,0,0,0,0,0,0,0,3
Anthony Clark,,,,,,,,,1,0,0,0,0,0,3
Will Mega,,,,,,,,,,0,0,0,0,0,3
Carol A Jenkins,,,,,,,,,,,1,0,1,0,3
Lisa M Deeley,,,,,,,,,,,,1,0,0,3
