col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Anthony Clark,Will Mega,Michael Wojcik,Todd Eagen,1
Carol A Jenkins,1,7,8,0,2,4,13,9,1
Lisa M Deeley,,2,4,10,2,0,10,11,1
Tracey L Gordon,,,0,0,1,1,5,6,1
Omar Sabir,,,,0,0,1,4,6,1
Anthony Clark,,,,,1,1,4,3,1
Will Mega,,,,,,0,5,2,1
Michael Wojcik,,,,,,,3,0,1
Todd Eagen,,,,,,,,5,1
Total,27,27,14,12,9,7,26,26,1
,Judge Of The Commonwealth Court - Democrat,,City Commissioners - Democrat,,,,,,2
,Michael Wojcik,Todd Eagen,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Anthony Clark,Omar Sabir,Will Mega,2
Michael Wojcik,3,0,11,9,9,10,4,4,2
Todd Eagen,,5,6,8,4,6,3,3,2
Lisa M Deeley,,,3,5,2,6,5,2,2
Carol A Jenkins,,,,2,5,6,0,0,2
Tracey L Gordon,,,,,2,1,2,2,2
Anthony Clark,,,,,,0,0,2,2
Omar Sabir,,,,,,,0,0,2
Will Mega,,,,,,,,1,2
Total,30,24,24,22,18,17,9,9,2
,Judge Of The Commonwealth Court - Democrat,,City Commissioners - Democrat,,,,,,3
,Todd Eagen,Michael Wojcik,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,3
Todd Eagen,5,0,12,13,10,11,4,3,3
Michael Wojcik,,3,15,9,5,7,4,5,3
Anthony Clark,,,2,4,4,9,5,3,3
Carol A Jenkins,,,,3,11,5,2,1,3
Lisa M Deeley,,,,,0,1,1,0,3
Tracey L Gordon,,,,,,0,2,0,3
Omar Sabir,,,,,,,1,3,3
Will Mega,,,,,,,,1,3
Total,34,30,33,29,19,19,14,9,3
,City Commissioners - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,4
