col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Shanese Johnson,,,,,,,,,,,,,,,,,,,6,317,152,337,235,139,248,127,187,269,171,186,159,111,168,107,86,169,141,124,125,74,116,60,83,56,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,9,211,257,195,160,201,144,230,170,193,167,161,170,149,153,134,134,134,129,68,73,68,75,92,68,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,11,143,204,289,101,289,154,87,111,87,149,115,93,70,168,105,100,76,45,55,43,71,85,53,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,14,239,147,240,116,172,165,148,176,145,123,115,109,81,165,100,113,123,88,87,60,83,57,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,11,216,180,170,153,119,121,180,198,127,153,88,197,130,113,111,129,60,68,78,71,40,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,14,104,247,124,61,96,60,150,102,52,54,134,78,67,81,57,52,35,51,59,37,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,11,66,108,135,151,147,95,119,164,110,68,132,95,101,132,110,72,47,65,42,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,9,120,62,88,56,144,90,51,45,139,73,65,65,35,25,25,68,48,28,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,1,125,112,91,112,124,84,77,91,111,93,108,50,49,37,90,126,37,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,89,117,77,59,106,60,69,114,84,64,74,34,80,44,59,33,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94,95,77,107,104,69,71,82,92,34,69,73,38,50,31,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,113,143,91,38,97,85,67,112,62,51,61,42,32,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,75,56,64,141,86,84,75,50,39,39,63,63,41,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66,115,76,56,78,78,88,63,29,77,42,41,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,66,101,101,58,94,74,50,45,28,25,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,50,43,45,56,57,65,39,36,34,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61,72,65,30,22,25,55,46,29,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92,55,92,43,61,49,69,31,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,52,53,57,41,56,49,44,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,40,33,33,52,25,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,47,50,30,13,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,27,44,22,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,18,21,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,33,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"6,372","2,919","2,527","2,440","2,292","2,286","2,226","2,203","1,878","1,824","1,804","1,374","1,306","1,235","1,223","1,209","1,148","1,086","1,061",991,950,881,816,791,736,621,608,607,605,597,559,517,480,463,440,435,426,367,331,289,276,273,269,175,All
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Cherelle Parker,Ken Powell,Kai Scott,Tracy B Roman,Mia Roberts Perez,Frances Fattah,Brian T Ortelere,Rainy Papademetriou,Deborah Watson Stokes,Scott Diclaudio,Leon A King Ii,Abbe Fletman,Thomas Martin,Michael Fanning,Leon Goodman,Anthony Kyriakakis,Lyris Younge,Stephanie M Sawyer,Chris Mccabe,Jennifer Schultz,Lucretia Clemons,Betsy Wahl,Chris Mallios,Vincent N Melchiorre,Jon Marshall,Daine Grey Jr,Shanese Johnson,Vincent Furlong,James F Berardinelli,Lynne M Summers,Edward William Louden Jr,Sherman Toppin,Stella Tsai,Tangie M Boston,Wayne M D Bennett,Rania Major,Sandjai Weaver,Joshua Hill,Vince Giusini,Starr Marshall Cash,Marissa Brumbach,Franklin A Bennett Iii,William J Ciancaglini,Jodi Lobel,1
Cherelle Parker,22,59,54,55,49,49,42,41,35,35,34,31,34,33,30,29,30,28,25,24,23,23,23,23,18,19,20,17,17,19,16,16,14,12,11,11,9,9,7,7,6,4,4,1,1
Ken Powell,,2,29,37,26,24,31,30,12,14,17,24,23,23,14,12,11,13,10,9,11,11,18,21,12,8,7,12,11,6,12,6,8,6,4,2,5,4,6,2,3,3,3,1,1
Kai Scott,,,0,27,37,24,27,30,15,11,15,18,20,28,6,12,13,12,12,8,9,7,19,17,6,11,5,6,6,8,3,8,7,4,7,2,5,4,2,4,2,1,3,0,1
Tracy B Roman,,,,0,27,25,28,24,14,17,14,25,26,18,14,8,17,15,6,9,10,11,17,16,9,8,9,7,7,8,9,2,8,3,4,8,2,4,3,4,1,4,2,1,1
Mia Roberts Perez,,,,,0,26,26,27,17,10,11,20,18,29,6,9,11,13,10,8,12,12,20,18,2,8,10,2,6,7,3,8,7,2,1,4,4,3,3,4,6,1,1,0,1
Frances Fattah,,,,,,1,20,19,8,7,13,16,20,20,9,8,10,10,9,13,7,9,17,16,5,7,12,8,5,5,5,6,6,3,5,6,2,3,4,2,1,2,2,0,1
Brian T Ortelere,,,,,,,0,37,7,6,11,21,26,25,8,10,4,7,8,9,5,6,15,18,5,8,4,9,6,3,4,4,4,0,2,2,4,1,2,0,1,4,1,0,1
Rainy Papademetriou,,,,,,,,0,8,7,11,19,21,24,5,9,5,7,9,6,5,8,15,17,4,4,3,6,5,3,3,4,4,2,4,1,4,0,4,1,1,3,2,0,1
Deborah Watson Stokes,,,,,,,,,0,12,14,10,4,4,5,12,8,14,14,9,12,11,6,2,3,6,10,4,2,9,4,7,6,2,5,3,3,3,1,4,3,2,0,0,1
Scott Diclaudio,,,,,,,,,,1,3,8,5,4,11,9,11,12,4,7,3,9,3,2,10,4,6,4,4,8,9,2,3,1,4,2,3,2,4,1,2,4,2,0,1
Leon A King Ii,,,,,,,,,,,0,12,10,4,7,13,5,8,14,8,11,8,4,3,2,8,8,7,3,5,3,7,4,4,5,3,3,3,2,2,1,1,0,0,1
Abbe Fletman,,,,,,,,,,,,0,19,13,5,8,8,6,4,6,7,5,12,10,3,10,6,9,4,1,3,5,5,1,3,2,1,1,4,2,1,3,0,0,1
Thomas Martin,,,,,,,,,,,,,0,15,7,6,6,7,4,6,4,4,13,14,3,6,6,6,5,4,3,3,5,1,3,6,5,2,3,2,2,2,1,0,1
Michael Fanning,,,,,,,,,,,,,,0,4,6,6,7,7,2,1,3,19,19,4,6,2,1,2,2,2,3,1,0,1,0,1,1,1,2,1,0,1,0,1
Leon Goodman,,,,,,,,,,,,,,,2,3,10,5,4,8,4,3,4,2,13,5,8,6,4,2,9,4,3,2,5,5,3,2,2,2,1,2,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,7,6,14,6,7,7,1,4,4,5,5,4,5,9,5,4,5,3,5,1,2,5,1,1,1,1,1,1,1
Lyris Younge,,,,,,,,,,,,,,,,,2,8,5,5,4,4,4,2,10,7,5,4,3,3,10,5,2,1,3,3,1,1,1,3,1,2,1,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,7,10,10,12,7,5,3,8,8,4,4,8,1,5,4,3,3,4,2,2,3,6,4,2,3,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,1,5,6,4,4,5,2,5,2,2,2,5,3,4,2,4,4,2,1,3,0,2,1,1,1,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,7,8,3,2,6,8,9,9,6,8,8,6,7,3,7,6,6,2,5,1,4,3,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,3,9,3,3,1,3,10,2,4,7,3,7,5,6,1,4,2,5,1,3,4,0,1,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,7,3,4,6,2,5,7,1,2,6,3,4,4,2,4,2,1,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,0,15,1,4,2,1,1,1,1,3,1,0,1,1,1,2,0,2,0,1,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,3,2,3,1,2,1,0,1,4,0,2,1,3,1,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,5,4,4,11,1,2,1,5,0,1,1,2,1,1,2,2,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,7,2,2,8,2,0,4,2,2,1,2,3,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,8,2,5,5,4,1,3,2,4,2,3,5,2,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,4,3,3,3,6,2,3,0,3,0,0,3,2,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,2,3,4,2,3,3,4,0,2,0,2,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,4,3,1,2,4,2,2,4,1,2,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,4,4,2,0,5,0,2,2,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,2,2,2,2,1,1,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,4,2,1,2,3,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2,2,1,1,1,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,3,1,0,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,1,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,4,2,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,178,67,57,57,55,51,48,46,38,37,36,35,35,34,33,32,32,32,30,28,28,26,24,24,23,21,21,20,19,19,18,16,16,14,12,11,10,9,9,8,7,6,4,1,1
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Cherelle Parker,Kai Scott,Mia Roberts Perez,Ken Powell,Frances Fattah,Tracy B Roman,Michael Fanning,Brian T Ortelere,Lyris Younge,Rainy Papademetriou,Shanese Johnson,Stephanie M Sawyer,Daine Grey Jr,Leon Goodman,Deborah Watson Stokes,Thomas Martin,Abbe Fletman,Lynne M Summers,Chris Mallios,Leon A King Ii,Jennifer Schultz,Scott Diclaudio,Wayne M D Bennett,Jon Marshall,Vincent N Melchiorre,Joshua Hill,Tangie M Boston,Lucretia Clemons,Sherman Toppin,Rania Major,Chris Mccabe,Franklin A Bennett Iii,Marissa Brumbach,Sandjai Weaver,Starr Marshall Cash,Vincent Furlong,Anthony Kyriakakis,Edward William Louden Jr,Stella Tsai,Betsy Wahl,James F Berardinelli,Jodi Lobel,Vince Giusini,William J Ciancaglini,2
Cherelle Parker,29,107,76,76,68,73,72,67,61,68,64,49,48,48,47,47,45,41,40,32,38,35,30,26,26,25,23,23,22,22,20,21,15,17,16,16,10,14,14,12,11,10,7,6,2
Kai Scott,,1,68,41,47,40,63,52,47,55,41,37,32,24,29,34,34,27,31,18,15,14,17,10,24,14,13,17,9,11,11,10,10,8,10,5,4,3,5,6,3,8,2,5,2
Mia Roberts Perez,,,0,36,39,35,58,56,23,53,20,26,16,13,20,27,30,14,26,9,10,14,11,9,19,7,7,10,8,8,8,4,6,7,8,6,5,3,6,5,2,5,1,1,2
Ken Powell,,,,0,37,42,33,32,29,32,24,23,22,25,18,29,33,13,32,14,14,17,11,9,22,11,7,7,11,6,9,8,5,6,8,8,3,6,4,3,5,3,3,3,2
Frances Fattah,,,,,2,37,33,31,25,31,32,21,11,17,22,33,25,17,23,18,12,6,11,11,18,10,12,10,12,8,9,9,5,7,11,7,4,3,7,4,2,3,1,2,2
Tracy B Roman,,,,,,0,33,33,27,29,24,19,21,20,19,36,33,14,27,14,18,16,11,11,21,11,9,6,7,9,8,4,6,7,5,7,4,9,4,7,6,2,3,1,2
Michael Fanning,,,,,,,0,55,19,51,19,19,17,9,13,28,28,12,27,6,6,12,7,8,20,3,5,7,6,7,5,5,6,7,5,3,4,4,1,2,3,4,3,2,2
Brian T Ortelere,,,,,,,,0,12,57,14,11,11,12,10,25,25,10,20,7,8,9,12,6,17,3,3,9,6,5,4,4,2,7,2,5,4,5,1,3,6,2,1,0,2
Lyris Younge,,,,,,,,,1,14,30,30,36,22,20,14,15,13,13,21,11,18,9,9,8,15,8,10,10,3,5,8,5,4,7,5,3,11,5,3,6,7,2,1,2
Rainy Papademetriou,,,,,,,,,,0,13,14,11,7,8,27,24,9,20,7,7,7,7,5,16,4,1,7,3,5,4,3,3,8,5,4,3,4,3,3,5,4,0,0,2
Shanese Johnson,,,,,,,,,,,0,28,21,22,29,18,9,21,10,14,16,8,17,7,4,11,16,11,9,11,12,12,7,8,9,9,6,5,7,8,2,5,4,3,2
Stephanie M Sawyer,,,,,,,,,,,,1,21,15,25,12,12,10,13,13,7,13,9,5,6,11,12,6,5,8,11,4,8,2,10,4,0,2,8,6,1,3,2,2,2
Daine Grey Jr,,,,,,,,,,,,,0,16,13,8,16,11,15,13,11,14,10,6,8,10,8,6,6,5,6,5,7,7,3,5,3,5,4,3,4,4,2,1,2
Leon Goodman,,,,,,,,,,,,,,0,20,9,9,12,6,12,15,12,12,12,5,13,9,8,6,5,11,7,6,4,5,8,4,8,4,1,6,3,5,3,2
Deborah Watson Stokes,,,,,,,,,,,,,,,0,14,8,19,6,16,12,9,14,5,2,11,15,11,8,11,15,7,9,4,8,6,2,3,8,5,2,3,2,0,2
Thomas Martin,,,,,,,,,,,,,,,,0,26,14,25,7,7,5,7,7,19,9,8,4,3,7,3,6,7,6,2,4,4,3,1,2,3,4,2,1,2
Abbe Fletman,,,,,,,,,,,,,,,,,0,9,29,4,9,13,7,6,21,2,3,5,4,6,2,2,4,3,2,2,2,4,6,0,5,3,1,1,2
Lynne M Summers,,,,,,,,,,,,,,,,,,2,6,13,15,7,11,9,4,7,9,14,6,10,9,12,9,4,5,3,4,0,4,5,1,7,1,4,2
Chris Mallios,,,,,,,,,,,,,,,,,,,0,2,5,6,4,3,23,6,1,1,4,2,6,0,5,3,2,2,4,0,2,0,1,1,1,2,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,0,8,6,9,5,1,8,4,11,8,9,3,9,1,4,4,4,3,4,3,1,3,2,1,2,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,11,9,12,4,7,5,7,7,9,10,9,8,7,3,9,6,5,7,5,7,3,2,4,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,0,10,11,5,5,5,4,5,6,3,6,4,4,4,5,6,10,5,1,7,3,3,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,0,4,5,12,10,7,7,7,7,12,0,5,3,6,10,3,1,3,4,2,1,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,6,3,7,1,4,5,6,3,4,5,6,4,1,4,3,3,2,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,1,3,2,1,1,1,1,3,0,1,0,1,1,0,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,1,5,3,8,4,5,2,2,4,3,2,3,2,4,3,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,5,6,7,4,1,4,2,2,2,4,4,1,3,2,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,5,2,3,2,1,4,1,3,0,0,5,1,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,5,1,2,4,3,3,2,4,4,2,1,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,6,6,5,2,2,3,6,4,3,0,2,2,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,1,4,1,3,0,4,3,1,1,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3,4,3,0,0,2,5,1,3,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,2,2,6,2,0,3,2,2,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,2,3,0,2,0,3,2,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,4,3,1,1,0,2,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,2,5,1,2,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,2,2,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,6,1,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,241,120,83,80,79,78,76,73,72,72,71,56,55,53,52,51,49,47,42,40,39,39,35,30,28,27,27,26,26,22,21,21,18,17,17,17,16,16,15,12,12,12,7,6,2
,District Council 9th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Cherelle Parker,Kai Scott,Frances Fattah,Ken Powell,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Rainy Papademetriou,Lyris Younge,Brian T Ortelere,Thomas Martin,Michael Fanning,Shanese Johnson,Daine Grey Jr,Leon Goodman,Deborah Watson Stokes,Chris Mallios,Stephanie M Sawyer,Vincent N Melchiorre,Scott Diclaudio,Jennifer Schultz,Leon A King Ii,Jon Marshall,Sherman Toppin,Lynne M Summers,Sandjai Weaver,Lucretia Clemons,Wayne M D Bennett,Edward William Louden Jr,Tangie M Boston,Betsy Wahl,Vincent Furlong,Stella Tsai,James F Berardinelli,Marissa Brumbach,Jodi Lobel,Rania Major,Franklin A Bennett Iii,Joshua Hill,Anthony Kyriakakis,Starr Marshall Cash,Chris Mccabe,Vince Giusini,William J Ciancaglini,3
Cherelle Parker,28,92,85,86,81,65,64,61,62,60,59,58,48,44,42,40,41,40,37,39,35,33,29,28,28,27,23,26,24,24,22,24,22,19,16,15,14,13,14,11,12,11,10,4,3
Kai Scott,,0,58,48,44,38,52,38,34,39,36,49,26,25,12,24,32,23,31,18,16,21,4,19,12,17,15,11,7,12,17,14,11,10,8,7,9,6,7,7,7,7,5,4,3
Frances Fattah,,,2,45,43,37,40,32,26,31,44,40,22,22,12,19,31,23,32,11,16,12,8,14,9,13,9,9,6,12,12,12,9,5,5,10,7,5,8,3,5,5,2,1,3
Ken Powell,,,,0,58,49,38,45,26,44,47,42,17,20,25,13,34,16,31,19,14,13,18,11,12,5,7,11,17,9,10,11,6,13,1,3,4,5,10,5,5,4,3,2,3
Tracy B Roman,,,,,2,47,35,39,23,44,42,38,17,17,21,15,31,15,27,17,15,14,13,8,10,10,10,9,16,8,7,9,9,8,7,4,5,4,6,4,3,5,5,1,3
Abbe Fletman,,,,,,0,36,39,18,39,39,35,13,11,6,12,31,12,29,10,12,9,7,8,10,5,11,5,5,8,11,6,8,7,7,2,3,2,2,4,2,5,5,1,3
Mia Roberts Perez,,,,,,,0,38,17,34,28,42,13,10,6,13,26,13,27,8,9,6,5,6,6,9,11,4,1,5,15,3,11,5,8,5,7,2,7,2,5,4,3,3,3
Rainy Papademetriou,,,,,,,,0,9,50,41,42,8,8,9,7,31,6,28,5,3,1,7,6,5,4,7,4,3,5,4,3,5,7,3,2,3,3,7,2,5,1,5,0,3
Lyris Younge,,,,,,,,,0,11,9,13,15,21,11,15,8,22,9,19,14,16,16,14,13,10,10,4,13,11,11,11,7,9,6,6,6,4,2,6,6,6,7,1,3
