col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,All
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Mark F Squilla,All
Jim Kenney,"9,449",0,0,0,0,0,"12,312",All
Lynne M Abraham,,"1,460",0,0,0,0,"1,425",All
Anthony Hardy Williams,,,"1,137",0,0,0,958,All
Nelson Diaz,,,,741,0,0,347,All
Doug Oliver,,,,,350,0,395,All
T Milton Street Sr,,,,,,98,88,All
Mark F Squilla,,,,,,,234,All
Total,"21,761","2,885","2,095","1,088",745,186,"15,759",All
