col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,1
,Christian Dicicco,Christine Hope,Joffie C Pittman,Daniel R Sulman,Sharon Williams Losier,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,1
Christian Dicicco,35,22,6,5,6,3,6,2,10,14,9,6,3,1,1
Christine Hope,,2,4,2,10,3,2,0,14,11,6,7,4,0,1
Joffie C Pittman,,,1,14,4,9,2,0,16,13,1,3,3,2,1
Daniel R Sulman,,,,0,2,10,1,0,14,10,2,1,2,2,1
Sharon Williams Losier,,,,,0,2,0,1,11,10,3,3,2,2,1
Matthew Perks,,,,,,0,2,0,8,5,3,2,3,2,1
Gary S Silver,,,,,,,0,1,3,1,1,3,1,0,1
Franklin A Bennett Iii,,,,,,,,0,0,1,0,0,0,0,1
Carol A Jenkins,,,,,,,,,1,19,1,4,4,4,1
Lisa M Deeley,,,,,,,,,,1,2,4,0,0,1
Anthony Clark,,,,,,,,,,,0,1,0,1,1
Tracey L Gordon,,,,,,,,,,,,1,2,0,1
Omar Sabir,,,,,,,,,,,,,1,0,1
Will Mega,,,,,,,,,,,,,,1,1
Total,75,37,25,19,17,15,9,2,38,30,13,13,8,8,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Christian Dicicco,Joffie C Pittman,Christine Hope,Daniel R Sulman,Sharon Williams Losier,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Will Mega,Omar Sabir,2
Christian Dicicco,29,6,20,6,16,3,4,2,20,18,14,16,6,0,2
Joffie C Pittman,,2,6,17,5,17,1,0,16,10,7,8,5,2,2
Christine Hope,,,1,6,16,2,1,2,17,13,10,10,2,2,2
Daniel R Sulman,,,,1,4,15,1,1,17,11,7,3,1,2,2
Sharon Williams Losier,,,,,1,1,1,0,13,12,11,9,5,0,2
Matthew Perks,,,,,,3,1,0,7,5,3,6,2,3,2
Gary S Silver,,,,,,,0,1,2,2,3,3,0,0,2
Franklin A Bennett Iii,,,,,,,,0,1,0,1,2,0,0,2
Carol A Jenkins,,,,,,,,,3,19,8,5,3,1,2
Lisa M Deeley,,,,,,,,,,0,6,2,2,1,2
Tracey L Gordon,,,,,,,,,,,1,8,1,0,2
Anthony Clark,,,,,,,,,,,,2,2,1,2
Will Mega,,,,,,,,,,,,,1,0,2
Omar Sabir,,,,,,,,,,,,,,0,2
Total,78,35,32,32,28,25,5,3,45,34,28,27,13,3,2
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,3
,Christian Dicicco,Christine Hope,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,3
Christian Dicicco,56,38,8,9,5,7,2,3,35,32,17,5,5,7,3
