col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Helen Gym,Sherrie Cohen,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Paul Steinke,Allan Domb,Isaiah Thomas,W Wilson Goode Jr,Thomas Wyatt,Frank Rizzo,Jenne Ayers,Carla M Cain,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,All
Helen Gym,81,"1,471",996,"1,116","1,117",706,504,499,547,374,153,178,123,74,31,56,"1,527",314,All
Sherrie Cohen,,18,809,"1,002",980,408,317,261,361,169,146,153,115,59,26,43,"1,243",224,All
Derek S Green,,,19,806,869,374,356,416,273,263,109,133,78,72,73,20,"1,085",213,All
William K Greenlee,,,,16,942,319,345,229,331,124,138,75,44,100,28,25,"1,073",169,All
Blondell Reynolds Brown,,,,,13,230,269,313,458,96,111,89,88,57,37,19,"1,027",209,All
Paul Steinke,,,,,,21,384,343,188,415,88,84,45,45,16,20,551,194,All
Allan Domb,,,,,,,38,266,175,212,187,94,68,73,35,28,447,214,All
Isaiah Thomas,,,,,,,,16,321,280,75,74,50,47,20,14,434,200,All
W Wilson Goode Jr,,,,,,,,,13,128,116,69,39,41,23,4,435,177,All
Thomas Wyatt,,,,,,,,,,5,56,61,35,23,24,9,314,126,All
Frank Rizzo,,,,,,,,,,,27,51,45,24,19,15,172,123,All
Jenne Ayers,,,,,,,,,,,,5,102,16,47,45,190,117,All
Carla M Cain,,,,,,,,,,,,,3,8,30,48,123,81,All
Ed Neilson,,,,,,,,,,,,,,2,10,7,75,53,All
Wilson Alexander,,,,,,,,,,,,,,,2,8,57,51,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,40,35,All
Todd Eagen,,,,,,,,,,,,,,,,,26,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,8,All
Total,"2,522","1,845","1,612","1,581","1,574","1,083","1,047",925,865,636,439,362,261,177,126,99,"2,128",610,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Helen Gym,Derek S Green,Blondell Reynolds Brown,Sherrie Cohen,William K Greenlee,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,Paul Steinke,Thomas Wyatt,Carla M Cain,Jenne Ayers,Frank Rizzo,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,1
Helen Gym,2,91,98,107,80,46,39,29,36,16,11,17,4,7,0,3,105,22,1
Derek S Green,,1,95,78,73,55,32,28,22,18,8,14,11,6,6,2,100,21,1
Blondell Reynolds Brown,,,0,71,72,50,41,27,16,8,11,9,9,7,3,2,91,19,1
Sherrie Cohen,,,,1,73,33,22,27,26,13,11,10,10,5,2,1,99,15,1
William K Greenlee,,,,,0,32,27,18,19,10,2,6,8,10,1,2,78,19,1
Isaiah Thomas,,,,,,1,42,28,21,18,11,5,14,8,3,0,49,26,1
W Wilson Goode Jr,,,,,,,3,13,11,6,6,6,12,5,1,0,33,17,1
Allan Domb,,,,,,,,0,17,9,9,5,11,3,2,3,26,15,1
Paul Steinke,,,,,,,,,0,18,4,6,1,3,2,1,30,12,1
Thomas Wyatt,,,,,,,,,,0,5,2,1,1,2,0,13,10,1
Carla M Cain,,,,,,,,,,,1,7,5,3,3,3,18,7,1
Jenne Ayers,,,,,,,,,,,,0,1,2,2,4,20,4,1
Frank Rizzo,,,,,,,,,,,,,0,1,1,0,7,9,1
Ed Neilson,,,,,,,,,,,,,,0,1,2,6,5,1
Wilson Alexander,,,,,,,,,,,,,,,0,0,4,4,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,2,1
Todd Eagen,,,,,,,,,,,,,,,,,1,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,0,1
Total,168,144,141,137,112,99,74,65,55,34,30,28,25,16,9,6,148,48,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Helen Gym,Derek S Green,Sherrie Cohen,Blondell Reynolds Brown,William K Greenlee,Isaiah Thomas,Paul Steinke,W Wilson Goode Jr,Allan Domb,Thomas Wyatt,Frank Rizzo,Jenne Ayers,Carla M Cain,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,2
Helen Gym,3,84,115,86,80,49,62,45,42,29,11,9,7,4,2,2,130,19,2
Derek S Green,,1,62,84,61,47,30,30,24,22,9,7,8,8,5,1,91,11,2
Sherrie Cohen,,,0,75,76,28,34,28,23,11,9,8,6,2,1,1,92,8,2
Blondell Reynolds Brown,,,,0,73,41,19,42,15,13,6,9,12,5,2,1,90,15,2
William K Greenlee,,,,,0,16,22,23,22,11,8,3,3,5,3,2,78,7,2
Isaiah Thomas,,,,,,2,24,39,19,17,11,10,8,5,3,1,52,13,2
Paul Steinke,,,,,,,1,20,31,22,6,4,1,2,2,1,54,9,2
W Wilson Goode Jr,,,,,,,,2,12,5,9,10,7,4,3,0,43,10,2
Allan Domb,,,,,,,,,2,18,13,2,2,3,0,0,29,12,2
Thomas Wyatt,,,,,,,,,,0,3,2,1,2,0,0,24,4,2
Frank Rizzo,,,,,,,,,,,0,4,3,2,2,1,10,9,2
Jenne Ayers,,,,,,,,,,,,0,7,0,3,2,14,6,2
Carla M Cain,,,,,,,,,,,,,0,0,2,3,11,5,2
Ed Neilson,,,,,,,,,,,,,,0,1,0,4,3,2
Wilson Alexander,,,,,,,,,,,,,,,0,1,5,3,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,2,2
Todd Eagen,,,,,,,,,,,,,,,,,1,0,2
Michael Wojcik,,,,,,,,,,,,,,,,,,0,2
Total,206,135,134,132,110,97,83,82,71,43,27,22,18,11,8,4,179,34,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Helen Gym,Sherrie Cohen,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Isaiah Thomas,W Wilson Goode Jr,Paul Steinke,Allan Domb,Carla M Cain,Thomas Wyatt,Jenne Ayers,Frank Rizzo,Ed Neilson,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,3
Helen Gym,12,154,123,121,76,42,46,46,30,12,14,12,11,6,2,3,160,25,3
