col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,1
,Terry Tracy,David Oh,Matt Wolfe,Daniel Tinney,Al Taubenberger,James Williams,Dennis M O Brien,Correale Stevens,Anne Covey,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,1
Terry Tracy,0,7,9,8,5,9,4,7,4,4,4,2,1,1
David Oh,,1,5,6,2,6,0,4,4,2,2,1,0,1
Matt Wolfe,,,0,9,5,6,5,4,5,5,3,3,1,1
Daniel Tinney,,,,0,5,5,4,4,3,5,2,3,1,1
Al Taubenberger,,,,,0,1,4,7,3,3,1,3,1,1
James Williams,,,,,,0,2,4,3,2,4,0,0,1
Dennis M O Brien,,,,,,,0,3,3,3,2,2,1,1
Correale Stevens,,,,,,,,1,2,3,3,1,0,1
Anne Covey,,,,,,,,,0,2,3,2,1,1
Mike George,,,,,,,,,,0,2,2,0,1
Rebecca Warren,,,,,,,,,,,1,0,0,1
Cheryl Allen,,,,,,,,,,,,0,1,1
Judy Olson,,,,,,,,,,,,,0,1
Total,13,11,11,10,9,9,5,11,8,5,5,3,1,1
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,2
,Al Taubenberger,David Oh,Daniel Tinney,Terry Tracy,James Williams,Matt Wolfe,Dennis M O Brien,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,Cheryl Allen,2
Al Taubenberger,1,6,6,5,2,6,4,5,3,5,5,3,1,2
David Oh,,0,5,6,5,3,3,7,5,4,5,2,1,2
Daniel Tinney,,,0,6,5,4,3,6,3,6,5,1,0,2
Terry Tracy,,,,0,5,5,2,7,4,6,6,2,0,2
James Williams,,,,,0,2,2,6,5,4,3,1,0,2
Matt Wolfe,,,,,,0,2,5,3,4,4,1,0,2
Dennis M O Brien,,,,,,,0,4,2,3,2,2,1,2
Anne Covey,,,,,,,,0,5,6,4,3,0,2
Correale Stevens,,,,,,,,,0,2,3,0,1,2
Mike George,,,,,,,,,,0,4,2,0,2
Rebecca Warren,,,,,,,,,,,0,1,1,2
Judy Olson,,,,,,,,,,,,0,0,2
Cheryl Allen,,,,,,,,,,,,,0,2
Total,13,10,9,9,7,7,6,11,7,7,7,4,1,2
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,3
,David Oh,Dennis M O Brien,Matt Wolfe,Al Taubenberger,Daniel Tinney,Terry Tracy,James Williams,Anne Covey,Judy Olson,Mike George,Rebecca Warren,Correale Stevens,Cheryl Allen,3
David Oh,0,5,4,3,2,2,2,4,2,2,3,2,1,3
Dennis M O Brien,,0,4,3,3,3,2,4,3,3,3,1,1,3
Matt Wolfe,,,0,2,2,1,1,3,2,1,2,1,0,3
Al Taubenberger,,,,0,1,1,2,2,1,1,2,0,1,3
Daniel Tinney,,,,,0,2,0,3,1,2,1,0,0,3
Terry Tracy,,,,,,0,1,2,1,3,2,0,1,3
James Williams,,,,,,,0,1,1,1,2,0,1,3
Anne Covey,,,,,,,,0,2,2,2,1,0,3
Judy Olson,,,,,,,,,0,1,1,1,0,3
Mike George,,,,,,,,,,0,2,0,1,3
Rebecca Warren,,,,,,,,,,,0,0,1,3
Correale Stevens,,,,,,,,,,,,0,0,3
Cheryl Allen,,,,,,,,,,,,,0,3
Total,6,6,4,3,3,3,2,5,3,3,3,2,1,3
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,4
,Matt Wolfe,Al Taubenberger,David Oh,Dennis M O Brien,James Williams,Terry Tracy,Daniel Tinney,Anne Covey,Correale Stevens,Rebecca Warren,Judy Olson,Mike George,Cheryl Allen,4
Matt Wolfe,0,6,5,5,3,4,4,7,3,3,3,2,3,4
Al Taubenberger,,0,2,4,3,3,3,5,2,3,2,2,3,4
David Oh,,,1,3,3,2,2,5,2,1,1,1,1,4
Dennis M O Brien,,,,0,2,4,4,4,2,5,2,0,1,4
James Williams,,,,,0,1,1,4,2,2,2,3,1,4
Terry Tracy,,,,,,0,3,4,4,3,1,1,1,4
Daniel Tinney,,,,,,,0,4,3,4,2,0,2,4
Anne Covey,,,,,,,,0,3,3,2,1,3,4
Correale Stevens,,,,,,,,,0,2,1,2,1,4
Rebecca Warren,,,,,,,,,,0,2,0,1,4
Judy Olson,,,,,,,,,,,0,1,1,4
Mike George,,,,,,,,,,,,0,0,4
Cheryl Allen,,,,,,,,,,,,,0,4
Total,9,8,7,7,7,6,5,8,6,5,4,4,3,4
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,5
,Al Taubenberger,Daniel Tinney,David Oh,Terry Tracy,Dennis M O Brien,Matt Wolfe,James Williams,Anne Covey,Rebecca Warren,Correale Stevens,Judy Olson,Mike George,Cheryl Allen,5
Al Taubenberger,0,8,7,7,2,4,2,9,9,5,5,2,1,5
Daniel Tinney,,0,8,7,5,4,3,9,9,3,5,2,2,5
David Oh,,,0,6,3,3,2,7,6,3,3,1,1,5
Terry Tracy,,,,0,2,2,3,7,6,2,4,2,1,5
Dennis M O Brien,,,,,0,2,1,4,4,1,2,1,1,5
Matt Wolfe,,,,,,0,0,3,5,2,2,1,1,5
James Williams,,,,,,,0,3,2,3,1,1,0,5
Anne Covey,,,,,,,,0,8,4,4,1,1,5
Rebecca Warren,,,,,,,,,0,4,4,3,2,5
Correale Stevens,,,,,,,,,,0,1,1,0,5
Judy Olson,,,,,,,,,,,0,1,1,5
Mike George,,,,,,,,,,,,0,0,5
Cheryl Allen,,,,,,,,,,,,,0,5
Total,11,11,8,8,5,5,4,11,11,6,6,3,2,5
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,6
,Al Taubenberger,Dennis M O Brien,David Oh,Terry Tracy,Daniel Tinney,James Williams,Matt Wolfe,Anne Covey,Judy Olson,Mike George,Correale Stevens,Rebecca Warren,Cheryl Allen,6
Al Taubenberger,2,24,15,16,17,7,10,22,14,12,7,9,3,6
Dennis M O Brien,,0,17,20,24,10,8,22,14,14,8,8,3,6
David Oh,,,2,18,13,12,6,18,7,7,13,10,3,6
Terry Tracy,,,,0,17,16,7,24,12,11,10,7,2,6
Daniel Tinney,,,,,0,8,7,19,12,10,6,7,4,6
James Williams,,,,,,0,2,15,6,6,8,4,2,6
Matt Wolfe,,,,,,,0,7,7,6,5,4,2,6
Anne Covey,,,,,,,,0,16,12,10,10,4,6
Judy Olson,,,,,,,,,0,13,3,3,4,6
Mike George,,,,,,,,,,0,4,3,1,6
Correale Stevens,,,,,,,,,,,0,6,2,6
Rebecca Warren,,,,,,,,,,,,0,3,6
Cheryl Allen,,,,,,,,,,,,,0,6
Total,40,35,32,31,27,19,14,39,21,18,17,14,8,6
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,7
,Al Taubenberger,Dennis M O Brien,David Oh,James Williams,Daniel Tinney,Terry Tracy,Matt Wolfe,Anne Covey,Correale Stevens,Rebecca Warren,Cheryl Allen,Judy Olson,Mike George,7
Al Taubenberger,2,10,8,6,5,4,3,5,5,4,2,3,1,7
Dennis M O Brien,,0,9,5,5,4,3,6,3,3,3,3,0,7
David Oh,,,0,7,5,6,3,6,4,2,3,2,1,7
James Williams,,,,0,3,5,2,3,4,2,2,2,1,7
Daniel Tinney,,,,,0,1,0,3,2,2,3,0,0,7
Terry Tracy,,,,,,0,3,5,3,2,1,3,1,7
Matt Wolfe,,,,,,,0,3,2,2,1,3,1,7
Anne Covey,,,,,,,,0,3,2,3,2,1,7
Correale Stevens,,,,,,,,,0,3,2,2,1,7
Rebecca Warren,,,,,,,,,,0,2,3,0,7
Cheryl Allen,,,,,,,,,,,0,1,0,7
Judy Olson,,,,,,,,,,,,0,0,7
Mike George,,,,,,,,,,,,,0,7
Total,15,12,11,8,7,7,4,9,6,5,4,4,1,7
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,8
,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Matt Wolfe,David Oh,Terry Tracy,James Williams,Anne Covey,Correale Stevens,Rebecca Warren,Mike George,Cheryl Allen,Judy Olson,8
Al Taubenberger,3,30,22,25,9,7,6,9,9,8,8,5,3,8
Dennis M O Brien,,1,26,23,10,6,5,14,8,8,8,5,4,8
Daniel Tinney,,,0,21,11,8,5,10,9,9,7,5,3,8
Matt Wolfe,,,,0,8,4,4,9,7,5,3,5,2,8
David Oh,,,,,0,9,9,11,9,4,5,4,0,8
Terry Tracy,,,,,,0,9,9,8,3,4,0,2,8
James Williams,,,,,,,0,8,8,4,2,0,1,8
Anne Covey,,,,,,,,0,9,4,5,4,3,8
Correale Stevens,,,,,,,,,0,7,3,3,1,8
Rebecca Warren,,,,,,,,,,0,2,4,0,8
Mike George,,,,,,,,,,,0,3,3,8
Cheryl Allen,,,,,,,,,,,,0,0,8
Judy Olson,,,,,,,,,,,,,0,8
Total,42,40,31,29,18,14,13,20,17,12,10,7,4,8
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,9
,Al Taubenberger,Dennis M O Brien,David Oh,Daniel Tinney,Terry Tracy,Matt Wolfe,James Williams,Mike George,Rebecca Warren,Anne Covey,Correale Stevens,Cheryl Allen,Judy Olson,9
Al Taubenberger,7,11,6,7,6,7,4,10,8,7,3,4,4,9
Dennis M O Brien,,0,4,5,5,5,4,8,5,5,4,2,2,9
David Oh,,,0,3,6,2,5,5,2,3,5,2,1,9
Daniel Tinney,,,,0,3,3,3,4,5,2,2,0,4,9
Terry Tracy,,,,,0,4,4,6,2,4,4,3,2,9
Matt Wolfe,,,,,,0,1,5,4,4,2,2,3,9
James Williams,,,,,,,0,3,2,3,3,1,1,9
Mike George,,,,,,,,0,6,5,4,2,2,9
Rebecca Warren,,,,,,,,,0,4,2,1,3,9
Anne Covey,,,,,,,,,,0,1,2,1,9
Correale Stevens,,,,,,,,,,,0,1,1,9
Cheryl Allen,,,,,,,,,,,,0,0,9
Judy Olson,,,,,,,,,,,,,0,9
Total,26,12,10,8,8,7,6,11,9,8,7,4,4,9
,Council At Large - Republican,,,,,,,Justice Of The Supreme Court - Republican,,,,,,10
,Al Taubenberger,Daniel Tinney,Dennis M O Brien,David Oh,Terry Tracy,Matt Wolfe,James Williams,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,10
Al Taubenberger,0,9,10,5,7,10,4,11,6,6,6,4,3,10
Daniel Tinney,,0,10,7,7,9,4,8,6,5,4,2,1,10
Dennis M O Brien,,,0,7,8,7,4,8,5,3,5,3,1,10
David Oh,,,,0,8,1,5,6,9,1,2,4,2,10
Terry Tracy,,,,,0,5,5,8,6,4,4,4,3,10
Matt Wolfe,,,,,,0,3,6,3,5,4,0,1,10
James Williams,,,,,,,0,5,4,2,2,2,1,10
Anne Covey,,,,,,,,0,6,5,5,4,2,10
Correale Stevens,,,,,,,,,0,3,0,3,2,10
Mike George,,,,,,,,,,0,3,1,0,10
Judy Olson,,,,,,,,,,,0,1,1,10
Rebecca Warren,,,,,,,,,,,,0,1,10
Cheryl Allen,,,,,,,,,,,,,0,10
Total,17,16,15,13,13,12,7,14,12,8,7,6,4,10
,Justice Of The Supreme Court - Republican,,,,,,Council At Large - Republican,,,,,,,11
,Anne Covey,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,Judy Olson,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Daniel Tinney,James Williams,Matt Wolfe,11
Anne Covey,0,2,2,2,1,1,6,4,4,2,3,3,1,11
Correale Stevens,,0,0,0,0,0,2,2,1,2,0,1,0,11
Mike George,,,0,2,1,0,2,3,2,0,2,2,0,11
Rebecca Warren,,,,0,0,1,2,2,1,0,1,1,0,11
Cheryl Allen,,,,,0,0,1,1,1,1,1,1,0,11
Judy Olson,,,,,,0,1,0,0,0,0,0,0,11
David Oh,,,,,,,0,4,3,1,3,3,0,11
Dennis M O Brien,,,,,,,,0,4,1,3,2,0,11
Al Taubenberger,,,,,,,,,0,2,3,2,1,11
Terry Tracy,,,,,,,,,,0,0,1,1,11
Daniel Tinney,,,,,,,,,,,0,2,0,11
James Williams,,,,,,,,,,,,0,0,11
Matt Wolfe,,,,,,,,,,,,,0,11
Total,7,3,3,3,2,1,6,6,5,4,3,3,1,11
