col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Christine Hope,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,1
Jim Kenney,64,0,0,0,0,0,184,154,113,45,39,14,10,11,1
Anthony Hardy Williams,,4,0,0,0,0,16,5,8,6,7,2,3,2,1
Lynne M Abraham,,,7,0,0,0,9,8,6,4,2,0,0,1,1
Nelson Diaz,,,,6,0,0,10,3,3,3,4,0,1,1,1
Doug Oliver,,,,,9,0,5,4,3,0,0,1,1,0,1
T Milton Street Sr,,,,,,1,2,0,1,1,1,0,1,0,1
Joffie C Pittman,,,,,,,1,157,113,31,24,5,6,5,1
Daniel R Sulman,,,,,,,,0,104,12,4,1,4,3,1
Matthew Perks,,,,,,,,,1,10,10,2,0,1,1
Christine Hope,,,,,,,,,,0,31,6,6,7,1
Sharon Williams Losier,,,,,,,,,,,0,3,5,5,1
Gary S Silver,,,,,,,,,,,,1,3,3,1
Franklin A Bennett Iii,,,,,,,,,,,,,0,3,1
Christian Dicicco,,,,,,,,,,,,,,0,1
Total,307,23,21,17,16,3,228,176,136,59,53,18,16,15,1
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Sharon Williams Losier,Christine Hope,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,2
Jim Kenney,53,0,0,0,0,0,146,85,78,31,35,17,11,6,2
Anthony Hardy Williams,,9,0,0,0,0,22,4,4,20,16,4,9,10,2
Doug Oliver,,,6,0,0,0,12,7,5,5,5,3,1,0,2
Lynne M Abraham,,,,7,0,0,10,5,3,6,2,2,1,2,2
Nelson Diaz,,,,,0,0,11,5,5,5,4,1,0,3,2
T Milton Street Sr,,,,,,0,0,0,0,2,0,1,2,1,2
Joffie C Pittman,,,,,,,0,86,88,35,25,6,9,9,2
Matthew Perks,,,,,,,,0,68,9,8,4,1,2,2
Daniel R Sulman,,,,,,,,,0,5,6,2,4,2,2
Sharon Williams Losier,,,,,,,,,,0,36,10,9,8,2
Christine Hope,,,,,,,,,,,0,12,7,8,2
Christian Dicicco,,,,,,,,,,,,0,5,4,2
Gary S Silver,,,,,,,,,,,,,0,6,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,243,49,25,20,14,2,204,108,97,71,63,28,24,22,2
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,3
Jim Kenney,41,0,0,0,0,0,60,24,26,37,39,11,8,8,3
Anthony Hardy Williams,,13,0,0,0,0,19,23,19,6,2,7,7,3,3
Lynne M Abraham,,,6,0,0,0,6,3,4,6,6,3,0,2,3
Doug Oliver,,,,3,0,0,7,5,5,2,0,1,1,1,3
Nelson Diaz,,,,,3,0,1,4,3,1,1,4,1,0,3
T Milton Street Sr,,,,,,0,3,2,1,2,2,0,0,1,3
Joffie C Pittman,,,,,,,1,21,24,33,48,8,4,6,3
Sharon Williams Losier,,,,,,,,1,30,13,5,13,4,5,3
Christine Hope,,,,,,,,,0,8,6,19,6,10,3
Matthew Perks,,,,,,,,,,1,21,5,7,4,3
Daniel R Sulman,,,,,,,,,,,0,2,0,1,3
Christian Dicicco,,,,,,,,,,,,0,5,2,3
Gary S Silver,,,,,,,,,,,,,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,0,3
Total,131,53,17,14,9,4,99,62,59,55,51,27,17,15,3
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,4
Jim Kenney,28,0,0,0,0,0,67,55,54,27,32,25,7,11,4
Anthony Hardy Williams,,12,0,0,0,0,23,18,17,10,2,6,5,3,4
Lynne M Abraham,,,8,0,0,0,7,1,4,1,2,2,1,0,4
Doug Oliver,,,,5,0,0,6,3,1,3,0,3,1,0,4
Nelson Diaz,,,,,0,0,3,1,1,3,2,1,0,0,4
T Milton Street Sr,,,,,,2,0,0,0,0,0,0,0,0,4
Joffie C Pittman,,,,,,,0,34,29,33,30,14,4,2,4
Sharon Williams Losier,,,,,,,,0,42,14,7,20,7,7,4
Christine Hope,,,,,,,,,0,15,10,23,7,9,4
Matthew Perks,,,,,,,,,,0,11,5,2,0,4
Daniel R Sulman,,,,,,,,,,,0,2,0,1,4
Christian Dicicco,,,,,,,,,,,,0,2,5,4
Franklin A Bennett Iii,,,,,,,,,,,,,0,2,4
Gary S Silver,,,,,,,,,,,,,,0,4
Total,141,50,19,14,5,2,107,78,77,45,38,37,14,14,4
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Daniel R Sulman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,5
Jim Kenney,49,0,0,0,0,0,80,41,44,48,38,16,15,7,5
Anthony Hardy Williams,,8,0,0,0,0,16,16,12,7,9,4,5,1,5
Lynne M Abraham,,,6,0,0,0,3,8,9,0,3,4,2,1,5
Nelson Diaz,,,,5,0,0,5,5,4,1,4,0,2,1,5
Doug Oliver,,,,,2,0,3,5,6,2,3,3,3,3,5
T Milton Street Sr,,,,,,0,0,1,0,0,0,0,0,0,5
Joffie C Pittman,,,,,,,0,34,29,50,33,4,7,5,5
Sharon Williams Losier,,,,,,,,1,43,8,18,11,11,5,5
Christine Hope,,,,,,,,,0,8,12,19,15,6,5
Daniel R Sulman,,,,,,,,,,0,16,1,2,1,5
Matthew Perks,,,,,,,,,,,0,5,2,4,5
Christian Dicicco,,,,,,,,,,,,0,5,2,5
Franklin A Bennett Iii,,,,,,,,,,,,,0,2,5
Gary S Silver,,,,,,,,,,,,,,0,5
Total,172,36,18,16,14,1,108,77,75,58,58,27,27,13,5
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,6
Jim Kenney,54,0,0,0,0,0,81,59,49,61,37,26,19,10,6
Anthony Hardy Williams,,19,0,0,0,0,15,11,21,3,9,3,6,4,6
Lynne M Abraham,,,9,0,0,0,6,5,4,5,4,3,0,0,6
Doug Oliver,,,,8,0,0,6,6,7,2,4,1,0,0,6
Nelson Diaz,,,,,3,0,1,3,0,2,2,4,1,1,6
T Milton Street Sr,,,,,,1,0,0,1,0,0,0,0,0,6
Joffie C Pittman,,,,,,,0,25,28,59,28,8,3,4,6
Christine Hope,,,,,,,,0,45,6,18,25,5,8,6
Sharon Williams Losier,,,,,,,,,2,9,20,15,8,6,6
Daniel R Sulman,,,,,,,,,,0,20,7,5,1,6
Matthew Perks,,,,,,,,,,,0,5,3,4,6
Christian Dicicco,,,,,,,,,,,,0,4,3,6
Gary S Silver,,,,,,,,,,,,,0,4,6
Franklin A Bennett Iii,,,,,,,,,,,,,,0,6
Total,203,55,21,20,8,2,110,84,84,74,56,37,26,15,6
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,7
Jim Kenney,43,0,0,0,0,0,56,36,36,33,35,21,12,9,7
Anthony Hardy Williams,,16,0,0,0,0,25,20,13,10,6,7,8,7,7
Doug Oliver,,,5,0,0,0,7,9,10,4,3,6,2,1,7
Lynne M Abraham,,,,2,0,0,8,7,6,7,6,2,7,2,7
Nelson Diaz,,,,,6,0,8,2,3,2,5,0,1,1,7
T Milton Street Sr,,,,,,3,1,1,0,1,0,0,0,0,7
Joffie C Pittman,,,,,,,1,31,24,38,42,9,7,5,7
Sharon Williams Losier,,,,,,,,0,38,12,7,16,13,4,7
Christine Hope,,,,,,,,,0,8,11,23,10,7,7
Matthew Perks,,,,,,,,,,0,24,3,6,4,7
Daniel R Sulman,,,,,,,,,,,0,2,5,2,7
Christian Dicicco,,,,,,,,,,,,0,4,8,7
Gary S Silver,,,,,,,,,,,,,0,7,7
Franklin A Bennett Iii,,,,,,,,,,,,,,0,7
Total,144,60,23,19,15,4,106,75,68,57,55,36,30,20,7
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,8
Jim Kenney,21,0,0,0,0,0,43,41,40,26,25,14,9,10,8
Anthony Hardy Williams,,12,0,0,0,0,20,14,14,6,3,10,6,4,8
Doug Oliver,,,2,0,0,0,9,7,7,2,2,1,3,3,8
Lynne M Abraham,,,,2,0,0,4,4,6,2,2,7,2,3,8
Nelson Diaz,,,,,7,0,1,5,0,1,0,1,0,0,8
T Milton Street Sr,,,,,,0,5,3,5,1,1,0,1,0,8
Sharon Williams Losier,,,,,,,0,29,48,10,7,20,13,8,8
Joffie C Pittman,,,,,,,,0,24,20,23,5,6,4,8
Christine Hope,,,,,,,,,1,10,10,17,11,6,8
Matthew Perks,,,,,,,,,,0,13,5,2,7,8
Daniel R Sulman,,,,,,,,,,,0,3,0,2,8
Christian Dicicco,,,,,,,,,,,,0,5,6,8
Franklin A Bennett Iii,,,,,,,,,,,,,0,2,8
Gary S Silver,,,,,,,,,,,,,,0,8
Total,112,41,15,13,13,7,83,75,74,39,34,33,22,20,8
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,9
Jim Kenney,34,0,0,0,0,0,39,35,22,26,23,11,9,10,9
Anthony Hardy Williams,,7,0,0,0,0,14,10,6,5,4,2,3,4,9
Doug Oliver,,,9,0,0,0,7,9,8,6,4,4,2,0,9
Lynne M Abraham,,,,1,0,0,3,2,3,1,2,2,1,0,9
T Milton Street Sr,,,,,1,0,4,2,1,2,1,0,0,0,9
Nelson Diaz,,,,,,1,1,1,2,1,0,2,0,0,9
Sharon Williams Losier,,,,,,,1,44,11,32,8,3,3,4,9
Christine Hope,,,,,,,,0,13,30,8,6,5,7,9
Joffie C Pittman,,,,,,,,,0,5,14,16,5,1,9
Christian Dicicco,,,,,,,,,,0,6,1,1,3,9
Matthew Perks,,,,,,,,,,,0,7,5,7,9
Daniel R Sulman,,,,,,,,,,,,0,3,2,9
Gary S Silver,,,,,,,,,,,,,0,4,9
Franklin A Bennett Iii,,,,,,,,,,,,,,0,9
Total,108,28,26,7,5,4,70,60,43,42,34,22,15,14,9
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,10
Jim Kenney,33,0,0,0,0,0,46,33,32,35,19,12,11,8,10
Anthony Hardy Williams,,16,0,0,0,0,11,12,14,2,3,6,2,1,10
Lynne M Abraham,,,5,0,0,0,4,4,7,4,4,0,1,2,10
Doug Oliver,,,,5,0,0,7,9,4,1,4,1,2,2,10
Nelson Diaz,,,,,5,0,4,1,0,1,2,0,1,0,10
T Milton Street Sr,,,,,,1,0,0,2,0,1,0,0,0,10
Joffie C Pittman,,,,,,,0,23,18,36,15,5,3,4,10
Christine Hope,,,,,,,,1,34,8,8,13,9,5,10
