col_1,col_2,division
,District Council 3rd District - Democrat,1
,Jannie L Blackwell,1
Jannie L Blackwell,33,1
Total,33,1
,District Council 3rd District - Democrat,2
,Jannie L Blackwell,2
Jannie L Blackwell,42,2
Total,42,2
,District Council 3rd District - Democrat,3
,Jannie L Blackwell,3
Jannie L Blackwell,89,3
Total,89,3
,District Council 3rd District - Democrat,4
,Jannie L Blackwell,4
Jannie L Blackwell,60,4
Total,60,4
,District Council 3rd District - Democrat,5
,Jannie L Blackwell,5
Jannie L Blackwell,60,5
Total,60,5
,District Council 3rd District - Democrat,6
,Jannie L Blackwell,6
Jannie L Blackwell,149,6
Total,149,6
,District Council 3rd District - Democrat,7
,Jannie L Blackwell,7
Jannie L Blackwell,129,7
Total,129,7
,District Council 3rd District - Democrat,8
,Jannie L Blackwell,8
Jannie L Blackwell,70,8
Total,70,8
,District Council 3rd District - Democrat,9
,Jannie L Blackwell,9
Jannie L Blackwell,64,9
Total,64,9
,District Council 3rd District - Democrat,10
,Jannie L Blackwell,10
Jannie L Blackwell,3,10
Total,3,10
,District Council 3rd District - Democrat,11
,Jannie L Blackwell,11
Jannie L Blackwell,63,11
Total,63,11
,District Council 3rd District - Democrat,12
,Jannie L Blackwell,12
Jannie L Blackwell,26,12
Total,26,12
,District Council 3rd District - Democrat,13
,Jannie L Blackwell,13
Jannie L Blackwell,73,13
Total,73,13
,District Council 3rd District - Democrat,14
,Jannie L Blackwell,14
Jannie L Blackwell,99,14
Total,99,14
,District Council 3rd District - Democrat,15
,Jannie L Blackwell,15
Jannie L Blackwell,48,15
Total,48,15
,District Council 3rd District - Democrat,16
,Jannie L Blackwell,16
Jannie L Blackwell,40,16
Total,40,16
,District Council 3rd District - Democrat,17
,Jannie L Blackwell,17
Jannie L Blackwell,43,17
Total,43,17
,District Council 3rd District - Democrat,18
,Jannie L Blackwell,18
Jannie L Blackwell,2,18
Total,2,18
,District Council 3rd District - Democrat,19
,Jannie L Blackwell,19
Jannie L Blackwell,14,19
Total,14,19
,District Council 3rd District - Democrat,All
,Jannie L Blackwell,All
Jannie L Blackwell,"1,107",All
Total,"1,107",All
