col_1,col_2,col_3,division
,District Council 1st District - Democrat,District Council 5th District - Democrat,1
,Mark F Squilla,Darrell L Clarke,1
Mark F Squilla,197,0,1
Darrell L Clarke,,0,1
Total,197,0,1
,District Council 1st District - Democrat,District Council 5th District - Democrat,2
,Mark F Squilla,Darrell L Clarke,2
Mark F Squilla,106,0,2
Darrell L Clarke,,0,2
Total,106,0,2
,District Council 1st District - Democrat,District Council 5th District - Democrat,3
,Mark F Squilla,Darrell L Clarke,3
Mark F Squilla,137,0,3
Darrell L Clarke,,0,3
Total,137,0,3
,District Council 1st District - Democrat,District Council 5th District - Democrat,4
,Mark F Squilla,Darrell L Clarke,4
Mark F Squilla,154,0,4
Darrell L Clarke,,0,4
Total,154,0,4
,District Council 1st District - Democrat,District Council 5th District - Democrat,5
,Mark F Squilla,Darrell L Clarke,5
Mark F Squilla,142,0,5
Darrell L Clarke,,0,5
Total,142,0,5
,District Council 1st District - Democrat,District Council 5th District - Democrat,6
,Mark F Squilla,Darrell L Clarke,6
Mark F Squilla,129,0,6
Darrell L Clarke,,0,6
Total,129,0,6
,District Council 1st District - Democrat,District Council 5th District - Democrat,7
,Mark F Squilla,Darrell L Clarke,7
Mark F Squilla,103,0,7
Darrell L Clarke,,0,7
Total,103,0,7
,District Council 1st District - Democrat,District Council 5th District - Democrat,8
,Mark F Squilla,Darrell L Clarke,8
Mark F Squilla,170,0,8
Darrell L Clarke,,0,8
Total,170,0,8
,District Council 1st District - Democrat,District Council 5th District - Democrat,9
,Mark F Squilla,Darrell L Clarke,9
Mark F Squilla,120,0,9
Darrell L Clarke,,0,9
Total,120,0,9
,District Council 1st District - Democrat,District Council 5th District - Democrat,10
,Mark F Squilla,Darrell L Clarke,10
Mark F Squilla,58,0,10
Darrell L Clarke,,0,10
Total,58,0,10
,District Council 1st District - Democrat,District Council 5th District - Democrat,11
,Mark F Squilla,Darrell L Clarke,11
Mark F Squilla,130,0,11
Darrell L Clarke,,0,11
Total,130,0,11
,District Council 1st District - Democrat,District Council 5th District - Democrat,12
,Mark F Squilla,Darrell L Clarke,12
Mark F Squilla,118,0,12
Darrell L Clarke,,0,12
Total,118,0,12
,District Council 1st District - Democrat,District Council 5th District - Democrat,13
,Mark F Squilla,Darrell L Clarke,13
Mark F Squilla,27,0,13
Darrell L Clarke,,0,13
Total,27,0,13
,District Council 1st District - Democrat,District Council 5th District - Democrat,14
,Mark F Squilla,Darrell L Clarke,14
Mark F Squilla,105,0,14
Darrell L Clarke,,0,14
Total,105,0,14
,District Council 5th District - Democrat,District Council 1st District - Democrat,15
,Darrell L Clarke,Mark F Squilla,15
Darrell L Clarke,85,0,15
Mark F Squilla,,0,15
Total,85,0,15
,District Council 1st District - Democrat,District Council 5th District - Democrat,16
,Mark F Squilla,Darrell L Clarke,16
Mark F Squilla,100,0,16
Darrell L Clarke,,0,16
Total,100,0,16
,District Council 5th District - Democrat,District Council 1st District - Democrat,17
,Darrell L Clarke,Mark F Squilla,17
Darrell L Clarke,166,0,17
Mark F Squilla,,0,17
Total,166,0,17
,District Council 1st District - Democrat,District Council 5th District - Democrat,18
,Mark F Squilla,Darrell L Clarke,18
Mark F Squilla,199,0,18
Darrell L Clarke,,0,18
Total,199,0,18
,District Council 1st District - Democrat,District Council 5th District - Democrat,19
,Mark F Squilla,Darrell L Clarke,19
Mark F Squilla,209,0,19
Darrell L Clarke,,0,19
Total,209,0,19
,District Council 5th District - Democrat,District Council 1st District - Democrat,20
,Darrell L Clarke,Mark F Squilla,20
Darrell L Clarke,73,0,20
Mark F Squilla,,0,20
Total,73,0,20
,District Council 1st District - Democrat,District Council 5th District - Democrat,21
,Mark F Squilla,Darrell L Clarke,21
Mark F Squilla,156,0,21
Darrell L Clarke,,0,21
Total,156,0,21
,District Council 1st District - Democrat,District Council 5th District - Democrat,22
,Mark F Squilla,Darrell L Clarke,22
Mark F Squilla,94,0,22
Darrell L Clarke,,0,22
Total,94,0,22
,District Council 5th District - Democrat,District Council 1st District - Democrat,23
,Darrell L Clarke,Mark F Squilla,23
Darrell L Clarke,143,0,23
Mark F Squilla,,0,23
Total,143,0,23
,District Council 1st District - Democrat,District Council 5th District - Democrat,24
,Mark F Squilla,Darrell L Clarke,24
Mark F Squilla,90,0,24
Darrell L Clarke,,0,24
Total,90,0,24
,District Council 1st District - Democrat,District Council 5th District - Democrat,25
,Mark F Squilla,Darrell L Clarke,25
Mark F Squilla,82,0,25
Darrell L Clarke,,0,25
Total,82,0,25
,District Council 1st District - Democrat,District Council 5th District - Democrat,26
,Mark F Squilla,Darrell L Clarke,26
Mark F Squilla,115,0,26
Darrell L Clarke,,0,26
Total,115,0,26
,District Council 1st District - Democrat,District Council 5th District - Democrat,27
,Mark F Squilla,Darrell L Clarke,27
Mark F Squilla,110,0,27
Darrell L Clarke,,0,27
Total,110,0,27
,District Council 1st District - Democrat,District Council 5th District - Democrat,28
,Mark F Squilla,Darrell L Clarke,28
Mark F Squilla,58,0,28
Darrell L Clarke,,0,28
Total,58,0,28
,District Council 1st District - Democrat,District Council 5th District - Democrat,29
,Mark F Squilla,Darrell L Clarke,29
Mark F Squilla,18,0,29
Darrell L Clarke,,0,29
Total,18,0,29
,District Council 1st District - Democrat,District Council 5th District - Democrat,All
,Mark F Squilla,Darrell L Clarke,All
Mark F Squilla,"2,927",0,All
Darrell L Clarke,,467,All
Total,"2,927",467,All
