col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Sheriff - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Jewell Williams,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Allan Domb,William K Greenlee,Jenne Ayers,Ed Neilson,Thomas Wyatt,Helen Gym,Carla M Cain,Wilson Alexander,Paul Steinke,Frank Rizzo,Marnie Aument Loughrey,All
Jewell Williams,156,"1,611","1,132","1,112",947,947,663,749,643,495,407,386,358,428,252,233,115,All
Derek S Green,,83,729,712,604,549,354,445,362,478,336,197,167,312,192,102,55,All
Isaiah Thomas,,,101,559,574,569,303,448,170,348,227,199,115,82,204,120,30,All
Blondell Reynolds Brown,,,,55,831,436,334,396,205,390,128,229,168,126,128,132,50,All
W Wilson Goode Jr,,,,,40,403,273,343,123,392,112,161,104,82,98,133,25,All
Sherrie Cohen,,,,,,36,233,475,160,331,114,191,156,65,72,122,36,All
Allan Domb,,,,,,,58,206,166,68,187,123,125,125,97,67,50,All
William K Greenlee,,,,,,,,3,83,333,67,99,49,47,77,63,35,All
Jenne Ayers,,,,,,,,,22,36,130,105,143,216,54,42,44,All
Ed Neilson,,,,,,,,,,8,44,56,34,28,45,24,18,All
Thomas Wyatt,,,,,,,,,,,10,70,90,127,141,33,19,All
Helen Gym,,,,,,,,,,,,36,76,32,69,39,33,All
Carla M Cain,,,,,,,,,,,,,32,72,27,47,33,All
Wilson Alexander,,,,,,,,,,,,,,13,32,31,13,All
Paul Steinke,,,,,,,,,,,,,,,4,23,15,All
Frank Rizzo,,,,,,,,,,,,,,,,3,9,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,3,All
Total,"3,127","2,061","1,540","1,526","1,343","1,172",901,869,752,749,534,527,475,475,359,283,131,All
,Sheriff - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Jewell Williams,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Sherrie Cohen,Allan Domb,Ed Neilson,William K Greenlee,Jenne Ayers,Thomas Wyatt,Helen Gym,Carla M Cain,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,1
Jewell Williams,10,49,38,39,28,35,25,19,23,18,19,14,14,11,9,9,4,1
