col_1,col_2,col_3,division
,District Council 9th District - Democrat,District Council 8th District - Democrat,2
,Cherelle Parker,Cindy Bass,2
Cherelle Parker,152,0,2
Cindy Bass,,0,2
Total,152,0,2
,District Council 9th District - Democrat,District Council 8th District - Democrat,3
,Cherelle Parker,Cindy Bass,3
Cherelle Parker,207,0,3
Cindy Bass,,0,3
Total,207,0,3
,District Council 8th District - Democrat,District Council 9th District - Democrat,4
,Cindy Bass,Cherelle Parker,4
Cindy Bass,114,0,4
Cherelle Parker,,0,4
Total,114,0,4
,District Council 8th District - Democrat,District Council 9th District - Democrat,5
,Cindy Bass,Cherelle Parker,5
Cindy Bass,109,0,5
Cherelle Parker,,0,5
Total,109,0,5
,District Council 9th District - Democrat,District Council 8th District - Democrat,6
,Cherelle Parker,Cindy Bass,6
Cherelle Parker,168,0,6
Cindy Bass,,0,6
Total,168,0,6
,District Council 9th District - Democrat,District Council 8th District - Democrat,7
,Cherelle Parker,Cindy Bass,7
Cherelle Parker,157,0,7
Cindy Bass,,0,7
Total,157,0,7
,District Council 9th District - Democrat,District Council 8th District - Democrat,8
,Cherelle Parker,Cindy Bass,8
Cherelle Parker,186,0,8
Cindy Bass,,0,8
Total,186,0,8
,District Council 8th District - Democrat,District Council 9th District - Democrat,9
,Cindy Bass,Cherelle Parker,9
Cindy Bass,134,0,9
Cherelle Parker,,0,9
Total,134,0,9
,District Council 8th District - Democrat,District Council 9th District - Democrat,10
,Cindy Bass,Cherelle Parker,10
Cindy Bass,120,0,10
Cherelle Parker,,0,10
Total,120,0,10
,District Council 8th District - Democrat,District Council 9th District - Democrat,11
,Cindy Bass,Cherelle Parker,11
Cindy Bass,101,0,11
Cherelle Parker,,0,11
Total,101,0,11
,District Council 8th District - Democrat,District Council 9th District - Democrat,12
,Cindy Bass,Cherelle Parker,12
Cindy Bass,125,0,12
Cherelle Parker,,0,12
Total,125,0,12
,District Council 8th District - Democrat,District Council 9th District - Democrat,13
,Cindy Bass,Cherelle Parker,13
Cindy Bass,44,0,13
Cherelle Parker,,0,13
Total,44,0,13
,District Council 8th District - Democrat,District Council 9th District - Democrat,14
,Cindy Bass,Cherelle Parker,14
Cindy Bass,73,0,14
Cherelle Parker,,0,14
Total,73,0,14
,District Council 8th District - Democrat,District Council 9th District - Democrat,15
,Cindy Bass,Cherelle Parker,15
Cindy Bass,100,0,15
Cherelle Parker,,0,15
Total,100,0,15
,District Council 9th District - Democrat,District Council 8th District - Democrat,16
,Cherelle Parker,Cindy Bass,16
Cherelle Parker,126,0,16
Cindy Bass,,0,16
Total,126,0,16
,District Council 9th District - Democrat,District Council 8th District - Democrat,17
,Cherelle Parker,Cindy Bass,17
Cherelle Parker,111,0,17
Cindy Bass,,0,17
Total,111,0,17
,District Council 9th District - Democrat,District Council 8th District - Democrat,18
,Cherelle Parker,Cindy Bass,18
Cherelle Parker,172,0,18
Cindy Bass,,0,18
Total,172,0,18
,District Council 8th District - Democrat,District Council 9th District - Democrat,19
,Cindy Bass,Cherelle Parker,19
Cindy Bass,108,0,19
Cherelle Parker,,0,19
Total,108,0,19
,District Council 9th District - Democrat,District Council 8th District - Democrat,20
,Cherelle Parker,Cindy Bass,20
Cherelle Parker,154,0,20
Cindy Bass,,0,20
Total,154,0,20
,District Council 9th District - Democrat,District Council 8th District - Democrat,21
,Cherelle Parker,Cindy Bass,21
Cherelle Parker,168,0,21
Cindy Bass,,0,21
Total,168,0,21
,District Council 9th District - Democrat,District Council 8th District - Democrat,22
,Cherelle Parker,Cindy Bass,22
Cherelle Parker,129,0,22
Cindy Bass,,0,22
Total,129,0,22
,District Council 9th District - Democrat,District Council 8th District - Democrat,All
,Cherelle Parker,Cindy Bass,All
Cherelle Parker,"1,730",0,All
Cindy Bass,,"1,028",All
Total,"1,730","1,028",All
