col_1,col_2,col_3,division
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,1
,Christine Hope,Kevin Strickland,1
Christine Hope,4,16,1
Kevin Strickland,,2,1
Total,20,18,1
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,2
,Christine Hope,Kevin Strickland,2
Christine Hope,4,17,2
Kevin Strickland,,3,2
Total,21,20,2
,District Council 9th District - Republican,Judge Of The Municipal Court - Republican,3
,Kevin Strickland,Christine Hope,3
Kevin Strickland,2,14,3
Christine Hope,,0,3
Total,16,14,3
,District Council 9th District - Republican,Judge Of The Municipal Court - Republican,4
,Kevin Strickland,Christine Hope,4
Kevin Strickland,2,11,4
Christine Hope,,1,4
Total,13,12,4
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,5
,Christine Hope,Kevin Strickland,5
Christine Hope,11,36,5
Kevin Strickland,,5,5
Total,47,41,5
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,6
,Christine Hope,Kevin Strickland,6
Christine Hope,1,11,6
Kevin Strickland,,1,6
Total,12,12,6
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,7
,Christine Hope,Kevin Strickland,7
Christine Hope,2,14,7
Kevin Strickland,,2,7
Total,16,16,7
,District Council 9th District - Republican,Judge Of The Municipal Court - Republican,8
,Kevin Strickland,Christine Hope,8
Kevin Strickland,2,5,8
Christine Hope,,1,8
Total,7,6,8
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,9
,Christine Hope,Kevin Strickland,9
Christine Hope,1,3,9
Kevin Strickland,,1,9
Total,4,4,9
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,10
,Christine Hope,Kevin Strickland,10
Christine Hope,1,7,10
Kevin Strickland,,1,10
Total,8,8,10
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,11
,Christine Hope,Kevin Strickland,11
Christine Hope,2,5,11
Kevin Strickland,,2,11
Total,7,7,11
,District Council 9th District - Republican,Judge Of The Municipal Court - Republican,12
,Kevin Strickland,Christine Hope,12
Kevin Strickland,1,8,12
Christine Hope,,0,12
Total,9,8,12
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,13
,Christine Hope,Kevin Strickland,13
Christine Hope,1,4,13
Kevin Strickland,,0,13
Total,5,4,13
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,14
,Christine Hope,Kevin Strickland,14
Christine Hope,0,2,14
Kevin Strickland,,0,14
Total,2,2,14
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,16
,Christine Hope,Kevin Strickland,16
Christine Hope,0,2,16
Kevin Strickland,,0,16
Total,2,2,16
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,17
,Christine Hope,Kevin Strickland,17
Christine Hope,1,1,17
Kevin Strickland,,1,17
Total,2,2,17
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,18
,Christine Hope,Kevin Strickland,18
Christine Hope,1,2,18
Kevin Strickland,,0,18
Total,3,2,18
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,19
,Christine Hope,Kevin Strickland,19
Christine Hope,1,1,19
Kevin Strickland,,0,19
Total,2,1,19
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,20
,Christine Hope,Kevin Strickland,20
Christine Hope,3,4,20
Kevin Strickland,,1,20
Total,7,5,20
,District Council 9th District - Republican,Judge Of The Municipal Court - Republican,21
,Kevin Strickland,Christine Hope,21
Kevin Strickland,1,3,21
Christine Hope,,0,21
Total,4,3,21
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,22
,Christine Hope,Kevin Strickland,22
Christine Hope,1,1,22
Kevin Strickland,,1,22
Total,2,2,22
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,24
,Christine Hope,Kevin Strickland,24
Christine Hope,1,6,24
Kevin Strickland,,0,24
Total,7,6,24
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,25
,Christine Hope,Kevin Strickland,25
Christine Hope,2,6,25
Kevin Strickland,,0,25
Total,8,6,25
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,26
,Christine Hope,Kevin Strickland,26
Christine Hope,0,4,26
Kevin Strickland,,0,26
Total,4,4,26
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,27
,Christine Hope,Kevin Strickland,27
Christine Hope,1,2,27
Kevin Strickland,,1,27
Total,3,3,27
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,29
,Christine Hope,Kevin Strickland,29
Christine Hope,0,2,29
Kevin Strickland,,0,29
Total,2,2,29
,District Council 9th District - Republican,Judge Of The Municipal Court - Republican,30
,Kevin Strickland,Christine Hope,30
Kevin Strickland,2,4,30
Christine Hope,,1,30
Total,6,5,30
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,31
,Christine Hope,Kevin Strickland,31
Christine Hope,0,2,31
Kevin Strickland,,0,31
Total,2,2,31
,District Council 9th District - Republican,Judge Of The Municipal Court - Republican,32
,Kevin Strickland,Christine Hope,32
Kevin Strickland,4,13,32
Christine Hope,,3,32
Total,17,16,32
,Judge Of The Municipal Court - Republican,District Council 9th District - Republican,All
,Christine Hope,Kevin Strickland,All
Christine Hope,44,206,All
Kevin Strickland,,35,All
Total,250,241,All
