col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Thomas Wyatt,,,,,,,,,,,3,23,76,36,19,25,240,224,172,169,164,175,139,154,117,120,170,85,126,122,97,80,71,102,114,117,69,69,79,44,62,73,89,50,68,56,44,57,53,37,65,39,55,31,40,15,25,20,30,All
Ed Neilson,,,,,,,,,,,,3,17,16,40,15,242,219,185,102,94,144,198,140,170,192,62,190,66,107,147,107,45,59,40,41,62,53,52,143,157,30,23,23,24,48,49,40,64,33,46,85,17,30,21,12,12,17,13,All
Wilson Alexander,,,,,,,,,,,,,9,27,19,19,81,62,64,41,61,27,140,97,54,155,88,120,38,58,121,76,66,35,138,52,64,56,122,25,28,56,72,53,127,29,29,32,54,41,59,28,46,29,33,33,26,26,25,All
Carla M Cain,,,,,,,,,,,,,,2,20,56,89,77,105,91,74,22,64,69,82,116,116,68,80,42,58,76,96,42,54,42,98,84,46,17,26,34,43,59,41,52,78,14,35,84,49,17,26,40,17,32,8,22,18,All
Frank Rizzo,,,,,,,,,,,,,,,1,9,109,72,72,33,36,21,97,62,86,106,42,85,33,47,77,100,60,14,63,20,51,35,46,67,61,37,29,41,33,17,22,19,39,25,38,68,24,26,21,18,20,13,15,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,51,48,70,57,41,22,39,46,55,71,68,36,50,38,36,38,48,20,35,22,69,60,35,22,25,23,24,40,22,34,46,10,25,43,26,13,22,26,18,17,20,17,14,All
Kai Scott,,,,,,,,,,,,,,,,,17,"1,100","1,034",858,795,933,498,608,661,384,437,386,556,478,250,298,288,374,188,262,210,203,100,310,262,187,164,163,68,169,136,185,139,115,110,141,155,99,82,65,40,50,48,All
Abbe Fletman,,,,,,,,,,,,,,,,,,1,899,822,752,907,474,573,577,351,415,305,465,383,261,191,170,341,123,309,123,136,82,268,208,139,203,74,75,149,88,179,73,68,101,123,117,51,43,22,21,21,20,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,3,821,729,787,397,546,617,337,437,286,518,358,224,240,263,308,94,238,161,194,66,263,220,129,144,110,39,149,143,164,77,123,55,79,127,73,62,53,27,51,42,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,1,756,672,260,361,422,174,438,117,517,392,57,193,225,306,107,256,155,176,46,109,56,128,142,92,30,165,145,166,79,119,72,78,112,70,36,42,28,33,22,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,1,676,252,412,371,136,414,114,470,334,93,100,152,356,111,293,72,153,97,107,83,116,205,51,65,133,104,123,72,72,57,43,103,48,42,22,23,22,22,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,3,322,457,481,175,320,163,436,317,162,60,135,299,61,228,35,91,37,230,184,91,138,24,21,106,56,149,32,18,18,37,69,31,30,11,10,17,20,All
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,6,425,381,483,180,436,127,222,409,235,112,189,248,206,127,101,218,217,219,105,194,94,180,71,54,72,121,65,122,140,74,52,81,39,46,30,31,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,3,488,328,253,304,250,224,265,169,182,225,174,262,128,95,132,229,186,139,199,100,109,70,60,135,99,74,104,68,118,75,72,34,33,37,27,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,1,325,228,299,314,194,214,211,282,245,117,178,162,157,77,274,226,122,128,127,57,119,123,113,66,95,42,84,89,70,58,61,34,58,39,All
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,10,233,490,139,172,442,277,192,74,245,93,214,135,189,211,212,96,100,149,194,78,111,50,120,144,130,140,69,84,78,66,41,47,27,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,1,145,390,308,127,158,181,111,147,184,185,164,131,43,52,97,135,112,95,124,139,108,73,125,100,58,74,76,41,40,30,40,34,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,87,150,382,236,145,54,189,76,134,96,184,210,203,70,67,109,158,53,70,57,96,89,92,115,50,59,67,43,26,42,19,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,305,52,121,216,189,74,121,138,153,45,97,40,80,60,85,24,140,140,113,39,83,37,35,81,54,31,40,21,31,22,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,87,179,130,123,151,127,144,103,91,57,61,122,78,104,51,59,66,98,104,70,100,94,77,47,60,43,38,23,28,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,115,61,59,184,104,73,56,193,189,191,71,99,52,164,26,36,24,50,48,72,90,40,38,49,28,35,21,27,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,207,50,156,64,211,119,105,91,90,121,51,161,70,65,77,78,127,109,116,125,71,78,73,64,52,51,42,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,122,132,43,167,159,69,100,62,83,50,139,47,108,126,66,83,112,64,44,53,72,58,76,35,54,28,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,181,44,113,64,85,70,83,140,34,41,101,77,69,62,46,24,56,70,31,28,14,21,13,21,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,89,123,87,210,50,58,111,110,99,164,47,41,51,107,57,97,70,71,53,55,43,39,33,38,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,51,86,28,31,92,194,27,67,41,29,116,34,36,55,39,37,25,31,17,30,15,14,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,134,100,51,49,76,53,137,59,77,105,43,109,124,111,76,63,63,50,53,38,43,43,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,37,57,68,45,104,41,123,148,51,76,104,48,40,50,68,43,44,29,39,24,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,61,70,97,71,163,52,52,25,100,45,84,37,53,34,50,24,35,34,28,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,201,33,32,34,16,31,27,35,32,20,24,75,35,35,21,10,26,14,25,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,28,34,21,54,52,41,64,34,30,63,38,32,30,18,29,23,22,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,63,53,31,44,72,82,62,60,63,76,43,42,35,53,22,22,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,78,47,30,28,33,31,73,54,50,30,30,15,31,13,28,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42,54,75,32,73,88,67,34,48,66,42,60,35,38,16,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,22,22,45,41,72,42,32,24,35,23,20,14,24,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,48,47,67,27,25,50,30,27,19,13,16,18,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,58,88,21,33,27,43,19,27,10,25,12,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,25,31,38,38,22,35,13,25,25,17,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,82,66,51,37,43,24,32,28,20,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,21,36,69,40,55,24,29,20,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64,43,21,33,23,29,16,30,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,36,25,9,17,15,24,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,33,22,25,15,19,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,30,20,18,20,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,22,12,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,30,13,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,9,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,099","1,466","1,385","1,239","1,134",947,914,803,775,671,510,402,349,266,260,169,"1,743","1,420","1,360","1,130","1,096","1,079",958,934,920,914,802,770,760,708,660,647,551,529,528,458,453,427,412,406,385,356,355,334,327,312,299,298,298,287,282,266,261,212,195,147,122,122,111,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Paul Steinke,Sherrie Cohen,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Thomas Wyatt,Allan Domb,Derek S Green,Jenne Ayers,Ed Neilson,Carla M Cain,Frank Rizzo,Wilson Alexander,Marnie Aument Loughrey,Kai Scott,Abbe Fletman,Rainy Papademetriou,Mia Roberts Perez,Stella Tsai,Chris Mallios,Betsy Wahl,Stephanie M Sawyer,Jennifer Schultz,Daine Grey Jr,Ken Powell,Anthony Kyriakakis,Leon A King Ii,Brian T Ortelere,Lucretia Clemons,Deborah Watson Stokes,James F Berardinelli,Marissa Brumbach,Tracy B Roman,Lynne M Summers,Scott Diclaudio,Lyris Younge,Chris Mccabe,Leon Goodman,Wayne M D Bennett,Jodi Lobel,Rania Major,Vincent N Melchiorre,Frances Fattah,Sandjai Weaver,Jon Marshall,Michael Fanning,Thomas Martin,Sherman Toppin,Edward William Louden Jr,Vince Giusini,Shanese Johnson,William J Ciancaglini,Joshua Hill,Starr Marshall Cash,Tangie M Boston,Franklin A Bennett Iii,Vincent Furlong,1
Helen Gym,6,102,101,59,40,38,30,30,27,18,19,14,13,6,4,6,97,92,85,84,78,71,52,45,38,34,28,29,29,24,22,17,14,17,10,12,8,12,18,12,12,14,13,11,8,12,4,6,7,6,5,4,7,6,7,4,3,1,0,1
Paul Steinke,,2,57,39,20,23,23,34,26,15,12,11,5,5,3,4,66,64,58,58,55,58,33,29,32,21,27,22,24,23,16,10,14,14,8,12,11,3,11,6,8,12,9,8,7,6,5,5,4,5,3,5,7,8,3,1,2,3,0,1
Sherrie Cohen,,,0,46,26,24,24,10,12,9,17,11,11,4,3,5,62,61,69,63,59,54,38,39,30,29,22,24,25,22,13,15,14,11,8,9,7,7,12,8,10,9,7,10,8,9,5,5,4,5,2,3,6,3,3,3,2,1,2,1
Blondell Reynolds Brown,,,,0,21,13,21,11,8,7,9,10,5,1,3,3,39,36,29,33,31,25,18,22,16,21,14,16,12,12,5,9,9,8,10,5,6,10,8,3,7,4,4,6,6,4,5,4,2,1,4,2,3,1,1,0,0,0,0,1
W Wilson Goode Jr,,,,,0,13,15,10,9,9,10,3,2,6,0,1,30,27,18,25,21,19,19,20,9,16,14,11,12,10,4,6,2,7,5,3,6,6,9,9,9,7,4,8,6,3,1,5,7,3,0,4,4,2,3,3,2,0,0,1
Isaiah Thomas,,,,,,0,8,13,7,9,8,4,5,1,1,1,22,21,18,19,15,15,12,14,10,11,9,11,10,8,11,6,3,6,6,2,4,6,5,7,4,4,3,2,6,5,3,6,4,3,4,4,2,2,2,2,2,0,1,1
William K Greenlee,,,,,,,0,4,7,6,4,10,4,3,1,0,21,21,24,18,16,20,15,17,10,15,13,15,7,12,6,6,6,4,4,5,5,5,4,2,5,4,3,5,1,3,4,5,5,4,0,2,2,1,2,0,0,2,2,1
Thomas Wyatt,,,,,,,,0,13,8,6,5,2,1,2,3,23,22,18,18,18,19,10,16,14,11,10,13,9,12,9,3,7,8,5,3,6,7,3,5,3,5,6,4,6,3,3,3,4,2,5,3,1,4,1,1,2,1,1,1
Allan Domb,,,,,,,,,2,12,6,4,6,4,2,1,13,18,12,15,10,13,8,9,10,11,15,11,4,6,5,4,6,7,8,6,10,9,2,6,6,8,7,6,3,3,4,5,6,5,4,3,2,3,3,1,0,1,0,1
Derek S Green,,,,,,,,,,1,6,2,4,4,5,1,15,14,13,12,9,10,9,10,8,11,17,10,5,7,4,5,9,4,6,3,10,8,5,5,5,4,2,2,3,1,5,5,5,3,4,4,0,3,3,0,2,1,1,1
Jenne Ayers,,,,,,,,,,,0,2,8,3,5,6,14,13,15,11,13,8,8,12,15,11,9,7,8,9,7,9,8,8,12,8,9,6,4,9,7,4,10,4,7,8,4,5,1,3,3,5,2,3,0,3,2,1,1,1
Ed Neilson,,,,,,,,,,,,1,2,0,2,0,11,14,11,8,10,8,8,10,8,5,6,4,8,6,3,4,1,6,2,3,2,3,3,3,1,1,2,3,2,0,1,3,4,0,1,0,1,1,0,0,0,1,0,1
Carla M Cain,,,,,,,,,,,,,0,1,4,4,10,12,9,13,9,3,9,6,10,5,6,8,3,3,7,8,3,6,7,8,4,5,0,4,3,6,7,1,2,5,1,0,3,1,3,1,1,1,3,0,0,0,1,1
Frank Rizzo,,,,,,,,,,,,,,0,0,0,5,4,6,2,4,4,4,2,2,3,5,3,2,1,1,1,3,1,1,4,3,2,1,3,2,0,0,3,0,1,1,2,3,1,0,2,1,2,2,0,0,1,1,1
Wilson Alexander,,,,,,,,,,,,,,,0,1,3,4,4,3,5,3,3,3,5,3,6,4,2,1,1,1,3,4,6,4,5,3,1,3,0,1,3,0,3,2,2,0,0,0,5,1,1,1,0,0,1,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,4,1,4,2,1,3,2,5,3,1,0,2,1,4,3,1,2,4,4,2,0,0,1,1,2,3,1,2,3,0,1,1,0,0,1,1,2,0,0,2,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,0,84,75,76,70,70,43,39,33,31,23,27,30,22,16,13,14,12,7,9,5,9,14,9,10,10,7,12,6,9,1,7,7,4,2,3,3,5,5,0,2,1,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,0,66,66,68,72,39,39,25,34,24,24,22,21,10,9,11,9,10,6,9,9,13,11,12,9,7,11,6,6,2,7,6,2,5,4,2,2,4,2,1,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,62,67,61,41,33,31,27,23,27,27,22,15,11,15,9,2,8,5,6,10,8,7,7,7,11,4,9,3,4,5,4,3,5,2,4,3,3,1,2,1,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,0,66,58,36,39,32,29,27,23,21,16,17,16,11,16,9,11,8,7,8,7,8,13,10,11,4,7,1,6,5,2,1,2,5,3,3,2,3,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,0,52,39,34,29,24,22,19,24,21,12,11,11,13,4,8,3,3,12,7,10,10,9,7,6,7,1,0,5,0,2,3,4,1,3,3,1,1,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,0,33,30,24,26,20,24,22,14,7,6,9,5,5,4,6,4,12,4,6,3,1,12,2,4,1,7,2,2,2,2,2,3,0,0,0,0,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,0,24,32,15,18,12,25,8,11,13,6,10,5,9,3,3,8,7,6,9,8,6,3,8,1,3,5,3,2,2,6,3,2,1,3,1,1,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,19,31,21,22,16,20,16,15,11,12,7,9,4,8,11,7,8,8,5,9,6,3,1,8,5,4,2,2,4,3,1,4,1,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,0,12,15,9,22,13,13,14,8,12,12,16,8,11,5,8,8,9,11,5,6,7,6,3,2,4,4,4,6,3,1,1,1,1,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,18,13,20,5,6,12,5,13,3,9,8,8,7,8,3,3,10,6,5,3,7,6,4,3,5,0,3,1,2,1,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,14,14,6,6,17,9,11,5,12,7,5,9,6,6,4,5,6,3,7,6,6,6,6,4,4,3,3,1,1,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,15,9,9,13,9,4,4,5,6,7,5,6,5,4,10,3,4,3,4,5,2,5,5,2,4,2,0,1,2,2,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,7,4,6,6,4,4,4,3,7,5,3,4,3,5,1,3,2,2,2,4,1,2,2,4,1,1,0,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,12,5,6,3,7,5,9,7,11,2,5,3,6,2,4,2,5,4,3,6,1,4,2,2,1,3,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,3,11,3,8,1,3,0,2,1,8,7,3,1,6,2,1,3,3,2,1,4,3,2,2,2,1,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,4,10,2,3,1,7,4,8,6,7,4,2,1,2,2,1,2,1,4,2,2,1,1,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,4,8,5,1,4,3,1,2,2,3,3,5,1,1,6,5,7,1,3,1,0,2,2,1,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,8,3,3,1,4,1,11,9,5,4,4,1,1,4,2,1,1,4,3,0,1,2,1,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,11,1,6,4,2,7,2,6,4,5,5,2,4,7,3,1,1,1,0,1,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,5,1,6,8,5,4,3,1,3,1,3,2,2,5,4,3,0,1,2,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,5,7,3,6,4,4,3,7,6,2,4,5,5,3,4,1,1,1,1,1,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,2,5,3,2,2,5,4,3,3,6,2,0,0,1,1,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,0,0,0,4,0,0,1,2,0,1,3,1,0,0,2,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,3,3,4,1,4,3,6,3,5,2,3,0,3,2,1,1,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,6,1,4,2,4,2,2,6,2,1,3,2,0,1,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,2,2,2,2,2,0,0,0,4,1,2,1,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,6,0,2,2,1,2,1,2,2,1,2,2,2,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,4,2,2,0,1,3,3,0,0,0,1,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,2,3,5,3,3,2,2,2,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,2,4,0,1,1,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,3,2,1,0,1,0,0,0,2,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,1,0,0,0,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,3,0,1,0,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,0,0,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2,1,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,177,126,112,74,48,46,44,42,41,33,32,23,20,12,11,9,108,107,99,95,87,84,59,55,54,45,44,41,38,34,28,24,24,23,23,22,22,21,19,19,18,17,17,17,15,15,12,12,12,11,10,10,9,9,8,4,4,3,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
