col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,Carol A Jenkins,All
Maria Quinones Sanchez,380,0,236,92,81,87,75,84,All
Manny Morales,,249,189,74,73,72,84,55,All
Anthony Clark,,,19,51,35,35,54,47,All
Tracey L Gordon,,,,9,32,18,9,31,All
Lisa M Deeley,,,,,14,25,10,32,All
Omar Sabir,,,,,,12,16,6,All
Will Mega,,,,,,,1,7,All
Carol A Jenkins,,,,,,,,4,All
Total,822,624,448,186,179,179,161,154,All
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,1
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,Omar Sabir,1
Maria Quinones Sanchez,25,0,19,7,7,7,6,3,1
Manny Morales,,10,6,3,1,3,1,0,1
Anthony Clark,,,1,3,2,5,5,1,1
Tracey L Gordon,,,,1,3,1,0,1,1
Carol A Jenkins,,,,,0,1,3,0,1
Will Mega,,,,,,0,0,1,1
Lisa M Deeley,,,,,,,0,0,1
Omar Sabir,,,,,,,,0,1
Total,56,19,26,13,10,10,8,4,1
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,2
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Carol A Jenkins,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,2
Maria Quinones Sanchez,26,0,18,7,7,5,3,4,2
Manny Morales,,5,9,5,4,3,3,2,2
Anthony Clark,,,0,3,5,4,1,2,2
Carol A Jenkins,,,,0,1,0,2,3,2
Will Mega,,,,,0,0,1,0,2
Omar Sabir,,,,,,1,2,0,2
Lisa M Deeley,,,,,,,0,0,2
Tracey L Gordon,,,,,,,,0,2
Total,56,22,27,12,11,10,7,6,2
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,3
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Omar Sabir,Will Mega,Tracey L Gordon,3
Maria Quinones Sanchez,29,0,10,6,5,6,7,4,3
Manny Morales,,14,4,2,2,0,0,2,3
Anthony Clark,,,2,4,1,1,1,2,3
Carol A Jenkins,,,,0,3,0,0,1,3
Lisa M Deeley,,,,,1,0,1,2,3
Omar Sabir,,,,,,1,1,1,3
Will Mega,,,,,,,0,0,3
Tracey L Gordon,,,,,,,,0,3
Total,54,20,16,9,9,7,7,6,3
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,4
,Maria Quinones Sanchez,Manny Morales,Lisa M Deeley,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Carol A Jenkins,4
Maria Quinones Sanchez,13,0,5,9,6,3,6,2,4
Manny Morales,,3,7,5,6,5,3,0,4
Lisa M Deeley,,,4,1,2,5,3,1,4
Anthony Clark,,,,0,5,0,3,2,4
Will Mega,,,,,0,2,1,0,4
Omar Sabir,,,,,,1,0,0,4
Tracey L Gordon,,,,,,,0,0,4
Carol A Jenkins,,,,,,,,0,4
Total,31,20,18,15,12,10,10,3,4
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,5
,Manny Morales,Maria Quinones Sanchez,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,5
Manny Morales,21,0,14,4,7,4,2,2,5
Maria Quinones Sanchez,,16,15,6,2,2,3,4,5
Anthony Clark,,,0,2,4,3,0,1,5
Lisa M Deeley,,,,0,3,1,1,0,5
Tracey L Gordon,,,,,0,1,0,0,5
Carol A Jenkins,,,,,,1,0,0,5
Omar Sabir,,,,,,,1,2,5
Will Mega,,,,,,,,0,5
Total,44,42,29,12,10,7,7,6,5
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,6
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Carol A Jenkins,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,6
Maria Quinones Sanchez,18,0,8,5,3,3,3,3,6
Manny Morales,,9,10,3,6,4,2,2,6
Anthony Clark,,,0,3,4,3,1,2,6
Carol A Jenkins,,,,0,1,1,1,0,6
Omar Sabir,,,,,0,1,0,2,6
Will Mega,,,,,,0,1,0,6
Lisa M Deeley,,,,,,,1,1,6
Tracey L Gordon,,,,,,,,1,6
Total,34,25,19,9,9,7,6,6,6
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,7
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,7
Maria Quinones Sanchez,19,0,13,9,6,4,3,2,7
Manny Morales,,2,10,7,5,4,2,4,7
Anthony Clark,,,4,4,2,2,1,0,7
Lisa M Deeley,,,,1,4,3,2,1,7
Tracey L Gordon,,,,,2,1,1,0,7
Carol A Jenkins,,,,,,0,0,1,7
Omar Sabir,,,,,,,2,0,7
Will Mega,,,,,,,,0,7
Total,46,22,27,17,13,8,7,6,7
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,8
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,8
Maria Quinones Sanchez,12,0,13,7,9,8,4,1,8
Manny Morales,,4,5,5,2,2,2,3,8
Anthony Clark,,,3,3,5,2,1,1,8
Lisa M Deeley,,,,0,2,3,1,0,8
Tracey L Gordon,,,,,1,2,0,1,8
Carol A Jenkins,,,,,,0,1,0,8
Omar Sabir,,,,,,,1,0,8
Will Mega,,,,,,,,0,8
Total,37,18,21,12,12,10,7,4,8
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,9
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,9
Maria Quinones Sanchez,17,0,16,5,4,3,2,1,9
Manny Morales,,7,9,7,5,6,0,0,9
Anthony Clark,,,2,4,2,1,0,0,9
Lisa M Deeley,,,,0,1,4,0,1,9
Omar Sabir,,,,,0,1,0,0,9
Tracey L Gordon,,,,,,0,1,0,9
Will Mega,,,,,,,0,0,9
Carol A Jenkins,,,,,,,,0,9
Total,42,25,27,12,9,9,2,1,9
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,10
,Manny Morales,Maria Quinones Sanchez,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,10
Manny Morales,14,0,9,6,6,2,5,1,10
Maria Quinones Sanchez,,14,9,4,4,5,1,2,10
Anthony Clark,,,0,4,5,1,2,1,10
Will Mega,,,,0,0,1,2,1,10
Omar Sabir,,,,,0,2,1,0,10
Lisa M Deeley,,,,,,1,1,0,10
Tracey L Gordon,,,,,,,0,1,10
Carol A Jenkins,,,,,,,,2,10
Total,32,29,18,11,10,8,7,5,10
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,11
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Lisa M Deeley,11
Maria Quinones Sanchez,37,0,15,5,5,5,2,2,11
Manny Morales,,14,12,10,8,2,7,3,11
Anthony Clark,,,1,7,4,2,3,2,11
Tracey L Gordon,,,,1,5,2,0,0,11
Carol A Jenkins,,,,,1,1,1,2,11
Omar Sabir,,,,,,1,0,2,11
Will Mega,,,,,,,0,0,11
Lisa M Deeley,,,,,,,,0,11
Total,59,40,28,18,16,9,9,6,11
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,12
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,Carol A Jenkins,12
Maria Quinones Sanchez,27,0,12,11,7,5,5,6,12
Manny Morales,,17,13,5,5,4,5,0,12
Anthony Clark,,,2,3,4,1,3,1,12
Tracey L Gordon,,,,0,3,3,3,1,12
Omar Sabir,,,,,0,0,2,0,12
Lisa M Deeley,,,,,,1,0,3,12
Will Mega,,,,,,,0,0,12
Carol A Jenkins,,,,,,,,0,12
Total,58,39,28,17,14,10,10,6,12
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,13
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Omar Sabir,Carol A Jenkins,Tracey L Gordon,Will Mega,Lisa M Deeley,13
Maria Quinones Sanchez,18,0,14,7,5,4,3,4,13
Manny Morales,,15,12,4,4,1,4,0,13
Anthony Clark,,,0,2,5,1,1,1,13
Omar Sabir,,,,0,0,1,1,3,13
Carol A Jenkins,,,,,0,4,0,0,13
Tracey L Gordon,,,,,,1,0,0,13
Will Mega,,,,,,,0,1,13
Lisa M Deeley,,,,,,,,0,13
Total,44,33,26,12,10,7,7,5,13
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,14
,Maria Quinones Sanchez,Manny Morales,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Tracey L Gordon,Omar Sabir,14
Maria Quinones Sanchez,14,0,12,2,2,6,3,2,14
Manny Morales,,7,9,6,7,2,3,3,14
Anthony Clark,,,0,2,5,3,1,3,14
Lisa M Deeley,,,,1,1,3,2,0,14
Will Mega,,,,,0,0,0,0,14
Carol A Jenkins,,,,,,0,0,0,14
Tracey L Gordon,,,,,,,1,0,14
Omar Sabir,,,,,,,,0,14
Total,32,27,22,10,9,8,7,5,14
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,15
,Manny Morales,Maria Quinones Sanchez,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,15
Manny Morales,11,0,8,6,6,2,2,2,15
Maria Quinones Sanchez,,11,10,5,4,4,3,1,15
Anthony Clark,,,0,1,4,0,0,0,15
Omar Sabir,,,,0,2,0,1,0,15
Will Mega,,,,,0,0,0,0,15
Tracey L Gordon,,,,,,0,3,2,15
Lisa M Deeley,,,,,,,0,0,15
Carol A Jenkins,,,,,,,,0,15
Total,33,29,18,11,10,6,5,3,15
,District Council 7th District - Democrat,,City Commissioners - Democrat,,,,,,16
,Manny Morales,Maria Quinones Sanchez,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,16
Manny Morales,11,0,8,3,1,1,3,0,16
Maria Quinones Sanchez,,14,5,2,3,3,0,0,16
Anthony Clark,,,0,2,0,1,1,0,16
Will Mega,,,,0,2,0,0,0,16
Omar Sabir,,,,,0,1,0,0,16
Tracey L Gordon,,,,,,0,1,0,16
Carol A Jenkins,,,,,,,0,0,16
