col_1,col_2,col_3,division
,District Council 10th District - Republican,Register Of Wills - Republican,1
,Brian J O Neill,Ross Feinberg,1
Brian J O Neill,11,35,1
Ross Feinberg,,6,1
Total,46,41,1
,District Council 10th District - Republican,Register Of Wills - Republican,2
,Brian J O Neill,Ross Feinberg,2
Brian J O Neill,16,22,2
Ross Feinberg,,3,2
Total,38,25,2
,District Council 10th District - Republican,Register Of Wills - Republican,3
,Brian J O Neill,Ross Feinberg,3
Brian J O Neill,8,42,3
Ross Feinberg,,8,3
Total,50,50,3
,District Council 10th District - Republican,Register Of Wills - Republican,4
,Brian J O Neill,Ross Feinberg,4
Brian J O Neill,14,47,4
Ross Feinberg,,8,4
Total,61,55,4
,District Council 10th District - Republican,Register Of Wills - Republican,5
,Brian J O Neill,Ross Feinberg,5
Brian J O Neill,8,22,5
Ross Feinberg,,5,5
Total,30,27,5
,District Council 10th District - Republican,Register Of Wills - Republican,6
,Brian J O Neill,Ross Feinberg,6
Brian J O Neill,12,16,6
Ross Feinberg,,7,6
Total,28,23,6
,District Council 10th District - Republican,Register Of Wills - Republican,7
,Brian J O Neill,Ross Feinberg,7
Brian J O Neill,5,9,7
Ross Feinberg,,1,7
Total,14,10,7
,Register Of Wills - Republican,District Council 10th District - Republican,8
,Ross Feinberg,Brian J O Neill,8
Ross Feinberg,7,27,8
Brian J O Neill,,6,8
Total,34,33,8
,Register Of Wills - Republican,District Council 10th District - Republican,9
,Ross Feinberg,Brian J O Neill,9
Ross Feinberg,13,29,9
Brian J O Neill,,5,9
Total,42,34,9
,District Council 10th District - Republican,Register Of Wills - Republican,10
,Brian J O Neill,Ross Feinberg,10
Brian J O Neill,13,37,10
Ross Feinberg,,11,10
Total,50,48,10
,District Council 10th District - Republican,Register Of Wills - Republican,11
,Brian J O Neill,Ross Feinberg,11
Brian J O Neill,10,36,11
Ross Feinberg,,6,11
Total,46,42,11
,District Council 10th District - Republican,Register Of Wills - Republican,12
,Brian J O Neill,Ross Feinberg,12
Brian J O Neill,8,17,12
Ross Feinberg,,2,12
Total,25,19,12
,Register Of Wills - Republican,District Council 10th District - Republican,13
,Ross Feinberg,Brian J O Neill,13
Ross Feinberg,8,26,13
Brian J O Neill,,5,13
Total,34,31,13
,Register Of Wills - Republican,District Council 10th District - Republican,14
,Ross Feinberg,Brian J O Neill,14
Ross Feinberg,13,30,14
Brian J O Neill,,8,14
Total,43,38,14
,District Council 10th District - Republican,Register Of Wills - Republican,15
,Brian J O Neill,Ross Feinberg,15
Brian J O Neill,6,28,15
Ross Feinberg,,3,15
Total,34,31,15
,District Council 10th District - Republican,Register Of Wills - Republican,16
,Brian J O Neill,Ross Feinberg,16
Brian J O Neill,4,30,16
Ross Feinberg,,4,16
Total,34,34,16
,District Council 10th District - Republican,Register Of Wills - Republican,17
,Brian J O Neill,Ross Feinberg,17
Brian J O Neill,5,15,17
Ross Feinberg,,5,17
Total,20,20,17
,District Council 10th District - Republican,Register Of Wills - Republican,18
,Brian J O Neill,Ross Feinberg,18
Brian J O Neill,8,22,18
Ross Feinberg,,6,18
Total,30,28,18
,District Council 10th District - Republican,Register Of Wills - Republican,19
,Brian J O Neill,Ross Feinberg,19
Brian J O Neill,12,26,19
Ross Feinberg,,5,19
Total,38,31,19
,District Council 10th District - Republican,Register Of Wills - Republican,20
,Brian J O Neill,Ross Feinberg,20
Brian J O Neill,5,21,20
Ross Feinberg,,2,20
Total,26,23,20
,District Council 10th District - Republican,Register Of Wills - Republican,21
,Brian J O Neill,Ross Feinberg,21
Brian J O Neill,5,19,21
Ross Feinberg,,1,21
Total,24,20,21
,Register Of Wills - Republican,District Council 10th District - Republican,22
,Ross Feinberg,Brian J O Neill,22
Ross Feinberg,4,13,22
Brian J O Neill,,3,22
Total,17,16,22
,District Council 10th District - Republican,Register Of Wills - Republican,23
,Brian J O Neill,Ross Feinberg,23
Brian J O Neill,7,37,23
Ross Feinberg,,6,23
Total,44,43,23
,District Council 10th District - Republican,Register Of Wills - Republican,24
,Brian J O Neill,Ross Feinberg,24
Brian J O Neill,4,18,24
Ross Feinberg,,4,24
Total,22,22,24
,District Council 10th District - Republican,Register Of Wills - Republican,25
,Brian J O Neill,Ross Feinberg,25
Brian J O Neill,5,13,25
Ross Feinberg,,1,25
Total,18,14,25
,District Council 10th District - Republican,Register Of Wills - Republican,All
,Brian J O Neill,Ross Feinberg,All
Brian J O Neill,193,637,All
Ross Feinberg,,139,All
Total,830,776,All
