col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Anthony Clark,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Will Mega,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Wilson Alexander,Ed Neilson,Allan Domb,William K Greenlee,Jenne Ayers,Sherrie Cohen,Helen Gym,Thomas Wyatt,Frank Rizzo,Carla M Cain,Paul Steinke,Marnie Aument Loughrey,All
Anthony Clark,153,440,277,323,194,225,"1,333",997,822,533,611,482,533,596,562,377,215,320,239,190,162,103,All
Tracey L Gordon,,155,247,80,191,65,566,534,468,426,494,232,411,247,290,240,279,232,170,190,102,91,All
Omar Sabir,,,84,97,39,87,361,540,512,409,259,188,211,250,160,211,171,100,94,123,78,57,All
Lisa M Deeley,,,,14,54,36,295,427,332,178,78,331,163,338,94,173,130,57,71,84,67,57,All
Carol A Jenkins,,,,,13,32,266,217,173,189,162,126,193,101,157,144,168,129,84,144,70,58,All
Will Mega,,,,,,21,334,190,166,139,196,58,137,98,226,77,78,79,70,81,31,29,All
Derek S Green,,,,,,,100,762,627,485,551,399,427,420,445,186,240,297,135,213,137,86,All
Blondell Reynolds Brown,,,,,,,,47,"1,114",665,275,485,422,688,250,442,311,170,220,190,101,105,All
W Wilson Goode Jr,,,,,,,,,67,657,228,424,310,566,155,350,261,109,212,138,79,64,All
Isaiah Thomas,,,,,,,,,,30,232,254,321,342,135,251,271,137,120,74,114,37,All
Wilson Alexander,,,,,,,,,,,55,146,227,99,294,118,137,181,83,112,79,43,All
Ed Neilson,,,,,,,,,,,,229,186,413,75,173,152,70,60,45,41,60,All
Allan Domb,,,,,,,,,,,,,71,252,195,165,163,206,132,152,116,88,All
William K Greenlee,,,,,,,,,,,,,,7,90,281,109,76,107,55,71,56,All
Jenne Ayers,,,,,,,,,,,,,,,33,148,129,159,81,152,53,54,All
Sherrie Cohen,,,,,,,,,,,,,,,,2,160,102,111,109,68,58,All
Helen Gym,,,,,,,,,,,,,,,,,29,57,80,89,59,52,All
Thomas Wyatt,,,,,,,,,,,,,,,,,,5,65,109,98,43,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,18,53,54,36,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,9,43,47,All
Paul Steinke,,,,,,,,,,,,,,,,,,,,,1,37,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,6,All
Total,"2,642","1,644","1,164",688,612,602,"2,222","1,953","1,716","1,273","1,203","1,191","1,166",996,981,742,695,573,499,485,329,249,All
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,Carol A Jenkins,Lisa M Deeley,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Isaiah Thomas,Wilson Alexander,William K Greenlee,Ed Neilson,Sherrie Cohen,Helen Gym,Jenne Ayers,Frank Rizzo,Paul Steinke,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,1
Anthony Clark,5,6,6,3,1,2,16,15,13,8,10,7,10,9,10,7,5,4,4,1,2,0,1
Tracey L Gordon,,0,4,0,2,0,7,7,5,3,5,5,5,8,5,2,3,3,0,3,1,0,1
Omar Sabir,,,0,1,0,1,2,7,5,4,5,3,4,1,4,4,1,1,2,3,0,0,1
Will Mega,,,,1,0,1,2,1,1,3,2,4,2,1,0,3,2,0,2,0,1,0,1
Carol A Jenkins,,,,,0,0,2,2,0,1,2,0,1,2,2,1,1,2,1,2,1,0,1
Lisa M Deeley,,,,,,0,1,3,3,3,1,1,3,2,3,2,0,1,0,0,0,0,1
Derek S Green,,,,,,,0,5,4,5,6,5,3,4,1,4,7,2,2,2,1,0,1
Blondell Reynolds Brown,,,,,,,,1,12,5,11,7,11,7,11,6,1,1,1,2,1,0,1
W Wilson Goode Jr,,,,,,,,,0,2,6,2,10,6,8,3,1,0,0,1,0,0,1
Allan Domb,,,,,,,,,,2,5,3,3,4,1,5,0,3,2,3,2,0,1
Isaiah Thomas,,,,,,,,,,,0,6,7,5,4,4,2,3,3,2,0,0,1
Wilson Alexander,,,,,,,,,,,,2,2,3,1,2,4,1,2,1,0,0,1
William K Greenlee,,,,,,,,,,,,,0,8,9,4,0,0,0,0,0,0,1
Ed Neilson,,,,,,,,,,,,,,0,6,1,2,2,1,1,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,0,3,0,3,0,0,1,0,1
Helen Gym,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1
Jenne Ayers,,,,,,,,,,,,,,,,,2,1,2,1,0,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,1,2,2,1,0,1
Paul Steinke,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,0,1,0,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,43,18,13,8,5,5,24,23,18,17,17,16,15,14,14,12,11,8,6,6,4,0,1
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,Derek S Green,W Wilson Goode Jr,Blondell Reynolds Brown,Wilson Alexander,Isaiah Thomas,William K Greenlee,Ed Neilson,Jenne Ayers,Allan Domb,Sherrie Cohen,Thomas Wyatt,Carla M Cain,Helen Gym,Frank Rizzo,Marnie Aument Loughrey,Paul Steinke,2
Anthony Clark,1,6,7,8,2,3,30,13,15,14,9,12,6,10,12,8,5,4,3,4,4,4,2
Omar Sabir,,5,3,3,1,2,6,15,15,4,8,8,8,2,4,6,1,1,3,5,4,3,2
Tracey L Gordon,,,2,2,3,2,12,13,10,8,10,6,8,4,4,3,5,5,6,3,0,1,2
Will Mega,,,,0,0,0,10,6,7,9,2,2,1,11,3,2,2,1,1,2,3,1,2
Carol A Jenkins,,,,,1,0,3,2,4,3,3,3,2,4,1,3,4,3,1,0,1,1,2
Lisa M Deeley,,,,,,0,5,3,5,4,3,4,4,1,2,0,1,2,0,0,1,1,2
Derek S Green,,,,,,,2,9,7,16,8,9,10,8,6,4,5,4,5,4,2,4,2
W Wilson Goode Jr,,,,,,,,4,21,5,12,12,10,3,4,5,2,2,5,6,3,2,2
Blondell Reynolds Brown,,,,,,,,,0,5,12,13,8,5,6,5,4,5,1,3,3,2,2
Wilson Alexander,,,,,,,,,,1,3,5,4,9,3,1,3,4,3,2,1,1,2
Isaiah Thomas,,,,,,,,,,,1,11,10,2,5,3,3,1,3,2,2,3,2
William K Greenlee,,,,,,,,,,,,0,8,4,4,5,2,1,1,5,4,3,2
Ed Neilson,,,,,,,,,,,,,0,1,4,5,0,4,9,0,2,0,2
Jenne Ayers,,,,,,,,,,,,,,0,3,5,4,3,1,1,3,0,2
Allan Domb,,,,,,,,,,,,,,,1,4,2,4,2,0,3,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,2,3,3,1,2,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,0,2,0,0,2,2,2
Carla M Cain,,,,,,,,,,,,,,,,,,1,2,0,1,0,2
Helen Gym,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,1,2,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,2,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,2
Total,54,35,28,20,10,8,50,40,39,28,25,23,21,19,18,12,11,10,10,8,8,6,2
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Tracey L Gordon,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Will Mega,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Wilson Alexander,Isaiah Thomas,Ed Neilson,Allan Domb,William K Greenlee,Sherrie Cohen,Jenne Ayers,Helen Gym,Frank Rizzo,Marnie Aument Loughrey,Thomas Wyatt,Carla M Cain,Paul Steinke,3
Tracey L Gordon,22,25,4,8,4,1,31,24,25,30,23,18,14,13,15,9,16,4,7,6,5,0,3
Anthony Clark,,4,18,3,1,7,37,31,33,28,14,25,18,25,28,13,5,6,5,7,5,0,3
Lisa M Deeley,,,0,1,2,2,6,21,21,1,9,17,8,21,22,5,6,2,2,0,3,2,3
Carol A Jenkins,,,,0,1,1,11,6,7,6,10,8,4,5,2,4,10,3,3,2,1,0,3
Omar Sabir,,,,,1,0,3,5,3,2,6,2,5,6,3,3,3,1,2,1,0,1,3
Will Mega,,,,,,0,8,3,2,4,3,2,7,2,1,5,0,2,0,2,3,0,3
Derek S Green,,,,,,,4,9,13,25,24,14,17,6,7,13,12,2,5,8,2,1,3
Blondell Reynolds Brown,,,,,,,,1,33,9,13,22,12,31,28,6,5,7,1,1,3,0,3
W Wilson Goode Jr,,,,,,,,,1,9,14,23,7,28,24,4,7,8,4,4,3,0,3
Wilson Alexander,,,,,,,,,,3,11,10,7,5,5,8,10,3,4,6,5,0,3
Isaiah Thomas,,,,,,,,,,,1,16,14,9,9,4,15,1,2,0,1,1,3
Ed Neilson,,,,,,,,,,,,0,7,24,22,2,13,2,0,2,0,0,3
Allan Domb,,,,,,,,,,,,,5,7,9,6,4,3,4,5,3,1,3
William K Greenlee,,,,,,,,,,,,,,0,29,2,3,5,1,1,1,1,3
Sherrie Cohen,,,,,,,,,,,,,,,0,2,3,2,2,1,1,0,3
Jenne Ayers,,,,,,,,,,,,,,,,3,3,1,4,3,4,1,3
Helen Gym,,,,,,,,,,,,,,,,,0,2,3,1,1,0,3
Frank Rizzo,,,,,,,,,,,,,,,,,,1,0,2,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,0,3,3,1,3
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,0,2,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,0,3
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,3
Total,91,85,33,20,12,12,66,57,55,49,43,42,40,40,38,27,24,12,11,11,9,2,3
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Tracey L Gordon,Omar Sabir,Anthony Clark,Carol A Jenkins,Will Mega,Lisa M Deeley,Wilson Alexander,Derek S Green,Jenne Ayers,Allan Domb,Thomas Wyatt,Blondell Reynolds Brown,Sherrie Cohen,W Wilson Goode Jr,Ed Neilson,William K Greenlee,Isaiah Thomas,Carla M Cain,Frank Rizzo,Helen Gym,Paul Steinke,Marnie Aument Loughrey,4
Tracey L Gordon,1,83,7,2,0,0,92,5,4,10,8,2,4,1,2,2,1,3,0,1,2,1,4
Omar Sabir,,2,3,0,0,0,84,1,1,1,1,4,2,4,0,1,2,0,1,1,0,1,4
Anthony Clark,,,2,2,3,3,12,14,15,8,8,9,6,5,6,6,5,1,0,2,2,0,4
