col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,All
,Ed Neilson,Allan Domb,Frank Rizzo,William K Greenlee,Derek S Green,Paul Steinke,Sherrie Cohen,Helen Gym,Thomas Wyatt,Jenne Ayers,W Wilson Goode Jr,Blondell Reynolds Brown,Carla M Cain,Isaiah Thomas,Marnie Aument Loughrey,Wilson Alexander,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,All
Ed Neilson,287,894,700,805,390,457,471,387,312,195,361,295,156,185,131,92,"1,252",680,307,295,117,155,All
Allan Domb,,105,460,487,267,402,389,258,316,185,206,129,142,98,99,85,626,548,265,268,105,86,All
Frank Rizzo,,,58,287,175,238,212,143,177,149,104,127,121,66,87,65,439,412,224,206,91,41,All
William K Greenlee,,,,7,261,194,340,164,121,69,301,224,53,125,59,31,568,394,136,129,58,111,All
Derek S Green,,,,,25,194,119,123,212,162,127,160,84,129,53,135,331,383,162,138,106,90,All
Paul Steinke,,,,,,6,180,211,298,85,52,75,76,112,66,49,364,264,165,174,71,41,All
Sherrie Cohen,,,,,,,7,177,99,134,207,122,125,55,71,42,387,339,161,170,54,32,All
Helen Gym,,,,,,,,20,130,120,79,92,107,70,86,29,338,154,139,184,45,71,All
Thomas Wyatt,,,,,,,,,14,104,44,61,93,89,43,82,236,239,169,178,75,29,All
Jenne Ayers,,,,,,,,,,15,33,59,137,27,80,111,216,209,150,133,73,33,All
W Wilson Goode Jr,,,,,,,,,,,2,160,21,103,18,20,242,249,63,51,35,53,All
Blondell Reynolds Brown,,,,,,,,,,,,5,55,64,49,32,210,220,97,83,42,63,All
Carla M Cain,,,,,,,,,,,,,2,11,84,38,172,113,159,150,32,18,All
Isaiah Thomas,,,,,,,,,,,,,,3,14,15,147,112,52,62,24,51,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,24,143,71,99,92,21,19,All
Wilson Alexander,,,,,,,,,,,,,,,,5,81,166,73,56,59,15,All
Lisa M Deeley,,,,,,,,,,,,,,,,,57,378,208,199,49,117,All
Anthony Clark,,,,,,,,,,,,,,,,,,40,153,150,104,31,All
Tracey L Gordon,,,,,,,,,,,,,,,,,,,9,105,29,16,All
