col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Christine Hope,Sharon Williams Losier,Christian Dicicco,Daniel R Sulman,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,All
Kevin M Dougherty,560,"1,275",733,671,149,110,"1,042",620,640,585,471,399,419,197,All
Anne E Lazarus,,65,586,517,99,75,725,481,455,383,355,319,293,138,All
David Wecht,,,54,233,53,44,382,337,229,267,289,276,202,74,All
Christine Donohue,,,,54,66,53,478,368,305,174,245,214,172,100,All
John Henry Foradora,,,,,2,18,113,58,74,44,50,45,77,28,All
Dwayne D Woodruff,,,,,,1,69,54,58,34,55,38,47,22,All
Christine Hope,,,,,,,13,431,376,213,194,197,176,100,All
Sharon Williams Losier,,,,,,,,11,185,125,152,189,122,70,All
Christian Dicicco,,,,,,,,,8,119,149,80,136,78,All
Daniel R Sulman,,,,,,,,,,16,140,154,132,26,All
Matthew Perks,,,,,,,,,,,7,186,109,39,All
Joffie C Pittman,,,,,,,,,,,,8,72,34,All
Gary S Silver,,,,,,,,,,,,,4,47,All
Franklin A Bennett Iii,,,,,,,,,,,,,,4,All
Total,"2,926","1,620","1,070",985,233,166,"1,232",846,747,707,618,568,511,233,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Christian Dicicco,Joffie C Pittman,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,1
Kevin M Dougherty,19,33,22,12,3,2,28,19,19,16,9,8,9,6,1
Anne E Lazarus,,0,16,7,1,2,16,12,10,7,4,6,5,4,1
David Wecht,,,3,7,0,0,10,12,6,6,5,8,2,2,1
Christine Donohue,,,,2,1,0,8,10,2,5,7,3,4,3,1
Dwayne D Woodruff,,,,,0,0,3,3,1,1,0,1,0,0,1
John Henry Foradora,,,,,,0,0,0,0,0,0,1,0,0,1
Christine Hope,,,,,,,1,9,8,10,4,2,3,2,1
Sharon Williams Losier,,,,,,,,0,4,4,4,5,3,3,1
Daniel R Sulman,,,,,,,,,3,2,3,1,1,2,1
Christian Dicicco,,,,,,,,,,1,1,3,3,2,1
Joffie C Pittman,,,,,,,,,,,0,2,3,1,1
Matthew Perks,,,,,,,,,,,,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,0,1,1
Gary S Silver,,,,,,,,,,,,,,0,1
Total,86,35,35,20,4,3,32,26,23,18,12,11,9,7,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Kevin M Dougherty,13,31,21,13,2,2,25,18,18,15,14,9,6,1,2
Anne E Lazarus,,0,18,11,4,3,19,13,15,13,14,10,5,1,2
Christine Donohue,,,1,5,3,0,14,14,8,8,7,3,7,1,2
David Wecht,,,,0,0,0,8,10,2,9,7,6,3,0,2
John Henry Foradora,,,,,0,1,3,1,3,1,3,1,2,0,2
Dwayne D Woodruff,,,,,,0,2,0,3,1,2,0,1,0,2
Christine Hope,,,,,,,0,13,9,8,6,3,2,1,2
Sharon Williams Losier,,,,,,,,1,3,10,4,2,3,1,2
Christian Dicicco,,,,,,,,,1,1,6,3,3,0,2
Joffie C Pittman,,,,,,,,,,0,9,7,0,0,2
Matthew Perks,,,,,,,,,,,0,7,2,0,2
Daniel R Sulman,,,,,,,,,,,,0,2,0,2
Gary S Silver,,,,,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,65,39,30,19,6,3,27,27,21,20,19,13,10,1,2
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Christine Hope,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,3
Kevin M Dougherty,9,22,12,6,4,1,20,10,16,9,5,7,4,3,3
Anne E Lazarus,,1,13,5,3,2,15,9,10,7,4,5,4,3,3
Christine Donohue,,,3,4,1,1,13,8,6,7,7,3,3,1,3
David Wecht,,,,1,1,0,3,7,4,5,4,2,0,1,3
John Henry Foradora,,,,,0,0,2,1,2,1,1,3,3,2,3
Dwayne D Woodruff,,,,,,0,2,2,0,0,0,0,1,0,3
Christine Hope,,,,,,,0,8,10,5,2,3,3,1,3
Sharon Williams Losier,,,,,,,,0,3,7,6,0,1,2,3
Christian Dicicco,,,,,,,,,0,3,0,4,1,2,3
Matthew Perks,,,,,,,,,,0,6,3,1,1,3
Joffie C Pittman,,,,,,,,,,,0,2,3,1,3
Gary S Silver,,,,,,,,,,,,0,3,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,0,3
Total,44,26,24,13,5,2,24,18,16,14,12,8,6,4,3
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Christian Dicicco,4
Kevin M Dougherty,14,26,13,9,1,3,23,19,14,9,6,6,5,2,4
Anne E Lazarus,,0,13,6,2,2,15,16,10,8,4,6,4,1,4
Christine Donohue,,,1,1,0,0,11,11,6,5,3,3,2,0,4
David Wecht,,,,1,0,1,3,5,4,2,0,3,0,0,4
Dwayne D Woodruff,,,,,0,1,2,2,2,1,0,1,0,1,4
John Henry Foradora,,,,,,0,2,0,2,0,0,0,1,1,4
Christine Hope,,,,,,,1,16,10,3,4,3,4,4,4
Sharon Williams Losier,,,,,,,,0,8,3,2,2,3,1,4
Joffie C Pittman,,,,,,,,,0,4,1,3,1,1,4
Matthew Perks,,,,,,,,,,0,2,3,2,0,4
Gary S Silver,,,,,,,,,,,0,0,0,1,4
Daniel R Sulman,,,,,,,,,,,,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,4
Christian Dicicco,,,,,,,,,,,,,,0,4
Total,58,33,18,12,4,4,30,27,15,10,8,7,5,4,4
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Sharon Williams Losier,Christine Hope,Daniel R Sulman,Christian Dicicco,Matthew Perks,Gary S Silver,Joffie C Pittman,Franklin A Bennett Iii,5
Kevin M Dougherty,8,14,13,8,6,2,11,11,12,9,9,5,5,2,5
Anne E Lazarus,,2,7,4,2,2,5,8,3,4,6,4,5,3,5
David Wecht,,,1,2,3,0,6,5,3,3,5,3,4,1,5
Christine Donohue,,,,0,1,2,4,4,1,3,2,0,1,1,5
John Henry Foradora,,,,,0,0,3,3,0,4,2,2,2,0,5
Dwayne D Woodruff,,,,,,0,1,3,0,2,1,1,0,0,5
Sharon Williams Losier,,,,,,,1,5,4,3,4,2,2,0,5
