col_1,col_2,col_3,col_4,col_5,division
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,All
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,All
Ori C Feibush,698,0,775,95,All
Kenyatta Johnson,,533,661,53,All
Alice Beck Dubow,,,120,0,All
Robert Colville,,,,16,All
Total,"1,568","1,247","1,556",164,All
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,1
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,1
Ori C Feibush,57,0,36,6,1
Kenyatta Johnson,,28,20,0,1
Alice Beck Dubow,,,2,0,1
Robert Colville,,,,0,1
Total,99,48,58,6,1
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,2
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,2
Ori C Feibush,117,0,63,7,2
Kenyatta Johnson,,25,17,1,2
Alice Beck Dubow,,,8,0,2
Robert Colville,,,,0,2
Total,187,43,88,8,2
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,3
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,3
Ori C Feibush,89,0,38,4,3
Kenyatta Johnson,,9,16,0,3
Alice Beck Dubow,,,2,0,3
Robert Colville,,,,0,3
Total,131,25,56,4,3
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,4
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,4
Ori C Feibush,44,0,40,6,4
Kenyatta Johnson,,8,19,2,4
Alice Beck Dubow,,,7,0,4
Robert Colville,,,,1,4
Total,90,29,66,9,4
,Judge Of The Superior Court - Democrat,,District Council 2nd District - Democrat,,5
,Alice Beck Dubow,Robert Colville,Ori C Feibush,Kenyatta Johnson,5
Alice Beck Dubow,7,0,29,25,5
Robert Colville,,1,4,1,5
Ori C Feibush,,,23,0,5
Kenyatta Johnson,,,,20,5
Total,61,6,56,46,5
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,6
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,6
Ori C Feibush,40,0,56,6,6
Kenyatta Johnson,,39,33,7,6
Alice Beck Dubow,,,11,0,6
Robert Colville,,,,1,6
Total,102,79,100,14,6
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,7
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,7
Ori C Feibush,21,0,39,5,7
Kenyatta Johnson,,15,18,3,7
Alice Beck Dubow,,,5,0,7
Robert Colville,,,,1,7
Total,65,36,62,9,7
,Judge Of The Superior Court - Democrat,,District Council 2nd District - Democrat,,8
,Alice Beck Dubow,Robert Colville,Kenyatta Johnson,Ori C Feibush,8
Alice Beck Dubow,7,0,44,36,8
Robert Colville,,0,2,4,8
Kenyatta Johnson,,,28,0,8
Ori C Feibush,,,,12,8
Total,87,6,74,52,8
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,9
,Ori C Feibush,Kenyatta Johnson,Alice Beck Dubow,Robert Colville,9
Ori C Feibush,53,0,42,6,9
Kenyatta Johnson,,20,38,7,9
Alice Beck Dubow,,,4,0,9
Robert Colville,,,,1,9
Total,101,65,84,14,9
,Judge Of The Superior Court - Democrat,,District Council 2nd District - Democrat,,10
,Alice Beck Dubow,Robert Colville,Ori C Feibush,Kenyatta Johnson,10
Alice Beck Dubow,6,0,26,13,10
Robert Colville,,0,5,0,10
Ori C Feibush,,,9,0,10
Kenyatta Johnson,,,,5,10
Total,45,5,40,18,10
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,11
,Kenyatta Johnson,Ori C Feibush,Alice Beck Dubow,Robert Colville,11
Kenyatta Johnson,49,0,38,4,11
Ori C Feibush,,12,28,1,11
Alice Beck Dubow,,,7,0,11
Robert Colville,,,,1,11
Total,91,41,73,6,11
,Judge Of The Superior Court - Democrat,,District Council 2nd District - Democrat,,12
,Alice Beck Dubow,Robert Colville,Ori C Feibush,Kenyatta Johnson,12
Alice Beck Dubow,4,0,35,34,12
