col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,1
Jim Kenney,26,0,0,0,0,0,68,18,17,11,4,3,1
Lynne M Abraham,,14,0,0,0,0,10,3,2,5,0,1,1
Anthony Hardy Williams,,,4,0,0,0,4,4,6,5,2,1,1
Nelson Diaz,,,,1,0,0,4,0,0,3,2,1,1
Doug Oliver,,,,,0,0,3,2,0,0,0,2,1
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,1
Carol A Jenkins,,,,,,,1,13,8,12,2,3,1
Lisa M Deeley,,,,,,,,0,5,5,2,2,1
Anthony Clark,,,,,,,,,1,4,1,2,1
Tracey L Gordon,,,,,,,,,,1,3,0,1
Omar Sabir,,,,,,,,,,,0,1,1
Will Mega,,,,,,,,,,,,0,1
Total,111,27,16,6,5,0,91,28,26,26,9,8,1
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,2
Jim Kenney,36,0,0,0,0,0,73,20,9,14,10,11,2
Lynne M Abraham,,11,0,0,0,0,16,5,7,2,1,0,2
Anthony Hardy Williams,,,9,0,0,0,6,2,7,2,5,2,2
Doug Oliver,,,,3,0,0,1,2,4,1,1,0,2
Nelson Diaz,,,,,1,0,6,0,0,1,0,0,2
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,2
Carol A Jenkins,,,,,,,1,15,8,9,8,3,2
Lisa M Deeley,,,,,,,,0,5,3,1,3,2
