col_1,col_2,division
,Register Of Wills - Republican,1
,Ross Feinberg,1
Ross Feinberg,12,1
Total,12,1
,Register Of Wills - Republican,2
,Ross Feinberg,2
Ross Feinberg,15,2
Total,15,2
,Register Of Wills - Republican,3
,Ross Feinberg,3
Ross Feinberg,8,3
Total,8,3
,Register Of Wills - Republican,4
,Ross Feinberg,4
Ross Feinberg,6,4
Total,6,4
,Register Of Wills - Republican,5
,Ross Feinberg,5
Ross Feinberg,18,5
Total,18,5
,Register Of Wills - Republican,6
,Ross Feinberg,6
Ross Feinberg,8,6
Total,8,6
,Register Of Wills - Republican,7
,Ross Feinberg,7
Ross Feinberg,5,7
Total,5,7
,Register Of Wills - Republican,8
,Ross Feinberg,8
Ross Feinberg,6,8
Total,6,8
,Register Of Wills - Republican,9
,Ross Feinberg,9
Ross Feinberg,7,9
Total,7,9
,Register Of Wills - Republican,10
,Ross Feinberg,10
Ross Feinberg,14,10
Total,14,10
,Register Of Wills - Republican,11
,Ross Feinberg,11
Ross Feinberg,7,11
Total,7,11
,Register Of Wills - Republican,12
,Ross Feinberg,12
Ross Feinberg,7,12
Total,7,12
,Register Of Wills - Republican,13
,Ross Feinberg,13
Ross Feinberg,12,13
Total,12,13
,Register Of Wills - Republican,14
,Ross Feinberg,14
Ross Feinberg,9,14
Total,9,14
,Register Of Wills - Republican,15
,Ross Feinberg,15
Ross Feinberg,15,15
Total,15,15
,Register Of Wills - Republican,16
,Ross Feinberg,16
Ross Feinberg,15,16
Total,15,16
,Register Of Wills - Republican,17
,Ross Feinberg,17
Ross Feinberg,8,17
Total,8,17
,Register Of Wills - Republican,18
,Ross Feinberg,18
Ross Feinberg,10,18
Total,10,18
,Register Of Wills - Republican,19
,Ross Feinberg,19
Ross Feinberg,7,19
Total,7,19
,Register Of Wills - Republican,20
,Ross Feinberg,20
Ross Feinberg,11,20
Total,11,20
,Register Of Wills - Republican,21
,Ross Feinberg,21
Ross Feinberg,18,21
Total,18,21
,Register Of Wills - Republican,22
,Ross Feinberg,22
Ross Feinberg,29,22
Total,29,22
,Register Of Wills - Republican,23
,Ross Feinberg,23
Ross Feinberg,7,23
Total,7,23
,Register Of Wills - Republican,24
,Ross Feinberg,24
Ross Feinberg,10,24
Total,10,24
,Register Of Wills - Republican,25
,Ross Feinberg,25
Ross Feinberg,24,25
Total,24,25
,Register Of Wills - Republican,26
,Ross Feinberg,26
Ross Feinberg,21,26
Total,21,26
,Register Of Wills - Republican,27
,Ross Feinberg,27
Ross Feinberg,9,27
Total,9,27
,Register Of Wills - Republican,28
,Ross Feinberg,28
Ross Feinberg,18,28
Total,18,28
,Register Of Wills - Republican,29
,Ross Feinberg,29
Ross Feinberg,26,29
Total,26,29
,Register Of Wills - Republican,30
,Ross Feinberg,30
Ross Feinberg,13,30
Total,13,30
,Register Of Wills - Republican,31
,Ross Feinberg,31
Ross Feinberg,20,31
Total,20,31
,Register Of Wills - Republican,32
,Ross Feinberg,32
Ross Feinberg,18,32
Total,18,32
,Register Of Wills - Republican,33
,Ross Feinberg,33
Ross Feinberg,34,33
Total,34,33
,Register Of Wills - Republican,34
,Ross Feinberg,34
Ross Feinberg,38,34
Total,38,34
,Register Of Wills - Republican,35
,Ross Feinberg,35
Ross Feinberg,8,35
Total,8,35
,Register Of Wills - Republican,36
,Ross Feinberg,36
Ross Feinberg,13,36
Total,13,36
,Register Of Wills - Republican,37
,Ross Feinberg,37
Ross Feinberg,12,37
Total,12,37
,Register Of Wills - Republican,38
,Ross Feinberg,38
Ross Feinberg,23,38
Total,23,38
,Register Of Wills - Republican,39
,Ross Feinberg,39
Ross Feinberg,28,39
Total,28,39
,Register Of Wills - Republican,40
,Ross Feinberg,40
Ross Feinberg,19,40
Total,19,40
,Register Of Wills - Republican,41
,Ross Feinberg,41
Ross Feinberg,26,41
Total,26,41
,Register Of Wills - Republican,42
,Ross Feinberg,42
Ross Feinberg,24,42
Total,24,42
,Register Of Wills - Republican,43
,Ross Feinberg,43
Ross Feinberg,19,43
Total,19,43
,Register Of Wills - Republican,44
,Ross Feinberg,44
Ross Feinberg,34,44
Total,34,44
,Register Of Wills - Republican,45
,Ross Feinberg,45
Ross Feinberg,29,45
Total,29,45
,Register Of Wills - Republican,All
,Ross Feinberg,All
Ross Feinberg,720,All
Total,720,All
