col_1,col_2,division
,District Council 9th District - Republican,All
,Kevin Strickland,All
Kevin Strickland,26,All
Total,26,All
,District Council 9th District - Republican,15
,Kevin Strickland,15
Kevin Strickland,4,15
Total,4,15
,District Council 9th District - Republican,16
,Kevin Strickland,16
Kevin Strickland,2,16
Total,2,16
,District Council 9th District - Republican,18
,Kevin Strickland,18
Kevin Strickland,6,18
Total,6,18
,District Council 9th District - Republican,19
,Kevin Strickland,19
Kevin Strickland,5,19
Total,5,19
,District Council 9th District - Republican,24
,Kevin Strickland,24
Kevin Strickland,8,24
Total,8,24
,District Council 9th District - Republican,25
,Kevin Strickland,25
Kevin Strickland,1,25
Total,1,25
