col_1,col_2,col_3,division
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,1
,Brian J O Neill,Paul Lalley,1
Brian J O Neill,11,35,1
Paul Lalley,,6,1
Total,46,41,1
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,2
,Brian J O Neill,Paul Lalley,2
Brian J O Neill,17,21,2
Paul Lalley,,3,2
Total,38,24,2
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,3
,Brian J O Neill,Paul Lalley,3
Brian J O Neill,10,40,3
Paul Lalley,,8,3
Total,50,48,3
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,4
,Brian J O Neill,Paul Lalley,4
Brian J O Neill,12,49,4
Paul Lalley,,5,4
Total,61,54,4
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,5
,Brian J O Neill,Paul Lalley,5
Brian J O Neill,11,19,5
Paul Lalley,,8,5
Total,30,27,5
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,6
,Brian J O Neill,Paul Lalley,6
Brian J O Neill,11,17,6
Paul Lalley,,6,6
Total,28,23,6
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,7
,Brian J O Neill,Paul Lalley,7
Brian J O Neill,3,11,7
Paul Lalley,,2,7
Total,14,13,7
,Judge Of The Commonwealth Court - Republican,District Council 10th District - Republican,8
,Paul Lalley,Brian J O Neill,8
Paul Lalley,10,25,8
Brian J O Neill,,8,8
Total,35,33,8
,Judge Of The Commonwealth Court - Republican,District Council 10th District - Republican,9
,Paul Lalley,Brian J O Neill,9
Paul Lalley,11,25,9
Brian J O Neill,,9,9
Total,36,34,9
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,10
,Brian J O Neill,Paul Lalley,10
Brian J O Neill,16,34,10
Paul Lalley,,10,10
Total,50,44,10
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,11
,Brian J O Neill,Paul Lalley,11
Brian J O Neill,13,33,11
Paul Lalley,,7,11
Total,46,40,11
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,12
,Brian J O Neill,Paul Lalley,12
Brian J O Neill,8,17,12
Paul Lalley,,2,12
Total,25,19,12
,Judge Of The Commonwealth Court - Republican,District Council 10th District - Republican,13
,Paul Lalley,Brian J O Neill,13
Paul Lalley,8,27,13
Brian J O Neill,,4,13
Total,35,31,13
,Judge Of The Commonwealth Court - Republican,District Council 10th District - Republican,14
,Paul Lalley,Brian J O Neill,14
Paul Lalley,12,30,14
Brian J O Neill,,8,14
Total,42,38,14
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,15
,Brian J O Neill,Paul Lalley,15
Brian J O Neill,6,28,15
Paul Lalley,,3,15
Total,34,31,15
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,16
,Brian J O Neill,Paul Lalley,16
Brian J O Neill,7,27,16
Paul Lalley,,3,16
Total,34,30,16
,Judge Of The Commonwealth Court - Republican,District Council 10th District - Republican,17
,Paul Lalley,Brian J O Neill,17
Paul Lalley,6,15,17
Brian J O Neill,,5,17
Total,21,20,17
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,18
,Brian J O Neill,Paul Lalley,18
Brian J O Neill,6,24,18
Paul Lalley,,5,18
Total,30,29,18
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,19
,Brian J O Neill,Paul Lalley,19
Brian J O Neill,11,27,19
Paul Lalley,,5,19
Total,38,32,19
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,20
,Brian J O Neill,Paul Lalley,20
Brian J O Neill,4,22,20
Paul Lalley,,3,20
Total,26,25,20
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,21
,Brian J O Neill,Paul Lalley,21
Brian J O Neill,7,17,21
Paul Lalley,,2,21
Total,24,19,21
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,22
,Brian J O Neill,Paul Lalley,22
Brian J O Neill,3,13,22
Paul Lalley,,2,22
Total,16,15,22
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,23
,Brian J O Neill,Paul Lalley,23
Brian J O Neill,9,35,23
Paul Lalley,,6,23
Total,44,41,23
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,24
,Brian J O Neill,Paul Lalley,24
Brian J O Neill,5,17,24
Paul Lalley,,3,24
Total,22,20,24
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,25
,Brian J O Neill,Paul Lalley,25
Brian J O Neill,5,13,25
Paul Lalley,,1,25
Total,18,14,25
,District Council 10th District - Republican,Judge Of The Commonwealth Court - Republican,All
,Brian J O Neill,Paul Lalley,All
Brian J O Neill,209,621,All
Paul Lalley,,137,All
Total,830,758,All
