col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,All
Jim Kenney,796,0,0,0,0,0,"1,248",516,487,382,370,224,185,117,All
Lynne M Abraham,,156,0,0,0,0,199,102,110,55,61,46,54,26,All
Anthony Hardy Williams,,,61,0,0,0,91,97,32,52,44,21,12,17,All
Doug Oliver,,,,12,0,0,25,14,10,7,9,1,6,2,All
Nelson Diaz,,,,,8,0,24,12,10,12,5,8,8,3,All
T Milton Street Sr,,,,,,3,3,1,1,2,4,0,1,2,All
Christine Hope,,,,,,,9,493,420,282,212,143,127,98,All
Sharon Williams Losier,,,,,,,,3,202,241,141,65,43,41,All
Christian Dicicco,,,,,,,,,0,76,116,83,83,63,All
Joffie C Pittman,,,,,,,,,,2,145,31,80,16,All
Matthew Perks,,,,,,,,,,,2,75,82,26,All
Gary S Silver,,,,,,,,,,,,1,52,32,All
Daniel R Sulman,,,,,,,,,,,,,1,28,All
Franklin A Bennett Iii,,,,,,,,,,,,,,0,All
Total,"2,554",475,239,46,43,9,"1,614",758,656,522,499,309,271,168,All
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,1
Jim Kenney,33,0,0,0,0,0,61,27,18,12,9,10,6,7,1
Lynne M Abraham,,7,0,0,0,0,5,5,2,1,1,1,1,1,1
Anthony Hardy Williams,,,1,0,0,0,2,1,1,1,0,1,0,0,1
Nelson Diaz,,,,0,0,0,2,0,0,0,1,0,1,0,1
Doug Oliver,,,,,0,0,0,0,0,0,0,0,0,0,1
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,0,0,1
Christine Hope,,,,,,,0,23,17,5,8,8,5,5,1
Christian Dicicco,,,,,,,,0,10,3,4,5,4,3,1
Sharon Williams Losier,,,,,,,,,0,4,2,4,1,1,1
Joffie C Pittman,,,,,,,,,,0,1,2,2,2,1
Gary S Silver,,,,,,,,,,,0,1,1,3,1
Matthew Perks,,,,,,,,,,,,0,1,1,1
Daniel R Sulman,,,,,,,,,,,,,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,108,15,5,2,0,0,71,33,21,14,12,12,8,8,1
,Mayor - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,2
Jim Kenney,29,0,0,0,0,0,59,36,23,21,18,15,13,11,2
Anthony Hardy Williams,,6,0,0,0,0,5,1,7,4,2,2,1,1,2
Lynne M Abraham,,,2,0,0,0,8,5,5,1,3,0,2,2,2
Nelson Diaz,,,,0,0,0,2,1,2,2,2,0,0,0,2
Doug Oliver,,,,,0,0,1,1,1,1,1,0,1,0,2
T Milton Street Sr,,,,,,0,1,0,1,0,0,0,0,1,2
Christine Hope,,,,,,,0,30,24,15,13,10,7,8,2
Christian Dicicco,,,,,,,,0,9,11,6,5,9,8,2
Sharon Williams Losier,,,,,,,,,0,7,9,6,3,5,2
Matthew Perks,,,,,,,,,,0,9,3,5,0,2
Joffie C Pittman,,,,,,,,,,,0,1,4,2,2
Gary S Silver,,,,,,,,,,,,0,2,0,2
Daniel R Sulman,,,,,,,,,,,,,0,4,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
