col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Commonwealth Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Todd Eagen,Michael Wojcik,Blondell Reynolds Brown,Derek S Green,Sherrie Cohen,Helen Gym,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Paul Steinke,Allan Domb,Thomas Wyatt,Jenne Ayers,Carla M Cain,Ed Neilson,Wilson Alexander,Frank Rizzo,Marnie Aument Loughrey,1
Todd Eagen,1,0,23,21,25,21,19,19,18,11,9,8,10,8,11,9,5,4,1
Michael Wojcik,,2,8,11,7,11,10,6,4,5,7,10,10,10,3,6,4,3,1
Blondell Reynolds Brown,,,1,10,26,14,18,23,20,4,7,6,7,9,13,4,4,1,1
Derek S Green,,,,4,10,9,15,6,7,7,9,15,9,5,5,11,3,4,1
Sherrie Cohen,,,,,1,20,13,19,16,9,4,8,12,7,10,2,3,3,1
Helen Gym,,,,,,2,14,9,10,16,6,12,10,9,3,3,1,3,1
Isaiah Thomas,,,,,,,1,12,12,9,13,8,7,5,7,4,4,5,1
William K Greenlee,,,,,,,,0,16,3,8,3,3,3,12,3,2,0,1
W Wilson Goode Jr,,,,,,,,,2,3,6,3,4,3,8,2,3,0,1
Paul Steinke,,,,,,,,,,1,6,11,2,2,3,1,2,4,1
Allan Domb,,,,,,,,,,,2,9,2,2,3,2,0,1,1
Thomas Wyatt,,,,,,,,,,,,0,5,4,2,6,2,3,1
Jenne Ayers,,,,,,,,,,,,,0,11,2,4,2,3,1
Carla M Cain,,,,,,,,,,,,,,0,2,2,2,2,1
Ed Neilson,,,,,,,,,,,,,,,0,0,1,1,1
Wilson Alexander,,,,,,,,,,,,,,,,1,2,1,1
Frank Rizzo,,,,,,,,,,,,,,,,,0,3,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,1
Total,55,33,48,46,43,42,41,33,32,28,27,26,24,19,19,17,11,10,1
,Judge Of The Commonwealth Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Todd Eagen,Michael Wojcik,Blondell Reynolds Brown,Derek S Green,William K Greenlee,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Sherrie Cohen,Jenne Ayers,Ed Neilson,Thomas Wyatt,Wilson Alexander,Helen Gym,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,2
Todd Eagen,5,0,31,24,24,22,13,13,22,10,18,7,6,5,4,4,3,2,2
Michael Wojcik,,2,16,19,11,12,13,10,8,14,5,12,10,6,11,5,5,3,2
Blondell Reynolds Brown,,,2,16,33,30,15,11,22,8,24,7,3,6,7,3,5,5,2
Derek S Green,,,,7,15,11,12,14,10,17,8,11,11,2,8,7,6,1,2
William K Greenlee,,,,,1,23,10,7,22,6,23,7,3,4,4,3,5,2,2
W Wilson Goode Jr,,,,,,2,13,6,23,3,14,5,1,4,4,2,6,0,2
Isaiah Thomas,,,,,,,2,15,7,6,6,1,2,7,9,2,4,4,2
Allan Domb,,,,,,,,2,4,7,4,7,4,5,7,5,5,3,2
Sherrie Cohen,,,,,,,,,0,5,16,5,3,7,3,1,4,1,2
Jenne Ayers,,,,,,,,,,1,2,8,10,3,2,3,1,2,2
Ed Neilson,,,,,,,,,,,0,2,0,3,5,0,0,3,2
Thomas Wyatt,,,,,,,,,,,,2,7,3,2,3,1,1,2
Wilson Alexander,,,,,,,,,,,,,1,3,2,3,0,0,2
Helen Gym,,,,,,,,,,,,,,1,5,0,3,1,2
Paul Steinke,,,,,,,,,,,,,,,0,1,2,0,2
Carla M Cain,,,,,,,,,,,,,,,,2,1,1,2
Frank Rizzo,,,,,,,,,,,,,,,,,1,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,2
Total,63,46,60,56,45,43,37,36,35,29,28,25,19,17,16,13,12,6,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Derek S Green,William K Greenlee,Sherrie Cohen,Allan Domb,Helen Gym,Ed Neilson,Paul Steinke,Frank Rizzo,Jenne Ayers,Thomas Wyatt,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,3
Blondell Reynolds Brown,2,38,24,15,25,21,11,11,20,8,13,6,5,4,5,1,25,14,3
W Wilson Goode Jr,,2,18,10,23,21,9,11,18,6,10,3,4,5,3,0,17,12,3
Isaiah Thomas,,,2,14,7,10,8,8,6,7,10,2,10,5,4,1,14,15,3
Derek S Green,,,,2,9,3,6,7,4,5,3,6,8,5,5,1,18,12,3
William K Greenlee,,,,,0,15,8,9,15,5,5,1,3,4,2,3,11,11,3
Sherrie Cohen,,,,,,0,6,9,11,3,4,2,2,4,4,2,14,10,3
Allan Domb,,,,,,,10,6,2,7,3,0,1,1,4,2,7,8,3
Helen Gym,,,,,,,,1,4,5,3,4,3,5,4,2,5,12,3
Ed Neilson,,,,,,,,,1,1,1,1,2,1,0,1,10,3,3
Paul Steinke,,,,,,,,,,0,1,2,5,0,4,2,5,5,3
Frank Rizzo,,,,,,,,,,,0,1,1,1,3,1,5,6,3
Jenne Ayers,,,,,,,,,,,,0,3,4,3,0,6,10,3
Thomas Wyatt,,,,,,,,,,,,,0,3,1,0,7,5,3
Wilson Alexander,,,,,,,,,,,,,,0,2,0,7,4,3
Carla M Cain,,,,,,,,,,,,,,,0,0,3,6,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,2,3
Todd Eagen,,,,,,,,,,,,,,,,,4,0,3
Michael Wojcik,,,,,,,,,,,,,,,,,,2,3
Total,66,53,44,41,37,32,31,25,23,18,17,16,16,14,12,4,48,38,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Allan Domb,Jenne Ayers,Wilson Alexander,Thomas Wyatt,Ed Neilson,Sherrie Cohen,Carla M Cain,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Helen Gym,Todd Eagen,Michael Wojcik,4
Derek S Green,4,13,13,20,11,10,16,19,11,7,9,4,5,2,3,3,27,18,4
Blondell Reynolds Brown,,6,27,20,19,12,7,8,10,15,13,2,6,2,1,2,19,14,4
W Wilson Goode Jr,,,4,22,21,10,6,4,6,13,12,2,6,3,3,3,14,13,4
Isaiah Thomas,,,,1,17,10,6,4,8,13,7,4,3,1,3,3,16,10,4
William K Greenlee,,,,,0,9,3,3,3,15,7,2,3,1,0,1,10,10,4
Allan Domb,,,,,,4,3,3,5,4,4,4,3,3,2,4,4,10,4
Jenne Ayers,,,,,,,1,12,6,1,5,3,1,2,1,0,13,10,4
Wilson Alexander,,,,,,,,4,7,0,3,1,3,1,0,1,12,8,4
Thomas Wyatt,,,,,,,,,1,1,7,4,4,1,0,1,9,7,4
Ed Neilson,,,,,,,,,,0,7,1,1,2,2,1,9,6,4
Sherrie Cohen,,,,,,,,,,,0,4,3,2,1,1,9,6,4
Carla M Cain,,,,,,,,,,,,1,1,0,3,0,2,4,4
Frank Rizzo,,,,,,,,,,,,,0,1,2,1,5,3,4
Paul Steinke,,,,,,,,,,,,,,2,1,2,1,2,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,2,2,5,4
Helen Gym,,,,,,,,,,,,,,,,0,2,3,4
Todd Eagen,,,,,,,,,,,,,,,,,13,0,4
Michael Wojcik,,,,,,,,,,,,,,,,,,0,4
Total,63,52,50,41,33,30,28,27,24,23,23,13,12,10,8,7,59,39,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Blondell Reynolds Brown,William K Greenlee,W Wilson Goode Jr,Isaiah Thomas,Derek S Green,Allan Domb,Sherrie Cohen,Jenne Ayers,Ed Neilson,Paul Steinke,Wilson Alexander,Frank Rizzo,Helen Gym,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,5
Blondell Reynolds Brown,3,31,28,21,6,13,12,7,10,4,1,4,4,2,2,1,13,5,5
William K Greenlee,,0,23,19,5,11,9,1,10,3,0,3,1,0,0,0,8,2,5
W Wilson Goode Jr,,,1,17,3,8,9,2,8,2,1,3,3,0,1,0,7,6,5
Isaiah Thomas,,,,1,8,13,3,3,1,1,0,3,2,1,0,0,4,7,5
Derek S Green,,,,,0,9,3,8,1,2,5,1,1,3,0,1,9,8,5
Allan Domb,,,,,,0,3,4,2,3,2,1,0,3,0,1,5,3,5
Sherrie Cohen,,,,,,,1,3,7,1,1,0,3,0,1,1,9,2,5
Jenne Ayers,,,,,,,,0,0,0,2,0,2,3,1,1,8,4,5
Ed Neilson,,,,,,,,,0,2,0,0,0,0,0,0,6,0,5
Paul Steinke,,,,,,,,,,0,1,1,0,1,0,0,3,1,5
Wilson Alexander,,,,,,,,,,,1,1,0,1,0,1,2,2,5
Frank Rizzo,,,,,,,,,,,,0,1,0,0,0,0,1,5
Helen Gym,,,,,,,,,,,,,0,1,1,1,2,2,5
Thomas Wyatt,,,,,,,,,,,,,,0,0,1,3,0,5
Carla M Cain,,,,,,,,,,,,,,,0,0,2,0,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,1,5
Todd Eagen,,,,,,,,,,,,,,,,,3,0,5
Michael Wojcik,,,,,,,,,,,,,,,,,,0,5
Total,46,34,33,30,22,20,15,14,11,7,7,5,5,4,2,2,24,14,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,6
,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Derek S Green,William K Greenlee,Jenne Ayers,Allan Domb,Ed Neilson,Wilson Alexander,Sherrie Cohen,Paul Steinke,Thomas Wyatt,Helen Gym,Carla M Cain,Marnie Aument Loughrey,Frank Rizzo,Todd Eagen,Michael Wojcik,6
Blondell Reynolds Brown,3,6,17,2,13,2,3,8,1,6,5,2,1,0,0,0,3,6,6
Isaiah Thomas,,11,7,1,3,2,4,1,0,0,1,1,2,2,0,0,2,4,6
W Wilson Goode Jr,,,1,3,12,3,3,9,1,6,5,3,0,1,0,0,2,7,6
Derek S Green,,,,3,2,6,0,1,5,1,0,2,0,1,0,0,6,4,6
William K Greenlee,,,,,0,1,1,8,0,6,4,1,1,0,0,0,0,4,6
Jenne Ayers,,,,,,2,2,0,5,0,0,0,0,2,0,0,4,3,6
Allan Domb,,,,,,,3,0,0,1,1,1,2,2,0,0,1,1,6
Ed Neilson,,,,,,,,0,0,5,3,1,0,0,0,0,1,2,6
Wilson Alexander,,,,,,,,,1,0,0,2,0,0,0,0,3,1,6
Sherrie Cohen,,,,,,,,,,0,0,1,1,0,0,0,1,0,6
Paul Steinke,,,,,,,,,,,0,0,1,0,0,0,0,2,6
Thomas Wyatt,,,,,,,,,,,,0,0,1,0,0,1,3,6
Helen Gym,,,,,,,,,,,,,1,0,0,0,0,0,6
Carla M Cain,,,,,,,,,,,,,,0,0,0,0,2,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,1,0,0,0,6
Frank Rizzo,,,,,,,,,,,,,,,,0,0,0,6
Todd Eagen,,,,,,,,,,,,,,,,,1,0,6
Michael Wojcik,,,,,,,,,,,,,,,,,,0,6
Total,23,22,20,18,14,13,9,9,9,7,6,6,5,4,1,0,14,12,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,7
,Blondell Reynolds Brown,Sherrie Cohen,W Wilson Goode Jr,Derek S Green,Jenne Ayers,William K Greenlee,Ed Neilson,Allan Domb,Frank Rizzo,Helen Gym,Isaiah Thomas,Carla M Cain,Thomas Wyatt,Paul Steinke,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,7
Blondell Reynolds Brown,3,12,12,5,4,12,10,4,3,3,3,1,1,3,1,2,10,6,7
Sherrie Cohen,,0,14,5,5,11,9,3,5,4,2,4,2,3,0,0,8,10,7
W Wilson Goode Jr,,,2,1,2,10,9,1,5,0,4,2,1,1,0,0,8,4,7
Derek S Green,,,,0,8,3,1,4,1,2,2,2,1,3,3,2,6,9,7
Jenne Ayers,,,,,0,2,0,2,5,4,0,5,1,2,3,3,6,8,7
William K Greenlee,,,,,,0,11,4,3,0,2,2,1,0,1,1,9,5,7
Ed Neilson,,,,,,,0,2,1,0,1,0,0,0,0,0,8,1,7
Allan Domb,,,,,,,,2,2,1,2,2,0,1,2,0,3,5,7
