col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,1
Sharon Williams Losier,8,21,12,21,4,8,10,3,1
Joffie C Pittman,,4,17,10,13,5,3,3,1
Matthew Perks,,,3,9,12,4,6,2,1
Christine Hope,,,,1,2,7,5,6,1
Daniel R Sulman,,,,,3,1,3,0,1
Christian Dicicco,,,,,,3,5,4,1
Gary S Silver,,,,,,,1,1,1
Franklin A Bennett Iii,,,,,,,,3,1
Total,51,43,35,33,21,20,18,13,1
,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,2
Sharon Williams Losier,19,41,29,15,6,6,5,0,2
Joffie C Pittman,,8,23,13,8,6,4,3,2
Christine Hope,,,5,4,8,7,7,1,2
Matthew Perks,,,,5,4,2,2,0,2
Gary S Silver,,,,,1,1,4,3,2
Christian Dicicco,,,,,,2,5,1,2
Franklin A Bennett Iii,,,,,,,2,0,2
Daniel R Sulman,,,,,,,,0,2
Total,74,60,48,26,19,16,16,4,2
,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Matthew Perks,Daniel R Sulman,3
Sharon Williams Losier,17,30,18,7,5,5,8,4,3
Christine Hope,,7,22,10,5,7,6,7,3
Joffie C Pittman,,,4,1,4,4,5,7,3
Christian Dicicco,,,,1,5,4,3,2,3
Franklin A Bennett Iii,,,,,2,5,5,3,3
Gary S Silver,,,,,,3,3,0,3
Matthew Perks,,,,,,,1,1,3
Daniel R Sulman,,,,,,,,1,3
Total,58,54,36,18,18,17,17,13,3
,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Christian Dicicco,4
Sharon Williams Losier,17,24,21,12,3,5,3,4,4
Joffie C Pittman,,11,15,13,3,3,2,1,4
Christine Hope,,,8,5,6,8,2,4,4
Matthew Perks,,,,3,2,2,3,1,4
Gary S Silver,,,,,5,3,3,2,4
Franklin A Bennett Iii,,,,,,2,3,1,4
Daniel R Sulman,,,,,,,2,1,4
Christian Dicicco,,,,,,,,1,4
Total,56,43,41,23,18,15,11,8,4
,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,5
Sharon Williams Losier,9,14,12,6,3,2,4,1,5
Joffie C Pittman,,2,10,3,0,0,1,1,5
Christine Hope,,,2,1,4,2,0,1,5
Matthew Perks,,,,2,3,1,4,1,5
Christian Dicicco,,,,,1,2,1,1,5
Franklin A Bennett Iii,,,,,,2,0,0,5
Gary S Silver,,,,,,,0,0,5
Daniel R Sulman,,,,,,,,0,5
Total,32,20,19,12,8,6,5,3,5
,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Franklin A Bennett Iii,Gary S Silver,Matthew Perks,Christian Dicicco,Daniel R Sulman,6
Sharon Williams Losier,7,8,1,2,0,3,0,0,6
Joffie C Pittman,,5,1,1,0,2,0,0,6
Christine Hope,,,3,0,1,0,0,0,6
Franklin A Bennett Iii,,,,1,1,1,1,0,6
Gary S Silver,,,,,2,0,1,0,6
Matthew Perks,,,,,,0,0,0,6
Christian Dicicco,,,,,,,1,0,6
Daniel R Sulman,,,,,,,,0,6
Total,16,13,5,4,4,3,2,0,6
,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,7
Sharon Williams Losier,7,13,11,6,4,4,0,0,7
Christine Hope,,3,9,7,4,4,1,2,7
Joffie C Pittman,,,5,2,3,1,2,1,7
Christian Dicicco,,,,0,4,3,1,2,7
Matthew Perks,,,,,1,0,1,1,7
Gary S Silver,,,,,,1,1,0,7
Daniel R Sulman,,,,,,,0,0,7
Franklin A Bennett Iii,,,,,,,,0,7
Total,28,24,21,13,10,8,3,3,7
,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Sharon Williams Losier,Christine Hope,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,Joffie C Pittman,Matthew Perks,8
Sharon Williams Losier,5,5,3,3,1,0,1,1,8
Christine Hope,,1,1,3,1,0,0,0,8
Christian Dicicco,,,0,0,1,1,0,0,8
Franklin A Bennett Iii,,,,0,0,0,0,0,8
Gary S Silver,,,,,1,0,0,0,8
Daniel R Sulman,,,,,,1,0,0,8
Joffie C Pittman,,,,,,,0,1,8
Matthew Perks,,,,,,,,0,8
Total,13,7,4,3,3,2,1,1,8
,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Gary S Silver,Franklin A Bennett Iii,Matthew Perks,Christian Dicicco,Daniel R Sulman,9
Sharon Williams Losier,17,10,11,5,3,5,2,0,9
Joffie C Pittman,,4,7,2,3,5,2,3,9
Christine Hope,,,2,2,4,2,3,0,9
Gary S Silver,,,,1,6,5,3,0,9
Franklin A Bennett Iii,,,,,0,2,4,1,9
Matthew Perks,,,,,,1,1,2,9
Christian Dicicco,,,,,,,0,1,9
Daniel R Sulman,,,,,,,,0,9
Total,36,21,17,13,12,12,8,4,9
,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,10
Sharon Williams Losier,23,17,15,6,5,4,1,3,10
Joffie C Pittman,,10,12,11,1,5,7,3,10
Christine Hope,,,7,4,7,6,2,5,10
Matthew Perks,,,,4,3,2,7,2,10
Christian Dicicco,,,,,2,3,3,1,10
Franklin A Bennett Iii,,,,,,1,2,3,10
Daniel R Sulman,,,,,,,1,1,10
Gary S Silver,,,,,,,,1,10
Total,50,40,34,22,14,14,13,12,10
,Judge Of The Municipal Court - Democrat,,,,,,,,11
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,Christian Dicicco,11
Sharon Williams Losier,8,23,16,10,4,6,3,2,11
Joffie C Pittman,,10,12,7,3,1,3,2,11
Christine Hope,,,6,3,4,4,1,2,11
Matthew Perks,,,,6,4,3,4,3,11
Franklin A Bennett Iii,,,,,2,1,2,0,11
Daniel R Sulman,,,,,,2,1,0,11
Gary S Silver,,,,,,,2,0,11
Christian Dicicco,,,,,,,,2,11
Total,45,40,29,24,11,10,9,7,11
,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,All
Sharon Williams Losier,137,188,174,82,44,46,36,19,All
Joffie C Pittman,,63,121,80,28,20,27,39,All
Christine Hope,,,45,38,40,52,47,20,All
Matthew Perks,,,,26,30,24,22,30,All
Gary S Silver,,,,,18,22,25,12,All
Christian Dicicco,,,,,,13,27,12,All
Franklin A Bennett Iii,,,,,,,15,10,All
Daniel R Sulman,,,,,,,,10,All
Total,459,338,311,185,126,118,115,84,All
