col_1,col_2,col_3,division
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,4
,Paul Lalley,Ross Feinberg,4
Paul Lalley,0,1,4
Ross Feinberg,,0,4
Total,1,1,4
,Register Of Wills - Republican,Judge Of The Commonwealth Court - Republican,5
,Ross Feinberg,Paul Lalley,5
Ross Feinberg,1,0,5
Paul Lalley,,0,5
Total,1,0,5
,Register Of Wills - Republican,Judge Of The Commonwealth Court - Republican,8
,Ross Feinberg,Paul Lalley,8
Ross Feinberg,1,1,8
Paul Lalley,,0,8
Total,2,1,8
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,10
,Paul Lalley,Ross Feinberg,10
Paul Lalley,0,2,10
Ross Feinberg,,0,10
Total,2,2,10
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,14
,Paul Lalley,Ross Feinberg,14
Paul Lalley,0,1,14
Ross Feinberg,,0,14
Total,1,1,14
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,15
,Paul Lalley,Ross Feinberg,15
Paul Lalley,0,3,15
Ross Feinberg,,0,15
Total,3,3,15
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,19
,Paul Lalley,Ross Feinberg,19
Paul Lalley,1,0,19
Ross Feinberg,,0,19
Total,1,0,19
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,21
,Paul Lalley,Ross Feinberg,21
Paul Lalley,0,2,21
Ross Feinberg,,0,21
Total,2,2,21
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,22
,Paul Lalley,Ross Feinberg,22
Paul Lalley,0,2,22
Ross Feinberg,,0,22
Total,2,2,22
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,23
,Paul Lalley,Ross Feinberg,23
Paul Lalley,0,1,23
Ross Feinberg,,0,23
Total,1,1,23
,Register Of Wills - Republican,Judge Of The Commonwealth Court - Republican,24
,Ross Feinberg,Paul Lalley,24
Ross Feinberg,1,0,24
Paul Lalley,,0,24
Total,1,0,24
,Judge Of The Commonwealth Court - Republican,Register Of Wills - Republican,29
,Paul Lalley,Ross Feinberg,29
Paul Lalley,1,0,29
Ross Feinberg,,0,29
Total,1,0,29
,Register Of Wills - Republican,Judge Of The Commonwealth Court - Republican,All
,Ross Feinberg,Paul Lalley,All
Ross Feinberg,3,13,All
Paul Lalley,,2,All
Total,16,15,All
