col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,Allan Domb,Derek S Green,Paul Steinke,Wilson Alexander,William K Greenlee,Ed Neilson,Sherrie Cohen,Helen Gym,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Thomas Wyatt,1
Anthony Clark,4,11,11,8,3,3,29,20,19,18,13,14,14,11,9,6,3,4,6,2,3,2,1
Omar Sabir,,1,4,2,1,1,16,15,16,6,3,5,8,2,2,3,2,2,1,1,1,0,1
Lisa M Deeley,,,1,0,3,1,10,10,5,5,2,7,5,4,8,8,8,4,1,2,3,1,1
Tracey L Gordon,,,,0,2,0,8,6,7,6,8,6,2,7,2,0,2,4,4,0,2,3,1
Will Mega,,,,,2,0,0,1,1,5,3,8,3,6,1,1,3,1,0,2,1,2,1
Carol A Jenkins,,,,,,0,4,1,1,5,3,1,1,4,2,1,1,1,3,0,1,0,1
Blondell Reynolds Brown,,,,,,,2,31,23,10,10,6,15,7,12,10,6,3,5,2,3,1,1
W Wilson Goode Jr,,,,,,,,2,19,4,9,4,13,2,13,12,6,3,1,1,2,0,1
Isaiah Thomas,,,,,,,,,2,5,6,5,14,3,3,4,2,5,2,3,0,0,1
Jenne Ayers,,,,,,,,,,1,5,9,3,10,3,1,3,3,5,1,3,1,1
Allan Domb,,,,,,,,,,,3,6,2,8,5,3,0,1,5,2,0,1,1
Derek S Green,,,,,,,,,,,,2,4,12,2,2,3,2,2,2,2,4,1
Paul Steinke,,,,,,,,,,,,,0,3,3,4,2,1,1,0,2,3,1
Wilson Alexander,,,,,,,,,,,,,,0,2,0,2,1,3,2,1,3,1
William K Greenlee,,,,,,,,,,,,,,,0,8,5,0,0,0,1,0,1
Ed Neilson,,,,,,,,,,,,,,,,1,4,1,0,0,2,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,2,1,1,2,1,1
Helen Gym,,,,,,,,,,,,,,,,,,2,2,0,2,0,1
Carla M Cain,,,,,,,,,,,,,,,,,,,0,0,2,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,0,2,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,2,1
Total,61,24,23,15,13,6,49,39,33,27,26,26,22,18,15,14,12,11,8,6,6,6,1
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
