col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Paul Lalley,Anne Covey,Correale Stevens,Cheryl Allen,Judy Olson,Rebecca Warren,Mike George,1
Paul Lalley,0,2,3,2,1,1,0,1
Anne Covey,,1,2,0,0,1,0,1
Correale Stevens,,,0,1,1,1,0,1
Cheryl Allen,,,,0,1,0,0,1
Judy Olson,,,,,0,0,0,1
Rebecca Warren,,,,,,0,0,1
Mike George,,,,,,,0,1
Total,4,3,3,2,1,1,0,1
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,2
,Correale Stevens,Cheryl Allen,Rebecca Warren,Anne Covey,Judy Olson,Mike George,Paul Lalley,2
Correale Stevens,0,2,3,1,0,0,4,2
Cheryl Allen,,0,2,1,0,0,2,2
Rebecca Warren,,,0,0,0,0,3,2
Anne Covey,,,,0,0,0,1,2
Judy Olson,,,,,0,0,0,2
Mike George,,,,,,0,0,2
Paul Lalley,,,,,,,0,2
Total,4,3,3,2,0,0,4,2
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Paul Lalley,Anne Covey,Cheryl Allen,Correale Stevens,Mike George,Rebecca Warren,Judy Olson,3
Paul Lalley,0,5,4,3,3,1,0,3
Anne Covey,,0,3,2,3,1,0,3
Cheryl Allen,,,0,1,3,0,0,3
Correale Stevens,,,,0,0,1,0,3
Mike George,,,,,0,0,0,3
Rebecca Warren,,,,,,0,0,3
Judy Olson,,,,,,,0,3
Total,6,5,4,3,3,1,0,3
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,4
,Paul Lalley,Anne Covey,Correale Stevens,Cheryl Allen,Judy Olson,Mike George,Rebecca Warren,4
Paul Lalley,1,2,2,1,0,0,0,4
Anne Covey,,0,2,1,0,0,0,4
Correale Stevens,,,0,1,0,0,0,4
Cheryl Allen,,,,0,0,0,0,4
Judy Olson,,,,,0,0,0,4
Mike George,,,,,,0,0,4
Rebecca Warren,,,,,,,0,4
Total,3,2,2,1,0,0,0,4
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Paul Lalley,Anne Covey,Cheryl Allen,Correale Stevens,Judy Olson,Mike George,Rebecca Warren,5
Paul Lalley,1,2,2,2,2,1,0,5
Anne Covey,,0,1,1,1,1,0,5
Cheryl Allen,,,0,1,2,0,0,5
Correale Stevens,,,,0,1,1,0,5
Judy Olson,,,,,0,0,0,5
Mike George,,,,,,0,0,5
Rebecca Warren,,,,,,,0,5
Total,4,2,2,2,2,1,0,5
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,6
,Paul Lalley,Anne Covey,Judy Olson,Mike George,Cheryl Allen,Correale Stevens,Rebecca Warren,6
Paul Lalley,0,6,6,5,3,4,0,6
Anne Covey,,0,4,3,3,1,0,6
Judy Olson,,,0,5,1,2,0,6
Mike George,,,,0,0,2,0,6
Cheryl Allen,,,,,0,1,0,6
Correale Stevens,,,,,,0,0,6
Rebecca Warren,,,,,,,0,6
Total,9,7,6,5,4,4,0,6
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,7
,Paul Lalley,Anne Covey,Judy Olson,Correale Stevens,Mike George,Rebecca Warren,Cheryl Allen,7
Paul Lalley,0,13,8,4,4,3,2,7
Anne Covey,,0,6,4,2,2,1,7
Judy Olson,,,0,2,3,2,1,7
Correale Stevens,,,,0,0,1,0,7
Mike George,,,,,0,1,0,7
Rebecca Warren,,,,,,0,0,7
Cheryl Allen,,,,,,,0,7
Total,16,13,8,4,4,3,2,7
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,8
,Anne Covey,Correale Stevens,Rebecca Warren,Cheryl Allen,Judy Olson,Mike George,Paul Lalley,8
Anne Covey,0,2,2,1,2,2,6,8
Correale Stevens,,1,2,1,0,0,2,8
Rebecca Warren,,,0,2,0,0,3,8
Cheryl Allen,,,,0,0,0,2,8
Judy Olson,,,,,0,2,2,8
Mike George,,,,,,0,2,8
Paul Lalley,,,,,,,0,8
Total,7,4,3,2,2,2,7,8
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,9
,Paul Lalley,Anne Covey,Cheryl Allen,Rebecca Warren,Correale Stevens,Mike George,Judy Olson,9
Paul Lalley,0,6,3,4,2,2,1,9
Anne Covey,,0,2,4,1,2,1,9
Cheryl Allen,,,1,1,0,1,0,9
Rebecca Warren,,,,0,1,1,1,9
Correale Stevens,,,,,0,0,0,9
Mike George,,,,,,0,0,9
Judy Olson,,,,,,,0,9
Total,8,6,4,4,2,2,1,9
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,10
,Anne Covey,Mike George,Correale Stevens,Judy Olson,Rebecca Warren,Cheryl Allen,Paul Lalley,10
Anne Covey,0,2,1,1,0,0,2,10
Mike George,,0,1,1,0,0,2,10
Correale Stevens,,,0,0,0,0,1,10
Judy Olson,,,,0,0,0,1,10
Rebecca Warren,,,,,1,0,0,10
Cheryl Allen,,,,,,0,0,10
Paul Lalley,,,,,,,0,10
Total,2,2,1,1,1,0,2,10
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,11
,Paul Lalley,Anne Covey,Judy Olson,Cheryl Allen,Correale Stevens,Mike George,Rebecca Warren,11
Paul Lalley,0,4,3,2,2,2,2,11
Anne Covey,,0,2,1,0,1,2,11
Judy Olson,,,0,1,1,1,1,11
Cheryl Allen,,,,0,1,0,1,11
Correale Stevens,,,,,0,0,0,11
Mike George,,,,,,0,0,11
Rebecca Warren,,,,,,,0,11
Total,7,4,3,2,2,2,2,11
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,12
,Anne Covey,Judy Olson,Mike George,Cheryl Allen,Correale Stevens,Rebecca Warren,Paul Lalley,12
Anne Covey,0,1,1,0,0,0,2,12
Judy Olson,,0,1,0,0,0,1,12
Mike George,,,0,0,0,0,1,12
Cheryl Allen,,,,0,0,0,0,12
Correale Stevens,,,,,0,0,0,12
Rebecca Warren,,,,,,0,0,12
Paul Lalley,,,,,,,0,12
Total,2,1,1,0,0,0,2,12
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,13
,Anne Covey,Cheryl Allen,Judy Olson,Correale Stevens,Mike George,Rebecca Warren,Paul Lalley,13
Anne Covey,1,0,0,0,0,0,1,13
Cheryl Allen,,0,1,0,0,0,0,13
Judy Olson,,,0,0,0,0,0,13
Correale Stevens,,,,0,0,0,0,13
Mike George,,,,,0,0,0,13
Rebecca Warren,,,,,,0,0,13
Paul Lalley,,,,,,,0,13
Total,2,1,1,0,0,0,1,13
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,14
,Paul Lalley,Anne Covey,Cheryl Allen,Judy Olson,Correale Stevens,Mike George,Rebecca Warren,14
Paul Lalley,1,1,1,1,0,0,0,14
Anne Covey,,0,1,1,0,0,0,14
Cheryl Allen,,,0,1,0,0,0,14
Judy Olson,,,,0,0,0,0,14
Correale Stevens,,,,,0,0,0,14
Mike George,,,,,,0,0,14
Rebecca Warren,,,,,,,0,14
Total,2,1,1,1,0,0,0,14
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,15
,Anne Covey,Correale Stevens,Judy Olson,Mike George,Cheryl Allen,Rebecca Warren,Paul Lalley,15
Anne Covey,0,0,1,1,0,0,1,15
Correale Stevens,,1,0,0,0,0,0,15
Judy Olson,,,0,1,0,0,0,15
Mike George,,,,0,0,0,0,15
Cheryl Allen,,,,,0,0,0,15
Rebecca Warren,,,,,,0,0,15
Paul Lalley,,,,,,,0,15
Total,2,1,1,1,0,0,1,15
,Justice Of The Supreme Court - Republican,,,,,,Judge Of The Commonwealth Court - Republican,16
,Anne Covey,Judy Olson,Mike George,Cheryl Allen,Correale Stevens,Rebecca Warren,Paul Lalley,16
Anne Covey,0,4,4,1,1,0,6,16
Judy Olson,,0,3,2,0,0,3,16
Mike George,,,1,0,1,0,3,16
Cheryl Allen,,,,0,0,0,1,16
Correale Stevens,,,,,0,0,2,16
Rebecca Warren,,,,,,0,0,16
Paul Lalley,,,,,,,0,16
Total,7,5,5,2,2,0,7,16
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,17
,Paul Lalley,Anne Covey,Judy Olson,Rebecca Warren,Mike George,Cheryl Allen,Correale Stevens,17
Paul Lalley,0,8,7,5,4,4,4,17
Anne Covey,,0,4,3,1,4,0,17
Judy Olson,,,0,4,4,1,3,17
Rebecca Warren,,,,0,2,1,1,17
Mike George,,,,,0,0,2,17
Cheryl Allen,,,,,,0,0,17
Correale Stevens,,,,,,,0,17
Total,14,9,8,7,5,4,4,17
,Judge Of The Commonwealth Court - Republican,Justice Of The Supreme Court - Republican,,,,,,All
,Paul Lalley,Anne Covey,Judy Olson,Correale Stevens,Cheryl Allen,Mike George,Rebecca Warren,All
Paul Lalley,3,68,36,35,29,29,22,All
Anne Covey,,2,28,18,20,23,15,All
Judy Olson,,,0,10,11,21,8,All
Correale Stevens,,,,2,9,7,10,All
Cheryl Allen,,,,,1,4,7,All
Mike George,,,,,,1,4,All
Rebecca Warren,,,,,,,1,All
Total,97,76,41,38,34,33,25,All
