col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,All
,Alice Beck Dubow,Robert Colville,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,All
Alice Beck Dubow,35,0,"1,191",819,250,147,100,51,All
Robert Colville,,6,124,97,20,25,12,14,All
Jim Kenney,,,779,0,0,0,0,0,All
Anthony Hardy Williams,,,,351,0,0,0,0,All
Doug Oliver,,,,,108,0,0,0,All
Lynne M Abraham,,,,,,80,0,0,All
Nelson Diaz,,,,,,,75,0,All
T Milton Street Sr,,,,,,,,24,All
Total,"2,593",298,"2,094","1,267",378,252,187,89,All
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,1
,Alice Beck Dubow,Robert Colville,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,1
Alice Beck Dubow,1,0,29,21,12,5,6,1,1
Robert Colville,,0,5,4,0,0,0,1,1
Jim Kenney,,,21,0,0,0,0,0,1
Anthony Hardy Williams,,,,19,0,0,0,0,1
Doug Oliver,,,,,2,0,0,0,1
Lynne M Abraham,,,,,,2,0,0,1
Nelson Diaz,,,,,,,1,0,1
T Milton Street Sr,,,,,,,,0,1
Total,75,10,55,44,14,7,7,2,1
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,2
,Alice Beck Dubow,Robert Colville,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,2
Alice Beck Dubow,3,0,29,26,11,5,6,0,2
Robert Colville,,0,4,5,0,2,0,1,2
Jim Kenney,,,28,0,0,0,0,0,2
Anthony Hardy Williams,,,,17,0,0,0,0,2
Doug Oliver,,,,,6,0,0,0,2
Lynne M Abraham,,,,,,3,0,0,2
Nelson Diaz,,,,,,,4,0,2
T Milton Street Sr,,,,,,,,1,2
Total,80,12,61,48,17,10,10,2,2
