col_1,col_2,col_3,division
,Register Of Wills - Democrat,District Council 1st District - Democrat,1
,Ronald R Donatucci,Mark F Squilla,1
Ronald R Donatucci,71,0,1
Mark F Squilla,,0,1
Total,71,0,1
,Register Of Wills - Democrat,District Council 1st District - Democrat,2
,Ronald R Donatucci,Mark F Squilla,2
Ronald R Donatucci,36,0,2
Mark F Squilla,,0,2
Total,36,0,2
,Register Of Wills - Democrat,District Council 1st District - Democrat,3
,Ronald R Donatucci,Mark F Squilla,3
Ronald R Donatucci,90,0,3
Mark F Squilla,,0,3
Total,90,0,3
,Register Of Wills - Democrat,District Council 1st District - Democrat,4
,Ronald R Donatucci,Mark F Squilla,4
Ronald R Donatucci,105,0,4
Mark F Squilla,,0,4
Total,105,0,4
,Register Of Wills - Democrat,District Council 1st District - Democrat,5
,Ronald R Donatucci,Mark F Squilla,5
Ronald R Donatucci,53,0,5
Mark F Squilla,,0,5
Total,53,0,5
,Register Of Wills - Democrat,District Council 1st District - Democrat,6
,Ronald R Donatucci,Mark F Squilla,6
Ronald R Donatucci,46,0,6
Mark F Squilla,,0,6
Total,46,0,6
,District Council 1st District - Democrat,Register Of Wills - Democrat,7
,Mark F Squilla,Ronald R Donatucci,7
Mark F Squilla,7,38,7
Ronald R Donatucci,,5,7
Total,45,43,7
,Register Of Wills - Democrat,District Council 1st District - Democrat,8
,Ronald R Donatucci,Mark F Squilla,8
Ronald R Donatucci,5,17,8
Mark F Squilla,,4,8
Total,22,21,8
,Register Of Wills - Democrat,District Council 1st District - Democrat,9
,Ronald R Donatucci,Mark F Squilla,9
Ronald R Donatucci,6,20,9
Mark F Squilla,,5,9
Total,26,25,9
,Register Of Wills - Democrat,District Council 1st District - Democrat,10
,Ronald R Donatucci,Mark F Squilla,10
Ronald R Donatucci,5,17,10
Mark F Squilla,,3,10
Total,22,20,10
,Register Of Wills - Democrat,District Council 1st District - Democrat,11
,Ronald R Donatucci,Mark F Squilla,11
Ronald R Donatucci,8,24,11
Mark F Squilla,,3,11
Total,32,27,11
,Register Of Wills - Democrat,District Council 1st District - Democrat,12
,Ronald R Donatucci,Mark F Squilla,12
Ronald R Donatucci,24,0,12
Mark F Squilla,,0,12
Total,24,0,12
,District Council 1st District - Democrat,Register Of Wills - Democrat,13
,Mark F Squilla,Ronald R Donatucci,13
Mark F Squilla,5,29,13
Ronald R Donatucci,,4,13
Total,34,33,13
,District Council 1st District - Democrat,Register Of Wills - Democrat,14
,Mark F Squilla,Ronald R Donatucci,14
Mark F Squilla,3,11,14
Ronald R Donatucci,,0,14
Total,14,11,14
,Register Of Wills - Democrat,District Council 1st District - Democrat,15
,Ronald R Donatucci,Mark F Squilla,15
Ronald R Donatucci,58,0,15
Mark F Squilla,,0,15
Total,58,0,15
,Register Of Wills - Democrat,District Council 1st District - Democrat,16
,Ronald R Donatucci,Mark F Squilla,16
Ronald R Donatucci,7,13,16
Mark F Squilla,,1,16
Total,20,14,16
,Register Of Wills - Democrat,District Council 1st District - Democrat,17
,Ronald R Donatucci,Mark F Squilla,17
Ronald R Donatucci,9,35,17
Mark F Squilla,,4,17
Total,44,39,17
,Register Of Wills - Democrat,District Council 1st District - Democrat,18
,Ronald R Donatucci,Mark F Squilla,18
Ronald R Donatucci,8,12,18
Mark F Squilla,,2,18
Total,20,14,18
,Register Of Wills - Democrat,District Council 1st District - Democrat,19
,Ronald R Donatucci,Mark F Squilla,19
Ronald R Donatucci,5,18,19
Mark F Squilla,,0,19
Total,23,18,19
,Register Of Wills - Democrat,District Council 1st District - Democrat,20
,Ronald R Donatucci,Mark F Squilla,20
Ronald R Donatucci,83,0,20
Mark F Squilla,,0,20
Total,83,0,20
,District Council 1st District - Democrat,Register Of Wills - Democrat,21
,Mark F Squilla,Ronald R Donatucci,21
Mark F Squilla,2,20,21
Ronald R Donatucci,,0,21
Total,22,20,21
,District Council 1st District - Democrat,Register Of Wills - Democrat,22
,Mark F Squilla,Ronald R Donatucci,22
Mark F Squilla,14,50,22
Ronald R Donatucci,,11,22
Total,64,61,22
,Register Of Wills - Democrat,District Council 1st District - Democrat,23
,Ronald R Donatucci,Mark F Squilla,23
Ronald R Donatucci,73,0,23
Mark F Squilla,,0,23
Total,73,0,23
,District Council 1st District - Democrat,Register Of Wills - Democrat,24
,Mark F Squilla,Ronald R Donatucci,24
Mark F Squilla,24,62,24
Ronald R Donatucci,,14,24
Total,86,76,24
,Register Of Wills - Democrat,District Council 1st District - Democrat,25
,Ronald R Donatucci,Mark F Squilla,25
Ronald R Donatucci,46,0,25
Mark F Squilla,,0,25
Total,46,0,25
,Register Of Wills - Democrat,District Council 1st District - Democrat,All
,Ronald R Donatucci,Mark F Squilla,All
Ronald R Donatucci,772,366,All
Mark F Squilla,,77,All
Total,"1,138",443,All
