col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Matthew Perks,,,,,,,,,,,,,,,,,,,0,4,3,2,4,2,1
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,1,1,5,1,2,1
Gary S Silver,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,0,3,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,54,42,35,33,32,24,20,20,19,18,16,16,16,15,13,13,49,43,31,18,15,13,12,9,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Sharon Williams Losier,Christine Hope,Christian Dicicco,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Derek S Green,Wilson Alexander,Helen Gym,Ed Neilson,Isaiah Thomas,Blondell Reynolds Brown,Allan Domb,Carla M Cain,William K Greenlee,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Jenne Ayers,Paul Steinke,W Wilson Goode Jr,Marnie Aument Loughrey,2
Sharon Williams Losier,2,6,3,8,3,4,1,0,8,4,6,3,5,5,0,4,3,1,5,1,4,2,2,2,2
Christine Hope,,0,5,6,2,0,1,0,5,5,5,3,4,3,3,4,1,2,2,2,2,3,0,1,2
Christian Dicicco,,,1,1,1,2,2,0,1,4,4,2,0,2,2,4,0,2,1,3,0,3,1,1,2
Matthew Perks,,,,0,3,2,0,0,4,5,2,2,3,2,2,3,1,1,3,1,4,2,0,1,2
Joffie C Pittman,,,,,1,1,0,0,3,3,1,0,1,0,2,3,0,0,2,1,2,2,1,0,2
Gary S Silver,,,,,,0,0,0,1,3,1,0,1,1,1,2,0,1,2,1,1,2,0,1,2
Daniel R Sulman,,,,,,,0,0,1,2,2,1,0,0,1,2,0,1,0,0,0,1,1,0,2
Franklin A Bennett Iii,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Derek S Green,,,,,,,,,1,6,4,8,4,7,1,3,6,0,3,0,3,2,1,2,2
Wilson Alexander,,,,,,,,,,3,3,6,1,5,4,6,3,4,4,2,3,4,0,2,2
Helen Gym,,,,,,,,,,,5,4,4,4,3,2,2,2,2,1,1,3,3,1,2
Ed Neilson,,,,,,,,,,,,1,5,7,3,1,5,2,0,0,1,0,3,1,2
Isaiah Thomas,,,,,,,,,,,,,4,3,2,0,1,1,3,2,0,2,1,1,2
Blondell Reynolds Brown,,,,,,,,,,,,,,0,0,0,7,0,1,1,0,0,0,2,2
Allan Domb,,,,,,,,,,,,,,,0,2,0,1,0,1,2,2,2,0,2
Carla M Cain,,,,,,,,,,,,,,,,0,0,1,2,1,3,3,1,0,2
William K Greenlee,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,2,0,0,0,2,0,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,1,1,2,3,0,2,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,21,14,10,10,7,6,3,0,19,19,17,16,15,12,8,8,8,7,7,6,6,6,6,4,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Derek S Green,William K Greenlee,Ed Neilson,Blondell Reynolds Brown,Wilson Alexander,Isaiah Thomas,Allan Domb,Marnie Aument Loughrey,Helen Gym,Frank Rizzo,Jenne Ayers,Sherrie Cohen,Thomas Wyatt,Carla M Cain,W Wilson Goode Jr,Paul Steinke,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,3
Derek S Green,2,17,19,16,1,9,6,8,3,2,3,4,2,2,1,1,19,14,13,3,6,2,1,0,3
William K Greenlee,,0,19,16,2,10,5,9,3,3,1,5,1,1,0,1,8,12,10,4,3,3,0,0,3
Ed Neilson,,,3,15,1,8,4,9,1,0,1,3,1,0,0,2,10,12,10,2,3,2,0,0,3
Blondell Reynolds Brown,,,,0,3,9,3,7,2,1,2,3,2,0,3,2,10,13,11,2,3,3,1,1,3
Wilson Alexander,,,,,13,1,2,1,2,0,2,1,0,0,2,0,2,2,3,1,2,0,0,1,3
Isaiah Thomas,,,,,,1,4,1,4,2,0,0,2,1,4,1,9,11,11,2,0,0,1,1,3
Allan Domb,,,,,,,0,2,2,3,1,2,3,1,2,1,2,6,3,2,1,0,2,1,3
Marnie Aument Loughrey,,,,,,,,1,1,0,1,0,0,2,0,0,1,3,0,2,2,2,0,0,3
Helen Gym,,,,,,,,,1,3,2,3,1,2,2,0,4,3,3,5,0,0,0,0,3
Frank Rizzo,,,,,,,,,,2,0,3,1,3,0,1,2,5,2,2,1,0,1,0,3
Jenne Ayers,,,,,,,,,,,0,3,1,1,1,0,5,1,4,5,2,1,0,0,3
Sherrie Cohen,,,,,,,,,,,,0,3,2,0,2,4,5,3,5,1,1,0,0,3
Thomas Wyatt,,,,,,,,,,,,,0,0,2,2,2,4,3,2,0,0,1,0,3
Carla M Cain,,,,,,,,,,,,,,0,0,0,2,4,0,3,1,0,1,0,3
W Wilson Goode Jr,,,,,,,,,,,,,,,0,1,1,2,3,1,0,0,1,1,3
Paul Steinke,,,,,,,,,,,,,,,,0,2,3,2,1,1,0,0,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,13,14,5,3,0,0,0,3
Christine Hope,,,,,,,,,,,,,,,,,,0,12,4,3,1,2,1,3
Matthew Perks,,,,,,,,,,,,,,,,,,,1,3,2,0,1,1,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,0,2,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,36,25,24,22,19,16,12,12,10,9,9,9,6,5,5,4,24,23,21,10,9,3,2,1,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Sharon Williams Losier,Matthew Perks,Christine Hope,Joffie C Pittman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Derek S Green,Blondell Reynolds Brown,Ed Neilson,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Jenne Ayers,Wilson Alexander,Frank Rizzo,Allan Domb,Paul Steinke,Carla M Cain,Helen Gym,Thomas Wyatt,Marnie Aument Loughrey,Sherrie Cohen,4
Sharon Williams Losier,2,21,18,5,3,3,1,0,22,22,14,17,14,6,5,5,3,4,2,2,3,1,1,2,4
Matthew Perks,,0,17,2,4,1,1,0,21,21,13,16,13,3,8,3,2,2,3,1,1,1,0,1,4
Christine Hope,,,1,2,1,3,0,0,16,21,15,16,15,4,2,3,2,0,1,2,2,0,0,1,4
Joffie C Pittman,,,,0,1,1,1,1,3,3,3,3,2,4,1,2,2,2,2,0,1,0,2,0,4
Gary S Silver,,,,,0,0,2,1,3,4,2,2,0,2,2,1,1,1,1,0,1,2,2,0,4
Christian Dicicco,,,,,,0,0,0,0,4,1,1,1,3,1,2,2,1,0,1,1,0,0,2,4
Franklin A Bennett Iii,,,,,,,0,1,2,2,0,1,0,1,1,1,0,0,1,0,0,2,1,0,4
Daniel R Sulman,,,,,,,,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,2,0,4
Derek S Green,,,,,,,,,2,19,15,16,14,1,6,3,2,1,3,0,2,2,1,0,4
Blondell Reynolds Brown,,,,,,,,,,1,17,19,16,6,4,4,3,1,2,3,2,3,2,2,4
Ed Neilson,,,,,,,,,,,5,13,15,2,0,1,3,2,0,0,1,0,2,0,4
Isaiah Thomas,,,,,,,,,,,,2,14,5,1,2,3,2,2,0,1,3,1,0,4
William K Greenlee,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,1,0,4
W Wilson Goode Jr,,,,,,,,,,,,,,1,2,1,3,3,1,2,3,1,2,3,4
Jenne Ayers,,,,,,,,,,,,,,,0,1,1,1,2,1,0,1,0,2,4
Wilson Alexander,,,,,,,,,,,,,,,,1,3,0,1,0,0,0,0,0,4
Frank Rizzo,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,4
Allan Domb,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,1,4
Paul Steinke,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,4
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,4
Helen Gym,,,,,,,,,,,,,,,,,,,,,0,0,1,1,4
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,34,27,23,8,6,4,3,2,33,31,27,23,16,10,9,8,7,6,5,4,4,4,3,3,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Derek S Green,Jenne Ayers,Wilson Alexander,Blondell Reynolds Brown,Isaiah Thomas,Allan Domb,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Thomas Wyatt,Carla M Cain,Paul Steinke,Sherrie Cohen,Helen Gym,Marnie Aument Loughrey,Frank Rizzo,Sharon Williams Losier,Matthew Perks,Christine Hope,Joffie C Pittman,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,5
Derek S Green,3,15,12,11,10,8,11,4,5,5,3,2,2,2,3,2,26,20,11,15,4,6,5,4,5
Jenne Ayers,,2,9,2,0,2,2,2,0,1,4,1,2,1,1,1,15,8,4,10,1,0,3,1,5
Wilson Alexander,,,2,1,3,4,4,2,1,1,3,3,2,1,0,0,15,11,3,9,1,0,3,2,5
Blondell Reynolds Brown,,,,1,9,4,8,6,6,1,1,2,2,2,2,0,10,7,12,6,1,4,1,1,5
Isaiah Thomas,,,,,1,5,7,7,6,3,1,2,1,2,1,0,11,7,10,2,2,3,2,2,5
Allan Domb,,,,,,2,4,3,0,1,2,1,1,3,1,0,5,4,4,4,1,2,3,3,5
William K Greenlee,,,,,,,0,3,6,1,1,2,0,0,2,0,9,6,7,5,1,3,3,2,5
W Wilson Goode Jr,,,,,,,,0,2,1,0,1,3,1,0,1,6,4,4,2,1,0,1,1,5
Ed Neilson,,,,,,,,,0,0,0,1,0,0,2,0,7,4,5,2,0,2,0,0,5
Thomas Wyatt,,,,,,,,,,0,2,2,1,1,1,1,3,3,3,1,2,1,2,1,5
Carla M Cain,,,,,,,,,,,0,1,1,1,1,0,6,2,3,2,1,0,3,1,5
Paul Steinke,,,,,,,,,,,,0,1,1,1,0,3,3,3,1,2,1,1,0,5
Sherrie Cohen,,,,,,,,,,,,,0,3,1,2,4,3,4,0,3,0,0,1,5
Helen Gym,,,,,,,,,,,,,,0,1,1,2,2,4,1,3,1,0,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,1,0,3,2,1,3,0,0,5
Frank Rizzo,,,,,,,,,,,,,,,,0,1,2,1,0,2,0,0,1,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,17,12,11,4,1,4,2,5
Matthew Perks,,,,,,,,,,,,,,,,,,2,8,9,1,1,2,1,5
Christine Hope,,,,,,,,,,,,,,,,,,,1,4,3,4,0,0,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,0,0,2,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,2,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,45,22,22,20,16,15,14,11,9,8,7,7,6,5,5,3,38,27,22,17,8,6,6,5,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Ed Neilson,W Wilson Goode Jr,Wilson Alexander,Thomas Wyatt,Frank Rizzo,Jenne Ayers,Sherrie Cohen,Helen Gym,Marnie Aument Loughrey,Carla M Cain,Paul Steinke,Isaiah Thomas,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,6
Derek S Green,1,10,6,10,8,4,4,3,2,3,4,1,7,2,2,4,9,8,5,8,4,2,6,2,6
William K Greenlee,,0,6,14,11,7,1,1,3,1,4,1,7,1,1,3,7,4,5,5,3,2,3,5,6
Allan Domb,,,0,4,1,6,1,8,4,1,4,6,1,3,6,1,7,6,9,3,2,6,5,2,6
Blondell Reynolds Brown,,,,0,9,6,2,2,5,2,3,2,8,2,1,3,9,4,5,7,4,3,1,5,6
Ed Neilson,,,,,3,2,2,1,1,2,1,0,7,2,1,1,5,2,2,3,3,1,1,3,6
W Wilson Goode Jr,,,,,,1,1,4,3,1,5,5,1,2,2,2,8,3,8,4,2,1,3,3,6
Wilson Alexander,,,,,,,0,4,1,4,2,0,0,2,2,1,3,6,5,5,4,2,2,0,6
Thomas Wyatt,,,,,,,,0,1,3,2,3,1,5,5,0,5,4,6,2,4,5,3,0,6
Frank Rizzo,,,,,,,,,0,1,5,3,1,1,3,1,6,3,5,2,3,3,2,3,6
Jenne Ayers,,,,,,,,,,0,0,1,0,3,1,0,3,5,2,5,4,2,0,0,6
Sherrie Cohen,,,,,,,,,,,0,2,1,1,3,1,5,3,5,4,1,2,4,3,6
Helen Gym,,,,,,,,,,,,0,1,2,3,0,4,2,5,0,1,2,1,1,6
Marnie Aument Loughrey,,,,,,,,,,,,,0,0,0,0,2,2,2,2,0,0,1,2,6
Carla M Cain,,,,,,,,,,,,,,0,1,0,7,1,5,0,5,4,0,0,6
Paul Steinke,,,,,,,,,,,,,,,0,0,1,3,4,1,1,5,3,1,6
Isaiah Thomas,,,,,,,,,,,,,,,,1,3,3,0,2,2,0,1,0,6
Christine Hope,,,,,,,,,,,,,,,,,0,4,10,5,6,3,3,3,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,,1,4,5,3,3,3,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,0,1,5,3,4,2,6
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,1,3,1,1,4,6
Matthew Perks,,,,,,,,,,,,,,,,,,,,,1,2,0,1,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,3,1,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,25,20,19,19,17,14,14,12,11,10,10,9,9,8,8,7,20,19,18,16,14,9,8,6,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Derek S Green,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Isaiah Thomas,Allan Domb,W Wilson Goode Jr,Frank Rizzo,Sherrie Cohen,Carla M Cain,Helen Gym,Jenne Ayers,Marnie Aument Loughrey,Paul Steinke,Wilson Alexander,Thomas Wyatt,Sharon Williams Losier,Matthew Perks,Christine Hope,Christian Dicicco,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,7
Derek S Green,0,22,15,17,16,6,3,3,3,1,2,2,3,3,4,1,30,25,21,5,6,2,3,2,7
Blondell Reynolds Brown,,2,17,19,18,4,4,2,5,2,1,2,4,2,1,1,20,20,17,8,3,2,3,3,7
Ed Neilson,,,4,14,12,0,2,1,2,1,1,1,5,1,0,0,14,11,12,4,1,1,1,1,7
William K Greenlee,,,,0,16,3,5,4,4,2,2,1,4,2,1,0,14,12,14,5,5,4,4,3,7
Isaiah Thomas,,,,,0,2,3,2,3,0,2,2,0,2,1,0,16,15,13,3,3,2,3,2,7
Allan Domb,,,,,,1,1,1,1,2,0,1,0,2,0,1,2,4,5,3,1,2,2,1,7
W Wilson Goode Jr,,,,,,,1,2,0,1,1,1,1,0,0,0,4,3,2,4,2,3,1,2,7
Frank Rizzo,,,,,,,,0,3,1,1,1,0,0,0,1,3,1,2,3,3,3,1,1,7
Sherrie Cohen,,,,,,,,,0,2,1,1,0,1,0,1,5,2,5,3,2,0,1,2,7
Carla M Cain,,,,,,,,,,0,0,0,0,0,0,1,2,2,3,4,0,1,1,0,7
Helen Gym,,,,,,,,,,,1,2,1,2,0,0,2,0,4,1,2,1,2,0,7
Jenne Ayers,,,,,,,,,,,,0,1,3,0,1,4,3,2,2,2,0,1,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,0,1,0,0,1,0,1,2,1,1,1,1,7
Paul Steinke,,,,,,,,,,,,,,0,1,0,4,2,3,2,0,1,1,1,7
Wilson Alexander,,,,,,,,,,,,,,,0,1,4,3,0,0,1,1,0,0,7
Thomas Wyatt,,,,,,,,,,,,,,,,0,1,1,1,0,2,1,0,0,7
Sharon Williams Losier,,,,,,,,,,,,,,,,,3,26,19,5,3,2,1,2,7
Matthew Perks,,,,,,,,,,,,,,,,,,0,13,4,3,1,1,1,7
Christine Hope,,,,,,,,,,,,,,,,,,,0,5,2,3,2,1,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,7
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,1,2,3,0,7
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,1,1,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,1,7
Total,46,33,24,24,21,10,9,7,7,5,5,5,5,5,5,3,41,30,28,13,10,7,5,5,7
,Judge Of The Municipal Court - Democrat,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,8
,Sharon Williams Losier,Christine Hope,Matthew Perks,Christian Dicicco,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Derek S Green,Blondell Reynolds Brown,Ed Neilson,Allan Domb,William K Greenlee,Wilson Alexander,Isaiah Thomas,Frank Rizzo,Sherrie Cohen,W Wilson Goode Jr,Carla M Cain,Helen Gym,Jenne Ayers,Paul Steinke,Thomas Wyatt,Marnie Aument Loughrey,8
Sharon Williams Losier,0,16,12,8,6,7,5,2,24,17,18,9,16,6,13,4,8,5,4,3,5,6,1,4,8
Christine Hope,,1,16,6,8,4,2,5,17,21,12,7,14,6,10,8,9,7,5,5,5,5,8,5,8
Matthew Perks,,,1,5,3,1,1,4,15,13,8,3,11,10,11,7,4,4,3,3,3,4,1,2,8
Christian Dicicco,,,,0,5,6,2,2,10,6,5,8,4,5,6,5,4,4,3,4,4,4,5,2,8
Joffie C Pittman,,,,,0,2,2,0,4,8,5,5,5,5,4,3,6,5,3,3,4,1,4,4,8
Gary S Silver,,,,,,0,5,0,7,4,3,7,2,8,1,3,1,3,6,2,3,4,4,2,8
Franklin A Bennett Iii,,,,,,,0,1,4,2,4,3,2,5,2,4,3,3,2,3,2,3,0,2,8
Daniel R Sulman,,,,,,,,0,4,3,4,1,1,2,1,5,4,0,3,2,1,1,2,2,8
Derek S Green,,,,,,,,,0,18,15,8,14,9,12,4,4,3,4,3,2,5,5,4,8
Blondell Reynolds Brown,,,,,,,,,,0,12,3,16,4,11,7,7,7,2,2,2,3,5,2,8
Ed Neilson,,,,,,,,,,,1,3,15,3,11,2,6,3,2,0,1,4,1,4,8
Allan Domb,,,,,,,,,,,,1,3,5,3,3,5,1,6,3,2,4,5,1,8
William K Greenlee,,,,,,,,,,,,,0,1,11,2,3,4,0,0,2,3,1,4,8
Wilson Alexander,,,,,,,,,,,,,,0,4,5,3,4,5,3,2,3,2,2,8
Isaiah Thomas,,,,,,,,,,,,,,,0,3,2,6,0,2,0,2,0,1,8
Frank Rizzo,,,,,,,,,,,,,,,,0,5,5,3,4,2,3,2,2,8
Sherrie Cohen,,,,,,,,,,,,,,,,,0,3,3,3,2,2,2,1,8
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,2,0,2,1,2,0,2,8
Carla M Cain,,,,,,,,,,,,,,,,,,,0,3,3,2,5,2,8
Helen Gym,,,,,,,,,,,,,,,,,,,,1,3,1,2,2,8
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,0,2,2,3,8
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,0,1,8
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,0,1,8
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,36,35,25,17,17,15,9,8,33,27,24,22,21,19,18,13,13,13,11,11,11,11,11,9,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Derek S Green,Ed Neilson,Blondell Reynolds Brown,William K Greenlee,Isaiah Thomas,Allan Domb,Jenne Ayers,Marnie Aument Loughrey,Helen Gym,Paul Steinke,Thomas Wyatt,W Wilson Goode Jr,Wilson Alexander,Sherrie Cohen,Carla M Cain,Frank Rizzo,Sharon Williams Losier,Matthew Perks,Christine Hope,Joffie C Pittman,Daniel R Sulman,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,9
Derek S Green,1,17,16,16,12,6,6,6,2,4,5,2,2,0,0,0,21,23,14,6,4,1,1,0,9
Ed Neilson,,4,16,17,11,1,0,5,2,1,0,3,0,0,0,0,12,11,13,5,3,1,0,0,9
