col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anthony Clark,Will Mega,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,All
Anthony Clark,265,250,502,220,248,218,"1,314","1,083",837,558,269,253,230,113,All
Will Mega,,144,72,191,104,48,494,395,276,260,138,114,98,71,All
Lisa M Deeley,,,55,92,64,101,610,554,446,275,121,74,83,83,All
Omar Sabir,,,,122,113,59,459,403,188,289,198,100,119,93,All
Tracey L Gordon,,,,,43,117,402,265,169,369,138,157,116,74,All
Carol A Jenkins,,,,,,29,282,234,160,311,140,141,107,78,All
Sharon Williams Losier,,,,,,,74,"1,151",817,660,349,196,170,75,All
Joffie C Pittman,,,,,,,,44,809,402,223,100,115,141,All
Matthew Perks,,,,,,,,,19,202,83,105,75,100,All
Christine Hope,,,,,,,,,,23,243,166,202,98,All
Christian Dicicco,,,,,,,,,,,21,72,57,26,All
Gary S Silver,,,,,,,,,,,,16,85,55,All
Franklin A Bennett Iii,,,,,,,,,,,,,11,34,All
Daniel R Sulman,,,,,,,,,,,,,,9,All
Total,"2,317","1,001",953,937,787,653,"2,257","1,820","1,232","1,228",616,496,426,302,All
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Carol A Jenkins,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,1
Anthony Clark,7,37,5,4,2,2,51,40,40,7,7,4,2,0,1
Lisa M Deeley,,1,0,2,0,0,32,32,31,2,2,0,2,1,1
Tracey L Gordon,,,1,4,2,1,9,5,8,6,5,2,2,1,1
Omar Sabir,,,,4,1,0,7,5,7,4,3,2,1,1,1
Will Mega,,,,,0,0,3,3,2,1,2,2,1,0,1
Carol A Jenkins,,,,,,0,1,1,0,3,2,1,0,0,1
Sharon Williams Losier,,,,,,,2,39,40,6,3,2,1,1,1
