col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,All
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,All
Christine Hope,100,420,362,196,151,170,109,73,496,355,340,329,125,60,All
Christian Dicicco,,61,175,69,115,143,77,73,294,233,257,235,56,47,All
Sharon Williams Losier,,,20,164,85,56,65,29,287,258,152,146,84,64,All
Joffie C Pittman,,,,13,98,69,42,16,172,205,93,80,60,58,All
Matthew Perks,,,,,9,60,55,29,116,179,97,97,29,67,All
Daniel R Sulman,,,,,,3,25,24,129,85,121,119,55,26,All
Gary S Silver,,,,,,,3,24,59,115,81,92,24,32,All
Franklin A Bennett Iii,,,,,,,,2,58,80,47,47,15,20,All
Lisa M Deeley,,,,,,,,,63,169,112,107,90,27,All
Anthony Clark,,,,,,,,,,60,113,96,28,66,All
Carol A Jenkins,,,,,,,,,,,21,196,11,9,All
Tracey L Gordon,,,,,,,,,,,,22,20,17,All
Omar Sabir,,,,,,,,,,,,,10,7,All
Will Mega,,,,,,,,,,,,,,10,All
Total,"1,116",728,602,394,345,295,235,152,758,706,519,515,188,173,All
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Christian Dicicco,Daniel R Sulman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,1
Christine Hope,6,15,14,11,5,4,6,1,16,15,18,11,3,2,1
Sharon Williams Losier,,1,10,8,3,2,3,1,11,9,13,4,4,0,1
Joffie C Pittman,,,0,3,2,2,2,0,12,8,10,2,4,3,1
Christian Dicicco,,,,0,5,2,2,4,9,10,8,6,1,3,1
Daniel R Sulman,,,,,0,1,1,2,3,3,6,2,3,2,1
Gary S Silver,,,,,,2,0,0,2,6,1,3,1,0,1
Matthew Perks,,,,,,,1,0,4,4,2,3,1,1,1
Franklin A Bennett Iii,,,,,,,,0,3,1,2,0,1,2,1
Anthony Clark,,,,,,,,,2,7,5,3,0,2,1
Carol A Jenkins,,,,,,,,,,0,7,7,1,0,1
Lisa M Deeley,,,,,,,,,,,0,5,4,1,1
Tracey L Gordon,,,,,,,,,,,,0,0,0,1
Omar Sabir,,,,,,,,,,,,,1,0,1
Will Mega,,,,,,,,,,,,,,0,1
Total,44,24,23,20,10,10,10,6,30,23,23,17,8,6,1
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Matthew Perks,Franklin A Bennett Iii,2
Anthony Clark,1,10,7,4,1,4,18,16,16,16,7,5,8,2,2
Lisa M Deeley,,0,7,5,2,1,22,19,15,10,4,3,3,1,2
Tracey L Gordon,,,0,7,0,1,13,14,8,8,5,6,2,1,2
Carol A Jenkins,,,,1,0,0,11,11,9,5,4,5,2,1,2
Omar Sabir,,,,,2,1,2,2,3,1,2,0,0,1,2
Will Mega,,,,,,0,2,2,4,4,1,1,3,1,2
Christine Hope,,,,,,,1,21,18,12,1,8,4,1,2
Christian Dicicco,,,,,,,,1,10,9,7,8,3,3,2
Sharon Williams Losier,,,,,,,,,0,10,2,2,3,2,2
Joffie C Pittman,,,,,,,,,,0,6,1,6,0,2
Gary S Silver,,,,,,,,,,,0,3,1,1,2
Daniel R Sulman,,,,,,,,,,,,0,0,0,2
Matthew Perks,,,,,,,,,,,,,1,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2
Total,41,29,25,20,7,7,41,37,33,24,14,12,10,4,2
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,3
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Daniel R Sulman,Gary S Silver,Matthew Perks,Joffie C Pittman,Franklin A Bennett Iii,Tracey L Gordon,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Omar Sabir,Will Mega,3
Christine Hope,5,20,7,12,7,4,5,5,23,17,5,13,8,3,3
Christian Dicicco,,1,3,11,2,2,1,2,15,15,3,4,3,1,3
Sharon Williams Losier,,,2,0,2,2,4,1,5,3,5,7,3,1,3
Daniel R Sulman,,,,0,0,2,2,1,10,10,2,3,3,2,3
Gary S Silver,,,,,0,4,3,3,5,6,5,3,3,2,3
Matthew Perks,,,,,,1,3,2,4,4,6,2,2,4,3
Joffie C Pittman,,,,,,,0,2,5,2,6,4,5,2,3
Franklin A Bennett Iii,,,,,,,,0,4,3,5,3,2,0,3
Tracey L Gordon,,,,,,,,,1,15,2,4,3,0,3
Carol A Jenkins,,,,,,,,,,4,4,1,2,0,3
Anthony Clark,,,,,,,,,,,2,2,0,2,3
Lisa M Deeley,,,,,,,,,,,,1,6,1,3
Omar Sabir,,,,,,,,,,,,,0,1,3
Will Mega,,,,,,,,,,,,,,1,3
Total,44,23,18,16,14,14,13,9,29,28,20,17,12,7,3
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,4
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,4
Christine Hope,2,26,14,7,11,9,4,2,15,25,24,14,4,6,4
Christian Dicicco,,8,7,4,12,1,1,4,9,19,19,11,4,4,4
