col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,William K Greenlee,Helen Gym,Paul Steinke,Sherrie Cohen,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Ed Neilson,Jenne Ayers,Thomas Wyatt,Isaiah Thomas,Frank Rizzo,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,1
William K Greenlee,42,72,65,57,57,47,28,15,25,14,18,20,15,6,1,1,81,30,1
Helen Gym,,2,50,42,32,29,16,13,9,14,22,16,6,4,5,1,51,16,1
Paul Steinke,,,2,25,40,13,5,10,9,5,17,16,7,2,3,1,37,16,1
Sherrie Cohen,,,,1,23,31,15,5,17,11,6,6,4,0,3,1,44,9,1
Allan Domb,,,,,2,14,4,10,3,11,6,6,9,1,2,2,32,11,1
Blondell Reynolds Brown,,,,,,0,19,10,19,8,3,5,2,2,1,1,28,9,1
W Wilson Goode Jr,,,,,,,0,4,13,5,4,6,1,1,1,1,18,2,1
Derek S Green,,,,,,,,3,2,6,4,1,1,3,2,2,15,7,1
Ed Neilson,,,,,,,,,0,1,2,2,0,0,0,0,11,4,1
Jenne Ayers,,,,,,,,,,0,6,3,3,3,3,0,17,4,1
Thomas Wyatt,,,,,,,,,,,0,6,2,0,1,0,10,6,1
Isaiah Thomas,,,,,,,,,,,,0,2,2,2,0,11,7,1
Frank Rizzo,,,,,,,,,,,,,0,1,2,1,6,4,1
Wilson Alexander,,,,,,,,,,,,,,0,0,0,3,4,1
Carla M Cain,,,,,,,,,,,,,,,0,1,3,2,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,0,1
Todd Eagen,,,,,,,,,,,,,,,,,0,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,0,1
Total,201,98,82,77,74,57,33,31,27,27,27,25,17,8,7,3,99,36,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,William K Greenlee,Helen Gym,Sherrie Cohen,Paul Steinke,Allan Domb,Blondell Reynolds Brown,Derek S Green,Thomas Wyatt,Isaiah Thomas,W Wilson Goode Jr,Ed Neilson,Jenne Ayers,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Todd Eagen,Michael Wojcik,2
William K Greenlee,27,33,39,31,34,33,17,14,13,20,20,12,13,4,3,2,59,21,2
Helen Gym,,7,33,34,21,22,15,16,19,8,7,12,1,6,5,3,46,13,2
Sherrie Cohen,,,0,20,11,33,12,11,7,16,15,16,5,9,6,3,36,16,2
Paul Steinke,,,,0,20,9,15,22,23,3,1,6,0,1,3,1,31,8,2
Allan Domb,,,,,0,9,11,13,9,5,7,3,8,1,3,3,25,13,2
Blondell Reynolds Brown,,,,,,1,7,5,3,19,18,8,4,2,1,1,34,5,2
Derek S Green,,,,,,,1,15,13,4,1,5,2,1,2,4,17,11,2
Thomas Wyatt,,,,,,,,0,16,3,2,5,1,0,2,3,17,9,2
Isaiah Thomas,,,,,,,,,0,2,1,4,1,1,0,0,16,6,2
