col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,All
Kevin M Dougherty,330,849,554,526,194,176,994,773,612,380,263,188,241,194,All
Anne E Lazarus,,37,466,372,218,103,586,558,514,292,207,233,155,160,All
David Wecht,,,106,250,129,47,589,372,528,213,95,170,87,77,All
Christine Donohue,,,,64,64,90,528,382,333,241,145,82,102,105,All
John Henry Foradora,,,,,11,21,104,112,146,134,43,103,59,35,All
Dwayne D Woodruff,,,,,,6,126,104,90,76,40,44,52,43,All
Sharon Williams Losier,,,,,,,44,572,526,215,149,76,119,116,All
Christine Hope,,,,,,,,13,414,152,158,67,99,108,All
Joffie C Pittman,,,,,,,,,16,215,70,176,53,52,All
Matthew Perks,,,,,,,,,,5,54,94,61,47,All
Christian Dicicco,,,,,,,,,,,7,43,51,33,All
Daniel R Sulman,,,,,,,,,,,,1,39,23,All
Gary S Silver,,,,,,,,,,,,,3,58,All
Franklin A Bennett Iii,,,,,,,,,,,,,,3,All
Total,"2,162","1,207","1,082",927,368,251,"1,453",973,960,562,331,315,300,242,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,1
Kevin M Dougherty,12,52,32,29,4,8,47,47,40,14,17,16,16,10,1
Anne E Lazarus,,3,36,25,14,5,36,37,35,23,15,12,11,10,1
David Wecht,,,3,11,11,1,23,22,30,21,6,7,3,5,1
Christine Donohue,,,,4,4,9,28,34,19,3,13,9,7,3,1
John Henry Foradora,,,,,0,1,4,4,14,11,4,1,2,2,1
Dwayne D Woodruff,,,,,,1,12,10,3,1,6,4,1,0,1
Sharon Williams Losier,,,,,,,2,33,21,6,10,11,9,5,1
Christine Hope,,,,,,,,1,28,9,14,11,7,3,1
Joffie C Pittman,,,,,,,,,1,20,8,2,3,2,1
Daniel R Sulman,,,,,,,,,,0,2,0,1,1,1
Matthew Perks,,,,,,,,,,,0,5,2,2,1
Franklin A Bennett Iii,,,,,,,,,,,,0,3,4,1
Christian Dicicco,,,,,,,,,,,,,0,3,1
Gary S Silver,,,,,,,,,,,,,,0,1
Total,109,77,58,49,18,14,65,63,57,27,25,18,17,12,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,2
