col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Democrat,,,,,,District Council 6th District - Democrat,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Bobby Henon,All
Kevin M Dougherty,"1,664","4,554","2,874","2,599",742,455,"8,726",All
Anne E Lazarus,,200,"2,098","1,817",528,268,"4,492",All
Christine Donohue,,,194,"1,032",277,305,"3,450",All
David Wecht,,,,208,235,156,"2,902",All
John Henry Foradora,,,,,28,100,827,All
Dwayne D Woodruff,,,,,,22,570,All
Bobby Henon,,,,,,,468,All
Total,"11,604","5,618","4,191","3,766","1,106",708,"10,911",All
