col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Ronald R Donatucci,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,All
Ronald R Donatucci,266,"1,111",811,812,455,293,238,241,220,All
Sharon Williams Losier,,249,572,526,215,149,76,119,116,All
Christine Hope,,,64,414,152,158,67,99,108,All
Joffie C Pittman,,,,38,215,70,176,53,52,All
Matthew Perks,,,,,56,54,94,61,47,All
Christian Dicicco,,,,,,16,43,51,33,All
Daniel R Sulman,,,,,,,4,39,23,All
Gary S Silver,,,,,,,,23,58,All
Franklin A Bennett Iii,,,,,,,,,5,All
Total,"2,078","1,453",973,960,562,331,315,300,242,All
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Ronald R Donatucci,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Daniel R Sulman,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,1
Ronald R Donatucci,11,52,51,42,18,24,18,16,11,1
Sharon Williams Losier,,6,33,21,6,10,11,9,5,1
Christine Hope,,,5,28,9,14,11,7,3,1
Joffie C Pittman,,,,2,20,8,2,3,2,1
Daniel R Sulman,,,,,0,2,0,1,1,1
Matthew Perks,,,,,,0,5,2,2,1
Franklin A Bennett Iii,,,,,,,0,3,4,1
Christian Dicicco,,,,,,,,1,3,1
Gary S Silver,,,,,,,,,1,1
Total,108,65,63,57,27,25,18,17,12,1
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Ronald R Donatucci,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,2
Ronald R Donatucci,8,51,31,27,22,15,12,12,7,2
Sharon Williams Losier,,7,19,20,10,5,7,8,4,2
Joffie C Pittman,,,2,7,13,5,1,4,3,2
Christine Hope,,,,2,4,3,5,6,3,2
Matthew Perks,,,,,2,5,1,0,2,2
Daniel R Sulman,,,,,,1,3,3,5,2
Christian Dicicco,,,,,,,2,2,0,2
Franklin A Bennett Iii,,,,,,,,0,1,2
Gary S Silver,,,,,,,,,2,2
Total,90,61,35,31,26,17,14,12,12,2
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Ronald R Donatucci,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,3
Ronald R Donatucci,6,50,39,37,29,19,15,10,7,3
Sharon Williams Losier,,8,25,24,15,9,4,4,2,3
Joffie C Pittman,,,2,15,18,4,10,2,2,3
Christine Hope,,,,1,9,11,4,3,2,3
Matthew Perks,,,,,0,4,6,1,1,3
Christian Dicicco,,,,,,0,4,2,2,3
Daniel R Sulman,,,,,,,0,2,0,3
Franklin A Bennett Iii,,,,,,,,1,3,3
Gary S Silver,,,,,,,,,0,3
Total,91,60,46,41,31,19,17,11,8,3
