col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,All
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,All
Ronald R Donatucci,613,"1,545","1,263","1,299",793,499,373,All
Carol A Jenkins,,191,590,359,302,71,92,All
Lisa M Deeley,,,90,243,175,207,57,All
Anthony Clark,,,,94,203,112,116,All
Tracey L Gordon,,,,,43,90,51,All
Omar Sabir,,,,,,31,45,All
Will Mega,,,,,,,49,All
Total,"4,024","1,944","1,525","1,465",956,608,476,All
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,1
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Anthony Clark,Will Mega,1
Ronald R Donatucci,10,21,21,12,10,9,6,1
Carol A Jenkins,,1,7,8,0,2,4,1
Lisa M Deeley,,,2,4,10,2,0,1
Tracey L Gordon,,,,0,0,1,1,1
Omar Sabir,,,,,0,0,1,1
Anthony Clark,,,,,,0,1,1
Will Mega,,,,,,,0,1
Total,55,27,27,14,12,9,7,1
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,2
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Anthony Clark,Omar Sabir,Will Mega,2
Ronald R Donatucci,9,20,15,14,16,7,8,2
Lisa M Deeley,,1,5,2,6,5,2,2
Carol A Jenkins,,,3,5,6,0,0,2
Tracey L Gordon,,,,2,1,2,2,2
Anthony Clark,,,,,0,0,2,2
Omar Sabir,,,,,,0,0,2
Will Mega,,,,,,,1,2
Total,57,24,22,18,17,9,9,2
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,3
,Ronald R Donatucci,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,3
Ronald R Donatucci,4,30,23,16,18,13,7,3
Anthony Clark,,1,4,4,9,5,3,3
Carol A Jenkins,,,3,11,5,2,1,3
Lisa M Deeley,,,,0,1,1,0,3
Tracey L Gordon,,,,,0,2,0,3
Omar Sabir,,,,,,0,3,3
Will Mega,,,,,,,2,3
Total,65,33,29,19,19,14,9,3
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,4
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,4
Ronald R Donatucci,6,9,7,7,7,4,2,4
Carol A Jenkins,,2,6,1,1,0,2,4
Lisa M Deeley,,,0,0,2,2,0,4
Anthony Clark,,,,1,3,1,0,4
Tracey L Gordon,,,,,0,1,0,4
Omar Sabir,,,,,,0,0,4
Will Mega,,,,,,,0,4
Total,26,14,10,8,7,4,2,4
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,5
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,5
Ronald R Donatucci,16,46,39,35,35,15,8,5
Carol A Jenkins,,5,14,9,17,1,2,5
Lisa M Deeley,,,4,6,8,5,1,5
Anthony Clark,,,,4,5,3,2,5
Tracey L Gordon,,,,,0,5,1,5
Omar Sabir,,,,,,1,0,5
Will Mega,,,,,,,2,5
Total,120,55,43,41,39,16,10,5
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,6
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,6
Ronald R Donatucci,4,19,13,8,8,3,1,6
Carol A Jenkins,,1,9,4,6,1,0,6
Lisa M Deeley,,,1,3,1,2,0,6
Anthony Clark,,,,0,0,2,1,6
Tracey L Gordon,,,,,1,0,0,6
Omar Sabir,,,,,,0,0,6
Will Mega,,,,,,,1,6
Total,33,23,17,11,9,6,2,6
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,7
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,7
Ronald R Donatucci,4,19,16,13,7,6,1,7
Lisa M Deeley,,3,8,3,5,2,1,7
Carol A Jenkins,,,2,2,4,3,1,7
Anthony Clark,,,,2,1,1,0,7
Tracey L Gordon,,,,,1,0,0,7
Omar Sabir,,,,,,1,0,7
Will Mega,,,,,,,0,7
Total,40,25,21,15,11,7,2,7
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,8
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,8
Ronald R Donatucci,9,17,15,12,7,3,2,8
Lisa M Deeley,,0,10,3,2,2,2,8
Carol A Jenkins,,,0,4,2,0,0,8
Anthony Clark,,,,1,2,1,0,8
Tracey L Gordon,,,,,0,0,0,8
Omar Sabir,,,,,,0,0,8
Will Mega,,,,,,,0,8
Total,41,20,18,14,7,4,2,8
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,9
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,9
Ronald R Donatucci,12,27,21,12,7,5,3,9
Carol A Jenkins,,2,14,6,0,1,0,9
Lisa M Deeley,,,1,0,2,2,2,9
Anthony Clark,,,,0,3,2,1,9
Tracey L Gordon,,,,,0,0,0,9
Omar Sabir,,,,,,0,0,9
Will Mega,,,,,,,1,9
Total,57,31,24,13,7,5,5,9
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,10
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,10
Ronald R Donatucci,5,17,14,13,7,3,3,10
Lisa M Deeley,,3,12,2,3,0,0,10
Carol A Jenkins,,,3,1,1,1,0,10
Anthony Clark,,,,2,1,1,0,10
Tracey L Gordon,,,,,0,0,2,10
Omar Sabir,,,,,,0,1,10
Will Mega,,,,,,,0,10
Total,39,22,19,15,7,3,3,10
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,11
,Ronald R Donatucci,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,11
Ronald R Donatucci,9,29,28,15,11,10,6,11
Anthony Clark,,1,8,4,2,4,3,11
Carol A Jenkins,,,3,10,5,1,0,11
Tracey L Gordon,,,,0,3,1,0,11
Lisa M Deeley,,,,,1,3,0,11
Omar Sabir,,,,,,0,1,11
Will Mega,,,,,,,0,11
Total,67,32,32,18,14,10,6,11
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,12
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Will Mega,Omar Sabir,12
Ronald R Donatucci,6,29,23,14,14,5,3,12
Carol A Jenkins,,4,15,11,5,1,1,12
Lisa M Deeley,,,1,4,4,0,1,12
Tracey L Gordon,,,,1,2,2,0,12
Anthony Clark,,,,,1,1,1,12
Will Mega,,,,,,0,0,12
Omar Sabir,,,,,,,0,12
Total,57,40,28,22,17,6,4,12
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,13
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Will Mega,Omar Sabir,13
Ronald R Donatucci,9,33,23,17,16,7,2,13
Carol A Jenkins,,3,10,4,4,4,0,13
Lisa M Deeley,,,2,7,2,1,1,13
Tracey L Gordon,,,,1,5,1,0,13
Anthony Clark,,,,,2,1,1,13
Will Mega,,,,,,0,0,13
Omar Sabir,,,,,,,0,13
Total,68,37,25,20,18,8,2,13
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,14
,Ronald R Donatucci,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,14
Ronald R Donatucci,15,60,47,34,34,32,14,14
Anthony Clark,,2,19,7,8,11,8,14
Carol A Jenkins,,,5,11,10,2,4,14
Tracey L Gordon,,,,2,8,9,3,14
Lisa M Deeley,,,,,0,7,2,14
Omar Sabir,,,,,,1,4,14
Will Mega,,,,,,,1,14
Total,144,68,62,43,40,37,24,14
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,15
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,15
Ronald R Donatucci,8,33,30,23,14,10,7,15
Lisa M Deeley,,3,10,5,5,8,2,15
Carol A Jenkins,,,2,8,3,3,2,15
Anthony Clark,,,,1,2,0,0,15
Tracey L Gordon,,,,,2,0,2,15
Omar Sabir,,,,,,0,0,15
Will Mega,,,,,,,0,15
Total,77,36,33,25,17,11,7,15
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,16
,Ronald R Donatucci,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Will Mega,Omar Sabir,Tracey L Gordon,16
Ronald R Donatucci,6,20,18,17,8,8,8,16
Lisa M Deeley,,4,6,5,2,4,3,16
Anthony Clark,,,1,3,1,1,4,16
Carol A Jenkins,,,,2,4,2,1,16
Will Mega,,,,,0,1,0,16
Omar Sabir,,,,,,0,1,16
Tracey L Gordon,,,,,,,0,16
Total,52,26,21,21,10,9,9,16
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,17
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,17
Ronald R Donatucci,15,49,37,25,21,11,5,17
Carol A Jenkins,,4,15,19,12,1,0,17
Anthony Clark,,,1,2,4,3,4,17
Lisa M Deeley,,,,1,2,2,0,17
Tracey L Gordon,,,,,0,1,0,17
Omar Sabir,,,,,,0,1,17
Will Mega,,,,,,,1,17
Total,102,58,39,30,21,11,6,17
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,18
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,18
Ronald R Donatucci,12,32,24,15,13,6,4,18
Carol A Jenkins,,0,18,3,6,4,1,18
Lisa M Deeley,,,1,3,2,2,0,18
Anthony Clark,,,,1,6,1,1,18
Tracey L Gordon,,,,,1,1,0,18
Omar Sabir,,,,,,1,0,18
Will Mega,,,,,,,0,18
Total,65,38,28,17,16,9,4,18
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,19
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,19
Ronald R Donatucci,7,29,23,18,11,9,2,19
Carol A Jenkins,,8,8,11,4,1,0,19
Anthony Clark,,,2,3,1,5,0,19
Lisa M Deeley,,,,1,3,1,0,19
Tracey L Gordon,,,,,1,1,0,19
Omar Sabir,,,,,,0,2,19
Will Mega,,,,,,,1,19
Total,61,39,25,20,12,10,3,19
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,20
,Ronald R Donatucci,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Anthony Clark,Omar Sabir,Will Mega,20
Ronald R Donatucci,7,26,17,15,14,5,1,20
Carol A Jenkins,,8,9,10,4,2,0,20
Tracey L Gordon,,,2,2,3,2,1,20
Lisa M Deeley,,,,0,2,1,0,20
Anthony Clark,,,,,2,0,0,20
Omar Sabir,,,,,,0,0,20
Will Mega,,,,,,,0,20
Total,53,38,20,18,16,5,1,20
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,21
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,21
Ronald R Donatucci,4,20,18,13,10,8,6,21
Carol A Jenkins,,3,5,4,4,1,3,21
Lisa M Deeley,,,2,2,5,2,3,21
Anthony Clark,,,,0,1,4,0,21
Omar Sabir,,,,,0,1,0,21
Tracey L Gordon,,,,,,2,0,21
Will Mega,,,,,,,0,21
Total,48,25,21,15,11,11,7,21
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,22
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,22
Ronald R Donatucci,16,37,39,27,28,12,6,22
Carol A Jenkins,,2,13,11,14,2,1,22
Anthony Clark,,,0,7,6,4,1,22
Tracey L Gordon,,,,4,7,2,2,22
Lisa M Deeley,,,,,3,1,1,22
Will Mega,,,,,,1,1,22
Omar Sabir,,,,,,,2,22
Total,100,46,39,36,34,14,8,22
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,23
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,23
Ronald R Donatucci,17,47,42,32,35,27,16,23
Carol A Jenkins,,11,12,16,17,1,4,23
Anthony Clark,,,7,7,5,5,6,23
Lisa M Deeley,,,,1,5,8,2,23
Tracey L Gordon,,,,,0,7,3,23
Omar Sabir,,,,,,2,2,23
Will Mega,,,,,,,2,23
Total,131,67,52,41,39,30,23,23
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,24
,Ronald R Donatucci,Carol A Jenkins,Will Mega,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,24
Ronald R Donatucci,33,86,52,69,51,34,32,24
Carol A Jenkins,,12,11,20,40,6,9,24
Will Mega,,,20,9,5,5,6,24
Anthony Clark,,,,2,6,17,8,24
Lisa M Deeley,,,,,2,6,6,24
Omar Sabir,,,,,,1,4,24
Tracey L Gordon,,,,,,,2,24
Total,224,116,77,74,68,40,38,24
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,25
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,25
Ronald R Donatucci,12,33,33,30,14,9,10,25
Lisa M Deeley,,3,14,6,4,9,1,25
Carol A Jenkins,,,4,9,3,1,3,25
Anthony Clark,,,,0,3,1,3,25
Tracey L Gordon,,,,,2,0,2,25
Omar Sabir,,,,,,0,1,25
Will Mega,,,,,,,0,25
Total,88,41,39,30,17,14,11,25
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,26
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,26
Ronald R Donatucci,9,29,28,25,12,5,6,26
Carol A Jenkins,,6,9,11,4,0,1,26
Anthony Clark,,,2,5,4,2,2,26
Lisa M Deeley,,,,2,3,3,0,26
Tracey L Gordon,,,,,0,1,1,26
Omar Sabir,,,,,,0,0,26
Will Mega,,,,,,,0,26
Total,73,37,32,28,15,7,6,26
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,27
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,27
Ronald R Donatucci,11,30,21,16,16,8,8,27
Carol A Jenkins,,7,10,11,4,2,1,27
Anthony Clark,,,1,2,1,2,2,27
Lisa M Deeley,,,,1,3,1,1,27
Tracey L Gordon,,,,,0,3,4,27
Will Mega,,,,,,1,1,27
Omar Sabir,,,,,,,0,27
Total,70,44,23,20,16,12,10,27
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,28
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,28
Ronald R Donatucci,18,34,32,32,17,9,8,28
Lisa M Deeley,,5,14,6,5,6,4,28
Carol A Jenkins,,,1,5,5,2,4,28
Anthony Clark,,,,3,7,1,2,28
Tracey L Gordon,,,,,0,0,0,28
Omar Sabir,,,,,,1,0,28
Will Mega,,,,,,,1,28
Total,97,46,37,36,18,11,11,28
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,29
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,29
Ronald R Donatucci,21,36,26,29,14,13,10,29
Lisa M Deeley,,2,14,8,10,1,2,29
Carol A Jenkins,,,2,3,1,8,4,29
Anthony Clark,,,,0,2,4,3,29
Omar Sabir,,,,,1,0,2,29
Tracey L Gordon,,,,,,0,1,29
Will Mega,,,,,,,0,29
Total,96,44,34,30,17,16,12,29
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,30
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,30
Ronald R Donatucci,15,63,53,40,30,13,12,30
Carol A Jenkins,,7,12,24,17,1,1,30
Anthony Clark,,,2,15,8,5,9,30
Lisa M Deeley,,,,1,2,5,0,30
Tracey L Gordon,,,,,3,3,2,30
Omar Sabir,,,,,,1,0,30
Will Mega,,,,,,,0,30
Total,138,78,61,51,37,16,14,30
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,31
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,31
Ronald R Donatucci,15,32,32,29,14,11,10,31
Carol A Jenkins,,6,8,13,2,4,3,31
Anthony Clark,,,5,7,1,3,1,31
Lisa M Deeley,,,,1,9,1,1,31
Omar Sabir,,,,,0,2,3,31
Tracey L Gordon,,,,,,3,2,31
Will Mega,,,,,,,0,31
Total,91,42,37,34,18,17,11,31
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,32
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,32
Ronald R Donatucci,21,33,39,27,20,17,7,32
Carol A Jenkins,,3,10,13,12,1,0,32
Anthony Clark,,,1,3,4,6,5,32
Lisa M Deeley,,,,1,5,6,2,32
Tracey L Gordon,,,,,1,3,0,32
Omar Sabir,,,,,,3,1,32
Will Mega,,,,,,,2,32
Total,106,44,42,33,27,24,10,32
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,33
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,33
Ronald R Donatucci,35,78,59,55,36,21,11,33
Carol A Jenkins,,12,32,21,11,3,4,33
Lisa M Deeley,,,1,13,10,4,1,33
Anthony Clark,,,,4,7,2,6,33
Tracey L Gordon,,,,,0,15,0,33
Omar Sabir,,,,,,2,0,33
Will Mega,,,,,,,4,33
Total,187,99,70,64,46,29,17,33
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,34
,Ronald R Donatucci,Lisa M Deeley,Carol A Jenkins,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,34
Ronald R Donatucci,34,84,64,59,34,27,15,34
Lisa M Deeley,,6,34,12,9,10,3,34
Carol A Jenkins,,,3,18,10,3,2,34
Anthony Clark,,,,10,12,5,3,34
Tracey L Gordon,,,,,2,7,3,34
Omar Sabir,,,,,,2,5,34
Will Mega,,,,,,,1,34
Total,201,95,77,74,46,35,20,34
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,35
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,35
Ronald R Donatucci,13,38,30,29,24,14,6,35
Carol A Jenkins,,5,11,12,5,1,3,35
Lisa M Deeley,,,2,3,6,9,0,35
Anthony Clark,,,,3,7,0,2,35
Tracey L Gordon,,,,,0,3,1,35
Omar Sabir,,,,,,1,0,35
Will Mega,,,,,,,1,35
Total,93,43,33,32,26,16,7,35
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,36
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,36
Ronald R Donatucci,7,24,19,18,12,6,2,36
Carol A Jenkins,,0,7,7,5,1,0,36
Anthony Clark,,,0,4,1,4,0,36
Lisa M Deeley,,,,1,5,1,1,36
Tracey L Gordon,,,,,0,0,0,36
Will Mega,,,,,,0,1,36
Omar Sabir,,,,,,,1,36
Total,55,26,21,21,13,7,3,36
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,37
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,37
Ronald R Donatucci,12,25,21,15,8,4,2,37
Carol A Jenkins,,5,7,10,6,2,0,37
Anthony Clark,,,2,1,4,1,1,37
Lisa M Deeley,,,,0,2,1,0,37
Tracey L Gordon,,,,,0,0,0,37
Will Mega,,,,,,1,0,37
Omar Sabir,,,,,,,1,37
Total,58,35,23,17,13,5,3,37
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,38
,Ronald R Donatucci,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,38
Ronald R Donatucci,15,53,45,30,21,20,12,38
Anthony Clark,,8,19,8,4,8,7,38
Lisa M Deeley,,,6,11,10,2,2,38
Carol A Jenkins,,,,5,4,6,0,38
Omar Sabir,,,,,0,2,2,38
Tracey L Gordon,,,,,,0,1,38
Will Mega,,,,,,,0,38
Total,118,64,56,38,23,22,13,38
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,39
,Ronald R Donatucci,Carol A Jenkins,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,39
Ronald R Donatucci,18,38,47,36,28,17,11,39
Carol A Jenkins,,3,13,14,9,2,4,39
Anthony Clark,,,2,5,7,5,4,39
Lisa M Deeley,,,,5,5,10,1,39
Tracey L Gordon,,,,,2,1,3,39
Omar Sabir,,,,,,3,2,39
Will Mega,,,,,,,0,39
Total,124,51,50,49,32,23,15,39
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,40
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,40
Ronald R Donatucci,22,34,36,40,18,12,8,40
Carol A Jenkins,,4,10,10,10,4,2,40
Lisa M Deeley,,,2,10,4,8,2,40
Anthony Clark,,,,2,6,2,3,40
Tracey L Gordon,,,,,1,0,1,40
Omar Sabir,,,,,,0,0,40
Will Mega,,,,,,,0,40
Total,109,45,43,42,25,15,9,40
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,41
,Ronald R Donatucci,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,41
Ronald R Donatucci,16,42,39,30,23,18,13,41
Lisa M Deeley,,3,10,12,3,14,3,41
Anthony Clark,,,4,8,10,0,5,41
Carol A Jenkins,,,,8,5,1,1,41
Tracey L Gordon,,,,,1,1,3,41
Omar Sabir,,,,,,2,2,41
Will Mega,,,,,,,4,41
