col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Allan Domb,Ed Neilson,Helen Gym,Sherrie Cohen,Frank Rizzo,William K Greenlee,Paul Steinke,Derek S Green,Thomas Wyatt,Blondell Reynolds Brown,Jenne Ayers,Isaiah Thomas,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,All
Lisa M Deeley,38,171,135,189,115,41,390,588,367,359,324,346,286,243,190,176,150,138,135,120,151,45,All
Anthony Clark,,23,113,100,15,53,272,181,146,213,209,196,163,222,141,171,125,82,99,68,53,90,All
Tracey L Gordon,,,11,98,35,18,252,102,185,201,162,130,154,141,142,75,113,78,56,98,59,45,All
Carol A Jenkins,,,,6,4,20,238,121,186,189,158,113,169,110,148,96,111,80,61,117,68,35,All
Omar Sabir,,,,,1,10,48,88,99,78,36,112,36,108,31,49,16,45,36,9,47,5,All
Will Mega,,,,,,6,83,37,44,56,57,45,52,59,43,37,51,32,27,24,19,30,All
Allan Domb,,,,,,,72,265,291,302,342,232,355,183,229,118,149,125,84,107,72,67,All
Ed Neilson,,,,,,,,29,207,236,238,318,157,163,97,157,47,91,107,38,77,22,All
Helen Gym,,,,,,,,,36,357,178,218,263,147,173,119,113,123,117,93,92,22,All
Sherrie Cohen,,,,,,,,,,20,222,263,219,152,119,170,129,72,96,105,82,34,All
Frank Rizzo,,,,,,,,,,,55,216,170,121,125,84,93,54,84,60,72,35,All
William K Greenlee,,,,,,,,,,,,12,154,186,71,180,38,74,137,28,75,23,All
Paul Steinke,,,,,,,,,,,,,11,154,254,64,80,154,66,48,48,35,All
Derek S Green,,,,,,,,,,,,,,10,166,100,104,125,83,53,82,77,All
Thomas Wyatt,,,,,,,,,,,,,,,5,53,81,142,51,69,38,39,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,3,58,57,120,45,35,31,All
Jenne Ayers,,,,,,,,,,,,,,,,,7,38,23,102,62,58,All
Isaiah Thomas,,,,,,,,,,,,,,,,,,1,99,18,14,10,All
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,0,21,9,17,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,5,54,25,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,1,14,All
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,181",681,518,489,209,184,"1,057",897,792,792,776,681,654,610,505,402,359,346,317,257,232,159,All
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Will Mega,Ed Neilson,Allan Domb,Helen Gym,William K Greenlee,Frank Rizzo,Paul Steinke,Sherrie Cohen,Derek S Green,Isaiah Thomas,Thomas Wyatt,Marnie Aument Loughrey,Jenne Ayers,W Wilson Goode Jr,Blondell Reynolds Brown,Carla M Cain,Wilson Alexander,1
Lisa M Deeley,0,2,9,10,9,3,34,17,22,17,16,15,16,13,10,5,11,6,6,1,5,1,1
Anthony Clark,,2,6,5,1,3,4,12,6,9,6,9,5,6,5,9,2,4,2,6,0,5,1
Tracey L Gordon,,,0,2,0,0,5,13,9,8,11,7,7,4,7,3,3,5,1,1,5,1,1
Carol A Jenkins,,,,0,0,0,6,11,7,6,7,9,5,3,3,6,5,5,2,2,3,2,1
