col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,All
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Will Mega,All
Kenyatta Johnson,"1,569",0,"1,900",679,779,381,382,415,All
Ori C Feibush,,344,270,285,109,186,149,83,All
Anthony Clark,,,56,248,333,150,221,199,All
Tracey L Gordon,,,,17,183,183,71,59,All
Omar Sabir,,,,,8,51,65,61,All
Carol A Jenkins,,,,,,25,88,28,All
Lisa M Deeley,,,,,,,18,36,All
Will Mega,,,,,,,,8,All
Total,"4,577","1,064","2,260","1,018",926,624,572,522,All
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,1
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Lisa M Deeley,Will Mega,1
Kenyatta Johnson,41,0,55,17,14,23,10,12,1
Ori C Feibush,,12,6,21,14,2,6,3,1
Anthony Clark,,,2,10,8,10,4,4,1
Tracey L Gordon,,,,0,15,2,1,2,1
Carol A Jenkins,,,,,0,1,3,0,1
Omar Sabir,,,,,,0,3,0,1
Lisa M Deeley,,,,,,,0,3,1
Will Mega,,,,,,,,1,1
Total,129,44,63,39,29,25,18,18,1
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,2
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Will Mega,2
Kenyatta Johnson,42,0,45,32,12,13,12,10,2
Ori C Feibush,,18,9,2,16,10,6,4,2
Anthony Clark,,,0,20,9,6,6,4,2
Omar Sabir,,,,0,4,0,1,4,2
Tracey L Gordon,,,,,0,5,2,0,2
Carol A Jenkins,,,,,,0,8,0,2
Lisa M Deeley,,,,,,,0,2,2
Will Mega,,,,,,,,1,2
Total,116,46,56,35,28,23,19,15,2
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,3
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,3
Kenyatta Johnson,45,0,64,35,18,14,9,4,3
Ori C Feibush,,11,12,2,17,7,3,4,3
Anthony Clark,,,1,17,6,6,6,2,3
Omar Sabir,,,,0,9,5,0,2,3
Tracey L Gordon,,,,,0,4,3,2,3
Carol A Jenkins,,,,,,0,0,1,3
Will Mega,,,,,,,0,0,3
Lisa M Deeley,,,,,,,,1,3
Total,141,41,77,37,35,21,12,9,3
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,4
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Will Mega,4
Kenyatta Johnson,39,0,43,32,14,9,7,4,4
Ori C Feibush,,5,1,2,2,4,1,1,4
Anthony Clark,,,0,16,2,5,4,2,4
Omar Sabir,,,,0,7,3,0,2,4
Tracey L Gordon,,,,,0,2,1,1,4
Carol A Jenkins,,,,,,0,3,0,4
Lisa M Deeley,,,,,,,0,0,4
Will Mega,,,,,,,,0,4
Total,105,12,44,35,16,14,8,5,4
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,5
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Will Mega,5
Kenyatta Johnson,69,0,56,26,27,10,10,13,5
Ori C Feibush,,11,6,5,1,3,2,0,5
Anthony Clark,,,1,6,7,2,6,8,5
Tracey L Gordon,,,,0,14,4,2,0,5
Omar Sabir,,,,,0,0,2,1,5
Carol A Jenkins,,,,,,0,2,1,5
Lisa M Deeley,,,,,,,1,0,5
Will Mega,,,,,,,,0,5
Total,163,24,64,32,30,14,14,13,5
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,6
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Lisa M Deeley,Carol A Jenkins,6
Kenyatta Johnson,45,0,78,27,24,18,15,14,6
Ori C Feibush,,5,5,2,4,2,3,4,6
Anthony Clark,,,2,17,9,8,10,3,6
Omar Sabir,,,,0,4,3,1,1,6
Tracey L Gordon,,,,,1,1,3,7,6
Will Mega,,,,,,0,2,3,6
Lisa M Deeley,,,,,,,1,1,6
Carol A Jenkins,,,,,,,,0,6
Total,158,19,88,32,29,21,20,18,6
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,7
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Will Mega,7
Kenyatta Johnson,43,0,45,25,23,13,11,12,7
Ori C Feibush,,6,5,1,2,1,3,0,7
Anthony Clark,,,1,10,9,2,4,3,7
Omar Sabir,,,,1,9,0,4,1,7
Tracey L Gordon,,,,,0,2,0,2,7
Carol A Jenkins,,,,,,1,6,2,7
Lisa M Deeley,,,,,,,0,0,7
Will Mega,,,,,,,,0,7
Total,122,15,51,27,26,16,14,12,7
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,8
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Will Mega,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,8
Kenyatta Johnson,46,0,38,37,29,22,5,6,8
Ori C Feibush,,6,5,4,1,7,8,2,8
Anthony Clark,,,3,7,9,4,4,2,8
Will Mega,,,,1,10,8,0,0,8
Omar Sabir,,,,,0,4,1,1,8
Tracey L Gordon,,,,,,0,5,2,8
Carol A Jenkins,,,,,,,0,3,8
Lisa M Deeley,,,,,,,,0,8
Total,135,22,46,42,30,30,14,8,8
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,9
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Will Mega,9
Kenyatta Johnson,57,0,59,24,13,6,8,6,9
Ori C Feibush,,6,6,1,4,5,5,5,9
Anthony Clark,,,0,13,2,5,4,4,9
Omar Sabir,,,,0,6,0,2,1,9
Tracey L Gordon,,,,,0,1,4,2,9
Lisa M Deeley,,,,,,0,2,5,9
Carol A Jenkins,,,,,,,0,0,9
Will Mega,,,,,,,,0,9
Total,139,21,67,28,19,14,13,13,9
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,10
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,Lisa M Deeley,10
Kenyatta Johnson,54,0,61,21,19,15,17,8,10
Ori C Feibush,,3,1,6,3,4,1,2,10
Anthony Clark,,,0,3,7,6,9,3,10
Tracey L Gordon,,,,0,7,5,3,2,10
Omar Sabir,,,,,0,1,2,1,10
Carol A Jenkins,,,,,,1,1,3,10
Will Mega,,,,,,,0,0,10
Lisa M Deeley,,,,,,,,0,10
Total,150,13,63,27,22,20,19,10,10
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,11
,Kenyatta Johnson,Ori C Feibush,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Omar Sabir,Will Mega,11
Kenyatta Johnson,49,0,47,11,7,13,13,8,11
Ori C Feibush,,5,11,3,5,2,2,2,11
Anthony Clark,,,2,4,5,8,3,4,11
Tracey L Gordon,,,,1,5,3,3,1,11
Carol A Jenkins,,,,,2,2,1,0,11
Lisa M Deeley,,,,,,2,1,0,11
