col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,15,77,123,82,83,53,74,93,29,47,37,38,48,33,32,36,31,35,19,25,11,10,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,3,43,43,73,55,64,58,43,36,34,42,38,43,34,32,36,26,19,33,16,7,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,5,85,82,52,62,71,46,56,64,55,67,43,27,25,33,34,28,28,15,10,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,7,70,29,46,45,82,82,73,32,71,36,47,42,21,29,27,22,22,20,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,6,41,53,73,58,40,51,21,38,39,24,14,25,21,18,28,28,12,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,11,47,42,26,28,16,35,21,26,27,22,33,21,22,18,9,7,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,38,34,34,28,45,25,50,30,28,40,23,23,43,13,18,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,39,35,36,21,18,26,23,12,11,23,16,27,20,13,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,67,63,39,51,32,49,41,27,29,33,14,40,33,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52,40,40,33,33,38,22,35,31,17,18,15,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,35,19,19,23,20,17,28,10,18,13,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,33,39,49,39,38,33,27,18,17,16,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,28,28,13,19,27,9,17,12,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,24,26,22,17,25,13,6,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,20,25,39,16,17,17,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,24,24,21,12,13,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,19,17,15,5,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,14,10,8,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,19,17,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,13,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,891,755,746,701,555,547,538,512,468,463,449,447,430,429,402,395,389,371,362,360,354,347,330,323,312,299,261,249,244,242,230,222,199,172,162,161,139,135,123,119,114,86,68,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Michael Fanning,Jennifer Schultz,Tracy B Roman,Vincent Furlong,Scott Diclaudio,Ken Powell,Brian T Ortelere,Thomas Martin,Chris Mallios,Marissa Brumbach,Vincent N Melchiorre,Abbe Fletman,Lyris Younge,James F Berardinelli,Jon Marshall,Lynne M Summers,Chris Mccabe,Stephanie M Sawyer,Vince Giusini,Daine Grey Jr,William J Ciancaglini,Anthony Kyriakakis,Rainy Papademetriou,Kai Scott,Mia Roberts Perez,Betsy Wahl,Deborah Watson Stokes,Edward William Louden Jr,Leon Goodman,Sandjai Weaver,Wayne M D Bennett,Franklin A Bennett Iii,Jodi Lobel,Lucretia Clemons,Joshua Hill,Rania Major,Sherman Toppin,Stella Tsai,Leon A King Ii,Starr Marshall Cash,Tangie M Boston,Frances Fattah,Shanese Johnson,1
Michael Fanning,13,6,12,9,10,11,4,12,11,8,10,10,7,4,7,6,7,6,3,4,5,5,7,3,2,2,2,2,0,0,2,3,3,0,1,1,1,1,0,2,1,0,1,1
Jennifer Schultz,,0,9,12,7,5,9,8,4,7,2,5,3,9,4,7,7,7,4,3,7,5,1,3,4,4,5,5,5,3,4,3,2,4,2,4,2,3,1,0,3,1,1,1
Tracy B Roman,,,1,8,12,11,7,9,7,8,7,7,4,4,6,7,3,7,2,2,5,3,5,1,4,2,4,2,4,0,3,3,3,2,1,3,1,3,0,0,2,1,1,1
Vincent Furlong,,,,1,9,7,6,7,2,5,4,4,6,6,5,4,5,5,6,5,8,6,2,3,5,3,3,5,3,3,4,2,3,2,2,3,1,2,1,0,2,0,1,1
Scott Diclaudio,,,,,2,9,8,10,5,8,7,7,4,5,7,4,4,3,2,3,8,3,4,2,3,2,2,2,3,2,5,2,2,0,0,1,1,0,1,0,2,0,0,1
Ken Powell,,,,,,0,8,8,8,6,10,10,7,2,11,5,2,3,2,5,2,5,8,3,3,0,2,5,3,3,3,1,2,3,2,2,1,1,2,1,0,0,0,1
Brian T Ortelere,,,,,,,2,6,5,4,5,6,1,5,7,5,1,1,3,4,3,3,5,1,2,0,3,2,4,3,2,2,1,3,1,3,1,1,3,0,2,0,0,1
Thomas Martin,,,,,,,,0,8,8,7,7,4,6,8,7,7,4,4,3,8,3,6,3,2,3,2,3,0,3,4,1,0,1,1,0,3,1,2,1,1,0,1,1
Chris Mallios,,,,,,,,,0,6,7,9,5,3,4,6,3,4,3,3,2,3,8,5,2,1,3,0,2,2,0,2,2,2,0,1,3,0,0,2,1,0,1,1
Marissa Brumbach,,,,,,,,,,1,6,6,1,3,4,4,4,3,1,0,5,3,5,0,1,3,6,1,2,2,2,1,3,1,0,0,2,2,0,1,0,1,0,1
Vincent N Melchiorre,,,,,,,,,,,0,7,5,2,6,5,3,2,5,4,3,4,6,2,2,0,0,2,0,2,2,1,2,1,1,0,1,0,1,2,0,0,0,1
Abbe Fletman,,,,,,,,,,,,0,5,3,6,3,4,4,3,4,2,2,7,5,2,1,2,2,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,1
Lyris Younge,,,,,,,,,,,,,1,0,4,4,4,5,2,5,1,1,3,4,4,1,2,5,1,1,2,0,1,0,2,0,2,0,0,1,1,1,1,1
James F Berardinelli,,,,,,,,,,,,,,1,1,2,5,1,4,3,6,3,2,2,1,2,2,2,1,2,1,2,1,2,1,0,0,1,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,1,5,2,1,1,3,1,2,5,1,2,0,1,5,2,3,2,0,0,2,2,2,1,1,2,0,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,0,3,3,4,2,3,1,4,0,3,3,3,3,2,2,2,1,1,2,1,2,3,2,1,2,1,1,2,1
Chris Mccabe,,,,,,,,,,,,,,,,,0,6,4,3,4,1,1,3,1,2,2,3,2,1,4,2,0,0,1,0,2,1,0,1,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,3,3,1,3,1,2,0,2,0,2,1,0,0,1,2,0,0,1,1,1,1
Vince Giusini,,,,,,,,,,,,,,,,,,,1,2,4,2,2,3,2,3,0,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,0,1,3,2,5,4,1,1,3,0,3,3,2,0,2,2,2,0,0,1,0,1,1,1,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,3,2,1,1,2,3,2,2,0,0,0,1,1,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,0,2,0,3,1,2,3,3,0,2,1,0,1,1,1,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,2,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,1,0,2,1,1,0,2,1,1,1,0,0,0,1,1,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2,0,0,1,2,2,2,0,2,0,0,0,2,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1,1,1,1,0,0,0,2,0,0,0,1,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,1,2,2,1,1,2,2,0,0,1,2,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,2,1,1,0,0,1,0,0,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,2,1,1,0,0,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,1,1,0,2,1,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,1,0,2,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,0,2,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,39,22,22,22,21,20,19,18,16,16,16,15,15,14,14,14,13,12,12,11,11,10,10,9,9,8,8,8,6,6,6,5,5,5,4,4,4,4,3,3,3,2,2,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Scott Diclaudio,Tracy B Roman,Michael Fanning,Jennifer Schultz,Ken Powell,Rainy Papademetriou,Jon Marshall,Lynne M Summers,Brian T Ortelere,Lyris Younge,James F Berardinelli,Abbe Fletman,Chris Mallios,Mia Roberts Perez,Vincent Furlong,Vincent N Melchiorre,Daine Grey Jr,Thomas Martin,Edward William Louden Jr,Betsy Wahl,Chris Mccabe,Marissa Brumbach,Leon Goodman,Stephanie M Sawyer,Vince Giusini,Anthony Kyriakakis,William J Ciancaglini,Deborah Watson Stokes,Tangie M Boston,Kai Scott,Jodi Lobel,Joshua Hill,Stella Tsai,Wayne M D Bennett,Rania Major,Frances Fattah,Lucretia Clemons,Starr Marshall Cash,Leon A King Ii,Sandjai Weaver,Shanese Johnson,Franklin A Bennett Iii,Sherman Toppin,2
Scott Diclaudio,2,25,18,12,24,17,19,10,14,18,13,14,13,7,11,14,8,15,11,4,9,11,11,7,8,9,8,0,4,4,3,5,5,4,4,3,1,1,2,3,2,4,1,2
Tracy B Roman,,2,15,12,22,15,17,13,12,14,6,8,10,9,13,13,7,13,11,8,6,9,13,5,4,6,4,1,3,3,3,3,2,5,6,2,3,0,3,2,2,2,1,2
Michael Fanning,,,4,8,9,11,9,7,9,9,8,9,14,8,11,14,5,10,9,7,11,10,5,8,7,5,7,2,6,5,5,3,1,4,3,1,2,3,0,2,2,2,1,2
Jennifer Schultz,,,,0,5,11,5,14,10,8,13,8,6,11,13,3,12,6,11,12,6,6,5,5,3,8,6,4,5,0,3,4,7,3,2,4,2,2,1,4,2,1,2,2
Ken Powell,,,,,1,14,22,10,11,13,4,10,9,6,9,9,8,13,9,2,4,8,13,3,4,3,3,1,3,2,2,5,1,5,4,2,1,0,4,2,3,1,1,2
Rainy Papademetriou,,,,,,1,10,7,15,9,12,14,8,5,11,12,9,12,6,5,7,10,3,5,10,7,7,0,2,2,4,3,1,3,3,0,1,0,1,2,1,3,1,2
Jon Marshall,,,,,,,0,8,9,9,5,10,5,3,7,6,6,12,11,3,6,7,11,2,4,2,4,2,1,2,1,6,2,2,3,1,2,1,3,3,3,1,1,2
Lynne M Summers,,,,,,,,0,5,6,4,3,5,10,6,7,8,9,7,11,6,7,9,4,6,7,3,6,5,2,4,3,5,4,7,4,4,3,3,3,3,3,2,2
Brian T Ortelere,,,,,,,,,0,8,10,12,9,3,11,8,6,8,3,4,7,8,3,2,6,6,5,2,4,3,2,4,3,3,2,2,1,1,1,2,0,0,0,2
Lyris Younge,,,,,,,,,,1,6,4,5,7,4,6,9,5,11,5,2,5,9,7,5,5,3,2,4,3,3,2,5,4,3,4,2,2,3,4,3,2,0,2
James F Berardinelli,,,,,,,,,,,0,9,5,2,10,8,6,8,5,4,5,4,7,1,7,6,8,0,1,2,2,1,2,1,3,0,1,0,1,0,0,2,0,2
Abbe Fletman,,,,,,,,,,,,0,10,4,7,6,9,9,3,0,4,7,1,4,5,4,2,1,1,6,1,3,3,1,1,1,1,1,0,2,1,1,2,2
Chris Mallios,,,,,,,,,,,,,0,7,1,14,6,10,3,7,8,9,3,6,3,4,4,4,4,6,4,2,3,4,0,2,1,3,0,1,0,1,1,2
Mia Roberts Perez,,,,,,,,,,,,,,0,2,6,8,4,7,10,5,6,5,8,5,5,4,6,4,4,2,3,3,2,4,4,4,3,3,2,3,2,2,2
Vincent Furlong,,,,,,,,,,,,,,,0,6,8,6,5,3,8,5,6,2,3,4,6,0,3,2,3,5,2,3,2,1,0,0,0,1,2,1,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,0,5,10,1,8,8,12,4,8,8,5,7,3,6,4,5,1,2,2,1,0,1,3,0,1,0,3,1,2
Daine Grey Jr,,,,,,,,,,,,,,,,,0,7,8,3,3,2,5,3,5,3,1,4,2,3,2,4,3,3,1,2,0,1,2,5,4,2,4,2
Thomas Martin,,,,,,,,,,,,,,,,,,0,7,2,7,4,8,2,7,2,5,1,0,3,3,6,2,3,3,1,2,0,2,2,1,1,3,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,1,5,5,0,8,2,5,4,3,2,3,1,2,6,1,4,3,2,0,1,2,4,2,2,3,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,0,6,9,2,7,5,6,6,7,7,1,3,2,5,2,2,3,5,5,1,3,0,1,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,1,6,4,5,5,5,10,4,5,5,4,6,1,1,1,2,2,2,0,1,1,2,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,0,1,7,4,4,7,6,6,1,2,1,5,0,2,1,3,5,1,1,1,2,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,4,2,2,2,2,3,1,3,4,2,1,0,4,0,2,1,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,6,6,8,3,5,2,4,1,0,4,2,7,0,1,1,3,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,0,1,4,2,2,1,2,3,1,2,0,1,4,1,1,2,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,0,2,3,1,2,2,0,0,3,2,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,4,4,2,1,0,1,0,2,1,1,1,1,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,2,2,3,0,2,2,2,5,2,1,0,1,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,3,2,1,2,1,6,1,1,1,3,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,1,2,3,1,1,0,1,0,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,3,1,2,0,1,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,0,0,1,2,1,0,2,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,3,0,3,2,1,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,1,2,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,1,0,1,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,2,0,2,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,46,41,37,34,33,33,30,29,28,28,26,25,25,25,25,25,24,24,23,21,21,21,20,19,18,16,16,13,13,12,10,10,10,10,9,8,8,8,7,7,7,6,4,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Ken Powell,James F Berardinelli,Tracy B Roman,Scott Diclaudio,Jennifer Schultz,Michael Fanning,Abbe Fletman,Chris Mallios,Vincent Furlong,Vincent N Melchiorre,Brian T Ortelere,Daine Grey Jr,Jon Marshall,Lyris Younge,Lynne M Summers,Stephanie M Sawyer,William J Ciancaglini,Chris Mccabe,Edward William Louden Jr,Rainy Papademetriou,Thomas Martin,Betsy Wahl,Jodi Lobel,Leon Goodman,Vince Giusini,Anthony Kyriakakis,Marissa Brumbach,Mia Roberts Perez,Wayne M D Bennett,Kai Scott,Leon A King Ii,Stella Tsai,Frances Fattah,Joshua Hill,Sherman Toppin,Franklin A Bennett Iii,Lucretia Clemons,Sandjai Weaver,Rania Major,Deborah Watson Stokes,Shanese Johnson,Starr Marshall Cash,Tangie M Boston,3
Ken Powell,1,6,14,11,5,10,10,6,7,7,3,8,7,7,5,6,5,5,7,4,5,1,3,5,2,2,2,3,4,4,4,0,2,1,2,2,0,1,1,1,0,0,0,3
James F Berardinelli,,2,6,8,8,5,6,5,10,6,6,4,7,3,2,3,5,4,7,5,4,3,2,3,6,6,0,0,3,1,2,1,0,2,2,1,1,1,1,1,0,0,0,3
Tracy B Roman,,,2,12,7,7,9,5,5,6,2,9,8,9,5,7,3,3,5,3,1,3,4,6,2,2,4,5,2,3,2,2,3,0,1,0,2,1,2,0,0,0,0,3
Scott Diclaudio,,,,4,7,4,6,3,6,5,4,6,10,6,1,3,4,2,5,3,1,0,1,5,5,4,2,3,2,1,2,2,0,3,2,1,0,1,2,0,1,0,0,3
Jennifer Schultz,,,,,1,2,5,3,7,4,5,5,5,4,7,3,3,2,4,5,2,5,4,4,4,3,4,4,2,1,2,3,3,3,1,0,2,3,1,1,0,0,0,3
Michael Fanning,,,,,,1,8,7,5,11,4,5,4,4,4,8,4,6,3,3,6,1,2,1,4,4,1,3,2,4,2,0,1,1,1,2,1,0,1,0,0,0,0,3
Abbe Fletman,,,,,,,0,5,5,5,4,8,4,7,1,4,1,3,3,4,4,1,2,4,2,2,0,2,2,4,3,0,1,1,0,1,1,1,0,0,0,0,0,3
Chris Mallios,,,,,,,,0,3,8,3,7,2,5,3,6,2,4,2,3,6,4,3,0,1,3,3,3,0,4,0,4,1,1,2,2,2,0,0,1,1,0,0,3
Vincent Furlong,,,,,,,,,1,6,6,4,5,3,2,3,4,3,7,6,2,0,0,3,2,3,1,1,3,2,2,1,1,1,2,1,0,1,1,0,0,0,0,3
Vincent N Melchiorre,,,,,,,,,,0,4,5,4,4,2,7,6,5,2,2,4,1,1,0,4,6,2,4,2,5,1,1,1,1,0,0,1,1,1,0,0,0,0,3
Brian T Ortelere,,,,,,,,,,,2,2,5,2,1,0,3,1,3,6,3,0,0,2,2,2,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
Daine Grey Jr,,,,,,,,,,,,0,4,5,3,6,0,3,3,1,2,2,1,1,1,1,2,4,1,3,1,2,1,1,2,1,1,0,2,1,1,0,0,3
Jon Marshall,,,,,,,,,,,,,0,4,1,2,3,2,5,3,0,0,0,5,3,3,1,2,1,0,1,1,0,2,2,2,0,0,2,0,1,0,0,3
Lyris Younge,,,,,,,,,,,,,,0,1,5,0,1,3,2,2,1,0,3,1,2,1,2,1,3,1,1,1,1,0,0,1,1,0,0,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,0,4,2,4,3,3,3,5,5,2,1,0,3,3,2,0,1,2,3,1,2,1,2,1,1,1,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,1,4,2,1,2,2,1,1,2,3,1,3,0,3,0,1,1,0,2,1,1,0,1,0,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,1,3,1,2,1,0,2,1,4,4,2,1,3,1,2,1,2,1,0,0,0,1,0,0,0,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,0,3,1,3,3,4,2,1,2,1,1,2,2,1,1,1,1,2,1,1,0,0,1,1,0,0,3
