col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,1
,Jim Kenney,Lynne M Abraham,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Mark F Squilla,1
Jim Kenney,47,0,0,0,0,0,146,1
Lynne M Abraham,,6,0,0,0,0,16,1
Nelson Diaz,,,3,0,0,0,10,1
Anthony Hardy Williams,,,,2,0,0,3,1
Doug Oliver,,,,,1,0,3,1
T Milton Street Sr,,,,,,0,3,1
Mark F Squilla,,,,,,,2,1
Total,193,22,13,5,4,3,183,1
,District Council 1st District - Democrat,Mayor - Democrat,,,,,,2
,Mark F Squilla,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,2
Mark F Squilla,1,71,15,12,1,2,1,2
Jim Kenney,,18,0,0,0,0,0,2
Anthony Hardy Williams,,,6,0,0,0,0,2
Lynne M Abraham,,,,2,0,0,0,2
Doug Oliver,,,,,2,0,0,2
Nelson Diaz,,,,,,0,0,2
T Milton Street Sr,,,,,,,0,2
Total,103,89,21,14,3,2,1,2
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,3
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Mark F Squilla,3
Jim Kenney,29,0,0,0,0,0,61,3
Anthony Hardy Williams,,4,0,0,0,0,6,3
Lynne M Abraham,,,6,0,0,0,3,3
Doug Oliver,,,,0,0,0,2,3
Nelson Diaz,,,,,2,0,0,3
T Milton Street Sr,,,,,,0,0,3
Mark F Squilla,,,,,,,2,3
Total,90,10,9,2,2,0,74,3
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,4
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Mark F Squilla,4
Jim Kenney,50,0,0,0,0,0,75,4
Lynne M Abraham,,3,0,0,0,0,10,4
Anthony Hardy Williams,,,6,0,0,0,3,4
Doug Oliver,,,,1,0,0,2,4
Nelson Diaz,,,,,1,0,1,4
T Milton Street Sr,,,,,,0,2,4
Mark F Squilla,,,,,,,1,4
Total,125,13,9,3,2,2,94,4
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,5
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Mark F Squilla,5
Jim Kenney,44,0,0,0,0,0,107,5
Lynne M Abraham,,6,0,0,0,0,7,5
Anthony Hardy Williams,,,2,0,0,0,2,5
Nelson Diaz,,,,0,0,0,3,5
Doug Oliver,,,,,0,0,2,5
T Milton Street Sr,,,,,,0,0,5
Mark F Squilla,,,,,,,0,5
Total,151,13,4,3,2,0,121,5
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,6
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,T Milton Street Sr,Mark F Squilla,6
Jim Kenney,69,0,0,0,0,0,96,6
Lynne M Abraham,,6,0,0,0,0,7,6
Anthony Hardy Williams,,,4,0,0,0,7,6
Nelson Diaz,,,,5,0,0,2,6
Doug Oliver,,,,,2,0,4,6
T Milton Street Sr,,,,,,0,0,6
Mark F Squilla,,,,,,,0,6
Total,165,13,11,7,6,0,116,6
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,7
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Mark F Squilla,7
Jim Kenney,45,0,0,0,0,0,105,7
Anthony Hardy Williams,,4,0,0,0,0,9,7
Lynne M Abraham,,,7,0,0,0,6,7
Nelson Diaz,,,,2,0,0,4,7
Doug Oliver,,,,,3,0,1,7
T Milton Street Sr,,,,,,1,1,7
Mark F Squilla,,,,,,,2,7
Total,150,13,13,6,4,2,128,7
,Mayor - Democrat,,,,,,District Council 1st District - Democrat,8
