col_1,col_2,col_3,division
,City Commissioners - Republican,Judge Of The Superior Court - Republican,1
,Al Schmidt,Emil Giordano,1
Al Schmidt,1,1,1
Emil Giordano,,0,1
Total,2,1,1
,City Commissioners - Republican,Judge Of The Superior Court - Republican,2
,Al Schmidt,Emil Giordano,2
Al Schmidt,0,2,2
Emil Giordano,,0,2
Total,2,2,2
,City Commissioners - Republican,Judge Of The Superior Court - Republican,4
,Al Schmidt,Emil Giordano,4
Al Schmidt,1,0,4
Emil Giordano,,0,4
Total,1,0,4
,City Commissioners - Republican,Judge Of The Superior Court - Republican,5
,Al Schmidt,Emil Giordano,5
Al Schmidt,0,1,5
Emil Giordano,,0,5
Total,1,1,5
,City Commissioners - Republican,Judge Of The Superior Court - Republican,7
,Al Schmidt,Emil Giordano,7
Al Schmidt,1,0,7
Emil Giordano,,1,7
Total,1,1,7
,City Commissioners - Republican,Judge Of The Superior Court - Republican,8
,Al Schmidt,Emil Giordano,8
Al Schmidt,0,1,8
Emil Giordano,,0,8
Total,1,1,8
,City Commissioners - Republican,Judge Of The Superior Court - Republican,9
,Al Schmidt,Emil Giordano,9
Al Schmidt,0,1,9
Emil Giordano,,0,9
Total,1,1,9
,City Commissioners - Republican,Judge Of The Superior Court - Republican,11
,Al Schmidt,Emil Giordano,11
Al Schmidt,1,1,11
Emil Giordano,,0,11
Total,2,1,11
,Judge Of The Superior Court - Republican,City Commissioners - Republican,12
,Emil Giordano,Al Schmidt,12
Emil Giordano,1,3,12
Al Schmidt,,0,12
Total,4,3,12
,City Commissioners - Republican,Judge Of The Superior Court - Republican,13
,Al Schmidt,Emil Giordano,13
Al Schmidt,0,1,13
Emil Giordano,,0,13
Total,1,1,13
,City Commissioners - Republican,Judge Of The Superior Court - Republican,All
,Al Schmidt,Emil Giordano,All
Al Schmidt,4,11,All
Emil Giordano,,2,All
Total,15,13,All
