col_1,col_2,col_3,division
,District Council 2nd District - Democrat,,All
,Kenyatta Johnson,Ori C Feibush,All
Kenyatta Johnson,"3,767",0,All
Ori C Feibush,,"2,064",All
Total,"3,767","2,064",All
,District Council 2nd District - Democrat,,1
,Kenyatta Johnson,Ori C Feibush,1
Kenyatta Johnson,57,0,1
Ori C Feibush,,22,1
Total,57,22,1
,District Council 2nd District - Democrat,,2
,Kenyatta Johnson,Ori C Feibush,2
Kenyatta Johnson,94,0,2
Ori C Feibush,,20,2
Total,94,20,2
,District Council 2nd District - Democrat,,3
,Ori C Feibush,Kenyatta Johnson,3
Ori C Feibush,147,0,3
Kenyatta Johnson,,81,3
Total,147,81,3
,District Council 2nd District - Democrat,,5
,Kenyatta Johnson,Ori C Feibush,5
Kenyatta Johnson,160,0,5
Ori C Feibush,,37,5
Total,160,37,5
,District Council 2nd District - Democrat,,6
,Kenyatta Johnson,Ori C Feibush,6
Kenyatta Johnson,64,0,6
Ori C Feibush,,19,6
Total,64,19,6
,District Council 2nd District - Democrat,,7
,Kenyatta Johnson,Ori C Feibush,7
Kenyatta Johnson,111,0,7
Ori C Feibush,,26,7
Total,111,26,7
,District Council 2nd District - Democrat,,8
,Kenyatta Johnson,Ori C Feibush,8
Kenyatta Johnson,71,0,8
Ori C Feibush,,17,8
Total,71,17,8
,District Council 2nd District - Democrat,,9
,Kenyatta Johnson,Ori C Feibush,9
Kenyatta Johnson,94,0,9
Ori C Feibush,,33,9
Total,94,33,9
,District Council 2nd District - Democrat,,10
,Kenyatta Johnson,Ori C Feibush,10
Kenyatta Johnson,41,0,10
Ori C Feibush,,14,10
Total,41,14,10
,District Council 2nd District - Democrat,,11
,Kenyatta Johnson,Ori C Feibush,11
Kenyatta Johnson,75,0,11
Ori C Feibush,,19,11
Total,75,19,11
,District Council 2nd District - Democrat,,12
,Kenyatta Johnson,Ori C Feibush,12
Kenyatta Johnson,68,0,12
Ori C Feibush,,14,12
Total,68,14,12
,District Council 2nd District - Democrat,,13
,Kenyatta Johnson,Ori C Feibush,13
Kenyatta Johnson,91,0,13
Ori C Feibush,,24,13
Total,91,24,13
,District Council 2nd District - Democrat,,15
,Kenyatta Johnson,Ori C Feibush,15
Kenyatta Johnson,57,0,15
Ori C Feibush,,15,15
Total,57,15,15
,District Council 2nd District - Democrat,,16
,Kenyatta Johnson,Ori C Feibush,16
Kenyatta Johnson,65,0,16
Ori C Feibush,,12,16
Total,65,12,16
,District Council 2nd District - Democrat,,17
,Kenyatta Johnson,Ori C Feibush,17
Kenyatta Johnson,46,0,17
Ori C Feibush,,24,17
Total,46,24,17
,District Council 2nd District - Democrat,,18
,Kenyatta Johnson,Ori C Feibush,18
Kenyatta Johnson,61,0,18
Ori C Feibush,,10,18
Total,61,10,18
,District Council 2nd District - Democrat,,19
,Kenyatta Johnson,Ori C Feibush,19
Kenyatta Johnson,43,0,19
Ori C Feibush,,28,19
Total,43,28,19
,District Council 2nd District - Democrat,,20
,Kenyatta Johnson,Ori C Feibush,20
Kenyatta Johnson,44,0,20
Ori C Feibush,,25,20
Total,44,25,20
,District Council 2nd District - Democrat,,21
,Ori C Feibush,Kenyatta Johnson,21
Ori C Feibush,38,0,21
Kenyatta Johnson,,20,21
Total,38,20,21
,District Council 2nd District - Democrat,,22
,Kenyatta Johnson,Ori C Feibush,22
Kenyatta Johnson,58,0,22
Ori C Feibush,,34,22
Total,58,34,22
,District Council 2nd District - Democrat,,23
,Kenyatta Johnson,Ori C Feibush,23
Kenyatta Johnson,62,0,23
Ori C Feibush,,29,23
Total,62,29,23
,District Council 2nd District - Democrat,,24
,Kenyatta Johnson,Ori C Feibush,24
Kenyatta Johnson,93,0,24
Ori C Feibush,,67,24
Total,93,67,24
,District Council 2nd District - Democrat,,25
,Kenyatta Johnson,Ori C Feibush,25
Kenyatta Johnson,87,0,25
Ori C Feibush,,36,25
Total,87,36,25
,District Council 2nd District - Democrat,,26
,Kenyatta Johnson,Ori C Feibush,26
Kenyatta Johnson,50,0,26
Ori C Feibush,,16,26
Total,50,16,26
,District Council 2nd District - Democrat,,27
,Kenyatta Johnson,Ori C Feibush,27
Kenyatta Johnson,68,0,27
Ori C Feibush,,21,27
Total,68,21,27
,District Council 2nd District - Democrat,,29
,Kenyatta Johnson,Ori C Feibush,29
Kenyatta Johnson,63,0,29
Ori C Feibush,,38,29
Total,63,38,29
,District Council 2nd District - Democrat,,30
,Kenyatta Johnson,Ori C Feibush,30
Kenyatta Johnson,107,0,30
Ori C Feibush,,14,30
Total,107,14,30
,District Council 2nd District - Democrat,,31
,Kenyatta Johnson,Ori C Feibush,31
Kenyatta Johnson,79,0,31
Ori C Feibush,,46,31
Total,79,46,31
,District Council 2nd District - Democrat,,32
,Kenyatta Johnson,Ori C Feibush,32
Kenyatta Johnson,92,0,32
Ori C Feibush,,54,32
Total,92,54,32
,District Council 2nd District - Democrat,,33
,Ori C Feibush,Kenyatta Johnson,33
Ori C Feibush,36,0,33
Kenyatta Johnson,,21,33
Total,36,21,33
,District Council 2nd District - Democrat,,34
