col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,Jenne Ayers,Wilson Alexander,Paul Steinke,Ed Neilson,William K Greenlee,Helen Gym,Sherrie Cohen,Thomas Wyatt,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,1
Derek S Green,6,9,11,12,9,7,12,3,9,11,4,4,5,4,2,1,14,16,1
Blondell Reynolds Brown,,4,15,16,7,8,3,10,8,6,8,8,2,5,2,2,10,9,1
Isaiah Thomas,,,4,19,9,1,3,10,6,7,9,2,4,3,1,0,13,6,1
W Wilson Goode Jr,,,,3,4,5,4,7,3,7,2,5,2,3,3,0,14,6,1
Allan Domb,,,,,3,4,4,4,7,7,2,2,3,4,3,1,10,4,1
Jenne Ayers,,,,,,1,5,1,1,3,2,6,3,3,3,1,5,5,1
Wilson Alexander,,,,,,,1,2,1,3,0,0,1,1,2,1,10,4,1
Paul Steinke,,,,,,,,0,1,2,5,1,5,0,1,0,8,2,1
Ed Neilson,,,,,,,,,0,7,3,2,2,1,2,1,4,3,1
William K Greenlee,,,,,,,,,,0,0,2,1,0,2,0,5,4,1
Helen Gym,,,,,,,,,,,0,2,5,4,1,0,4,6,1
Sherrie Cohen,,,,,,,,,,,,0,1,3,2,0,2,4,1
Thomas Wyatt,,,,,,,,,,,,,1,1,1,0,5,3,1
Carla M Cain,,,,,,,,,,,,,,0,2,1,4,3,1
Frank Rizzo,,,,,,,,,,,,,,,1,0,4,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,4,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,4,1
Total,50,39,38,38,25,18,18,16,15,15,14,11,11,10,8,2,40,30,1
,Judge Of The Commonwealth Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Michael Wojcik,Todd Eagen,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Wilson Alexander,Jenne Ayers,Paul Steinke,Helen Gym,William K Greenlee,Frank Rizzo,Sherrie Cohen,Ed Neilson,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,2
Michael Wojcik,2,0,14,19,16,15,7,12,7,12,6,5,5,5,1,4,5,0,2
Todd Eagen,,0,19,13,11,9,9,5,8,2,3,2,2,3,2,2,1,2,2
Derek S Green,,,5,11,10,9,10,5,6,3,3,6,5,3,4,4,0,0,2
Blondell Reynolds Brown,,,,0,26,22,12,9,6,12,9,3,9,6,1,4,5,2,2
W Wilson Goode Jr,,,,,2,18,11,4,4,13,5,3,6,2,0,2,1,1,2
Isaiah Thomas,,,,,,2,13,3,7,12,4,7,2,3,5,5,2,1,2
Allan Domb,,,,,,,2,1,4,5,0,6,3,4,3,2,0,1,2
Wilson Alexander,,,,,,,,0,5,1,6,3,3,4,2,1,4,0,2
Jenne Ayers,,,,,,,,,0,0,2,2,0,3,2,2,1,2,2
Paul Steinke,,,,,,,,,,0,1,1,1,1,0,2,1,0,2
Helen Gym,,,,,,,,,,,0,2,3,3,1,2,2,0,2
William K Greenlee,,,,,,,,,,,,0,1,3,5,0,1,0,2
Frank Rizzo,,,,,,,,,,,,,0,4,0,2,2,0,2
Sherrie Cohen,,,,,,,,,,,,,,0,1,1,3,0,2
Ed Neilson,,,,,,,,,,,,,,,0,1,1,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,0,0,0,2
Carla M Cain,,,,,,,,,,,,,,,,,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,2
Total,46,33,45,42,37,34,25,19,18,16,12,12,11,11,7,7,6,2,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Jenne Ayers,Paul Steinke,Wilson Alexander,William K Greenlee,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Helen Gym,Ed Neilson,Carla M Cain,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,3
Blondell Reynolds Brown,4,27,46,40,18,9,23,5,12,11,9,8,11,6,4,1,38,18,3
Derek S Green,,9,23,23,23,18,2,14,11,10,10,6,6,6,5,2,32,21,3
W Wilson Goode Jr,,,5,41,11,6,25,8,14,10,6,13,7,4,4,0,36,15,3
Isaiah Thomas,,,,4,14,4,19,7,11,8,8,4,5,5,2,1,27,14,3
Allan Domb,,,,,4,10,5,6,7,6,10,5,8,6,3,2,18,10,3
Jenne Ayers,,,,,,3,1,10,0,5,6,4,4,1,3,0,15,6,3
Paul Steinke,,,,,,,0,2,3,0,2,5,5,2,2,0,20,5,3
Wilson Alexander,,,,,,,,1,2,1,5,2,0,2,2,0,10,8,3
William K Greenlee,,,,,,,,,0,4,1,2,2,1,1,1,10,6,3
Sherrie Cohen,,,,,,,,,,1,3,6,6,3,2,1,12,6,3
Thomas Wyatt,,,,,,,,,,,0,2,3,1,1,2,7,4,3
Frank Rizzo,,,,,,,,,,,,0,4,2,3,0,13,3,3
Helen Gym,,,,,,,,,,,,,0,0,1,0,9,4,3
Ed Neilson,,,,,,,,,,,,,,0,1,0,4,4,3
Carla M Cain,,,,,,,,,,,,,,,0,0,5,2,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,3
Michael Wojcik,,,,,,,,,,,,,,,,,2,0,3
Todd Eagen,,,,,,,,,,,,,,,,,,0,3
Total,78,78,72,61,43,32,28,25,21,20,19,18,16,11,9,3,77,33,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,Jenne Ayers,Allan Domb,Paul Steinke,William K Greenlee,Wilson Alexander,Helen Gym,Sherrie Cohen,Thomas Wyatt,Ed Neilson,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,4
Blondell Reynolds Brown,11,47,15,28,8,16,26,14,5,9,5,3,6,5,5,2,44,13,4
W Wilson Goode Jr,,0,7,27,6,10,22,11,7,9,2,3,4,4,4,0,30,12,4
Derek S Green,,,5,6,11,10,4,11,12,1,5,4,4,0,1,1,20,9,4
Isaiah Thomas,,,,3,3,9,23,8,1,3,2,2,4,3,0,0,17,10,4
Jenne Ayers,,,,,5,3,2,3,8,4,5,2,0,2,2,2,11,11,4
Allan Domb,,,,,,2,4,9,3,2,1,3,7,1,3,1,10,3,4
Paul Steinke,,,,,,,0,6,1,3,2,3,2,2,0,1,17,8,4
William K Greenlee,,,,,,,,0,3,2,3,2,4,1,2,1,10,4,4
Wilson Alexander,,,,,,,,,3,1,2,3,1,0,0,0,11,3,4
Helen Gym,,,,,,,,,,0,2,1,2,1,1,1,3,5,4
Sherrie Cohen,,,,,,,,,,,0,3,0,1,1,3,4,5,4
Thomas Wyatt,,,,,,,,,,,,0,1,2,2,0,5,3,4
Ed Neilson,,,,,,,,,,,,,0,0,0,0,6,0,4
Carla M Cain,,,,,,,,,,,,,,0,0,1,3,1,4
Frank Rizzo,,,,,,,,,,,,,,,0,0,1,2,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,1,4
Michael Wojcik,,,,,,,,,,,,,,,,,15,0,4
Todd Eagen,,,,,,,,,,,,,,,,,,2,4
Total,89,59,46,39,33,30,30,22,22,11,11,11,10,8,6,4,88,29,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Derek S Green,Paul Steinke,Allan Domb,Wilson Alexander,Jenne Ayers,William K Greenlee,Frank Rizzo,Helen Gym,Thomas Wyatt,Carla M Cain,Ed Neilson,Sherrie Cohen,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,5
Blondell Reynolds Brown,4,35,29,14,26,9,7,5,3,6,0,2,3,1,2,0,32,10,5
W Wilson Goode Jr,,4,30,11,23,9,5,4,2,5,0,1,3,1,2,0,26,8,5
Isaiah Thomas,,,2,13,24,12,3,2,4,2,2,4,2,3,1,0,27,3,5
Derek S Green,,,,2,8,10,12,8,6,2,1,1,1,3,2,0,13,14,5
Paul Steinke,,,,,0,2,3,1,1,2,0,2,1,0,0,0,22,2,5
Allan Domb,,,,,,1,5,2,6,2,2,2,1,3,0,0,8,5,5
Wilson Alexander,,,,,,,0,8,1,1,0,1,0,1,0,0,4,13,5
Jenne Ayers,,,,,,,,1,1,1,0,2,1,1,0,0,4,8,5
William K Greenlee,,,,,,,,,0,1,3,0,0,2,0,0,4,3,5
Frank Rizzo,,,,,,,,,,0,0,0,0,0,0,0,2,2,5
Helen Gym,,,,,,,,,,,2,1,0,0,0,0,2,0,5
Thomas Wyatt,,,,,,,,,,,,0,1,0,0,0,1,1,5
Carla M Cain,,,,,,,,,,,,,0,1,1,0,2,0,5
Ed Neilson,,,,,,,,,,,,,,0,0,0,1,0,5
Sherrie Cohen,,,,,,,,,,,,,,,0,0,2,0,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,5
Michael Wojcik,,,,,,,,,,,,,,,,,4,0,5
Todd Eagen,,,,,,,,,,,,,,,,,,0,5
Total,52,43,42,36,27,21,20,17,9,6,6,5,4,4,2,0,51,25,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,6
