col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Alice Beck Dubow,Robert Colville,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,All
Alice Beck Dubow,330,0,"1,097",646,541,407,380,223,213,137,All
Robert Colville,,47,98,73,64,63,79,39,37,25,All
Christine Hope,,,349,493,420,282,212,143,127,98,All
Sharon Williams Losier,,,,16,202,241,141,65,43,41,All
Christian Dicicco,,,,,22,76,116,83,83,63,All
Joffie C Pittman,,,,,,18,145,31,80,16,All
Matthew Perks,,,,,,,12,75,82,26,All
Gary S Silver,,,,,,,,13,52,32,All
Daniel R Sulman,,,,,,,,,7,28,All
Franklin A Bennett Iii,,,,,,,,,,1,All
Total,"1,953",260,"1,614",758,656,522,499,309,271,168,All
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Alice Beck Dubow,Robert Colville,Christine Hope,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,1
Alice Beck Dubow,14,0,47,28,18,9,9,11,6,8,1
Robert Colville,,2,3,2,3,1,1,0,1,0,1
Christine Hope,,,16,23,17,5,8,8,5,5,1
Christian Dicicco,,,,0,10,3,4,5,4,3,1
Sharon Williams Losier,,,,,0,4,2,4,1,1,1
Joffie C Pittman,,,,,,2,1,2,2,2,1
Gary S Silver,,,,,,,0,1,1,3,1
Matthew Perks,,,,,,,,0,1,1,1
Daniel R Sulman,,,,,,,,,0,1,1
Franklin A Bennett Iii,,,,,,,,,,0,1
Total,74,8,71,33,21,14,12,12,8,8,1
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Alice Beck Dubow,Robert Colville,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,2
Alice Beck Dubow,13,0,53,40,33,23,21,8,13,12,2
Robert Colville,,1,7,4,6,3,3,5,2,3,2
Christine Hope,,,12,30,24,15,13,10,7,8,2
Christian Dicicco,,,,0,9,11,6,5,9,8,2
Sharon Williams Losier,,,,,1,7,9,6,3,5,2
Matthew Perks,,,,,,1,9,3,5,0,2
Joffie C Pittman,,,,,,,0,1,4,2,2
Gary S Silver,,,,,,,,0,2,0,2
Daniel R Sulman,,,,,,,,,0,4,2
Franklin A Bennett Iii,,,,,,,,,,0,2
Total,95,15,77,44,40,29,26,18,17,15,2
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Alice Beck Dubow,Robert Colville,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,3
Alice Beck Dubow,15,0,26,21,18,14,11,6,5,4,3
Robert Colville,,3,7,3,4,3,2,1,0,0,3
Christine Hope,,,6,17,13,8,9,4,3,2,3
Christian Dicicco,,,,0,5,4,2,3,3,2,3
Sharon Williams Losier,,,,,1,5,11,0,0,0,3
Matthew Perks,,,,,,0,4,4,2,2,3
Joffie C Pittman,,,,,,,0,1,0,0,3
Gary S Silver,,,,,,,,0,2,1,3
Daniel R Sulman,,,,,,,,,0,0,3
Franklin A Bennett Iii,,,,,,,,,,0,3
Total,58,13,40,24,24,18,15,8,5,4,3
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Alice Beck Dubow,Robert Colville,Christine Hope,Joffie C Pittman,Gary S Silver,Matthew Perks,Christian Dicicco,Sharon Williams Losier,Daniel R Sulman,Franklin A Bennett Iii,4
Alice Beck Dubow,10,0,37,26,18,22,17,18,17,6,4
Robert Colville,,0,1,1,0,2,3,1,1,0,4
Christine Hope,,,12,12,12,12,11,10,8,3,4
Joffie C Pittman,,,,1,4,10,6,7,10,3,4
Gary S Silver,,,,,5,5,2,3,6,2,4
Matthew Perks,,,,,,1,3,5,7,2,4
Christian Dicicco,,,,,,,0,4,2,1,4
Sharon Williams Losier,,,,,,,,1,2,1,4
Daniel R Sulman,,,,,,,,,0,0,4
Franklin A Bennett Iii,,,,,,,,,,0,4
Total,73,6,53,28,26,25,20,20,18,6,4
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Alice Beck Dubow,Robert Colville,Christine Hope,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,5
Alice Beck Dubow,16,0,19,19,12,11,12,13,11,3,5
Robert Colville,,1,4,3,4,3,2,1,2,1,5
Christine Hope,,,2,6,1,6,4,7,3,3,5
Sharon Williams Losier,,,,0,4,6,5,6,5,1,5
Gary S Silver,,,,,0,2,2,2,5,1,5
Joffie C Pittman,,,,,,2,7,0,1,1,5
Matthew Perks,,,,,,,1,2,2,0,5
Christian Dicicco,,,,,,,,0,4,0,5
Daniel R Sulman,,,,,,,,,0,1,5
Franklin A Bennett Iii,,,,,,,,,,0,5
Total,66,10,25,22,16,16,15,14,13,4,5
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Alice Beck Dubow,Robert Colville,Christine Hope,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Christian Dicicco,Daniel R Sulman,Franklin A Bennett Iii,6
Alice Beck Dubow,14,0,47,30,23,22,19,18,12,7,6
Robert Colville,,0,5,6,4,6,2,2,1,2,6
Christine Hope,,,16,24,12,12,10,13,4,9,6
Sharon Williams Losier,,,,3,13,14,2,6,1,3,6
Matthew Perks,,,,,0,10,6,4,4,0,6
Joffie C Pittman,,,,,,0,2,3,3,3,6
Gary S Silver,,,,,,,2,6,8,2,6
Christian Dicicco,,,,,,,,0,4,1,6
Daniel R Sulman,,,,,,,,,0,0,6
Franklin A Bennett Iii,,,,,,,,,,0,6
Total,94,11,73,41,30,29,27,22,13,9,6
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Alice Beck Dubow,Robert Colville,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Gary S Silver,Matthew Perks,Daniel R Sulman,Franklin A Bennett Iii,7
Alice Beck Dubow,8,0,27,26,16,15,8,10,9,2,7
Robert Colville,,2,0,0,1,1,2,1,0,1,7
Christine Hope,,,9,14,10,7,7,4,5,1,7
Sharon Williams Losier,,,,1,6,8,2,3,2,0,7
Christian Dicicco,,,,,0,5,3,4,2,2,7
Joffie C Pittman,,,,,,1,3,4,3,0,7
Gary S Silver,,,,,,,0,1,3,1,7
Matthew Perks,,,,,,,,0,3,2,7
Daniel R Sulman,,,,,,,,,1,0,7
Franklin A Bennett Iii,,,,,,,,,,0,7
Total,55,4,38,27,17,17,12,11,10,3,7
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Alice Beck Dubow,Robert Colville,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,8
Alice Beck Dubow,14,0,55,28,25,21,18,17,9,7,8
Robert Colville,,1,1,1,0,1,0,0,1,0,8
Christine Hope,,,14,24,17,9,11,9,4,3,8
Sharon Williams Losier,,,,0,13,3,7,3,2,1,8
Joffie C Pittman,,,,,0,7,4,6,2,0,8
Matthew Perks,,,,,,1,7,5,1,0,8
Christian Dicicco,,,,,,,1,3,2,1,8
Daniel R Sulman,,,,,,,,2,2,3,8
Gary S Silver,,,,,,,,,0,3,8
Franklin A Bennett Iii,,,,,,,,,,0,8
Total,96,5,72,30,26,25,21,19,10,7,8
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Alice Beck Dubow,Robert Colville,Christine Hope,Sharon Williams Losier,Matthew Perks,Christian Dicicco,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,9
Alice Beck Dubow,7,0,26,19,11,10,9,6,4,3,9
Robert Colville,,1,0,0,1,1,1,2,1,1,9
Christine Hope,,,8,13,5,7,7,4,2,3,9
Sharon Williams Losier,,,,0,4,5,3,2,2,1,9
Matthew Perks,,,,,0,0,6,3,3,0,9
Christian Dicicco,,,,,,0,1,1,1,0,9
Joffie C Pittman,,,,,,,1,3,0,0,9
Daniel R Sulman,,,,,,,,2,1,1,9
Gary S Silver,,,,,,,,,1,2,9
Franklin A Bennett Iii,,,,,,,,,,0,9
Total,48,4,37,19,14,12,12,10,7,5,9
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Alice Beck Dubow,Robert Colville,Christine Hope,Sharon Williams Losier,Christian Dicicco,Matthew Perks,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,Gary S Silver,10
Alice Beck Dubow,13,0,37,22,17,15,11,6,4,3,10
