col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,2,0,0,1,2,0,2,2,0,0,0,0,0,0,0,5,0,2,3,2,4,3,1,1,3,1,1,2,1,1,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,0,2,3,1,3,3,0,1,3,1,1,3,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,2,1,3,1,1,1,1,2,2,2,1,0,0,1,0,2,1,3,2,1,3,3,2,2,3,2,1,1,2,1,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,1,0,1,2,1,1,1,1,1,0,0,2,2,2,2,1,3,2,1,0,2,1,1,0,1,1,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,0,1,0,0,2,2,2,1,0,0,0,0,2,0,1,2,0,3,1,2,3,2,2,0,1,1,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,5,1,0,3,0,2,3,0,1,4,1,0,4,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,0,2,2,0,0,1,0,1,0,0,2,1,1,2,1,3,3,0,1,2,1,0,0,1,1,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,2,2,0,0,0,1,0,1,1,2,1,0,1,2,1,0,2,1,1,1,1,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,2,0,0,0,1,1,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,0,0,2,2,0,1,1,2,2,0,2,2,0,1,1,1,1,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,1,0,0,0,1,2,0,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3,0,1,2,1,2,2,0,0,4,0,0,1,1,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,2,0,1,2,0,3,1,1,1,2,0,0,0,1,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,1,1,1,0,1,1,1,0,3,1,0,1,1,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2,1,0,1,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,2,1,1,1,0,2,0,0,1,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,7,19,7,8,8,8,8,7,4,5,7,2,2,1,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,8,7,4,6,4,2,3,3,4,3,4,2,0,1
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,6,4,5,1,3,4,7,1,2,2,1,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,9,4,10,8,5,4,3,4,2,1,0,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,3,1,2,8,2,1,2,2,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,4,3,3,2,2,3,1,1
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,4,1,6,2,0,2,1
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,1,1,0,3,0,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,6,2,0,1,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,47,29,28,26,19,14,14,13,12,12,12,11,11,10,9,8,8,8,7,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,4,3,3,2,2,1,1,1,1,35,32,30,28,22,18,15,14,13,12,12,12,10,8,5,3,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Ken Powell,Rainy Papademetriou,Brian T Ortelere,Scott Diclaudio,Michael Fanning,Lyris Younge,Vincent N Melchiorre,Thomas Martin,Abbe Fletman,Stella Tsai,Mia Roberts Perez,Jennifer Schultz,James F Berardinelli,Kai Scott,Leon Goodman,Betsy Wahl,Chris Mallios,Lucretia Clemons,Marissa Brumbach,Rania Major,William J Ciancaglini,Anthony Kyriakakis,Jon Marshall,Deborah Watson Stokes,Leon A King Ii,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Tracy B Roman,Vince Giusini,Vincent Furlong,Wayne M D Bennett,Chris Mccabe,Frances Fattah,Joshua Hill,Lynne M Summers,Tangie M Boston,Daine Grey Jr,Edward William Louden Jr,Jodi Lobel,Stephanie M Sawyer,Franklin A Bennett Iii,Starr Marshall Cash,Blondell Reynolds Brown,Derek S Green,Ed Neilson,William K Greenlee,Paul Steinke,Thomas Wyatt,Allan Domb,Jenne Ayers,Sherrie Cohen,Frank Rizzo,Helen Gym,Wilson Alexander,Isaiah Thomas,Carla M Cain,W Wilson Goode Jr,Marnie Aument Loughrey,2
Ken Powell,0,103,103,103,101,100,98,96,92,3,5,3,2,4,6,3,4,3,1,2,0,2,2,2,2,0,1,2,1,0,2,2,3,0,1,0,1,1,1,2,1,0,0,100,98,98,97,6,6,4,2,2,1,1,4,4,1,3,0,2
Rainy Papademetriou,,0,102,101,100,101,98,96,92,5,4,4,2,3,4,3,3,4,1,3,1,2,2,1,1,3,1,2,2,1,0,2,3,3,0,2,0,2,0,2,1,0,1,100,96,97,96,6,5,4,2,4,1,3,1,3,2,2,2,2
Brian T Ortelere,,,0,102,100,98,97,95,90,3,4,3,2,3,4,2,3,3,0,1,0,1,3,1,1,0,1,2,0,1,2,2,3,0,0,0,1,1,0,2,0,1,0,97,95,96,96,6,6,3,2,3,2,2,2,4,0,2,0,2
Scott Diclaudio,,,,0,103,100,99,97,90,4,3,4,4,1,4,0,1,1,1,2,0,3,2,0,1,0,1,1,1,1,1,1,1,0,2,0,0,1,1,0,0,1,0,99,98,98,96,6,5,4,1,3,2,1,2,2,1,0,0,2
Michael Fanning,,,,,0,98,99,96,89,3,2,4,4,1,4,0,1,0,0,3,0,1,2,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,99,96,98,96,5,5,3,0,3,2,0,1,2,1,0,1,2
Lyris Younge,,,,,,0,98,95,89,4,3,2,1,1,3,1,2,2,0,1,1,2,2,0,2,2,1,1,1,2,0,0,1,1,0,1,1,2,0,0,0,0,0,98,96,96,94,4,2,4,3,2,1,1,2,2,1,0,1,2
Vincent N Melchiorre,,,,,,,0,93,88,4,3,2,3,0,3,1,2,1,1,0,3,1,1,0,1,1,0,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,96,94,96,94,5,2,5,2,1,3,1,1,2,0,0,0,2
Thomas Martin,,,,,,,,0,84,4,2,4,3,1,3,0,1,0,0,2,1,3,2,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,92,92,92,91,6,4,5,1,2,1,1,2,2,0,0,0,2
Abbe Fletman,,,,,,,,,0,3,3,2,1,3,2,2,4,2,0,0,1,1,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,0,0,2,0,0,0,89,85,87,86,7,5,3,0,3,1,3,0,3,0,2,0,2
Stella Tsai,,,,,,,,,,0,5,6,5,2,2,1,1,3,3,4,4,3,1,3,2,2,4,1,4,1,3,2,1,2,2,2,1,1,2,0,2,1,0,4,6,1,4,5,3,3,4,4,3,3,2,1,3,1,1,2
Mia Roberts Perez,,,,,,,,,,,0,3,3,6,3,3,4,6,2,2,1,3,2,2,2,2,2,2,1,1,2,4,3,1,3,1,3,1,1,2,0,0,0,3,4,0,4,5,6,2,4,3,1,2,3,3,2,2,1,2
Jennifer Schultz,,,,,,,,,,,,0,5,2,4,1,0,3,2,4,2,3,3,2,0,2,1,2,3,1,2,1,0,2,2,2,1,0,1,0,1,1,1,1,4,1,3,5,5,3,2,4,2,3,3,1,2,0,1,2
James F Berardinelli,,,,,,,,,,,,,0,1,3,0,1,1,2,4,2,3,2,1,1,1,2,1,3,2,3,1,0,1,2,1,0,0,2,0,1,1,1,2,4,0,2,5,4,3,1,3,2,2,2,0,3,1,1,2
Kai Scott,,,,,,,,,,,,,,0,2,2,3,4,0,2,0,2,1,2,1,1,2,2,0,0,1,3,2,1,2,1,2,1,0,2,0,0,0,3,2,0,3,4,6,1,3,3,0,2,2,3,1,2,1,2
Leon Goodman,,,,,,,,,,,,,,,0,1,1,2,0,3,0,2,4,2,3,2,1,3,1,1,2,0,0,1,1,1,2,1,1,0,1,0,1,3,5,2,2,2,3,3,3,2,1,0,5,1,2,1,1,2
Betsy Wahl,,,,,,,,,,,,,,,,0,4,4,2,1,0,0,1,1,1,2,0,0,1,1,0,2,2,1,0,0,1,0,0,2,1,0,0,0,1,2,1,3,2,0,1,1,2,2,1,1,0,2,0,2
Chris Mallios,,,,,,,,,,,,,,,,,0,3,2,0,1,0,1,0,1,1,0,0,0,1,1,2,2,0,0,0,1,0,0,2,0,0,0,2,2,1,2,4,3,1,2,2,1,2,1,1,0,2,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,0,2,2,0,1,2,2,1,3,1,1,2,1,1,3,2,2,1,1,2,1,1,2,1,0,0,1,1,0,2,3,4,0,3,3,0,3,2,2,2,2,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,0,0,2,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,1,1,1,2,0,0,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,3,3,1,2,0,2,0,0,3,1,2,0,1,1,0,2,1,1,3,3,0,1,2,3,1,1,3,0,1,2,0,3,1,2,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,1,3,3,0,2,1,1,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,1,2,2,1,0,2,0,0,3,0,1,1,1,0,0,0,0,1,4,0,2,3,3,3,1,1,0,2,2,1,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,3,0,1,2,0,0,1,0,1,2,1,0,0,0,1,1,1,3,0,2,1,3,1,3,2,0,0,3,1,1,0,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,0,2,1,0,1,1,0,2,0,1,0,2,0,0,2,2,0,2,0,2,0,1,0,0,1,2,2,1,1,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1,1,0,0,1,0,2,1,1,0,1,0,0,2,4,0,1,0,1,1,2,0,0,0,3,1,1,1,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,3,0,2,1,1,0,0,1,0,1,2,1,0,0,0,1,0,2,2,0,1,1,0,2,0,2,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,1,1,1,1,1,1,0,1,1,0,3,3,0,2,1,2,0,1,2,0,0,1,1,2,1,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,2,1,0,0,0,0,1,2,2,0,2,0,3,1,2,1,0,0,2,2,1,0,1,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,0,0,2,0,2,0,0,1,2,0,1,2,1,1,0,1,0,3,1,0,2,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,1,1,1,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,0,2,2,2,1,2,1,1,0,2,1,1,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,1,2,0,0,0,1,1,0,2,3,4,0,0,2,0,2,0,2,1,2,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,2,2,0,0,1,0,1,0,1,0,2,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,1,0,1,2,0,0,0,0,1,0,1,2,0,1,0,0,2,0,2,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,2,0,1,2,3,1,0,1,0,1,1,1,1,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,2,2,1,0,1,0,2,0,2,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,0,2,0,2,0,2,0,0,0,2,2,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,1,0,1,0,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,2,1,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,1,0,2,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97,96,96,2,4,0,1,3,0,1,1,2,3,1,2,2
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,94,3,4,3,3,1,1,1,5,2,1,1,0,2
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,4,2,2,0,1,3,0,0,1,0,0,0,2
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,1,1,2,0,1,1,3,0,1,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,1,5,3,4,1,2,1,2,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,5,0,3,2,4,2,2,1,2
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,1,0,0,0,2
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,4,1,1,0,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,3,1,2,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,108,107,106,106,104,103,103,98,94,12,10,9,8,8,8,7,7,7,6,6,6,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,105,104,100,100,12,12,9,8,7,6,6,6,5,4,3,2,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
