col_1,col_2,col_3,division
,Register Of Wills - Republican,City Commissioners - Republican,1
,Ross Feinberg,Al Schmidt,1
Ross Feinberg,3,27,1
Al Schmidt,,2,1
Total,30,29,1
,City Commissioners - Republican,Register Of Wills - Republican,2
,Al Schmidt,Ross Feinberg,2
Al Schmidt,2,5,2
Ross Feinberg,,1,2
Total,7,6,2
,City Commissioners - Republican,Register Of Wills - Republican,3
,Al Schmidt,Ross Feinberg,3
Al Schmidt,4,26,3
Ross Feinberg,,1,3
Total,30,27,3
,City Commissioners - Republican,Register Of Wills - Republican,4
,Al Schmidt,Ross Feinberg,4
Al Schmidt,1,15,4
Ross Feinberg,,1,4
Total,16,16,4
,Register Of Wills - Republican,City Commissioners - Republican,5
,Ross Feinberg,Al Schmidt,5
Ross Feinberg,1,14,5
Al Schmidt,,0,5
Total,15,14,5
,Register Of Wills - Republican,City Commissioners - Republican,6
,Ross Feinberg,Al Schmidt,6
Ross Feinberg,1,11,6
Al Schmidt,,0,6
Total,12,11,6
,Register Of Wills - Republican,City Commissioners - Republican,7
,Ross Feinberg,Al Schmidt,7
Ross Feinberg,1,8,7
Al Schmidt,,0,7
Total,9,8,7
,City Commissioners - Republican,Register Of Wills - Republican,8
,Al Schmidt,Ross Feinberg,8
Al Schmidt,0,8,8
Ross Feinberg,,0,8
Total,8,8,8
,City Commissioners - Republican,Register Of Wills - Republican,9
,Al Schmidt,Ross Feinberg,9
Al Schmidt,3,15,9
Ross Feinberg,,0,9
Total,18,15,9
,City Commissioners - Republican,Register Of Wills - Republican,10
,Al Schmidt,Ross Feinberg,10
Al Schmidt,2,15,10
Ross Feinberg,,0,10
Total,17,15,10
,City Commissioners - Republican,Register Of Wills - Republican,11
,Al Schmidt,Ross Feinberg,11
Al Schmidt,1,9,11
Ross Feinberg,,0,11
Total,10,9,11
,Register Of Wills - Republican,City Commissioners - Republican,12
,Ross Feinberg,Al Schmidt,12
Ross Feinberg,1,9,12
Al Schmidt,,0,12
Total,10,9,12
,City Commissioners - Republican,Register Of Wills - Republican,13
,Al Schmidt,Ross Feinberg,13
Al Schmidt,0,2,13
Ross Feinberg,,0,13
Total,2,2,13
,City Commissioners - Republican,Register Of Wills - Republican,14
,Al Schmidt,Ross Feinberg,14
Al Schmidt,0,6,14
Ross Feinberg,,0,14
Total,6,6,14
,City Commissioners - Republican,Register Of Wills - Republican,15
,Al Schmidt,Ross Feinberg,15
Al Schmidt,1,6,15
Ross Feinberg,,0,15
Total,7,6,15
,City Commissioners - Republican,Register Of Wills - Republican,16
,Al Schmidt,Ross Feinberg,16
Al Schmidt,0,7,16
Ross Feinberg,,0,16
Total,7,7,16
,City Commissioners - Republican,Register Of Wills - Republican,17
,Al Schmidt,Ross Feinberg,17
Al Schmidt,1,5,17
Ross Feinberg,,1,17
Total,6,6,17
,City Commissioners - Republican,Register Of Wills - Republican,18
,Al Schmidt,Ross Feinberg,18
Al Schmidt,4,37,18
Ross Feinberg,,2,18
Total,41,39,18
,Register Of Wills - Republican,City Commissioners - Republican,19
,Ross Feinberg,Al Schmidt,19
Ross Feinberg,4,17,19
Al Schmidt,,0,19
Total,21,17,19
,City Commissioners - Republican,Register Of Wills - Republican,20
,Al Schmidt,Ross Feinberg,20
Al Schmidt,1,2,20
Ross Feinberg,,0,20
Total,3,2,20
,City Commissioners - Republican,Register Of Wills - Republican,21
,Al Schmidt,Ross Feinberg,21
Al Schmidt,0,12,21
Ross Feinberg,,0,21
Total,12,12,21
,City Commissioners - Republican,Register Of Wills - Republican,22
,Al Schmidt,Ross Feinberg,22
Al Schmidt,2,9,22
Ross Feinberg,,0,22
Total,11,9,22
,City Commissioners - Republican,Register Of Wills - Republican,23
,Al Schmidt,Ross Feinberg,23
Al Schmidt,0,3,23
Ross Feinberg,,0,23
Total,3,3,23
,City Commissioners - Republican,Register Of Wills - Republican,24
,Al Schmidt,Ross Feinberg,24
Al Schmidt,3,7,24
Ross Feinberg,,0,24
Total,10,7,24
,City Commissioners - Republican,Register Of Wills - Republican,25
,Al Schmidt,Ross Feinberg,25
Al Schmidt,0,3,25
Ross Feinberg,,0,25
Total,3,3,25
,Register Of Wills - Republican,City Commissioners - Republican,26
,Ross Feinberg,Al Schmidt,26
Ross Feinberg,2,10,26
Al Schmidt,,1,26
Total,12,11,26
,City Commissioners - Republican,Register Of Wills - Republican,27
,Al Schmidt,Ross Feinberg,27
Al Schmidt,1,16,27
Ross Feinberg,,0,27
Total,17,16,27
,City Commissioners - Republican,Register Of Wills - Republican,28
,Al Schmidt,Ross Feinberg,28
Al Schmidt,1,2,28
Ross Feinberg,,0,28
Total,3,2,28
,City Commissioners - Republican,Register Of Wills - Republican,All
,Al Schmidt,Ross Feinberg,All
Al Schmidt,30,306,All
Ross Feinberg,,19,All
Total,336,325,All
