col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Stella Tsai,,,,,,,,,,,,,,,,,,,,,14,495,645,990,527,500,724,313,539,208,485,548,637,744,580,372,488,412,322,281,172,283,194,137,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,46,711,488,662,796,449,629,521,456,492,296,492,482,373,402,403,422,540,389,265,268,184,408,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,21,755,463,742,813,679,394,444,899,542,360,507,662,257,699,427,337,462,270,386,345,290,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,30,406,393,684,379,625,224,508,609,697,320,768,311,411,277,402,224,217,219,227,146,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,53,470,337,720,529,554,328,368,541,513,297,776,238,328,562,304,421,153,81,210,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,25,570,567,288,431,654,355,404,461,260,277,423,473,360,482,181,302,217,252,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,12,345,520,232,611,697,611,321,787,335,495,368,256,337,145,282,252,179,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,406,553,426,300,366,405,270,512,333,299,414,311,289,189,174,242,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,207,309,385,498,400,352,424,188,183,340,288,372,133,207,147,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,301,145,253,283,169,439,258,255,311,254,155,127,121,176,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,342,212,428,424,156,537,432,240,342,235,350,281,205,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,549,257,621,184,312,263,244,286,191,132,147,120,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,287,592,420,226,188,485,243,224,99,94,154,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,240,203,255,205,240,271,256,144,121,189,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,130,405,240,319,153,131,213,210,118,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,223,168,267,203,129,91,61,160,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,385,208,241,134,290,205,197,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,272,274,115,237,174,169,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,204,258,121,86,150,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,125,124,195,169,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,99,96,112,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,177,138,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,88,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,All
Total,"19,022","7,082","7,045","6,738","6,559","5,573","5,324","5,300","5,199","5,091","4,659","4,279","4,175","4,157","3,845","3,783","3,736","3,441","3,426","3,149","3,083","3,080","2,982","2,719","2,695","2,671","2,621","2,504","2,477","2,451","2,314","2,297","2,280","2,075","1,944","1,865","1,711","1,689","1,672","1,605","1,081","1,027",936,928,All
