col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,All
Kevin M Dougherty,283,279,245,345,88,60,363,283,All
David Wecht,,93,146,138,28,27,337,136,All
Christine Donohue,,,48,158,44,29,202,206,All
Anne E Lazarus,,,,23,50,32,178,170,All
Dwayne D Woodruff,,,,,5,16,46,59,All
John Henry Foradora,,,,,,7,37,31,All
Todd Eagen,,,,,,,5,0,All
Michael Wojcik,,,,,,,,7,All
Total,"1,061",635,504,442,131,107,597,462,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,John Henry Foradora,Dwayne D Woodruff,Michael Wojcik,Todd Eagen,1
Kevin M Dougherty,13,7,10,3,4,4,9,8,1
Christine Donohue,,2,5,5,2,1,7,4,1
Anne E Lazarus,,,1,1,2,2,4,3,1
David Wecht,,,,2,1,1,6,4,1
John Henry Foradora,,,,,1,1,2,2,1
Dwayne D Woodruff,,,,,,0,3,2,1
Michael Wojcik,,,,,,,0,0,1
Todd Eagen,,,,,,,,0,1
Total,36,15,14,12,7,5,16,11,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,2
Kevin M Dougherty,14,11,10,20,7,3,22,13,2
David Wecht,,6,5,8,1,1,15,9,2
Christine Donohue,,,3,7,4,1,11,8,2
Anne E Lazarus,,,,0,3,1,11,8,2
Dwayne D Woodruff,,,,,1,1,4,6,2
John Henry Foradora,,,,,,1,3,0,2
Todd Eagen,,,,,,,0,0,2
Michael Wojcik,,,,,,,,0,2
Total,52,32,24,23,11,5,34,23,2
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,3
Kevin M Dougherty,13,21,16,20,8,1,23,16,3
David Wecht,,10,14,9,2,1,29,5,3
Christine Donohue,,,3,11,1,1,18,14,3
Anne E Lazarus,,,,1,4,2,15,10,3
Dwayne D Woodruff,,,,,0,1,3,3,3
John Henry Foradora,,,,,,0,1,1,3
Todd Eagen,,,,,,,1,0,3
Michael Wojcik,,,,,,,,0,3
Total,58,50,36,28,8,3,44,26,3
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,4
Kevin M Dougherty,17,10,23,13,6,5,19,20,4
David Wecht,,6,3,3,0,0,18,3,4
Anne E Lazarus,,,2,10,3,2,11,12,4
Christine Donohue,,,,2,1,1,11,6,4
Dwayne D Woodruff,,,,,0,1,2,4,4
John Henry Foradora,,,,,,0,1,2,4
Todd Eagen,,,,,,,1,0,4
Michael Wojcik,,,,,,,,0,4
Total,62,29,28,22,6,5,37,22,4
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Todd Eagen,Michael Wojcik,5
Kevin M Dougherty,21,11,12,22,5,5,21,24,5
David Wecht,,4,12,10,4,2,19,12,5
Christine Donohue,,,6,13,6,1,12,18,5
Anne E Lazarus,,,,3,5,3,14,12,5
Dwayne D Woodruff,,,,,2,1,6,5,5
John Henry Foradora,,,,,,3,4,1,5
Todd Eagen,,,,,,,1,0,5
Michael Wojcik,,,,,,,,1,5
Total,72,39,37,32,13,10,40,39,5
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,6
