col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Democrat,Justice Of The Supreme Court - Democrat,,,,,,1
,Ronald R Donatucci,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,1
Ronald R Donatucci,0,30,15,14,5,8,4,1
Kevin M Dougherty,,3,16,9,5,5,4,1
Anne E Lazarus,,,0,8,3,3,3,1
Christine Donohue,,,,0,1,3,0,1
David Wecht,,,,,4,1,1,1
Dwayne D Woodruff,,,,,,0,0,1
John Henry Foradora,,,,,,,0,1
Total,39,36,19,16,11,8,4,1
,Register Of Wills - Democrat,Justice Of The Supreme Court - Democrat,,,,,,2
,Ronald R Donatucci,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,2
Ronald R Donatucci,3,32,18,21,17,7,5,2
Kevin M Dougherty,,4,17,11,16,3,3,2
Christine Donohue,,,3,4,11,1,2,2
David Wecht,,,,1,6,3,1,2
Anne E Lazarus,,,,,0,0,1,2
Dwayne D Woodruff,,,,,,1,0,2
John Henry Foradora,,,,,,,0,2
Total,54,41,26,26,19,9,5,2
,Register Of Wills - Democrat,Justice Of The Supreme Court - Democrat,,,,,,3
,Ronald R Donatucci,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,3
Ronald R Donatucci,3,27,28,17,8,1,2,3
Kevin M Dougherty,,14,12,8,8,0,2,3
David Wecht,,,4,13,4,0,0,3
Christine Donohue,,,,4,2,0,1,3
Anne E Lazarus,,,,,1,1,0,3
Dwayne D Woodruff,,,,,,0,0,3
John Henry Foradora,,,,,,,0,3
Total,53,45,37,26,11,2,2,3
,Justice Of The Supreme Court - Democrat,,,,,,Register Of Wills - Democrat,4
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Ronald R Donatucci,4
Kevin M Dougherty,14,19,15,14,8,6,36,4
Anne E Lazarus,,1,8,10,3,5,24,4
David Wecht,,,1,5,4,2,21,4
Christine Donohue,,,,1,2,1,20,4
Dwayne D Woodruff,,,,,0,1,7,4
John Henry Foradora,,,,,,0,6,4
Ronald R Donatucci,,,,,,,2,4
Total,58,29,25,24,12,9,57,4
,Register Of Wills - Democrat,Justice Of The Supreme Court - Democrat,,,,,,5
,Ronald R Donatucci,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,5
Ronald R Donatucci,0,9,7,3,3,3,0,5
Kevin M Dougherty,,1,6,3,3,2,0,5
David Wecht,,,0,1,1,1,0,5
Anne E Lazarus,,,,1,2,0,0,5
Christine Donohue,,,,,0,0,0,5
Dwayne D Woodruff,,,,,,0,0,5
John Henry Foradora,,,,,,,0,5
Total,13,11,9,4,4,4,0,5
,Justice Of The Supreme Court - Democrat,,,,,,Register Of Wills - Democrat,6
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Ronald R Donatucci,6
Kevin M Dougherty,4,19,15,8,2,4,31,6
Anne E Lazarus,,0,10,4,1,2,20,6
David Wecht,,,3,5,0,0,16,6
Christine Donohue,,,,0,2,1,10,6
Dwayne D Woodruff,,,,,1,1,3,6
John Henry Foradora,,,,,,0,4,6
Ronald R Donatucci,,,,,,,0,6
Total,38,22,20,13,5,5,38,6
,Register Of Wills - Democrat,Justice Of The Supreme Court - Democrat,,,,,,7
,Ronald R Donatucci,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,7
Ronald R Donatucci,2,18,10,10,9,5,0,7
Kevin M Dougherty,,5,7,10,6,4,0,7
David Wecht,,,4,2,2,2,0,7
Anne E Lazarus,,,,0,5,4,0,7
Christine Donohue,,,,,3,1,0,7
Dwayne D Woodruff,,,,,,0,0,7
John Henry Foradora,,,,,,,0,7
Total,27,26,14,13,12,6,0,7
