col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Allan Domb,Frank Rizzo,Derek S Green,Ed Neilson,Helen Gym,Paul Steinke,Sherrie Cohen,Jenne Ayers,William K Greenlee,Thomas Wyatt,Blondell Reynolds Brown,Carla M Cain,W Wilson Goode Jr,Wilson Alexander,Isaiah Thomas,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,All
Allan Domb,77,183,90,162,127,132,113,78,127,82,35,60,44,35,36,33,180,157,All
Frank Rizzo,,37,62,51,62,97,64,56,72,52,37,48,51,22,20,35,160,104,All
Derek S Green,,,13,27,24,60,36,84,41,61,39,38,25,68,33,35,118,105,All
Ed Neilson,,,,15,66,31,64,15,100,22,33,14,38,7,28,19,49,90,All
Helen Gym,,,,,15,74,117,39,73,31,37,41,33,10,28,25,70,107,All
Paul Steinke,,,,,,6,58,43,54,65,28,31,27,17,28,28,97,75,All
Sherrie Cohen,,,,,,,1,51,75,41,47,44,26,14,19,19,74,104,All
Jenne Ayers,,,,,,,,6,27,38,34,58,15,53,12,28,115,79,All
William K Greenlee,,,,,,,,,7,21,53,11,36,4,19,18,64,96,All
Thomas Wyatt,,,,,,,,,,8,19,25,11,31,29,20,77,56,All
Blondell Reynolds Brown,,,,,,,,,,,4,24,49,16,29,22,51,65,All
Carla M Cain,,,,,,,,,,,,1,10,17,17,29,72,49,All
W Wilson Goode Jr,,,,,,,,,,,,,1,9,28,11,40,53,All
Wilson Alexander,,,,,,,,,,,,,,9,7,11,57,40,All
Isaiah Thomas,,,,,,,,,,,,,,,5,9,36,41,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,3,43,41,All
Michael Wojcik,,,,,,,,,,,,,,,,,27,0,All
Todd Eagen,,,,,,,,,,,,,,,,,,24,All
Total,562,355,274,248,245,227,224,223,220,174,148,137,122,114,105,99,422,370,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Allan Domb,Frank Rizzo,Paul Steinke,Helen Gym,Derek S Green,Ed Neilson,William K Greenlee,Thomas Wyatt,Jenne Ayers,Sherrie Cohen,W Wilson Goode Jr,Carla M Cain,Wilson Alexander,Blondell Reynolds Brown,Isaiah Thomas,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,1
Allan Domb,6,14,18,12,12,14,14,8,5,6,3,5,5,1,2,1,22,6,1
Frank Rizzo,,1,10,6,8,6,6,6,3,2,6,3,2,2,1,2,15,7,1
Paul Steinke,,,1,11,7,3,8,6,4,0,2,3,2,2,3,0,14,3,1
Helen Gym,,,,2,3,6,11,4,3,6,5,1,1,4,2,0,7,6,1
Derek S Green,,,,,0,5,3,7,5,2,4,1,3,2,2,0,17,3,1
Ed Neilson,,,,,,1,10,3,0,6,3,0,0,1,2,1,7,5,1
William K Greenlee,,,,,,,0,4,3,7,2,0,0,3,1,1,9,5,1
Thomas Wyatt,,,,,,,,0,5,2,1,2,5,1,5,1,13,3,1
Jenne Ayers,,,,,,,,,1,2,1,4,3,1,1,0,10,0,1
Sherrie Cohen,,,,,,,,,,0,3,1,0,2,0,0,2,5,1
W Wilson Goode Jr,,,,,,,,,,,0,1,1,3,2,0,3,7,1
Carla M Cain,,,,,,,,,,,,0,1,0,1,0,7,0,1
Wilson Alexander,,,,,,,,,,,,,0,1,1,1,4,2,1
Blondell Reynolds Brown,,,,,,,,,,,,,,0,0,1,1,4,1
Isaiah Thomas,,,,,,,,,,,,,,,0,0,4,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,1
Michael Wojcik,,,,,,,,,,,,,,,,,1,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,1,1
Total,45,25,24,23,21,20,20,19,13,11,10,8,7,6,6,2,39,15,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Allan Domb,Derek S Green,Frank Rizzo,Ed Neilson,Jenne Ayers,Paul Steinke,Sherrie Cohen,Carla M Cain,William K Greenlee,Wilson Alexander,Helen Gym,Marnie Aument Loughrey,Thomas Wyatt,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,Michael Wojcik,Todd Eagen,2
Allan Domb,1,2,3,5,2,5,4,2,2,2,3,1,3,1,1,0,5,4,2
Derek S Green,,0,1,0,3,3,1,1,2,3,0,2,2,2,1,0,2,6,2
Frank Rizzo,,,2,2,1,2,4,2,1,1,2,1,0,1,1,2,5,1,2
Ed Neilson,,,,0,2,2,3,0,2,0,2,2,1,1,0,1,2,2,2
Jenne Ayers,,,,,0,2,0,1,1,3,0,2,1,1,1,0,2,5,2
Paul Steinke,,,,,,0,3,0,1,1,3,2,2,0,0,0,2,4,2
Sherrie Cohen,,,,,,,0,1,2,0,4,1,0,1,1,1,4,1,2
Carla M Cain,,,,,,,,0,1,2,1,1,2,2,1,1,3,2,2
William K Greenlee,,,,,,,,,0,0,1,2,1,0,3,0,1,3,2
Wilson Alexander,,,,,,,,,,0,1,0,1,1,0,1,4,2,2
Helen Gym,,,,,,,,,,,0,0,0,0,0,1,3,1,2
Marnie Aument Loughrey,,,,,,,,,,,,0,3,1,1,1,1,3,2
Thomas Wyatt,,,,,,,,,,,,,0,2,0,0,2,2,2
Isaiah Thomas,,,,,,,,,,,,,,0,0,0,3,1,2
